Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1883916,-0.002633435,24.584878,-0.0006,0,0,1.8351461,0.91757307
4.1877217,-0.000157889,24.575581,-0.0008,4.203,16.719,1.8351461,0.91757307
3.9845841,-2.0158331,24.638208,-1.9982,3.055,35.562,1.8351461,0.91757307
3.9632116,-2.0112922,24.79038,-1.9982,3.026,53.687,1.8351461,0.91757307
3.9470431,-2.0126871,24.970721,-1.9982,2.999,71.891,1.8351461,0.91757307
3.9337207,-2.0120011,25.148839,-1.9982,2.978,90.078,1.8351461,0.91757307
3.9225014,-2.0108171,25.327395,-1.9982,2.966,108.266,1.8351461,0.91757307
3.9121902,-2.0127402,25.517861,-1.9982,2.956,126.375,1.8351461,0.91757307
3.9036462,-2.0133931,25.699699,-1.9982,2.947,144.5,1.8351461,0.91757307
3.895313,-2.0131803,25.882731,-1.9982,2.937,162.656,1.8351461,0.91757307
3.8874221,-2.0119299,26.045345,-1.9982,2.929,180.828,1.8351461,0.91757307
3.880402,-2.0146355,26.238001,-1.9982,2.924,198.984,1.8351461,0.91757307
3.8733483,-2.0138364,26.411185,-1.9982,2.919,217.172,1.8351461,0.91757307
3.8666492,-2.0122971,26.577458,-1.9982,2.913,235.391,1.8351461,0.91757307
3.8602515,-2.0107765,26.748905,-1.9982,2.909,253.547,1.8351461,0.91757307
3.8541896,-2.0136618,26.90721,-1.9982,2.902,271.75,1.8351461,0.91757307
3.8482369,-2.014728,27.069756,-1.9984,2.897,289.922,1.8351461,0.91757307
3.8428952,-2.0105892,27.231116,-1.9982,2.891,308.031,1.8351461,0.91757307
3.8371964,-2.0123735,27.38723,-1.9984,2.887,326.203,1.8351461,0.91757307
3.8319047,-2.0114006,27.539764,-1.9982,2.881,344.312,1.8351461,0.91757307
3.8267088,-2.0115935,27.692171,-1.9982,2.877,362.391,1.8351461,0.91757307
3.8216595,-2.0135416,27.842193,-1.9982,2.873,380.516,1.8351461,0.91757307
3.8167058,-2.0121794,27.998414,-1.9982,2.868,398.687,1.8351461,0.91757307
3.8117323,-2.0130774,28.140152,-1.9982,2.863,416.844,1.8351461,0.91757307
3.8066757,-2.0120353,28.30046,-1.9982,2.859,434.953,1.8351461,0.91757307
3.80149,-2.0097758,28.442026,-1.9982,2.854,453.234,1.8351461,0.91757307
3.7967109,-2.0125393,28.585117,-1.9982,2.849,471.437,1.8351461,0.91757307
3.7915423,-2.0149078,28.722839,-1.9982,2.845,489.641,1.8351461,0.91757307
3.7865992,-2.0133026,28.839376,-1.9982,2.84,507.844,1.8351461,0.91757307
3.7815279,-2.0125758,28.958879,-1.9982,2.835,526.141,1.8351461,0.91757307
3.7765713,-2.0122323,29.087256,-1.9982,2.831,544.328,1.8351461,0.91757307
3.7715885,-2.0113106,29.185965,-1.9982,2.827,562.547,1.8351461,0.91757307
3.7669677,-2.012576,29.300008,-1.9982,2.822,580.766,1.8351461,0.91757307
3.762214,-2.0118265,29.393067,-1.9982,2.817,599.109,1.8351461,0.91757307
3.7577719,-2.0135795,29.483938,-1.9982,2.813,617.437,1.8351461,0.91757307
3.7531544,-2.0105238,29.57989,-1.9982,2.809,635.703,1.8351461,0.91757307
3.7488655,-2.0110328,29.665613,-1.9982,2.805,653.859,1.8351461,0.91757307
3.7446559,-2.0134071,29.732489,-1.9982,2.801,672.172,1.8351461,0.91757307
3.740435,-2.0131652,29.790592,-1.9982,2.797,690.375,1.8351461,0.91757307
3.7364283,-2.0134592,29.854601,-1.9984,2.793,708.578,1.8351461,0.91757307
3.7322278,-2.014815,29.910403,-1.9982,2.789,726.953,1.8351461,0.91757307
3.7281964,-2.0140918,29.966327,-1.9982,2.785,745.156,1.8351461,0.91757307
3.7240847,-2.0109679,30.015511,-1.9984,2.781,763.359,1.8351461,0.91757307
3.7201366,-2.0123313,30.072001,-1.9982,2.777,781.594,1.8351461,0.91757307
3.7162409,-2.0128157,30.09614,-1.9982,2.773,799.922,1.8351461,0.91757307
3.7121356,-2.014172,30.139753,-1.9982,2.769,818.25,1.8351461,0.91757307
3.708249,-2.0151185,30.182175,-1.9984,2.766,836.562,1.8351461,0.91757307
3.7043903,-2.011435,30.219112,-1.9982,2.762,854.766,1.8351461,0.91757307
3.7004882,-2.0141133,30.256991,-1.9982,2.758,873,1.8351461,0.91757307
3.6963376,-2.0102248,30.303475,-1.9982,2.755,891.312,1.8351461,0.91757307
3.6927023,-2.0128915,30.350999,-1.9982,2.751,909.594,1.8351461,0.91757307
3.6888908,-2.0110787,30.387581,-1.9984,2.748,927.953,1.8351461,0.91757307
3.6849011,-2.0155311,30.43107,-1.9982,2.744,946.234,1.8351461,0.91757307
3.681207,-2.0156105,30.488271,-1.9982,2.74,964.578,1.8351461,0.91757307
3.6775469,-2.0117496,30.526914,-1.9982,2.737,982.875,1.8351461,0.91757307
3.6738539,-2.0123465,30.572344,-1.9982,2.733,1001.219,1.8351461,0.91757307
3.6701339,-2.0146582,30.623021,-1.9982,2.729,1019.578,1.8351461,0.91757307
3.6664278,-2.0123932,30.683581,-1.9984,2.726,1037.906,1.8351461,0.91757307
3.6628069,-2.0132491,30.726225,-1.9982,2.723,1056.312,1.8351461,0.91757307
3.6592793,-2.0116623,30.777085,-1.9982,2.719,1074.687,1.8351461,0.91757307
3.6556278,-2.0126367,30.833249,-1.9982,2.716,1093.016,1.8351461,0.91757307
3.652093,-2.01308,30.893098,-1.9982,2.713,1111.406,1.8351461,0.91757307
3.6484691,-2.0131749,30.935403,-1.9982,2.709,1129.859,1.8351461,0.91757307
3.6449493,-2.0134437,30.989481,-1.9982,2.705,1148.172,1.8351461,0.91757307
3.6415604,-2.0133819,31.048111,-1.9982,2.702,1166.578,1.8351461,0.91757307
3.6380388,-2.014285,31.095219,-1.9982,2.699,1184.953,1.8351461,0.91757307
3.6348406,-2.0141146,31.153958,-1.9984,2.695,1203.359,1.8351461,0.91757307
3.6312488,-2.0107787,31.202411,-1.9982,2.692,1221.672,1.8351461,0.91757307
3.6279505,-2.010937,31.254712,-1.9982,2.689,1240.203,1.8351461,0.91757307
3.6247264,-2.0135782,31.312591,-1.9982,2.685,1258.578,1.8351461,0.91757307
3.6212838,-2.0130916,31.364478,-1.9982,2.682,1276.953,1.8351461,0.91757307
3.6180857,-2.0128126,31.41621,-1.9982,2.679,1295.375,1.8351461,0.91757307
3.6148346,-2.0125589,31.469446,-1.9982,2.675,1313.828,1.8351461,0.91757307
3.6113061,-2.0113312,31.519485,-1.9984,2.673,1332.203,1.8351461,0.91757307
3.6083397,-2.0136958,31.577974,-1.9984,2.669,1350.797,1.8351461,0.91757307
3.6047616,-2.0127923,31.642135,-1.9982,2.666,1369.344,1.8351461,0.91757307
3.6018886,-2.0132242,31.677351,-1.9982,2.663,1387.828,1.8351461,0.91757307
3.5984247,-2.0105977,31.733578,-1.9984,2.66,1406.266,1.8351461,0.91757307
3.5955025,-2.0145936,31.781775,-1.9982,2.657,1424.656,1.8351461,0.91757307
3.5924938,-2.0125373,31.826424,-1.9984,2.654,1443.172,1.8351461,0.91757307
3.589325,-2.015712,31.879553,-1.9982,2.651,1461.703,1.8351461,0.91757307
3.5863532,-2.0132133,31.91989,-1.9982,2.648,1480.281,1.8351461,0.91757307
3.5833237,-2.0146806,31.976747,-1.9982,2.645,1498.875,1.8351461,0.91757307
3.5801814,-2.0135638,32.018048,-1.9982,2.642,1517.375,1.8351461,0.91757307
3.5772901,-2.0109747,32.065361,-1.9984,2.639,1535.844,1.8351461,0.91757307
3.5743378,-2.0126609,32.114841,-1.9982,2.636,1554.328,1.8351461,0.91757307
3.5714757,-2.0147437,32.16486,-1.9982,2.633,1572.844,1.8351461,0.91757307
3.568625,-2.0115266,32.213054,-1.9982,2.63,1591.391,1.8351461,0.91757307
3.5657697,-2.0132983,32.25584,-1.9982,2.628,1609.984,1.8351461,0.91757307
3.5629703,-2.0138638,32.313576,-1.9982,2.625,1628.516,1.8351461,0.91757307
3.5601539,-2.014166,32.357059,-1.9984,2.622,1647.094,1.8351461,0.91757307
3.5575067,-2.0108561,32.40698,-1.9982,2.619,1665.687,1.8351461,0.91757307
3.5546253,-2.0130632,32.446292,-1.9982,2.616,1684.234,1.8351461,0.91757307
3.551998,-2.0136153,32.487659,-1.9984,2.614,1702.75,1.8351461,0.91757307
3.5493902,-2.0117035,32.531831,-1.9982,2.611,1721.375,1.8351461,0.91757307
3.5466804,-2.011191,32.59236,-1.9982,2.609,1740.047,1.8351461,0.91757307
3.5440011,-2.0132176,32.63697,-1.9982,2.606,1758.719,1.8351461,0.91757307
3.5416438,-2.0124337,32.678744,-1.9982,2.604,1777.437,1.8351461,0.91757307
3.5390729,-2.0120184,32.731259,-1.9984,2.601,1796.047,1.8351461,0.91757307
3.5368648,-2.0125831,32.762669,-1.9984,2.598,1814.719,1.8351461,0.91757307
3.5342501,-2.0122955,32.805326,-1.9982,2.596,1833.328,1.8351461,0.91757307
3.5319571,-2.009967,32.854909,-1.9982,2.594,1851.984,1.8351461,0.91757307
3.529825,-2.0140832,32.908622,-1.9982,2.591,1870.812,1.8351461,0.91757307
3.5272609,-2.0132769,32.949513,-1.9984,2.589,1889.594,1.8351461,0.91757307
3.5249396,-2.0110832,33.005537,-1.9982,2.587,1908.344,1.8351461,0.91757307
3.5227463,-2.0135954,33.04832,-1.9982,2.585,1927.109,1.8351461,0.91757307
3.5206932,-2.0142875,33.089461,-1.9982,2.582,1945.766,1.8351461,0.91757307
3.518575,-2.0133419,33.136016,-1.9984,2.58,1964.531,1.8351461,0.91757307
3.5164367,-2.0140556,33.180467,-1.9982,2.578,1983.281,1.8351461,0.91757307
3.5143873,-2.0131692,33.225353,-1.9984,2.576,2002.047,1.8351461,0.91757307
3.5124299,-2.0140277,33.285444,-1.9984,2.574,2020.734,1.8351461,0.91757307
3.5105275,-2.0152915,33.310033,-1.9984,2.572,2039.516,1.8351461,0.91757307
3.5082903,-2.0134069,33.361848,-1.9984,2.57,2058.375,1.8351461,0.91757307
3.5064846,-2.0107173,33.414236,-1.9982,2.568,2077.203,1.8351461,0.91757307
3.5046291,-2.0116545,33.460304,-1.9984,2.566,2096.047,1.8351461,0.91757307
3.5026551,-2.0127194,33.511125,-1.9982,2.564,2114.828,1.8351461,0.91757307
3.5008973,-2.010391,33.551809,-1.9982,2.563,2133.656,1.8351461,0.91757307
3.4988706,-2.0140523,33.593756,-1.9982,2.561,2152.656,1.8351461,0.91757307
3.4971993,-2.0112062,33.640482,-1.9984,2.559,2171.484,1.8351461,0.91757307
3.4952788,-2.0130249,33.68841,-1.9984,2.558,2190.422,1.8351461,0.91757307
3.4932874,-2.0109732,33.741006,-1.9984,2.556,2209.312,1.8351461,0.91757307
3.491798,-2.0116143,33.800671,-1.9982,2.554,2228.172,1.8351461,0.91757307
3.4896414,-2.0114639,33.854724,-1.9984,2.552,2247.094,1.8351461,0.91757307
3.4878165,-2.0153345,33.901893,-1.9982,2.55,2265.969,1.8351461,0.91757307
3.4859148,-2.0116069,33.957252,-1.9982,2.548,2284.969,1.8351461,0.91757307
3.4838544,-2.0116186,34.017131,-1.9984,2.546,2303.906,1.8351461,0.91757307
3.482413,-2.0155287,34.072449,-1.9984,2.544,2322.953,1.8351461,0.91757307
3.480127,-2.0113485,34.118113,-1.9982,2.542,2341.812,1.8351461,0.91757307
3.4780001,-2.0114969,34.178208,-1.9982,2.54,2360.828,1.8351461,0.91757307
