Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1892234,-0.005976012,24.572058,-0.0006,0,0,1.8246133,0.91230663
4.1886919,-0.003552717,24.56156,-0.0008,4.204,16.672,1.8246133,0.91230663
3.986908,-2.0132457,24.619612,-1.9982,3.06,35.563,1.8246133,0.91230663
3.9656302,-2.0121166,24.768375,-1.9982,3.029,53.735,1.8246133,0.91230663
3.9496665,-2.0126804,24.945107,-1.9982,3.001,71.797,1.8246133,0.91230663
3.9366757,-2.0127018,25.12776,-1.9982,2.985,89.985,1.8246133,0.91230663
3.9253988,-2.0160718,25.301375,-1.9982,2.975,108.172,1.8246133,0.91230663
3.9155262,-2.013026,25.482693,-1.9982,2.965,126.344,1.8246133,0.91230663
3.9064996,-2.0155186,25.665513,-1.9982,2.956,144.547,1.8246133,0.91230663
3.8984861,-2.0127677,25.840278,-1.9982,2.949,162.61,1.8246133,0.91230663
3.8905645,-2.0123512,26.017357,-1.9982,2.941,180.735,1.8246133,0.91230663
3.8835323,-2.0132411,26.188832,-1.9982,2.934,198.875,1.8246133,0.91230663
3.8764748,-2.0115786,26.373708,-1.9982,2.928,217.094,1.8246133,0.91230663
3.8698451,-2.0113338,26.533103,-1.9982,2.922,235.282,1.8246133,0.91230663
3.8634151,-2.0130507,26.702478,-1.9982,2.916,253.485,1.8246133,0.91230663
3.8573137,-2.0139604,26.852625,-1.9982,2.91,271.657,1.8246133,0.91230663
3.8514704,-2.0120862,27.018168,-1.9982,2.905,289.86,1.8246133,0.91230663
3.8456964,-2.0129488,27.17662,-1.9982,2.899,308.063,1.8246133,0.91230663
3.8403146,-2.0122966,27.329549,-1.9982,2.894,326.282,1.8246133,0.91230663
3.8351555,-2.0122178,27.482969,-1.9982,2.889,344.422,1.8246133,0.91230663
3.8296452,-2.011604,27.642715,-1.9982,2.885,362.625,1.8246133,0.91230663
3.8247642,-2.0136677,27.783704,-1.9982,2.879,380.829,1.8246133,0.91230663
3.8194899,-2.0111928,27.932063,-1.9982,2.875,399.016,1.8246133,0.91230663
3.8147133,-2.0117527,28.081057,-1.9982,2.87,417.172,1.8246133,0.91230663
3.8095988,-2.0097281,28.234667,-1.9982,2.866,435.344,1.8246133,0.91230663
3.8043893,-2.0108862,28.363869,-1.9982,2.861,453.547,1.8246133,0.91230663
3.7994362,-2.0121705,28.509446,-1.9982,2.857,471.704,1.8246133,0.91230663
