Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.69266448,-0.0040031536,26.850515,-0.002,0.003,0
3.35140367,-3.79340317,26.8484561,-3.783,1.511,2.547
3.80912109,1.51014953,26.8550122,1.5,4.542,5.235
3.81985931,1.50993099,26.8688485,1.498,4.564,7.704
3.82644754,1.51062034,26.8782715,1.5,4.569,10.172
3.83076587,1.51193562,26.8868864,1.498,4.575,12.641
3.83477553,1.51177159,26.88562,1.5,4.58,15.172
3.83816745,1.51110259,26.8900582,1.5,4.58,17.688
3.84114092,1.50982762,26.8881494,1.498,4.586,20.219
3.84385799,1.50983648,26.8871808,1.5,4.591,22.735
3.84607087,1.50984174,26.8862134,1.5,4.591,25.266
3.84854945,1.5083333,26.8841206,1.5,4.596,27.719
3.85047377,1.51172752,26.8829499,1.5,4.596,30.204
3.8525875,1.50967364,26.8851876,1.5,4.596,32.672
3.85423763,1.50973795,26.8784473,1.5,4.602,35.141
3.85624269,1.51096749,26.8684656,1.498,4.602,37.61
3.85811281,1.51300731,26.8721996,1.5,4.602,40.141
3.85975297,1.51083928,26.8673653,1.498,4.607,42.61
3.86152807,1.51144928,26.8611326,1.5,4.607,45.094
3.86296178,1.50942079,26.85587,1.498,4.607,47.547
3.86458692,1.51208051,26.8513162,1.5,4.613,50.016
3.86605633,1.5098211,26.8470041,1.498,4.613,52.5
3.86726328,1.50829148,26.8384842,1.498,4.613,55.032
3.8690725,1.50854527,26.8381759,1.5,4.618,57.579
3.87044899,1.51126516,26.8345116,1.5,4.618,60.094
3.8717585,1.51098727,26.8334383,1.5,4.618,62.625
3.87320383,1.51051672,26.8319096,1.5,4.618,65.141
3.87467233,1.51050528,26.8222013,1.498,4.623,67.672
3.87590223,1.50834121,26.8183468,1.5,4.623,70.188
3.87738691,1.51144266,26.8188047,1.5,4.623,72.704
3.87870149,1.51038776,26.8132651,1.5,4.623,75.235
3.88002692,1.5100142,26.8087362,1.498,4.629,77.75
3.8811525,1.51077368,26.8063033,1.5,4.629,80.282
3.88271495,1.51166304,26.8104453,1.5,4.629,82.797
3.88359161,1.5094408,26.8029456,1.5,4.629,85.329
3.88485329,1.51185651,26.7977787,1.5,4.629,87.844
3.88630466,1.50983602,26.7967062,1.5,4.634,90.36
3.88732861,1.51008673,26.793715,1.5,4.634,92.891
3.88843677,1.51185757,26.7831443,1.498,4.634,95.407
3.8896167,1.5113595,26.7793095,1.498,4.634,97.954
3.89084154,1.50965079,26.770869,1.498,4.64,100.485
3.89190435,1.50922344,26.7691494,1.498,4.64,103
3.89295071,1.51035338,26.7676903,1.498,4.64,105.532
3.89419676,1.51016172,26.7660603,1.5,4.64,108.047
3.89538916,1.50626348,26.7625204,1.498,4.64,110.563
3.89628191,1.509008,26.7654749,1.498,4.64,113.032
3.89742656,1.51036363,26.7594064,1.498,4.645,115.516
3.89834406,1.5095903,26.7664597,1.498,4.645,117.969
3.89922859,1.51115276,26.7662014,1.498,4.645,120.438
3.90020112,1.51010569,26.7645343,1.5,4.645,122.922
3.90156227,1.51140077,26.7606906,1.5,4.65,125.454
3.90248035,1.51131539,26.7654408,1.498,4.65,127.969
3.90338448,1.51072305,26.7534131,1.498,4.65,130.485
3.90437105,1.50594342,26.7553473,1.5,4.65,133.016
3.90529381,1.51149883,26.7381332,1.5,4.65,135.532
3.90631982,1.50988445,26.7520505,1.498,4.656,138.016
3.90736993,1.50984652,26.7451205,1.498,4.656,140.469
3.90816851,1.50861015,26.7455298,1.5,4.656,142.938
3.90895645,1.50969231,26.7487599,1.5,4.656,145.469
3.90996766,1.50861613,26.7497871,1.5,4.656,147.985
3.91097291,1.50915463,26.7471082,1.5,4.656,150.516
3.91157894,1.50904224,26.741605,1.5,4.661,153.032
3.91294637,1.51638209,26.7419982,1.498,4.661,155.563
3.91330376,1.51123435,26.7443645,1.5,4.661,158.079
3.91425169,1.50903145,26.7446031,1.498,4.661,160.594
3.91525133,1.50931302,26.7345149,1.5,4.661,163.125
3.91623611,1.50922581,26.7306433,1.5,4.661,165.641
3.91685932,1.51162457,26.7311119,1.498,4.661,168.172
3.91790842,1.50719718,26.7354445,1.5,4.667,170.641
3.91860154,1.50832923,26.7310675,1.5,4.667,173.125
3.91940331,1.50974429,26.7345643,1.498,4.667,175.579
3.92029961,1.5120232,26.7341635,1.498,4.667,178.047
3.92090912,1.51120046,26.7267995,1.498,4.667,180.532
3.92192488,1.51396032,26.7253264,1.498,4.667,183.047
3.92245394,1.51410109,26.7203764,1.5,4.667,185.579
3.92324618,1.50893977,26.7196974,1.498,4.672,188.094
3.9241031,1.50946446,26.7234007,1.5,4.672,190.625
3.92493317,1.50804091,26.7269016,1.5,4.672,193.141
3.9254824,1.51264699,26.7189392,1.5,4.672,195.672
3.9263311,1.51191279,26.7192082,1.5,4.672,198.188
3.92710863,1.51211719,26.7185924,1.5,4.672,200.719
3.92789677,1.51082915,26.7235588,1.498,4.672,203.204
3.92836271,1.51146944,26.7281462,1.5,4.672,205.672
3.92921667,1.50916824,26.7223851,1.5,4.677,208.141
3.92987948,1.50873675,26.7261931,1.498,4.677,210.672
3.93053095,1.50830069,26.7192478,1.5,4.677,213.188
3.93118138,1.50760684,26.7149963,1.5,4.677,215.719
3.93199347,1.50989494,26.7090691,1.498,4.677,218.235
3.93262987,1.51086565,26.7112039,1.5,4.683,220.75
3.93292134,1.51345564,26.7102379,1.5,4.683,223.282
3.93382402,1.5101446,26.7130552,1.498,4.683,225.797
3.93432589,1.50946346,26.7089974,1.498,4.683,228.329
3.93515739,1.51260639,26.7104045,1.5,4.683,230.844
3.935732,1.5096636,26.7088265,1.498,4.683,233.375
3.93636721,1.51221488,26.7145183,1.5,4.683,235.891
3.93704365,1.51109642,26.7058045,1.5,4.683,238.422
3.93776453,1.50853916,26.7139155,1.5,4.683,240.938
3.93815214,1.50692156,26.7065587,1.5,4.683,243.407
3.93891339,1.51211421,26.7153078,1.498,4.683,245.922
3.93907223,1.50949604,26.7091124,1.5,4.688,248.454
3.94011361,1.51170241,26.7105071,1.5,4.688,250.969
3.94072385,1.51097636,26.710432,1.5,4.688,253.485
3.94116187,1.50872595,26.7092282,1.5,4.688,256.016
3.94175288,1.50907914,26.7107934,1.498,4.688,258.532
3.94235144,1.51137587,26.717527,1.5,4.688,261.063
3.94314693,1.51387523,26.7151826,1.5,4.688,263.579
3.94348091,1.51341357,26.723692,1.498,4.688,266.11
3.94418735,1.5075099,26.7210758,1.498,4.688,268.625
3.94455701,1.51047626,26.720893,1.5,4.694,271.141
3.9450185,1.5088983,26.7227613,1.5,4.694,273.672
3.9459447,1.51162296,26.727727,1.498,4.694,276.188
3.94611147,1.51196278,26.7230099,1.498,4.694,278.657
3.94672895,1.51053156,26.7350111,1.498,4.694,281.141
3.94737223,1.50843658,26.7328961,1.5,4.694,283.594
3.94768056,1.51049403,26.7298569,1.498,4.694,286.063
3.94816715,1.5124898,26.7343223,1.5,4.694,288.594
3.94891222,1.5099169,26.7335928,1.5,4.694,291.063
3.94931687,1.51037166,26.7302555,1.5,4.694,293.532
