Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.38074306,-0.00129124537,25.9821605,0,0.003,0
3.06234453,-3.4078891,25.976892,-3.414,1.425,2.484
3.48909399,1.50889719,26.0009542,1.498,4.207,5.437
3.5073053,1.51203355,26.0218601,1.498,4.245,8.265
3.52018853,1.51403339,26.0289372,1.5,4.256,11.109
3.53107887,1.51148034,26.0371319,1.498,4.272,13.953
3.54106323,1.51391244,26.0327002,1.498,4.283,16.843
3.55032765,1.50956408,26.0247669,1.498,4.288,19.718
3.55853589,1.51340982,26.0240609,1.498,4.299,22.609
3.56662696,1.50912553,26.0125445,1.5,4.305,25.484
3.57412102,1.5134238,26.0007874,1.498,4.315,28.375
3.58164857,1.51403253,25.9973408,1.5,4.321,31.234
3.58856277,1.50763733,25.9707057,1.5,4.326,34.109
3.59542444,1.51125288,25.962858,1.5,4.337,37
3.60178842,1.51320515,25.944583,1.5,4.342,39.89
3.6086411,1.51304495,25.9389723,1.5,4.348,42.765
3.6143795,1.5102614,25.9252747,1.5,4.353,45.64
3.6201435,1.51114725,25.9151273,1.498,4.359,48.5
3.62625552,1.51213011,25.9052069,1.498,4.364,51.39
3.63186406,1.5084154,25.890754,1.498,4.369,54.281
3.63725775,1.51358785,25.8721402,1.5,4.38,57.172
3.64278324,1.50981283,25.8558202,1.498,4.38,60.156
3.64777457,1.51196339,25.8384497,1.5,4.391,63.047
3.65280292,1.51039276,25.8303037,1.5,4.396,65.968
3.65787276,1.51095628,25.8244414,1.5,4.396,68.859
3.662587,1.5132548,25.8121052,1.498,4.402,71.75
3.66709361,1.51375868,25.7968491,1.498,4.407,74.656
3.67196658,1.50773019,25.7733624,1.5,4.413,77.625
3.67630442,1.51280957,25.7605717,1.5,4.418,80.562
3.68094493,1.51024186,25.7570515,1.498,4.423,83.468
3.68535796,1.51284631,25.7401477,1.5,4.429,86.39
3.68963789,1.51311111,25.7308554,1.5,4.429,89.375
3.69383608,1.50855064,25.7194485,1.5,4.434,92.312
3.69797072,1.51397341,25.710583,1.5,4.44,95.25
3.702013,1.51383094,25.706473,1.498,4.445,98.218
3.70593724,1.51207897,25.6968094,1.5,4.45,101.14
3.71009272,1.50952346,25.6797083,1.5,4.45,104.14
3.71366998,1.50890846,25.664759,1.498,4.456,107.093
3.71746644,1.50934654,25.6473632,1.5,4.461,110.031
3.72124857,1.50851891,25.636916,1.498,4.461,113.062
3.72475051,1.51193155,25.627847,1.5,4.467,116.031
3.72838526,1.50850159,25.6191747,1.5,4.472,118.984
3.73214064,1.5097772,25.6050156,1.5,4.472,121.984
3.73530459,1.51052792,25.6035216,1.5,4.477,124.984
3.73884967,1.51279079,25.5874592,1.5,4.483,128.015
3.74200915,1.51468733,25.567286,1.498,4.483,131.031
3.74561255,1.51222784,25.5559209,1.498,4.488,134.078
3.74863006,1.51030894,25.5512176,1.5,4.488,137.078
3.75177823,1.51114777,25.5390255,1.5,4.494,140.093
3.75496937,1.51055395,25.5250743,1.5,4.499,143.109
3.75809532,1.51029613,25.5201796,1.498,4.499,146.14
3.76105922,1.51423114,25.5135053,1.5,4.504,149.203
3.76445605,1.51217376,25.4974643,1.5,4.504,152.25
3.76734863,1.51488581,25.4856308,1.5,4.51,155.312
3.77030838,1.51073927,25.4798993,1.5,4.515,158.328
3.7730837,1.5119545,25.4767723,1.498,4.515,161.406
3.77613472,1.51291266,25.4714868,1.5,4.515,164.468
3.77897803,1.51181341,25.4505499,1.498,4.521,167.593
3.78195951,1.51118899,25.4410518,1.5,4.526,170.672
3.78421739,1.50971426,25.4369453,1.5,4.526,173.765
3.78714022,1.51023839,25.4232487,1.5,4.531,176.859
3.78986722,1.51010914,25.4134678,1.5,4.531,179.968
3.79243188,1.5146308,25.4031489,1.5,4.537,183.078
3.79487351,1.51115814,25.3930573,1.5,4.537,186.203
3.79753978,1.50984461,25.3842613,1.5,4.542,189.328
3.80009248,1.51135244,25.3768394,1.498,4.542,192.437
3.80235251,1.51325537,25.364968,1.5,4.542,195.578
3.80458848,1.50932588,25.3596155,1.5,4.548,198.687
3.80711639,1.51093407,25.350916,1.5,4.548,201.843
3.80925524,1.51055759,25.3449318,1.5,4.553,205
3.81131538,1.51172259,25.3377316,1.498,4.553,208.156
3.81371591,1.50714947,25.3284311,1.5,4.558,211.328
3.81516911,1.5132888,25.3197219,1.498,4.558,214.484
3.81741369,1.51132636,25.3108253,1.498,4.558,217.672
3.8191975,1.50720545,25.2988361,1.5,4.564,220.859
3.82074769,1.51127384,25.2836513,1.5,4.564,224.047
3.82256518,1.5120485,25.283536,1.5,4.564,227.265
3.82420064,1.5104928,25.2761367,1.498,4.569,230.515
3.8257764,1.51219909,25.2686736,1.498,4.569,233.797
3.82716843,1.51197428,25.2651804,1.5,4.569,237.031
3.82850479,1.51283335,25.2609457,1.5,4.575,240.25
3.82953668,1.51366906,25.2476635,1.498,4.575,243.484
3.83082925,1.51015857,25.2438291,1.5,4.575,246.812
3.83197463,1.51334244,25.2473919,1.498,4.575,250.078
3.83302455,1.50904503,25.2267328,1.5,4.575,253.328
3.83405384,1.51172445,25.2252456,1.5,4.575,256.64
3.83471815,1.50827623,25.214601,1.5,4.58,259.922
3.83573832,1.51308486,25.2161069,1.5,4.58,263.25
3.83663171,1.51152294,25.2112218,1.498,4.58,266.562
3.83754177,1.5117238,25.1966421,1.5,4.58,269.89
3.8380635,1.51060455,25.1892792,1.5,4.58,273.203
3.83877983,1.50932911,25.1883966,1.5,4.58,276.562
3.83947236,1.51285841,25.1877593,1.498,4.58,279.89
3.84028716,1.51082852,25.1768699,1.498,4.586,283.281
3.84104522,1.5078751,25.1767687,1.498,4.586,286.656
3.84160709,1.51101058,25.1665314,1.5,4.586,290.078
3.84193166,1.51134837,25.1706255,1.498,4.586,293.484
3.84276227,1.50957091,25.1620126,1.5,4.586,296.906
3.84339996,1.51296319,25.1647647,1.5,4.586,300.312
3.84393935,1.50716619,25.1623868,1.5,4.586,303.734
3.84487137,1.51193294,25.1576507,1.5,4.586,307.156
3.84511293,1.51341733,25.1590452,1.5,4.591,310.625
3.84581234,1.51019635,25.1480514,1.5,4.591,314.125
3.84657469,1.51021393,25.1448113,1.498,4.591,317.578
3.84716488,1.50587119,25.151335,1.5,4.591,321.047
3.84744389,1.51086333,25.1496165,1.498,4.591,324.515
3.84788295,1.50910675,25.1480187,1.5,4.591,328
3.84873306,1.51181554,25.1431923,1.498,4.591,331.484
3.84954969,1.51576956,25.1424164,1.498,4.591,334.984
3.8498511,1.51190967,25.1383673,1.5,4.591,338.562
3.85069822,1.51071655,25.1277851,1.498,4.596,342.125
3.85104875,1.51096834,25.1253835,1.5,4.596,345.656
3.85205992,1.51118804,25.1280953,1.5,4.596,349.218
3.8526224,1.51180237,25.1305919,1.5,4.596,352.828
3.85319953,1.51157113,25.1303195,1.498,4.596,356.422
3.85361169,1.51151713,25.1246952,1.498,4.596,360.062
3.85459279,1.51057956,25.1276346,1.498,4.596,363.656
3.85517645,1.51302735,25.1207579,1.5,4.596,367.312
3.85586211,1.50859775,25.1312206,1.5,4.602,370.937
3.85636168,1.51325616,25.1148499,1.5,4.602,374.593
3.8571259,1.51177021,25.1240556,1.5,4.602,378.234
3.85769138,1.5125948,25.1180104,1.498,4.602,381.922
3.85863881,1.51295119,25.1187188,1.498,4.602,385.625
3.85909875,1.51036559,25.1249275,1.5,4.602,389.359
3.85978605,1.51237019,25.1140308,1.498,4.602,393.125
3.86055082,1.51091414,25.1187849,1.498,4.602,396.937
3.86129092,1.51205127,25.1183918,1.5,4.607,400.687
3.86211393,1.50991077,25.1183107,1.498,4.607,404.453
3.86273362,1.51202078,25.1210435,1.5,4.607,408.218
3.8633089,1.51188579,25.106958,1.5,4.607,412
3.86408269,1.51104054,25.1118612,1.498,4.607,415.765
3.86504426,1.51018714,25.1146636,1.5,4.607,419.562
3.86529371,1.51127242,25.1178236,1.5,4.607,423.375
3.86620819,1.5095738,25.1143797,1.498,4.613,427.203
3.8671045,1.51249593,25.1151574,1.498,4.613,431.109
3.86724416,1.51327466,25.1133761,1.498,4.613,434.984
3.86816392,1.5115266,25.1104416,1.5,4.613,438.843
3.8690819,1.51050241,25.118222,1.5,4.613,442.781
3.86967332,1.51390735,25.1115044,1.5,4.613,446.687
3.87034205,1.51202448,25.1139319,1.5,4.613,450.625
3.87125388,1.50879669,25.1199131,1.5,4.618,454.625
3.87191148,1.51033271,25.1183437,1.5,4.618,458.562
3.87246095,1.51107603,25.1181357,1.498,4.618,462.531
3.87333496,1.51038956,25.1171104,1.5,4.618,466.531
3.87413219,1.51148769,25.1246592,1.5,4.618,470.515
3.87479739,1.50964757,25.136031,1.5,4.618,474.531
3.87532811,1.51053028,25.1303186,1.5,4.623,478.547
3.87648362,1.5124931,25.1225786,1.5,4.623,482.625
3.87680763,1.51277039,25.1283111,1.498,4.623,486.703
3.87748509,1.50886024,25.1223056,1.5,4.623,490.812
3.87825643,1.50697174,25.1327201,1.5,4.623,494.89
3.87906345,1.51053617,25.1335574,1.5,4.623,498.968
3.87986296,1.50916356,25.1340552,1.5,4.623,503.047
3.88059069,1.50982409,25.1413163,1.498,4.623,507.156
3.88077142,1.51671071,25.1359245,1.498,4.623,511.281
3.88171531,1.51222468,25.139626,1.498,4.629,515.468
3.88255223,1.51326874,25.1341661,1.5,4.629,519.609
3.88347129,1.51182781,25.1342386,1.498,4.629,523.765
3.88431664,1.51084622,25.140434,1.5,4.629,528.015
3.88483465,1.51054376,25.138434,1.498,4.629,532.203
3.88549941,1.51030729,25.1438182,1.5,4.629,536.406
3.88628768,1.51474986,25.1462716,1.5,4.629,540.64
3.88723303,1.50914747,25.1404365,1.5,4.629,544.89
3.88793068,1.51173085,25.1435667,1.5,4.634,549.172
3.88855033,1.50844668,25.1419277,1.5,4.634,553.5
3.88909917,1.51146891,25.1400578,1.5,4.634,557.797
3.89003825,1.51054058,25.1507549,1.498,4.634,562.125
3.89076339,1.50893416,25.1481654,1.5,4.634,566.453
3.89157365,1.50754788,25.1617157,1.5,4.634,570.843
3.89212604,1.51301289,25.1501589,1.5,4.64,575.187
3.89304171,1.51249138,25.1591109,1.498,4.64,579.593
3.89374358,1.51323981,25.1599601,1.5,4.64,584
3.89447941,1.5124755,25.1623396,1.5,4.64,588.422
3.89494325,1.50977085,25.1578981,1.498,4.64,592.859
3.89564065,1.51335348,25.1626564,1.5,4.64,597.375
3.89683223,1.50851614,25.168308,1.5,4.64,601.828
