Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.68460697,0.000383444803,25.2937794,0,0.003,0
3.35003592,-3.77859633,25.2958765,-3.767,1.506,2.562
3.79832927,1.5108491,25.302905,1.5,4.537,5.234
3.80906145,1.51030422,25.3143041,1.498,4.553,7.687
3.81623262,1.51106414,25.3246074,1.498,4.558,10.156
3.82076679,1.51241124,25.3353749,1.5,4.569,12.625
3.82485095,1.51094554,25.3335335,1.5,4.569,15.172
3.82822286,1.50901915,25.3369728,1.5,4.575,17.703
3.8310987,1.51014161,25.3301067,1.5,4.58,20.218
3.83350682,1.50991566,25.3289046,1.498,4.58,22.75
3.83563918,1.51135351,25.3231284,1.5,4.58,25.297
3.8376342,1.50930686,25.3207102,1.5,4.586,27.812
3.83955645,1.51160404,25.3140676,1.5,4.586,30.343
3.84145043,1.50956609,25.302675,1.498,4.586,32.859
3.84282694,1.50863523,25.2980485,1.5,4.591,35.39
3.8444241,1.510127,25.2974324,1.498,4.591,37.906
3.8460087,1.51137715,25.2929332,1.5,4.591,40.468
3.84733017,1.51215026,25.297812,1.5,4.596,42.984
3.84866272,1.50926093,25.2870385,1.498,4.596,45.515
3.85006953,1.50920748,25.2781832,1.5,4.596,48.031
3.85109748,1.51061822,25.2818809,1.5,4.596,50.562
3.85217132,1.51101791,25.2707899,1.498,4.602,53.078
3.85334628,1.51104409,25.2688475,1.5,4.602,55.609
3.85454765,1.50746835,25.2517619,1.5,4.602,58.125
3.85587338,1.51243134,25.253814,1.5,4.602,60.656
3.85683296,1.50981567,25.2438394,1.5,4.602,63.172
3.85765229,1.51258718,25.2387979,1.5,4.607,65.64
3.85858853,1.51142195,25.23379,1.5,4.607,68.125
3.85960099,1.50892267,25.2337363,1.5,4.607,70.578
3.86070765,1.5089473,25.2314274,1.5,4.607,73.062
3.86148058,1.50995363,25.219578,1.498,4.607,75.531
3.86260918,1.50878251,25.2161992,1.5,4.613,78.047
3.86351302,1.50758031,25.216391,1.5,4.613,80.578
3.86445981,1.50911291,25.2158885,1.5,4.613,83.093
3.86525309,1.50977742,25.2077044,1.5,4.613,85.625
3.86653911,1.50989493,25.2028003,1.5,4.613,88.14
3.86721268,1.51033686,25.1984392,1.5,4.613,90.609
3.86790492,1.50911013,25.1942118,1.498,4.618,93.078
3.86909561,1.51106362,25.1893959,1.5,4.618,95.578
3.87009721,1.51040931,25.1833689,1.5,4.618,98.093
3.8707726,1.51118509,25.1772041,1.498,4.618,100.625
3.87145252,1.51012273,25.170389,1.498,4.618,103.14
3.8725824,1.51154349,25.1675513,1.5,4.623,105.672
3.87339278,1.51062528,25.1681944,1.498,4.623,108.187
3.87438826,1.5112039,25.1616201,1.5,4.623,110.718
3.87518938,1.50910045,25.166004,1.5,4.623,113.234
3.87587471,1.50766317,25.1580093,1.498,4.623,115.75
3.87662824,1.51150547,25.1579302,1.498,4.623,118.281
3.87787913,1.51094948,25.1594413,1.5,4.623,120.797
3.8785195,1.51214464,25.1617485,1.5,4.629,123.328
3.87931372,1.50836835,25.1455601,1.498,4.629,125.843
3.88005881,1.51262868,25.1382693,1.5,4.629,128.359
3.88088754,1.50714466,25.1411603,1.5,4.629,130.89
3.88190969,1.5123841,25.133332,1.498,4.629,133.406
3.88263331,1.51002299,25.1259277,1.498,4.629,135.937
3.88340247,1.51046096,25.1240471,1.5,4.634,138.453
3.88442207,1.50752467,25.1205738,1.5,4.634,140.984
3.88519929,1.50678176,25.1153684,1.5,4.634,143.5
3.88617904,1.51427244,25.1216683,1.5,4.634,146.015
3.88669163,1.51453992,25.1066599,1.5,4.634,148.547
3.88719342,1.51156338,25.1135417,1.5,4.634,151.062
3.88839269,1.50993777,25.1091454,1.498,4.634,153.562
3.88878777,1.51186178,25.1016057,1.498,4.634,156.031
3.8898789,1.51157293,25.0937228,1.5,4.64,158.5
3.89049667,1.50922852,25.0985004,1.498,4.64,161.031
3.89121793,1.51230641,25.094645,1.5,4.64,163.547
3.89191141,1.51360174,25.094553,1.5,4.64,166.078
3.89255577,1.50817187,25.0989804,1.5,4.64,168.593
3.89341645,1.51472245,25.0920539,1.5,4.64,171.109
3.89434697,1.50978703,25.0924223,1.5,4.64,173.593
3.89513861,1.5116903,25.0883789,1.498,4.645,176.062
3.89595991,1.5124224,25.084683,1.498,4.645,178.531
3.89634063,1.51109979,25.0785025,1.498,4.645,181.047
3.89700741,1.50905673,25.0735816,1.5,4.645,183.562
3.89794854,1.51044148,25.0789979,1.5,4.645,186.093
3.89849706,1.50795549,25.0671745,1.5,4.645,188.609
3.89941403,1.5076506,25.0628679,1.5,4.65,191.14
3.90006785,1.51175671,25.0641882,1.5,4.65,193.656
3.90054271,1.51170565,25.0655695,1.5,4.65,196.172
3.90180157,1.51013908,25.0679113,1.5,4.65,198.703
3.90208771,1.51130447,25.068654,1.5,4.65,201.218
3.903037,1.50954711,25.0674595,1.5,4.65,203.75
3.90364637,1.51244277,25.0632047,1.498,4.65,206.265
3.9041263,1.51228975,25.0663103,1.5,4.65,208.765
3.90482011,1.5109449,25.0664408,1.5,4.656,211.265
3.90552929,1.51497904,25.0615725,1.5,4.656,213.734
3.90623261,1.50854853,25.0611217,1.5,4.656,216.218
3.9069965,1.51225542,25.0593721,1.5,4.656,218.687
3.90751323,1.51100991,25.0529042,1.498,4.656,221.156
3.90800096,1.5122074,25.0523916,1.5,4.656,223.625
3.90860428,1.50907437,25.0520291,1.498,4.656,226.14
3.90968355,1.5100965,25.0494195,1.498,4.661,228.672
3.91012179,1.51266523,25.0462763,1.5,4.661,231.187
3.91080337,1.50945354,25.0430277,1.498,4.661,233.718
3.91118016,1.51082588,25.046856,1.5,4.661,236.234
3.91206721,1.51169951,25.0458513,1.5,4.661,238.765
3.91250547,1.50976263,25.0355986,1.5,4.661,241.281
3.91311213,1.51100391,25.0451805,1.5,4.661,243.828
3.91384217,1.50948395,25.0401516,1.5,4.661,246.359
3.91441594,1.50833112,25.0387461,1.5,4.661,248.875
3.91475181,1.51073962,25.0391706,1.5,4.661,251.39
3.91555222,1.51353597,25.0421962,1.5,4.661,253.953
3.91615523,1.50886358,25.0403273,1.5,4.667,256.422
3.91678097,1.51135171,25.0405527,1.498,4.667,258.89
3.91710039,1.50692844,25.0372829,1.5,4.667,261.359
3.91790611,1.51243307,25.0313902,1.5,4.667,263.875
3.91840521,1.51059257,25.0213984,1.498,4.667,266.406
3.91896253,1.51345713,25.0248445,1.5,4.667,268.922
3.91943804,1.50961133,25.0194146,1.5,4.667,271.437
3.92010992,1.5080283,25.014815,1.5,4.667,273.968
3.92069665,1.50813947,25.0186238,1.5,4.672,276.484
3.92151184,1.5138319,25.0195971,1.5,4.672,279.015
3.92185302,1.50913029,25.0128484,1.5,4.672,281.531
3.92258985,1.5149041,25.01825,1.5,4.672,284.062
3.92294146,1.50734586,25.0266884,1.5,4.672,286.578
3.92368977,1.5116963,25.0153571,1.5,4.672,289.109
3.92390528,1.50907163,25.0123897,1.5,4.672,291.625
3.92431517,1.51365027,25.0131669,1.5,4.672,294.14
3.92516159,1.50672002,25.011081,1.5,4.672,296.672
3.92551055,1.50937927,25.0078132,1.5,4.672,299.187
3.92622414,1.51049102,25.0132091,1.5,4.672,301.765
3.92687272,1.51396053,25.0066057,1.5,4.677,304.25
3.92746581,1.50956699,25.0092222,1.498,4.677,306.718
3.92756962,1.50893075,25.0022124,1.5,4.677,309.187
3.92830137,1.50956211,25.0087574,1.5,4.677,311.656
3.92872102,1.50997635,25.0096813,1.5,4.677,314.187
3.9291654,1.5105779,25.0197837,1.498,4.677,316.703
3.92989134,1.51546575,25.0130916,1.498,4.677,319.234
3.93035167,1.51130108,25.0091647,1.5,4.677,321.75
3.93076476,1.50882509,25.0117461,1.5,4.677,324.281
3.93134603,1.5108769,25.0066792,1.5,4.677,326.797
3.93174321,1.51220816,25.0076651,1.5,4.683,329.312
3.93209012,1.51049009,25.0202522,1.5,4.683,331.843
3.93255991,1.51235804,25.0153064,1.5,4.683,334.359
3.93312156,1.50948529,25.0109903,1.5,4.683,336.89
3.9333967,1.51166893,25.0092995,1.498,4.683,339.406
3.93412377,1.51095052,25.0028516,1.5,4.683,341.937
3.93456765,1.51189586,25.0113615,1.5,4.683,344.453
3.93484186,1.5111429,25.0091519,1.498,4.683,346.984
3.93544227,1.51319457,25.0063529,1.5,4.683,349.5
3.93574941,1.5115416,25.0055703,1.498,4.683,352.015
3.93632301,1.50812294,25.0070395,1.5,4.683,354.547
3.93669027,1.51203484,25.0149041,1.5,4.688,357.047
3.93711858,1.51157823,25.0128757,1.5,4.683,359.515
3.93767203,1.50899934,25.0111281,1.5,4.688,361.984
3.93797646,1.51261271,25.0066852,1.5,4.688,364.5
3.93852602,1.50892171,25.0035197,1.5,4.688,367.031
3.93873048,1.50973701,25.002585,1.5,4.688,369.547
3.93925239,1.51165697,25.0028697,1.5,4.688,372.078
3.93966069,1.51042557,25.0072758,1.5,4.688,374.593
3.94013554,1.50908886,25.0033099,1.5,4.688,377.125
3.94049143,1.51506833,25.0021879,1.5,4.688,379.64
3.94107351,1.50871261,24.9934885,1.5,4.688,382.156
3.94137672,1.51215647,25.0000669,1.5,4.688,384.687
3.94172602,1.50951293,24.9939499,1.5,4.688,387.203
3.94209233,1.51059571,24.997106,1.498,4.688,389.734
3.94239439,1.51046175,24.9982183,1.5,4.694,392.25
3.94308861,1.50853312,24.9984759,1.498,4.694,394.781
3.94334691,1.51076943,25.0006987,1.498,4.694,397.297
3.9439899,1.50887312,24.9973014,1.5,4.694,399.828
3.94429441,1.51314872,25.0023825,1.498,4.694,402.343
3.9446687,1.50881195,25.0029062,1.5,4.694,404.859
3.94518582,1.51196035,24.9955812,1.5,4.694,407.39
3.9453241,1.51273359,25.0007236,1.5,4.694,409.906
3.94585443,1.50854514,24.998862,1.5,4.694,412.437
3.94625841,1.51022077,24.9997449,1.498,4.694,414.953
3.94638137,1.5099595,24.9963713,1.5,4.694,417.484
3.94700159,1.50788593,24.9938868,1.5,4.694,419.953
3.94730727,1.51407305,24.9999473,1.5,4.699,422.422
3.94783724,1.51144622,25.0018439,1.5,4.699,424.906
3.94798165,1.51313382,25.0063164,1.498,4.699,427.468
3.94862148,1.51149566,24.9945334,1.5,4.699,429.984
3.94866833,1.5125831,24.9966682,1.5,4.699,432.515
3.9488883,1.5121591,24.9976111,1.5,4.699,435.031
3.94949768,1.51111061,25.0019308,1.498,4.699,437.562
3.94972854,1.51024821,25.0013433,1.498,4.699,440.078
3.94997949,1.51432316,24.9985069,1.5,4.699,442.609
3.95049573,1.50921733,25.0026904,1.498,4.699,445.125
3.95101064,1.51038392,24.9993955,1.5,4.699,447.656
3.95098411,1.51023638,24.9975865,1.498,4.699,450.172
3.95141312,1.51137859,25.0032983,1.5,4.699,452.703
3.95174079,1.50803354,25.0063481,1.498,4.699,455.218
3.95219462,1.51017463,25.0078758,1.5,4.699,457.734
3.95254948,1.50856175,25.0024573,1.498,4.699,460.203
3.95275748,1.50999055,25.0093368,1.5,4.699,462.687
3.95312341,1.50913237,25.0050522,1.5,4.704,465.156
3.95343345,1.51089442,25.0113845,1.5,4.704,467.625
3.95402845,1.51475037,25.0106125,1.5,4.704,470.109
3.95394448,1.51318409,25.0074189,1.498,4.704,472.625
3.95450916,1.51008333,25.009787,1.498,4.704,475.14
3.95475697,1.508786,25.0067395,1.5,4.704,477.672
3.95457647,1.51211118,25.0150224,1.5,4.704,480.187
3.95542618,1.51019852,25.0186567,1.5,4.704,482.718
3.9556533,1.51080989,25.0141027,1.5,4.704,485.234
3.95614006,1.51272025,25.0251387,1.5,4.704,487.765
3.95656868,1.51058029,25.024442,1.498,4.704,490.312
3.95673925,1.51284183,25.0153028,1.5,4.704,492.828
3.95681951,1.51382629,25.0171051,1.498,4.704,495.359
3.95716391,1.50917372,25.0163056,1.5,4.704,497.875
3.95757416,1.51006448,25.0227219,1.5,4.704,500.39
3.95753455,1.51239455,25.0204179,1.5,4.704,502.922
3.9583369,1.50860859,25.0179222,1.5,4.704,505.437
3.95856269,1.50852452,25.0267523,1.498,4.704,507.984
3.95873007,1.51075093,25.0248602,1.5,4.704,510.5
3.9589762,1.50692889,25.0299046,1.5,4.704,512.968
3.95928059,1.50996841,25.0297779,1.498,4.704,515.437
3.95959014,1.51005374,25.017665,1.5,4.71,517.953
3.96003559,1.51007121,25.0277062,1.5,4.71,520.484
3.96029251,1.50868078,25.0254236,1.5,4.71,523
3.96066009,1.51073928,25.0282892,1.5,4.71,525.531
3.96079519,1.51288698,25.0248044,1.5,4.71,528.047
3.96122281,1.512811,25.0314213,1.5,4.71,530.562
3.96134271,1.51089114,25.0315543,1.5,4.71,533.093
3.96171174,1.51080223,25.0292299,1.5,4.71,535.609
3.9618944,1.50898983,25.0326562,1.498,4.71,538.14
3.96205143,1.50977059,25.0366553,1.5,4.71,540.656
3.9624914,1.50862994,25.0342536,1.5,4.71,543.187
3.9628629,1.50953496,25.0343525,1.5,4.71,545.703
3.96296913,1.51130563,25.037991,1.5,4.71,548.234
3.96341648,1.50811907,25.050465,1.498,4.71,550.75
3.96375522,1.50989976,25.0418287,1.5,4.71,553.218
3.96403815,1.51114348,25.0468553,1.5,4.71,555.75
3.9641875,1.51035093,25.0494328,1.5,4.71,558.203
3.9643253,1.51371006,25.0544781,1.5,4.715,560.687
3.96485297,1.51304211,25.0492671,1.498,4.715,563.156
3.96495043,1.51240255,25.057847,1.5,4.715,565.625
3.96521988,1.5124683,25.059382,1.5,4.715,568.093
3.96550539,1.51104867,25.0602483,1.5,4.715,570.625
3.96580152,1.50805558,25.0574575,1.5,4.715,573.14
3.96614095,1.51035357,25.0568061,1.5,4.715,575.672
3.96664082,1.50970438,25.059876,1.5,4.715,578.187
3.96686832,1.51081152,25.0606138,1.5,4.715,580.718
3.96723424,1.50975593,25.0655514,1.5,4.715,583.234
3.9671135,1.51090368,25.0601269,1.5,4.715,585.765
3.96744238,1.50828879,25.0638509,1.5,4.715,588.281
3.96802722,1.51145019,25.0533283,1.5,4.715,590.797
3.96819958,1.51180512,25.0669002,1.5,4.715,593.328
3.96839828,1.51109734,25.0613155,1.5,4.715,595.843
3.96901785,1.50817913,25.065855,1.5,4.715,598.375
3.96904576,1.51254567,25.0669641,1.5,4.715,600.89
3.96927763,1.50612663,25.0765112,1.5,4.715,603.422
3.96958172,1.51286129,25.0684479,1.5,4.721,605.937
3.96998397,1.51176841,25.0750824,1.5,4.721,608.453
