Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.69599452,-0.000545499521,25.8969548,0,0.003,0
3.34345876,-3.79126868,25.8938008,-3.788,1.511,2.485
3.81577201,1.51237198,25.9022135,1.498,4.548,5.156
3.82744706,1.5091297,25.9143492,1.5,4.569,7.719
3.83427112,1.51246191,25.9186887,1.5,4.575,10.188
3.83951672,1.50906252,25.9275318,1.498,4.58,12.656
3.84362525,1.51185747,25.9317997,1.5,4.586,15.125
3.84697867,1.51268166,25.9395299,1.498,4.591,17.594
3.85006037,1.51067338,25.9280033,1.5,4.591,20.141
3.85328109,1.5091399,25.932666,1.498,4.596,22.61
3.85618146,1.51025182,25.9290213,1.5,4.596,25.094
3.8587642,1.50862412,25.9334174,1.498,4.602,27.563
3.86097061,1.50884495,25.9230818,1.498,4.602,30.031
3.8633181,1.50953778,25.9162752,1.5,4.607,32.531
3.8656752,1.51012722,25.9167624,1.5,4.607,35.063
3.86776624,1.51162888,25.9192126,1.5,4.613,37.578
3.86999076,1.51093271,25.907757,1.498,4.613,40.125
3.87194823,1.51010945,25.9044777,1.5,4.613,42.688
3.87396464,1.51240591,25.9065473,1.5,4.618,45.156
3.87586366,1.51352747,25.9053807,1.498,4.618,47.641
3.87765013,1.50854733,25.8942838,1.498,4.623,50.11
3.87918517,1.50831486,25.8975234,1.498,4.623,52.578
3.88097241,1.51040666,25.8874268,1.5,4.623,55.047
3.88258841,1.51015577,25.8893011,1.5,4.623,57.594
3.88452506,1.50911282,25.8859715,1.5,4.629,60.125
3.88605721,1.51189131,25.8864773,1.5,4.629,62.641
3.88765312,1.50953127,25.8767016,1.5,4.629,65.172
3.88898536,1.50896878,25.8742681,1.5,4.634,67.688
3.89065552,1.5089271,25.8787988,1.5,4.634,70.219
3.89208743,1.50967234,25.874273,1.498,4.634,72.735
3.89367944,1.51342588,25.8775728,1.498,4.64,75.235
3.89511805,1.51245431,25.8721179,1.5,4.64,77.703
3.89679433,1.51076331,25.8652754,1.498,4.64,80.172
3.8979909,1.51325812,25.8595207,1.498,4.64,82.656
