Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.6101301,-0.00194775595,25.7897639,0,0.003,0
3.29120613,-3.67187505,25.7936082,-3.658,1.479,2.5
3.71918113,1.51169929,25.802693,1.5,4.461,5.125
3.73120874,1.51252531,25.8167453,1.5,4.483,7.578
3.73975355,1.51195106,25.8184568,1.5,4.488,10.078
3.74677182,1.51268619,25.8137195,1.5,4.499,12.64
3.75263304,1.51041914,25.809003,1.5,4.504,15.156
3.75837798,1.51243009,25.8020966,1.5,4.51,17.672
3.7629626,1.51098486,25.8091913,1.5,4.515,20.14
3.76747091,1.51192807,25.8056176,1.5,4.521,22.625
3.77206585,1.51007104,25.7940457,1.5,4.526,25.109
3.77609455,1.51150068,25.7773071,1.5,4.526,27.578
3.77982562,1.50877896,25.7622481,1.498,4.531,30.047
3.78363781,1.5100533,25.7591304,1.5,4.537,32.562
3.78739987,1.51142283,25.7486836,1.5,4.537,35.093
3.79095834,1.50939992,25.7217795,1.5,4.542,37.609
3.79394467,1.51248849,25.7184801,1.5,4.548,40.078
3.79734925,1.50858032,25.7103927,1.5,4.548,42.562
3.80011829,1.51021043,25.6992042,1.5,4.553,45.031
3.80310232,1.51144544,25.6819294,1.5,4.553,47.5
3.80608789,1.51123537,25.6667981,1.5,4.558,50.031
3.80865031,1.50857783,25.6464344,1.498,4.558,52.547
3.81148783,1.51171348,25.6258232,1.5,4.564,55.062
3.81374414,1.51209394,25.6113973,1.5,4.564,57.625
3.81612581,1.51251729,25.6071557,1.5,4.569,60.14
3.81853418,1.51020008,25.6028216,1.5,4.569,62.672
3.82047355,1.51131922,25.5886925,1.5,4.575,65.14
3.82211307,1.51065325,25.5679087,1.5,4.575,67.609
3.82429075,1.5111498,25.5546785,1.5,4.575,70.078
3.82586902,1.51328926,25.5499853,1.5,4.58,72.562
3.82764499,1.50896254,25.5394696,1.5,4.58,75.093
3.8293965,1.50912792,25.5272288,1.5,4.58,77.609
3.83066758,1.50934467,25.5231004,1.5,4.58,80.125
3.83195428,1.51009176,25.5170811,1.5,4.586,82.656
3.83300387,1.50438285,25.5150041,1.5,4.586,85.172
3.83465214,1.51036159,25.4987998,1.498,4.586,87.703
3.83540867,1.51111019,25.4845618,1.5,4.591,90.218
3.83630673,1.512907,25.480865,1.5,4.591,92.75
3.83738154,1.50957473,25.474793,1.5,4.591,95.265
3.83841196,1.50821599,25.4655942,1.5,4.591,97.797
3.83922221,1.51248775,25.4535986,1.498,4.591,100.25
3.84017767,1.50923052,25.4452503,1.5,4.596,102.734
3.84116821,1.51052396,25.4366611,1.5,4.596,105.187
3.84172495,1.5105634,25.436211,1.5,4.596,107.672
3.84260924,1.51145563,25.4247018,1.498,4.596,110.14
3.84302422,1.51257517,25.418727,1.5,4.596,112.656
3.84380172,1.50811193,25.4086144,1.5,4.602,115.187
3.84450407,1.50690234,25.39791,1.5,4.602,117.703
3.84509368,1.50995117,25.3883666,1.5,4.602,120.234
3.84569994,1.51422973,25.3848878,1.5,4.602,122.75
3.84617994,1.51103029,25.3822664,1.5,4.602,125.281
3.84707042,1.5102442,25.3799306,1.5,4.602,127.797
3.84750665,1.51065606,25.3692953,1.5,4.602,130.328
3.84836157,1.51149903,25.3586631,1.5,4.602,132.906
3.84874232,1.51093107,25.3467607,1.5,4.602,135.406
3.84939311,1.51051969,25.3523517,1.498,4.607,137.906
3.84984277,1.51219599,25.3478238,1.5,4.607,140.422
3.85029548,1.5077489,25.3473057,1.5,4.607,142.953
3.85119753,1.51169939,25.3455551,1.5,4.607,145.468
