Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.68067822,-0.00168714315,25.834954,0,0.003,0
3.35268147,-3.76247961,25.8305535,-3.753,1.5,2.5
3.7925159,1.51052959,25.8425585,1.5,4.537,5.094
3.80362689,1.51060697,25.8573335,1.5,4.553,7.563
3.81042491,1.51160921,25.8688332,1.498,4.558,10.047
3.8155018,1.51173292,25.8749147,1.5,4.569,12.594
3.81979917,1.51077656,25.8738939,1.5,4.569,15.125
3.82327511,1.51009131,25.8600793,1.5,4.575,17.641
3.82651132,1.5132398,25.8652893,1.498,4.575,20.172
3.82875982,1.5102906,25.8569418,1.5,4.58,22.688
3.83096492,1.50904734,25.8497377,1.5,4.58,25.204
3.83295112,1.51208119,25.8485718,1.5,4.586,27.672
3.83509226,1.51000539,25.8306278,1.5,4.586,30.157
3.83688285,1.50951472,25.8299745,1.5,4.586,32.625
3.83824132,1.51442257,25.8243146,1.498,4.591,35.094
3.84002219,1.50946906,25.8204395,1.498,4.591,37.563
3.84119274,1.51010153,25.8193573,1.5,4.591,40.094
3.84249096,1.5104329,25.8099293,1.5,4.596,42.579
3.84377133,1.5125297,25.808734,1.5,4.596,45.063
3.84490844,1.51139666,25.8060119,1.498,4.596,47.532
3.84639076,1.5126865,25.8000856,1.498,4.596,50
3.84738762,1.51097752,25.7932535,1.5,4.596,52.469
3.84839582,1.51135912,25.7901979,1.498,4.602,55
3.84947943,1.51305277,25.7852546,1.5,4.602,57.516
3.85053464,1.51637949,25.780564,1.5,4.602,60.047
3.85156997,1.50958746,25.7737598,1.5,4.602,62.563
3.85253918,1.51173344,25.7747599,1.5,4.602,65.094
3.85354027,1.51236802,25.7656138,1.5,4.602,67.61
3.85438332,1.51007043,25.7477368,1.498,4.607,70.141
3.85484689,1.50652179,25.7448535,1.5,4.607,72.657
3.85595047,1.51364466,25.7445929,1.498,4.607,75.172
3.85728543,1.50967829,25.7347054,1.5,4.607,77.704
3.8582221,1.51247399,25.7258453,1.5,4.607,80.219
3.85869934,1.51254963,25.7247507,1.5,4.607,82.75
3.85950723,1.5118644,25.7150895,1.5,4.613,85.266
3.86073258,1.51194151,25.7116531,1.498,4.613,87.797
3.86167289,1.51011898,25.7010962,1.5,4.613,90.313
3.86222892,1.5104313,25.6954805,1.5,4.613,92.829
3.86315398,1.50760863,25.6964107,1.5,4.613,95.36
3.86389089,1.51128256,25.6910439,1.5,4.618,97.829
3.86477583,1.51186673,25.6880001,1.498,4.618,100.297
3.86556011,1.51151785,25.6887316,1.5,4.618,102.766
3.8663474,1.51090057,25.6848703,1.5,4.618,105.25
3.86736476,1.51208612,25.6749636,1.5,4.618,107.719
3.86803734,1.51029686,25.6770601,1.5,4.623,110.235
3.86886045,1.51356255,25.6763404,1.5,4.623,112.766
3.86985798,1.5105845,25.6663048,1.5,4.623,115.282
3.87022413,1.51074752,25.6741137,1.5,4.623,117.797
3.87130098,1.50906794,25.6693035,1.5,4.623,120.329
3.87188094,1.5129567,25.6629139,1.5,4.623,122.844
3.87276503,1.51187539,25.6580425,1.5,4.623,125.375
3.87374378,1.50953415,25.6502127,1.5,4.623,127.922
3.87453239,1.50974692,25.6477276,1.5,4.629,130.454
3.87549413,1.51692869,25.646759,1.5,4.629,132.969
3.87618634,1.50646981,25.6488704,1.5,4.629,135.485
3.87692846,1.51213559,25.6488965,1.5,4.629,138.016
3.87748412,1.51126773,25.6406913,1.5,4.629,140.532
3.87799311,1.5104801,25.6327979,1.498,4.629,143.063
3.87928788,1.50890577,25.6278815,1.5,4.629,145.579
3.87986073,1.5127442,25.6284647,1.5,4.634,148.11
3.88047568,1.50761789,25.6252038,1.5,4.634,150.625
3.88156335,1.51004786,25.6190821,1.5,4.634,153.141
3.88219461,1.50810354,25.6111248,1.498,4.634,155.672
3.88280665,1.51068398,25.6081835,1.5,4.634,158.188
3.88364917,1.50460616,25.611653,1.5,4.634,160.688
3.8843818,1.51216332,25.6021792,1.498,4.64,163.172
3.88495643,1.50898402,25.5997116,1.5,4.64,165.641
3.88551333,1.51374303,25.6000975,1.498,4.64,168.125
3.88644553,1.50921683,25.6072307,1.5,4.64,170.594
3.88719971,1.50688683,25.5885806,1.5,4.64,173.063
3.88760132,1.51178014,25.5988938,1.498,4.64,175.532
3.88854637,1.50983743,25.5884318,1.5,4.64,178.047
3.8890824,1.51278777,25.5913189,1.5,4.64,180.579
3.88987535,1.50882735,25.5939226,1.5,4.64,183.094
3.89090453,1.51604743,25.5911277,1.5,4.645,185.625
3.89139171,1.50738553,25.5738499,1.498,4.645,188.141
3.89219325,1.51060468,25.5734348,1.5,4.645,190.672
3.89272528,1.51022695,25.5720433,1.498,4.645,193.188
3.89354588,1.51226532,25.5721007,1.498,4.645,195.704
3.89388835,1.50971846,25.5737262,1.5,4.645,198.235
3.89487533,1.51123656,25.5703688,1.5,4.645,200.75
3.89530068,1.51191734,25.5700975,1.498,4.65,203.282
3.89601734,1.51030435,25.56176,1.5,4.65,205.797
3.89653295,1.51002736,25.5582626,1.5,4.65,208.313
3.89753272,1.50738884,25.5584627,1.5,4.65,210.844
3.89806027,1.51090973,25.5585087,1.5,4.65,213.391
3.89872972,1.5131918,25.5565799,1.5,4.65,215.907
3.89912452,1.51044942,25.5509608,1.5,4.65,218.407
3.9000181,1.51047351,25.5433992,1.5,4.656,220.969
3.9006426,1.51320878,25.5405653,1.5,4.656,223.5
3.90127098,1.50835195,25.5476821,1.498,4.656,225.969
3.90174717,1.51012442,25.5507181,1.5,4.656,228.438
3.90245273,1.51204828,25.5449881,1.5,4.656,230.907
3.90302649,1.51283863,25.5369073,1.5,4.656,233.391
3.90387381,1.50737366,25.5312277,1.5,4.656,235.844
3.90423215,1.51029633,25.5325066,1.5,4.656,238.375
3.9051244,1.50685342,25.533764,1.5,4.656,240.891
3.90554329,1.51276757,25.5310987,1.5,4.661,243.422
3.9061527,1.50616367,25.5308193,1.5,4.661,245.938
3.90699686,1.50937881,25.5325295,1.5,4.661,248.469
3.90744329,1.51148257,25.5255361,1.5,4.661,250.985
3.90796024,1.51145543,25.5212372,1.5,4.661,253.5
3.90854942,1.51056521,25.5143121,1.5,4.661,256.063
3.90909495,1.51095048,25.5155121,1.5,4.661,258.579
3.9097965,1.50945413,25.52948,1.498,4.661,261.094
3.9103358,1.51143466,25.519838,1.498,4.661,263.625
3.91076427,1.50829023,25.5161494,1.5,4.661,266.141
3.91133913,1.50939243,25.5163789,1.5,4.661,268.641
3.91197162,1.50939347,25.5112278,1.5,4.667,271.125
3.91239235,1.51098628,25.5085362,1.498,4.667,273.594
3.91308813,1.5083773,25.5047048,1.5,4.667,276.063
3.91374173,1.51411265,25.5033135,1.498,4.667,278.579
3.91441925,1.50936043,25.4989289,1.5,4.667,281.11
3.91465691,1.51488105,25.5078872,1.498,4.667,283.625
3.91517312,1.51886334,25.5020026,1.5,4.667,286.157
3.91557182,1.50799014,25.4997158,1.5,4.667,288.672
3.91628972,1.51119877,25.5039235,1.5,4.667,291.204
3.91701039,1.51015771,25.5008805,1.5,4.667,293.719
3.9172765,1.51238273,25.5009076,1.498,4.672,296.25
3.91806013,1.50882855,25.4924431,1.5,4.672,298.766
3.91857342,1.50970436,25.491415,1.5,4.672,301.282
3.91926728,1.51180225,25.5002623,1.5,4.672,303.813
3.91976466,1.51129069,25.4897178,1.5,4.672,306.329
3.9198952,1.5094296,25.4972586,1.498,4.672,308.86
3.92067313,1.51258299,25.496441,1.5,4.672,311.375
3.92115795,1.51156129,25.4938175,1.5,4.672,313.891
3.92166547,1.50983897,25.4963344,1.498,4.672,316.407
3.92196366,1.50658308,25.4947523,1.5,4.677,318.891
3.92283869,1.5096091,25.490918,1.5,4.677,321.36
3.92318735,1.51455956,25.4852901,1.5,4.677,323.844
3.92344383,1.5138191,25.4773498,1.5,4.677,326.297
3.9242073,1.50836307,25.4783147,1.498,4.677,328.782
