Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.72028553,-0.000389359114,24.2053284,0,0.003,0
3.35300634,-3.81681034,24.2040393,-3.811,1.516,2.531
3.84360171,1.51004988,24.2199778,1.498,4.575,5.234
3.8561634,1.51016309,24.2337164,1.5,4.596,7.703
3.86413039,1.51077571,24.2388583,1.498,4.607,10.172
3.87020245,1.51226275,24.2497782,1.5,4.613,12.64
3.8754102,1.50941471,24.2592477,1.5,4.618,15.156
3.87981151,1.50892183,24.2687993,1.498,4.623,17.672
3.88401262,1.51201779,24.2648237,1.5,4.629,20.203
3.8876094,1.51148334,24.2752767,1.5,4.629,22.719
3.89085134,1.51266097,24.2772896,1.498,4.634,25.234
3.89406443,1.51069294,24.2815355,1.5,4.64,27.703
3.89709625,1.51153063,24.2825401,1.5,4.64,30.187
3.89959416,1.51103987,24.2866196,1.5,4.645,32.64
3.90236626,1.51245839,24.2885658,1.5,4.645,35.109
3.9050292,1.50920811,24.2782848,1.5,4.65,37.64
3.90760626,1.50921414,24.2759184,1.5,4.65,40.156
3.91008914,1.51189239,24.2782317,1.5,4.656,42.656
3.91231438,1.50844243,24.2746047,1.498,4.656,45.125
3.91455657,1.50918777,24.2682034,1.5,4.661,47.594
3.9164818,1.5128625,24.2729786,1.5,4.661,50.078
3.91865626,1.51159693,24.2724949,1.5,4.661,52.609
3.92044532,1.513607,24.2771704,1.5,4.661,55.125
3.922763,1.51063533,24.2787934,1.5,4.667,57.64
3.92501157,1.51071251,24.2756767,1.5,4.667,60.172
3.92620506,1.51313484,24.2774217,1.5,4.667,62.687
3.928313,1.51250626,24.2726991,1.5,4.672,65.219
3.9301514,1.5117294,24.2775179,1.5,4.672,67.734
3.93171589,1.50951644,24.2748838,1.498,4.672,70.203
3.93361005,1.51107389,24.2723035,1.5,4.677,72.672
3.93487603,1.51157104,24.2717718,1.5,4.677,75.14
3.93667665,1.51087129,24.2647435,1.5,4.677,77.625
3.93804431,1.50961415,24.2811266,1.5,4.683,80.14
3.93960338,1.50956064,24.2820063,1.498,4.683,82.672
3.94101174,1.51232309,24.2816203,1.498,4.683,85.187
3.9427705,1.51082343,24.2794257,1.5,4.688,87.672
3.94380845,1.51190532,24.2826817,1.5,4.688,90.14
3.94509533,1.50982547,24.2849093,1.498,4.688,92.609
3.94660184,1.51024447,24.2857897,1.5,4.688,95.078
3.94787188,1.50994254,24.2828156,1.5,4.694,97.547
3.9492782,1.51106782,24.2893411,1.5,4.694,100.078
3.95036177,1.51275038,24.2915173,1.5,4.694,102.594
3.95171196,1.51275322,24.2964882,1.5,4.694,105.14
3.95301176,1.51177341,24.3016848,1.5,4.699,107.609
3.95403002,1.50841722,24.2961954,1.498,4.699,110.094
3.95528733,1.50705141,24.2994696,1.498,4.699,112.547
3.95612493,1.51155961,24.306415,1.5,4.699,115.015
3.95745812,1.51128536,24.3068597,1.498,4.704,117.5
3.9585424,1.51196183,24.3032576,1.498,4.704,120.031
3.95940312,1.51293991,24.3095555,1.5,4.704,122.547
3.96046379,1.51111372,24.314997,1.498,4.704,125.078
3.96119413,1.51057147,24.3107372,1.5,4.704,127.594
3.9625405,1.50679789,24.3101297,1.5,4.704,130.109
3.96316893,1.51444409,24.3161698,1.5,4.704,132.672
3.9643816,1.51173164,24.323954,1.5,4.71,135.14
3.96539188,1.51203995,24.3243859,1.5,4.71,137.609
3.96599241,1.51184082,24.331814,1.5,4.71,140.078
3.96677826,1.51034906,24.3378285,1.5,4.71,142.547
3.96793659,1.5111243,24.3378615,1.5,4.71,145.031
3.96878297,1.51291097,24.3333596,1.5,4.71,147.5
3.96957603,1.50774598,24.3399002,1.498,4.715,149.984
3.97022886,1.51108412,24.3344143,1.498,4.715,152.437
3.97090464,1.51153677,24.3405701,1.5,4.715,154.906
3.97162405,1.51117517,24.355392,1.498,4.715,157.39
3.97231438,1.51130372,24.3527065,1.5,4.715,159.906
3.97327989,1.51140208,24.356065,1.5,4.715,162.437
3.9741278,1.511317,24.3548412,1.5,4.715,164.953
3.97433226,1.51288396,24.3614841,1.5,4.721,167.484
3.97558489,1.5094745,24.3604632,1.5,4.721,170
3.97603858,1.50976497,24.3678952,1.498,4.721,172.531
3.97665802,1.5141089,24.3721595,1.5,4.721,175.047
3.97749803,1.51105168,24.3768309,1.498,4.721,177.562
3.97790234,1.51055262,24.3851447,1.498,4.721,180.094
3.9787135,1.50970086,24.3874373,1.5,4.721,182.64
3.97922751,1.51109959,24.384135,1.5,4.721,185.109
3.97990529,1.5103688,24.3937262,1.5,4.726,187.594
3.98030145,1.51007389,24.4029025,1.5,4.726,190.062
3.98067426,1.50971282,24.4057903,1.5,4.726,192.531
3.98169441,1.50779625,24.4113381,1.498,4.726,195
3.98196066,1.5090284,24.4171922,1.498,4.726,197.531
3.98281867,1.50673206,24.4225376,1.498,4.726,200.047
3.98324759,1.50883248,24.4218728,1.498,4.726,202.578
3.98400201,1.50727451,24.4313779,1.5,4.726,205.094
3.98415694,1.50822348,24.4303227,1.5,4.726,207.625
3.98498115,1.51456934,24.4368539,1.5,4.726,210.14
3.98548343,1.50920915,24.4326735,1.498,4.731,212.672
3.9858735,1.51344878,24.4413733,1.5,4.731,215.187
3.98619875,1.51024764,24.4392319,1.498,4.731,217.719
3.9866934,1.51140823,24.4468387,1.498,4.731,220.234
3.98733359,1.51119883,24.4529154,1.5,4.731,222.75
3.98787931,1.50917886,24.4611419,1.498,4.731,225.281
3.98839072,1.51108168,24.4673136,1.498,4.731,227.797
3.9885954,1.51078655,24.4704197,1.5,4.731,230.328
3.9892031,1.51036919,24.4764828,1.5,4.731,232.844
3.98969529,1.50955439,24.4769321,1.498,4.731,235.375
3.98995197,1.50751856,24.4842038,1.5,4.731,237.844
3.99062747,1.50962153,24.4869226,1.5,4.737,240.312
3.9910591,1.51004295,24.4960069,1.5,4.737,242.781
