Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.6971256,-0.00054309607,26.11634,0,0.003,0
3.3415111,-3.7884468,26.109184,-3.786,1.511,2.469
3.8183821,1.511149,26.118072,1.5,4.553,5.156
3.8298324,1.5090565,26.130313,1.5,4.569,7.703
3.8373997,1.5138349,26.146804,1.5,4.58,10.234
3.8423907,1.5128626,26.157028,1.5,4.586,12.703
3.8467262,1.5125367,26.151108,1.5,4.591,15.172
3.8503468,1.5133073,26.157607,1.498,4.591,17.64
3.8539692,1.5100201,26.157783,1.5,4.596,20.109
3.8573421,1.5102273,26.153855,1.5,4.602,22.625
3.8599656,1.5115418,26.151161,1.5,4.602,25.156
3.8629517,1.5103571,26.147554,1.5,4.607,27.672
3.8653716,1.5131241,26.146834,1.5,4.607,30.203
3.8679702,1.5116148,26.14004,1.5,4.613,32.719
3.8705462,1.5125415,26.142792,1.5,4.613,35.265
3.8725158,1.5103828,26.136425,1.498,4.618,37.719
3.8745501,1.5100893,26.133336,1.498,4.618,40.187
3.8767602,1.509232,26.127182,1.5,4.623,42.656
3.8788303,1.5081213,26.130546,1.498,4.623,45.14
3.8806348,1.5121574,26.1249,1.498,4.623,47.656
3.8826662,1.50942,26.119593,1.498,4.629,50.187
3.884715,1.5118425,26.115843,1.498,4.629,52.703
3.8864372,1.5086609,26.110492,1.5,4.629,55.219
3.8883961,1.5108091,26.110681,1.5,4.629,57.75
3.8899658,1.5110803,26.110494,1.5,4.634,60.265
3.8917297,1.5110592,26.107531,1.5,4.634,62.797
3.8935703,1.5129562,26.104595,1.5,4.64,65.25
3.894963,1.5114718,26.098127,1.5,4.64,67.734
3.8967221,1.5127924,26.099214,1.5,4.64,70.187
3.8981931,1.5141914,26.10511,1.5,4.64,72.656
3.8997548,1.5086889,26.100119,1.5,4.645,75.172
3.9016798,1.5118736,26.097403,1.498,4.645,77.687
3.9029889,1.5099949,26.095371,1.498,4.645,80.219
3.9044544,1.5106935,26.09422,1.5,4.65,82.734
3.9057826,1.5104655,26.0954,1.498,4.65,85.265
3.9070937,1.509541,26.098038,1.498,4.65,87.781
3.9085621,1.5084104,26.079657,1.5,4.65,90.328
3.9100733,1.5074866,26.087159,1.5,4.656,92.859
3.9114785,1.509853,26.089329,1.498,4.656,95.375
3.9127906,1.5082252,26.085128,1.5,4.656,97.906
3.9140875,1.5099492,26.079769,1.5,4.656,100.422
3.9153977,1.5111546,26.083708,1.498,4.661,102.937
3.9164665,1.5118178,26.077282,1.5,4.661,105.469
3.9178209,1.509446,26.080872,1.498,4.661,107.984
3.9191186,1.5094097,26.085838,1.498,4.661,110.515
3.9201498,1.5108397,26.076855,1.5,4.661,113.062
3.921246,1.5114637,26.080101,1.498,4.667,115.578
3.9224564,1.5116534,26.080216,1.5,4.667,118.109
3.923951,1.508086,26.073738,1.5,4.667,120.625
3.9248723,1.511215,26.076,1.498,4.667,123.156
3.9261759,1.5102643,26.077206,1.5,4.672,125.672
3.9272,1.5116083,26.07711,1.5,4.672,128.187
3.9284036,1.5083724,26.077099,1.5,4.672,130.719
3.9291878,1.5130252,26.072635,1.5,4.672,133.234
3.9301526,1.5130875,26.078307,1.498,4.672,135.765
3.9313628,1.5144558,26.069615,1.5,4.677,138.234
3.932471,1.5098384,26.079623,1.5,4.677,140.703
3.9333641,1.5117764,26.0806,1.498,4.677,143.172
3.9341489,1.5105253,26.075264,1.5,4.677,145.64
3.9355253,1.511221,26.072254,1.5,4.677,148.125
3.9361541,1.5118323,26.071627,1.5,4.683,150.64
3.9371703,1.5079233,26.074876,1.5,4.683,153.172
3.9383343,1.5087519,26.075242,1.5,4.683,155.687
3.9391066,1.5085616,26.069356,1.5,4.683,158.203
3.9401389,1.5089111,26.068839,1.498,4.683,160.734
3.9408264,1.5135753,26.06725,1.5,4.688,163.25
3.9417339,1.5105534,26.067499,1.5,4.688,165.781
3.9425448,1.5104065,26.072529,1.498,4.688,168.297
3.9434967,1.5106572,26.068796,1.5,4.688,170.828
3.9443149,1.5097111,26.074266,1.5,4.688,173.344
3.9449814,1.5089584,26.073596,1.498,4.688,175.875
3.9459171,1.5096012,26.076882,1.498,4.688,178.39
3.9465455,1.5095281,26.070304,1.5,4.688,180.906
3.9475974,1.5094718,26.077787,1.5,4.694,183.437
3.9483702,1.5096223,26.080957,1.498,4.694,185.953
3.9492394,1.5104381,26.079514,1.5,4.694,188.484
3.9496953,1.512194,26.082748,1.498,4.694,191
3.9506228,1.5118357,26.08386,1.5,4.694,193.531
3.9513608,1.5106497,26.085642,1.5,4.694,196.015
3.9518883,1.5101941,26.087158,1.5,4.699,198.515
3.9525763,1.5115423,26.085248,1.5,4.694,200.984
3.9535246,1.5140126,26.091442,1.5,4.699,203.453
3.9541116,1.5113234,26.086204,1.5,4.699,205.922
3.9547873,1.5128758,26.098382,1.5,4.699,208.406
3.9556245,1.5095372,26.093546,1.5,4.699,210.922
3.9561837,1.5091842,26.095682,1.5,4.699,213.453
3.9566867,1.5112256,26.091151,1.498,4.704,215.969
3.9572849,1.5112475,26.102325,1.5,4.704,218.484
3.9581418,1.5143069,26.101382,1.5,4.704,221.015
3.9586209,1.512549,26.109919,1.5,4.704,223.531
3.9593201,1.5089128,26.108218,1.5,4.704,226.062
3.9601632,1.5138153,26.103608,1.498,4.704,228.578
3.9607504,1.5115574,26.111438,1.498,4.704,231.109
3.961229,1.509736,26.112447,1.5,4.704,233.625
3.9620835,1.5096563,26.115352,1.498,4.704,236.14
3.9626156,1.5116042,26.114256,1.498,4.704,238.672
3.9630993,1.5098229,26.116381,1.5,4.704,241.14
3.9636712,1.5118938,26.115505,1.5,4.71,243.656
3.9645687,1.5119965,26.11723,1.5,4.71,246.156
3.9648832,1.5108534,26.12298,1.498,4.71,248.672
3.9657233,1.5088807,26.121668,1.5,4.71,251.203
3.9659396,1.5105226,26.122512,1.5,4.71,253.719
3.9668406,1.5093682,26.124954,1.498,4.71,256.25
3.9675538,1.511353,26.13557,1.5,4.71,258.765
3.9678942,1.5109887,26.136174,1.5,4.71,261.297
3.9683953,1.5114216,26.138577,1.5,4.71,263.765
3.9689675,1.5100506,26.13873,1.5,4.715,266.234
3.9696381,1.5104379,26.137692,1.498,4.715,268.765
3.9699783,1.5113806,26.143101,1.498,4.715,271.281
3.9705616,1.5136179,26.135092,1.5,4.715,273.797
3.9711496,1.5131867,26.137561,1.5,4.715,276.328
3.9718563,1.5128148,26.14203,1.5,4.715,278.844
3.9722603,1.5093985,26.14264,1.5,4.715,281.375
3.9726843,1.5112105,26.147133,1.498,4.715,283.89
3.973259,1.5120583,26.148355,1.5,4.715,286.422
3.9737563,1.5094837,26.142561,1.5,4.715,288.937
3.9740916,1.5123237,26.148974,1.5,4.721,291.469
3.9748658,1.5134127,26.168708,1.498,4.721,293.984
3.9751175,1.5131171,26.158142,1.5,4.721,296.5
3.975614,1.5122542,26.162174,1.498,4.721,299.031
3.9763374,1.5145367,26.171918,1.498,4.721,301.547
3.9769277,1.5137779,26.172787,1.5,4.721,304.078
3.9768973,1.5177814,26.172445,1.5,4.721,306.594
3.9778077,1.5105982,26.178031,1.5,4.721,309.125
3.9780683,1.504495,26.181006,1.5,4.721,311.703
3.9782144,1.5129754,26.170582,1.5,4.721,314.172
3.979091,1.5088045,26.183964,1.5,4.721,316.625
3.9795032,1.5125983,26.180354,1.5,4.726,319.109
3.9798193,1.5095379,26.18213,1.498,4.726,321.625
3.9802836,1.5092077,26.18322,1.498,4.726,324.14
3.9808393,1.5102189,26.187356,1.5,4.726,326.672
3.9811891,1.5135162,26.193053,1.5,4.726,329.187
3.9814473,1.5136557,26.192906,1.498,4.726,331.719
3.9822472,1.5121426,26.196143,1.5,4.726,334.234
3.9825364,1.5140098,26.200676,1.5,4.726,336.765
3.9830884,1.5118341,26.206133,1.498,4.726,339.281
3.9834979,1.5121576,26.205916,1.498,4.726,341.812
3.9839552,1.5116558,26.212469,1.498,4.726,344.328
3.9843129,1.5119699,26.218383,1.5,4.726,346.859
3.9845834,1.5101879,26.221872,1.5,4.726,349.375
3.9851195,1.5097996,26.223996,1.498,4.731,351.906
3.9856108,1.5128681,26.219199,1.498,4.731,354.422
3.9858689,1.5095902,26.219504,1.5,4.731,356.937
3.9862156,1.5128431,26.229985,1.5,4.731,359.469
3.9865051,1.5133846,26.223045,1.5,4.731,361.984
3.9871834,1.5117438,26.241775,1.498,4.731,364.515
