Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.69924209,-0.00167996698,25.6668446,0,0.003,0
3.33646017,-3.77660288,25.6709841,-3.772,1.506,2.484
3.82246591,1.50938662,25.6744359,1.5,4.558,5.156
3.83446771,1.5114183,25.6886694,1.5,4.58,7.609
3.84218506,1.51052735,25.7013648,1.5,4.586,10.078
3.84818834,1.50728153,25.7146239,1.5,4.591,12.578
3.85287856,1.51202364,25.7210441,1.5,4.596,15.062
3.85701972,1.51062104,25.711836,1.5,4.602,17.578
3.86081467,1.50901495,25.7128809,1.498,4.607,20.125
3.86408908,1.5079177,25.7202659,1.498,4.607,22.656
3.86732557,1.51128124,25.7212466,1.5,4.613,25.187
3.87032885,1.51185559,25.7148795,1.5,4.613,27.703
3.87338011,1.51351629,25.7163734,1.5,4.618,30.234
3.8762388,1.51293869,25.7171116,1.498,4.623,32.75
3.8783137,1.50759539,25.7239806,1.5,4.623,35.265
3.88072273,1.511144,25.7115797,1.5,4.629,37.734
3.88329726,1.5102498,25.7104834,1.498,4.629,40.219
3.88591853,1.51331874,25.7053885,1.5,4.629,42.672
3.88793142,1.50884592,25.7084054,1.5,4.634,45.156
3.8901695,1.50955153,25.7041886,1.5,4.634,47.625
3.89213213,1.50824282,25.6987705,1.5,4.64,50.094
3.89400974,1.51186087,25.6976272,1.5,4.64,52.562
3.896191,1.51089539,25.696411,1.498,4.64,55.031
3.89803906,1.50869596,25.6955609,1.498,4.645,57.562
3.89966387,1.5118162,25.6969621,1.5,4.645,60.078
3.90176967,1.51098164,25.6939195,1.5,4.645,62.609
3.90340976,1.50986507,25.6993042,1.5,4.65,65.125
3.90535708,1.51063729,25.6880782,1.5,4.65,67.656
3.90688531,1.50582507,25.6836223,1.498,4.656,70.14
3.90857779,1.51001948,25.6843696,1.5,4.656,72.609
3.90998143,1.50684408,25.6836972,1.5,4.656,75.125
3.91239654,1.5090192,25.6765471,1.498,4.661,77.656
3.91387393,1.51017873,25.6755553,1.5,4.661,80.172
3.91530413,1.50997852,25.6725459,1.5,4.661,82.703
3.9168272,1.51228073,25.6726001,1.5,4.661,85.219
3.91843478,1.51066393,25.6760286,1.5,4.667,87.781
3.92009773,1.51331626,25.6751901,1.498,4.667,90.297
3.92131737,1.5115046,25.6659807,1.5,4.667,92.828
3.92272239,1.50904505,25.6678791,1.5,4.667,95.344
3.92422163,1.50977065,25.6699621,1.5,4.672,97.859
3.92541718,1.51191927,25.6623157,1.5,4.672,100.39
3.92666536,1.51009395,25.6624855,1.5,4.672,102.906
3.92835931,1.507497,25.6628041,1.5,4.672,105.437
3.92939767,1.51045539,25.6689116,1.5,4.677,107.906
3.93097315,1.51177845,25.6705987,1.5,4.677,110.375
3.93201263,1.50816244,25.6646841,1.5,4.677,112.844
3.93317021,1.5100657,25.6617401,1.498,4.677,115.328
3.93450821,1.5117189,25.6710051,1.498,4.683,117.797
3.93554711,1.51190221,25.6653677,1.5,4.683,120.312
3.93704541,1.5076703,25.6704973,1.498,4.683,122.828
3.93805319,1.5111961,25.6638404,1.498,4.688,125.422
3.93913835,1.51109489,25.666576,1.5,4.688,127.937
