Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.66580488,-0.00121307347,25.9159251,0,0.003,0
3.34098889,-3.75253938,25.9116554,-3.74,1.5,2.5
3.7761825,1.51197025,25.9209059,1.498,4.521,5.187
3.78807213,1.51106414,25.936412,1.5,4.537,7.719
3.79572728,1.51300321,25.9485474,1.5,4.542,10.266
3.80186886,1.51278777,25.9512865,1.5,4.553,12.781
3.8066588,1.51163377,25.9505359,1.5,4.553,15.328
3.81112512,1.51247464,25.9370053,1.5,4.558,17.859
3.8148832,1.50825538,25.9271082,1.5,4.564,20.375
3.81831557,1.51229219,25.9238652,1.5,4.569,22.859
3.82071239,1.5090518,25.9125705,1.5,4.569,25.328
3.82340941,1.5138513,25.9120121,1.5,4.575,27.812
3.82578319,1.51001186,25.9013971,1.5,4.575,30.328
3.82819279,1.50923395,25.8972034,1.5,4.58,32.859
3.82969568,1.50997878,25.8725953,1.5,4.58,35.375
3.83176765,1.51115238,25.8729201,1.5,4.58,37.906
3.83326504,1.51034231,25.866755,1.5,4.58,40.422
3.83493232,1.51198479,25.8540809,1.5,4.586,42.953
3.83629765,1.50875612,25.8460138,1.498,4.586,45.469
3.83731833,1.50986489,25.8413826,1.5,4.586,47.984
3.83870491,1.5090465,25.8356713,1.498,4.591,50.516
3.83989254,1.51247783,25.824518,1.498,4.591,53.031
3.84111631,1.51061249,25.814041,1.5,4.591,55.562
3.84217861,1.50980945,25.8115816,1.5,4.591,58.078
3.84316973,1.51030182,25.8097002,1.5,4.596,60.547
3.84400549,1.50940609,25.8044017,1.5,4.596,63.031
3.84506767,1.51135036,25.7916906,1.5,4.596,65.562
3.84569668,1.51262078,25.7819015,1.5,4.596,68.078
3.84700112,1.50976495,25.76986,1.498,4.596,70.609
3.84752337,1.51018043,25.7739034,1.5,4.596,73.125
3.84848489,1.51324848,25.766369,1.5,4.596,75.641
3.84935395,1.51258779,25.7575778,1.5,4.602,78.172
3.85012787,1.51188117,25.7545035,1.498,4.602,80.687
3.85084181,1.51087523,25.7422677,1.498,4.602,83.219
3.85131487,1.51168137,25.7317925,1.5,4.602,85.734
3.85230502,1.51149067,25.7336633,1.5,4.602,88.266
3.85308556,1.50925338,25.7228434,1.498,4.602,90.781
3.85392099,1.51042347,25.712988,1.498,4.602,93.312
3.85461372,1.50959541,25.7156673,1.498,4.602,95.781
3.85532322,1.50993247,25.716772,1.5,4.607,98.234
3.85606804,1.50901297,25.7124105,1.498,4.607,100.703
3.85650445,1.51045057,25.713463,1.5,4.607,103.234
3.85757947,1.51073691,25.7021403,1.498,4.607,105.75
3.8580472,1.51051646,25.6981124,1.5,4.607,108.281
3.85873891,1.50917501,25.7012014,1.5,4.607,110.797
3.85942826,1.51218574,25.6880979,1.5,4.613,113.328
3.86006965,1.51059286,25.682608,1.5,4.613,115.844
3.86073736,1.51027835,25.6824687,1.5,4.613,118.359
3.8615498,1.50884451,25.6741908,1.498,4.613,120.891
3.86228072,1.51125617,25.6661,1.5,4.613,123.437
3.86305616,1.51049459,25.6637712,1.498,4.613,125.937
3.86366708,1.51430389,25.6677365,1.498,4.613,128.453
3.86460645,1.51306577,25.651329,1.5,4.613,130.953
3.8653088,1.50728146,25.6550063,1.5,4.618,133.453
3.86561694,1.51014128,25.6542575,1.5,4.618,135.984
3.86669254,1.5135914,25.6452628,1.5,4.618,138.5
3.86738872,1.51069811,25.6378304,1.5,4.618,141.031
3.86772207,1.51011756,25.6364758,1.5,4.618,143.547
3.86844682,1.51047002,25.6332746,1.5,4.618,146.078
3.86945867,1.50993179,25.6319025,1.5,4.623,148.594
3.86964282,1.51077434,25.6352968,1.5,4.623,151.109
3.87056381,1.50869754,25.6267071,1.5,4.623,153.641
3.87132008,1.50877558,25.6141852,1.5,4.623,156.156
3.87186698,1.510429,25.615702,1.5,4.623,158.687
3.8726546,1.51073843,25.6109176,1.498,4.623,161.203
3.87326735,1.51393463,25.6000245,1.5,4.623,163.719
3.87400056,1.51204424,25.6000618,1.498,4.623,166.25
3.87477311,1.51295557,25.6020693,1.5,4.623,168.734
3.87533493,1.51104571,25.6014747,1.5,4.629,171.203
3.87581878,1.51132444,25.5923136,1.5,4.629,173.672
3.87647103,1.51273312,25.5872214,1.5,4.629,176.156
3.87737329,1.5080253,25.5943756,1.5,4.629,178.687
3.87791923,1.51068691,25.5983149,1.5,4.629,181.203
3.87900644,1.50958765,25.5876293,1.5,4.629,183.734
3.87896155,1.51076259,25.5812543,1.5,4.629,186.25
3.879566,1.509907,25.5820961,1.5,4.629,188.781
3.88054487,1.50917056,25.5847756,1.5,4.634,191.297
3.8810082,1.51110749,25.57181,1.5,4.634,193.812
3.88147492,1.51441305,25.581704,1.5,4.634,196.344
3.88250951,1.50855308,25.5724216,1.498,4.634,198.859
3.88304731,1.50971498,25.5654831,1.5,4.634,201.406
3.88361144,1.5094444,25.5648186,1.5,4.634,203.937
3.8844079,1.51288836,25.5649591,1.5,4.634,206.453
3.88483245,1.50982287,25.5634218,1.5,4.634,208.984
3.88564279,1.5105177,25.5617957,1.5,4.64,211.437
3.88598166,1.5128198,25.5559794,1.5,4.64,213.922
3.88675553,1.51029229,25.5542707,1.5,4.64,216.391
3.88725751,1.51150929,25.55,1.5,4.64,218.906
3.88808447,1.50848102,25.5498989,1.5,4.64,221.422
3.88861971,1.51033489,25.5514946,1.5,4.64,223.953
3.88930906,1.51002507,25.539129,1.498,4.64,226.469
3.88912639,1.51699809,25.541567,1.5,4.64,229
3.89034042,1.51197622,25.5344503,1.5,4.64,231.516
3.89017652,1.51878417,25.5418195,1.5,4.64,234.062
3.891397,1.5140028,25.5360948,1.5,4.64,236.562
3.89186147,1.51403641,25.5330878,1.5,4.645,239.047
3.89258119,1.50942613,25.5277758,1.498,4.645,241.516
3.89325915,1.50995362,25.5281474,1.5,4.645,244.031
3.89376874,1.51096967,25.5235735,1.498,4.645,246.547
3.89456707,1.50628293,25.5295581,1.5,4.645,249.078
3.89551836,1.5022096,25.5268752,1.5,4.645,251.594
3.89562448,1.51505767,25.522427,1.5,4.645,254.125
3.89560247,1.51939606,25.5220376,1.5,4.645,256.641
3.89691064,1.51062517,25.5178126,1.5,4.65,259.172
3.89721161,1.50936844,25.5157144,1.5,4.65,261.687
3.89815097,1.51170197,25.513456,1.5,4.65,264.203
3.89811776,1.51353778,25.5176007,1.498,4.65,266.734
3.89920126,1.50824356,25.5178392,1.498,4.65,269.25
3.89918628,1.51490385,25.5058893,1.5,4.65,271.781
