Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.69442365,-0.00338202245,26.2307289,0,0.003,0
3.34985571,-3.77909637,26.2210248,-3.772,1.506,2.468
3.8124629,1.50909246,26.2322203,1.5,4.553,5.078
3.82316883,1.51178451,26.2439149,1.498,4.569,7.531
3.82967537,1.51154849,26.2595708,1.5,4.58,10.031
3.83477464,1.51139517,26.2639507,1.5,4.586,12.593
3.83913903,1.51126582,26.2632917,1.498,4.586,15.109
3.8423283,1.5132572,26.2707009,1.498,4.591,17.64
3.84572841,1.51208076,26.268116,1.498,4.596,20.125
3.8482067,1.5117872,26.2641961,1.498,4.596,22.609
3.8509531,1.50714889,26.2543111,1.498,4.602,25.062
3.85363756,1.50868001,26.2720328,1.498,4.602,27.531
3.85554945,1.53130143,26.2544943,1.5,4.602,30.093
3.85815018,1.51089252,26.25677,1.498,4.607,32.609
3.85968602,1.51336939,26.2491447,1.5,4.607,35.14
3.86207528,1.51183907,26.2450826,1.498,4.613,37.656
3.8636402,1.50433466,26.2461763,1.5,4.613,40.172
3.86545854,1.49376588,26.245464,1.5,4.613,42.703
3.86707253,1.5134448,26.2351597,1.498,4.618,45.234
3.86856265,1.50390024,26.2307217,1.5,4.618,47.75
3.8706977,1.51041359,26.2177367,1.5,4.618,50.265
3.87220909,1.50919327,26.2246736,1.498,4.623,52.797
3.87356036,1.51087754,26.2191637,1.5,4.623,55.312
3.87528723,1.51086521,26.2199987,1.5,4.623,57.828
3.87684935,1.51174739,26.2171332,1.498,4.623,60.422
3.87840706,1.51461492,26.2107849,1.5,4.629,62.89
3.88006421,1.51094916,26.2031896,1.5,4.629,65.359
3.88149758,1.50914153,26.203405,1.5,4.629,67.828
3.88262869,1.50908079,26.2038851,1.5,4.629,70.297
3.88443047,1.5076758,26.1966575,1.5,4.634,72.765
3.88574777,1.51047529,26.2035294,1.5,4.634,75.297
3.8871098,1.51103121,26.1933908,1.5,4.634,77.843
3.88824987,1.51298556,26.182307,1.498,4.64,80.328
3.88945534,1.51134846,26.1889409,1.498,4.64,82.781
3.89080081,1.51084207,26.1888092,1.498,4.64,85.265
3.89227063,1.5111067,26.1829095,1.5,4.64,87.734
3.89347961,1.50727015,26.1791159,1.498,4.64,90.218
3.89444374,1.50684261,26.1752637,1.5,4.645,92.703
3.89578651,1.51218931,26.1827566,1.5,4.645,95.172
3.89703389,1.51254747,26.1743657,1.5,4.645,97.64
3.89825517,1.50974059,26.1696123,1.5,4.645,100.109
3.89945818,1.51011518,26.1703064,1.5,4.65,102.625
3.90065231,1.51145604,26.1700702,1.5,4.65,105.156
3.90153132,1.51153555,26.1628539,1.5,4.65,107.672
3.90277075,1.5112099,26.1567992,1.5,4.65,110.218
3.90394647,1.51047607,26.1602317,1.498,4.656,112.718
3.90479769,1.51176682,26.1599962,1.5,4.656,115.187
3.90593603,1.51104338,26.1553868,1.498,4.656,117.656
3.90704105,1.50903417,26.1534136,1.5,4.656,120.125
3.90811068,1.50983814,26.149568,1.5,4.661,122.656
3.90912292,1.51039328,26.1521985,1.498,4.661,125.172
3.91009674,1.50839439,26.1400209,1.498,4.661,127.687
3.91131851,1.51092192,26.1448898,1.5,4.661,130.218
3.91228657,1.51072488,26.1457262,1.5,4.661,132.734
3.91333512,1.50980491,26.1490072,1.498,4.661,135.265
3.91425482,1.51108567,26.147612,1.498,4.661,137.75
3.9150472,1.50960612,26.1500494,1.498,4.667,140.218
3.91616716,1.50958463,26.1349891,1.5,4.667,142.687
3.91723697,1.5085863,26.1454288,1.498,4.667,145.156
3.91819378,1.51098432,26.1440463,1.498,4.667,147.672
3.91921685,1.51018798,26.1456339,1.5,4.667,150.203
3.91988528,1.51170726,26.1401889,1.5,4.672,152.718
3.92075075,1.51215133,26.1339846,1.5,4.672,155.25
3.92172769,1.50891063,26.1326385,1.5,4.672,157.765
3.92271356,1.51170461,26.1278013,1.5,4.672,160.297
3.92333915,1.51160016,26.1218772,1.5,4.672,162.812
3.92415032,1.5085661,26.1321344,1.498,4.672,165.328
3.92517719,1.51351591,26.1299805,1.498,4.677,167.812
3.92612842,1.51057215,26.1246653,1.5,4.677,170.281
3.92687996,1.51021181,26.1254001,1.5,4.677,172.75
3.92756926,1.50911661,26.1283998,1.5,4.677,175.218
3.92864022,1.5097725,26.1324329,1.498,4.677,177.703
3.92929846,1.51077511,26.1272853,1.5,4.677,180.218
3.93020381,1.51004244,26.1392438,1.498,4.683,182.75
3.93103647,1.50879894,26.1291586,1.5,4.683,185.265
3.93160018,1.51079116,26.1289882,1.5,4.683,187.781
3.93270513,1.51037928,26.1276528,1.498,4.683,190.312
3.93321866,1.50922186,26.132407,1.498,4.683,192.828
3.93398486,1.51191205,26.1258332,1.498,4.683,195.359
3.93435429,1.5130347,26.1284303,1.5,4.683,197.875
3.93521791,1.50862248,26.1237813,1.5,4.683,200.343
