Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.67569111,0.00357723118,25.9014274,0,0.003,0
3.3485614,-3.76088453,25.903389,-3.743,1.5,2.547
3.78675351,1.51347479,25.9261189,1.498,4.531,5.25
3.79778226,1.51102355,25.9324916,1.498,4.548,7.719
3.80513721,1.51175701,25.9367251,1.5,4.553,10.188
3.81036903,1.50913446,25.9459364,1.498,4.558,12.672
3.81499267,1.50888915,25.9529581,1.5,4.564,15.172
3.81889745,1.51238183,25.9401421,1.5,4.569,17.703
3.82170597,1.51050891,25.9430129,1.5,4.575,20.172
3.82489705,1.50977214,25.9451751,1.498,4.575,22.641
3.82718977,1.51195285,25.9349167,1.5,4.58,25.125
3.82935984,1.51015937,25.9284478,1.5,4.58,27.594
3.83148861,1.51187689,25.9121241,1.5,4.58,30.141
3.83303807,1.50995206,25.9044555,1.498,4.586,32.657
3.83474404,1.50759843,25.8967693,1.5,4.586,35.188
3.83654841,1.50999983,25.8804678,1.498,4.586,37.703
3.83794612,1.50853258,25.8788375,1.5,4.591,40.235
3.83944171,1.51321893,25.8731702,1.498,4.591,42.75
3.84060678,1.51431217,25.8667488,1.5,4.591,45.282
3.8418022,1.51016645,25.8600107,1.5,4.591,47.797
3.84315048,1.50852986,25.8583604,1.5,4.596,50.313
3.84410917,1.5140337,25.847179,1.5,4.596,52.844
3.84535571,1.50890491,25.8388661,1.5,4.596,55.36
3.84610602,1.51290684,25.8394435,1.5,4.596,57.891
3.84744102,1.5120044,25.8338005,1.5,4.596,60.407
3.84831511,1.51052305,25.829743,1.498,4.602,62.938
3.84932258,1.51030988,25.8198072,1.5,4.602,65.453
3.85013394,1.51064471,25.8156054,1.5,4.602,67.985
3.85105342,1.51008835,25.81072,1.498,4.602,70.5
3.85194955,1.51011771,25.7980091,1.498,4.602,73.032
3.85263313,1.51100109,25.7968311,1.5,4.602,75.547
3.85373751,1.50916997,25.7908892,1.498,4.607,78.016
3.85458708,1.50959493,25.7826154,1.5,4.607,80.485
3.85533176,1.51074451,25.7793428,1.5,4.607,82.969
3.85608864,1.50824153,25.7737225,1.498,4.607,85.438
3.85688111,1.51069345,25.7795689,1.498,4.607,87.953
3.85761374,1.50749078,25.7579519,1.5,4.607,90.485
3.85831511,1.5119726,25.764062,1.498,4.613,93
3.8594041,1.51124657,25.7712987,1.498,4.613,95.532
3.86004991,1.51178931,25.754011,1.5,4.613,98.047
3.86103544,1.50968772,25.7554397,1.498,4.613,100.563
3.86161439,1.50993573,25.7486502,1.5,4.613,103.094
3.86250811,1.51108696,25.7447405,1.498,4.613,105.61
3.86332455,1.5076679,25.7372105,1.498,4.618,108.11
3.8639121,1.50992661,25.7365919,1.498,4.618,110.594
3.86459657,1.50893762,25.7288081,1.5,4.618,113.047
3.86544085,1.51212407,25.7330826,1.498,4.618,115.532
3.86625436,1.5103909,25.7242394,1.5,4.618,118
3.86713039,1.51623768,25.7269664,1.5,4.618,120.516
3.86770311,1.50952981,25.7196457,1.5,4.623,123.047
3.86869933,1.51346178,25.7077936,1.5,4.623,125.563
3.86899515,1.50794551,25.7183304,1.5,4.623,128.094
3.86995599,1.51467514,25.7035324,1.498,4.623,130.61
3.87095223,1.50819879,25.7077724,1.5,4.623,133.125
3.87185975,1.5082095,25.6911447,1.5,4.623,135.657
3.87243759,1.51066927,25.6931537,1.5,4.623,138.172
3.87305767,1.51135368,25.6884031,1.5,4.623,140.703
3.87382434,1.51222393,25.6739657,1.5,4.623,143.172
3.87444639,1.51120563,25.6706321,1.5,4.629,145.641
3.87525156,1.51008937,25.6811108,1.498,4.629,148.125
3.87601954,1.51218402,25.671059,1.498,4.629,150.594
3.87683191,1.51178908,25.660341,1.5,4.629,153.11
3.87740432,1.51064688,25.6538266,1.5,4.629,155.625
3.87792722,1.51022888,25.6637371,1.5,4.629,158.157
3.87888257,1.50822027,25.6475398,1.5,4.629,160.672
3.87982862,1.51153783,25.6525279,1.5,4.634,163.203
3.8802832,1.50977109,25.6518661,1.498,4.634,165.719
3.88078055,1.51155312,25.6562063,1.5,4.634,168.25
3.8817883,1.50967829,25.6449373,1.5,4.634,170.766
3.88219873,1.50991542,25.6431768,1.5,4.634,173.282
3.88311578,1.50862223,25.6401023,1.5,4.634,175.813
3.88373092,1.51041176,25.6407817,1.498,4.634,178.297
3.88447819,1.50819864,25.639331,1.498,4.64,180.766
3.88499983,1.51041369,25.6358822,1.5,4.64,183.297
3.88565606,1.51135617,25.6323716,1.5,4.64,185.813
3.88625766,1.50893922,25.6368452,1.498,4.64,188.344
3.88705942,1.5106565,25.6208286,1.5,4.64,190.86
3.88803454,1.51234142,25.6205483,1.5,4.64,193.375
3.88834927,1.51230119,25.6153013,1.498,4.64,195.907
