Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.69832875,0.00051604176,25.5892586,0,0.003,0
3.34001608,-3.77176551,25.5898315,-3.77,1.506,2.468
3.82013836,1.50888117,25.6009635,1.5,4.553,5.078
3.83210512,1.51175557,25.6028444,1.498,4.575,7.531
3.8399021,1.51118665,25.6164441,1.5,4.586,10.031
3.84550157,1.51164506,25.6236437,1.498,4.591,12.562
3.85018524,1.51016496,25.6231661,1.498,4.596,15.078
3.8542044,1.51128331,25.6288863,1.5,4.602,17.609
3.85784942,1.50851496,25.6287452,1.5,4.602,20.125
3.86075682,1.51161758,25.630567,1.5,4.607,22.593
3.86393435,1.51031847,25.6277344,1.498,4.613,25.062
3.86658316,1.51201628,25.6241743,1.5,4.613,27.531
3.86922994,1.5124715,25.6253091,1.5,4.618,30
3.87194323,1.51431167,25.6245064,1.5,4.618,32.531
3.8743875,1.5110261,25.625696,1.5,4.623,35.047
3.87686967,1.5113638,25.6240604,1.498,4.623,37.578
3.87899553,1.51334524,25.6103234,1.5,4.623,40.156
3.88138684,1.51174459,25.6065127,1.5,4.629,42.672
3.8836041,1.51049021,25.6039497,1.498,4.629,45.203
3.88579184,1.51213469,25.5979153,1.5,4.634,47.718
3.88745846,1.50986398,25.5981824,1.5,4.634,50.25
3.88958459,1.51024458,25.6003908,1.5,4.64,52.734
3.89144568,1.51149879,25.6004626,1.498,4.64,55.203
3.89315147,1.51318983,25.5990599,1.5,4.64,57.672
3.89529087,1.50911287,25.5953018,1.5,4.64,60.14
3.89692819,1.51159142,25.5946053,1.5,4.645,62.609
3.89873947,1.51073564,25.5878336,1.5,4.645,65.093
3.90028616,1.50837049,25.589251,1.5,4.645,67.547
3.90201702,1.51012967,25.5953193,1.5,4.65,70.015
3.90371953,1.51062367,25.5810111,1.498,4.65,72.5
3.90532481,1.5109423,25.5881145,1.5,4.65,75.047
3.90668105,1.5100707,25.5835723,1.498,4.656,77.515
3.90820827,1.51148683,25.5867604,1.5,4.656,80
3.90981457,1.51003531,25.5854688,1.498,4.656,82.453
3.91106381,1.50908551,25.5756421,1.5,4.656,84.922
3.91262225,1.51202508,25.575256,1.5,4.661,87.406
3.91416099,1.51098302,25.5752643,1.5,4.661,89.922
3.91545484,1.51147576,25.5730566,1.5,4.661,92.515
3.91673888,1.50903276,25.5708151,1.498,4.667,95.031
3.91855148,1.51171232,25.5720125,1.498,4.667,97.562
3.91980739,1.50626798,25.5717814,1.5,4.667,100.078
3.92088971,1.50936674,25.5683085,1.5,4.672,102.593
3.9220925,1.51297927,25.5765663,1.5,4.672,105.125
3.92359861,1.50991325,25.570676,1.5,4.672,107.64
3.92481929,1.51123841,25.5656555,1.498,4.672,110.172
3.92620045,1.51096444,25.5677133,1.498,4.677,112.625
3.92699423,1.51176924,25.5714103,1.498,4.677,115.109
3.9283036,1.51415563,25.57212,1.498,4.677,117.562
3.92949855,1.51220686,25.5627905,1.5,4.677,120.031
3.93070899,1.510577,25.5725526,1.498,4.683,122.515
3.93166362,1.51036023,25.569316,1.498,4.683,125.047
3.93265458,1.51115911,25.572196,1.5,4.683,127.562
3.93425814,1.51034962,25.5742343,1.5,4.683,130.093
3.93532595,1.50908164,25.5657265,1.5,4.683,132.609
3.93596999,1.5106123,25.5719759,1.498,4.683,135.125
3.93735521,1.50938338,25.5645672,1.5,4.688,137.656
3.93806947,1.51146572,25.5735764,1.5,4.688,140.172
3.93936808,1.5076918,25.5658624,1.5,4.688,142.703
3.94021613,1.51136966,25.5642195,1.5,4.688,145.218
3.94154253,1.51041485,25.5701067,1.498,4.688,147.734
3.94223837,1.51045542,25.5721957,1.5,4.694,150.265
3.94307661,1.51022768,25.5774893,1.498,4.694,152.781
3.94403816,1.50885184,25.5765858,1.5,4.694,155.312
3.9450967,1.51188341,25.5735919,1.5,4.694,157.828
3.94592635,1.51314643,25.5677142,1.5,4.694,160.406
3.94677971,1.50957741,25.5741243,1.5,4.699,162.906
3.94748514,1.51064535,25.5722032,1.498,4.699,165.375
3.94840325,1.51010179,25.5760511,1.498,4.699,167.843
3.94951187,1.51157847,25.5740148,1.5,4.699,170.328
3.95016506,1.51020282,25.5748231,1.5,4.699,172.843
3.95097148,1.51265204,25.579408,1.5,4.699,175.375
3.9516762,1.51133237,25.5830402,1.5,4.699,177.89
3.9524437,1.50870501,25.5884764,1.498,4.704,180.422
3.95343522,1.51219697,25.5907684,1.498,4.704,182.937
3.95420908,1.51103985,25.5946288,1.498,4.704,185.468
3.95485391,1.51055718,25.5913029,1.5,4.704,187.984
3.9555397,1.51438041,25.5839644,1.5,4.704,190.5
3.9565408,1.51477803,25.5870594,1.5,4.704,193.031
3.95731976,1.50969681,25.5897921,1.5,4.704,195.547
3.95788786,1.51017711,25.5858203,1.5,4.704,198.047
3.95872357,1.51019127,25.5865344,1.5,4.71,200.5
3.95913162,1.51249983,25.5926641,1.498,4.71,203.031
3.9600229,1.50951996,25.5929633,1.5,4.71,205.547
3.96081469,1.51053284,25.5900319,1.5,4.71,208.078
3.96125447,1.50901331,25.5959959,1.5,4.71,210.593
3.96215548,1.50840339,25.5994258,1.5,4.71,213.125
3.96268359,1.50792675,25.5987813,1.5,4.71,215.64
3.96347064,1.50989747,25.6066096,1.5,4.71,218.14
3.96431056,1.50831938,25.6083213,1.5,4.715,220.609
3.96485566,1.5117633,25.6112005,1.498,4.715,223.078
3.96520718,1.51341783,25.6090295,1.498,4.715,225.562
3.96619363,1.50915603,25.6133046,1.5,4.715,228.078
3.96671104,1.51236618,25.6142377,1.5,4.715,230.609
3.96731395,1.50920328,25.6156175,1.5,4.715,233.125
3.96799973,1.50758698,25.6196233,1.5,4.715,235.64
3.96839291,1.5114863,25.6139743,1.5,4.715,238.172
3.96908098,1.50875897,25.6179086,1.5,4.721,240.687
3.96960057,1.50904752,25.6241709,1.5,4.721,243.218
3.97024472,1.50818631,25.6277265,1.5,4.721,245.734
3.97085667,1.51230504,25.6246576,1.5,4.721,248.265
3.97160251,1.51100867,25.6304481,1.498,4.721,250.781
3.97210462,1.51002109,25.6291541,1.5,4.721,253.297
3.97266795,1.50873505,25.6366354,1.5,4.721,255.828
3.97316118,1.50842198,25.6371576,1.498,4.721,258.343
3.97403963,1.51253741,25.6432036,1.5,4.721,260.843
3.97462463,1.50771613,25.6469714,1.498,4.726,263.343
3.97504378,1.5079359,25.6506153,1.5,4.721,265.843
3.97556416,1.50523317,25.6493897,1.5,4.726,268.375
3.97587601,1.51046534,25.6483903,1.5,4.726,270.89
3.97632203,1.5083334,25.6497342,1.5,4.726,273.422
3.97702591,1.5121831,25.6571336,1.5,4.726,275.937
3.97754714,1.51152075,25.6582001,1.5,4.726,278.468
3.97823841,1.50951963,25.6603182,1.498,4.726,280.984
3.97862205,1.51007357,25.6667402,1.5,4.726,283.515
3.97885495,1.51070915,25.6631136,1.5,4.726,286.031
3.97952001,1.5092416,25.6714496,1.498,4.726,288.547
3.98018833,1.51091311,25.6730608,1.498,4.731,291.078
3.98075832,1.50967184,25.6790476,1.5,4.731,293.593
