Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.58252613,-0.00107179784,26.1212812,0,0.003,0
3.26493229,-3.65255805,26.101879,-3.647,1.473,2.485
3.6906922,1.51539368,26.1173337,1.498,4.429,5.11
3.70363233,1.51217997,26.1338021,1.5,4.45,7.578
3.71265946,1.51076281,26.1427435,1.5,4.461,10.094
3.71961068,1.50992632,26.142839,1.5,4.467,12.563
3.72567294,1.51129538,26.1448219,1.5,4.472,15.031
3.73133334,1.51194934,26.1372516,1.5,4.477,17.5
3.73631224,1.50967848,26.1368216,1.498,4.483,19.969
3.74145834,1.51177264,26.1205886,1.498,4.488,22.5
3.74593323,1.51182543,26.1095128,1.5,4.494,25.016
3.75056175,1.51152222,26.0931153,1.5,4.499,27.485
3.75494408,1.51049703,26.0813696,1.498,4.504,29.953
3.75827165,1.50980348,26.0705836,1.498,4.51,32.453
3.76247335,1.51200604,26.06184,1.5,4.51,34.922
3.76618889,1.51166026,26.0429667,1.5,4.515,37.422
3.76970402,1.51091257,26.038908,1.5,4.521,39.938
3.77335559,1.51195158,26.018678,1.5,4.521,42.469
3.77655531,1.51370126,26.0097715,1.5,4.526,44.985
3.78013507,1.5104827,25.9873486,1.5,4.526,47.516
3.78323576,1.51228773,25.9805795,1.498,4.531,50.031
3.78637418,1.51123968,25.9670916,1.498,4.537,52.5
3.7892631,1.51336796,25.9520335,1.5,4.537,54.985
3.79227067,1.51290897,25.9490508,1.498,4.542,57.453
3.79523205,1.51008861,25.9503176,1.5,4.542,59.922
3.79784703,1.51188752,25.9267672,1.5,4.548,62.422
3.80046141,1.50958285,25.9152613,1.498,4.548,64.938
3.80311394,1.5111432,25.8982887,1.498,4.553,67.469
3.80578163,1.5116933,25.8838759,1.5,4.553,69.985
3.80833904,1.51025258,25.8747477,1.5,4.558,72.5
3.81053096,1.51091569,25.8653843,1.5,4.558,75.031
3.81287355,1.51409904,25.8361912,1.5,4.564,77.547
3.81476713,1.51154646,25.8084045,1.498,4.564,80.078
3.81724236,1.50972934,25.8102056,1.498,4.569,82.547
3.81871682,1.51143429,25.8103711,1.5,4.569,85.016
3.82090297,1.5113558,25.7842444,1.498,4.569,87.485
3.82262178,1.50879039,25.7610184,1.5,4.575,89.953
3.8242544,1.5145131,25.7627695,1.498,4.575,92.485
3.82566074,1.5105425,25.7459683,1.5,4.575,95
3.82737814,1.50971223,25.7327565,1.5,4.575,97.531
3.82886935,1.50868919,25.7267925,1.5,4.58,100.047
3.83041858,1.50866934,25.7219231,1.5,4.58,102.578
3.83134627,1.51070238,25.7084908,1.5,4.58,105.094
3.8322433,1.50989383,25.7045284,1.5,4.58,107.61
3.83359418,1.51065474,25.7059307,1.5,4.586,110.078
3.83469021,1.51321411,25.6904324,1.5,4.586,112.547
3.835524,1.51354293,25.6824256,1.5,4.586,115.031
3.83608139,1.51559167,25.66619,1.5,4.586,117.547
3.83682109,1.51066528,25.6675773,1.5,4.586,120.078
3.83828088,1.51303983,25.6530864,1.5,4.586,122.594
