Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.55090616,-0.000285016139,26.086514,0,0.003,0
3.23562363,-3.6108987,26.085214,-3.603,1.468,2.5
3.65913979,1.51009912,26.0909163,1.5,4.396,5.109
3.67209178,1.50807601,26.1085171,1.498,4.418,7.578
3.68136208,1.50865736,26.1044803,1.498,4.429,10.078
3.68914574,1.50862081,26.1027362,1.5,4.434,12.625
3.69575886,1.50876545,26.0938574,1.498,4.445,15.187
3.70167296,1.51377628,26.098745,1.5,4.45,17.703
3.70751739,1.51342405,26.0948646,1.498,4.456,20.234
3.71251838,1.51222744,26.0870706,1.5,4.461,22.75
3.71729242,1.51192011,26.053052,1.5,4.467,25.218
3.72206704,1.51136452,26.043252,1.5,4.472,27.687
3.72643836,1.51181297,26.0491776,1.5,4.477,30.156
3.73089945,1.51407795,26.0224689,1.5,4.477,32.671
3.73503348,1.50986315,26.0015336,1.498,4.483,35.203
3.73905935,1.51246645,25.9995778,1.5,4.488,37.718
3.74299542,1.51190773,25.9843918,1.5,4.488,40.25
3.74679971,1.50826526,25.9761226,1.5,4.494,42.781
3.75046931,1.51065099,25.9549063,1.498,4.499,45.25
3.75370862,1.51340215,25.9511464,1.498,4.504,47.718
3.75726811,1.51102484,25.9472023,1.5,4.504,50.187
3.76062362,1.51269756,25.9410099,1.5,4.51,52.687
3.76410295,1.5124269,25.9295426,1.498,4.515,55.187
3.76713634,1.51370251,25.9110793,1.5,4.515,57.671
3.77023172,1.50931308,25.8918742,1.5,4.521,60.14
3.77337692,1.509169,25.8676582,1.5,4.521,62.609
3.77620999,1.51193054,25.8623146,1.5,4.526,65.109
3.77911967,1.51051853,25.8419506,1.5,4.526,67.625
3.78226893,1.50980806,25.8350552,1.5,4.531,70.156
3.7851095,1.50825979,25.8303244,1.498,4.537,72.671
3.78754467,1.50940511,25.8253835,1.5,4.537,75.203
3.79056383,1.51032614,25.8145703,1.5,4.537,77.718
3.79326429,1.507653,25.8035812,1.498,4.542,80.234
3.79555274,1.50991351,25.7917305,1.5,4.542,82.734
3.79813069,1.51017411,25.7846053,1.498,4.548,85.218
3.80032946,1.5088717,25.7726865,1.5,4.553,87.687
3.80278485,1.5085385,25.7602318,1.498,4.553,90.171
3.80535681,1.51024055,25.7561213,1.5,4.553,92.671
3.80741408,1.5134449,25.7441701,1.5,4.558,95.125
3.80951881,1.50753866,25.7275615,1.5,4.558,97.609
3.81159871,1.50896906,25.7018715,1.5,4.564,100.078
3.81360308,1.51002516,25.6934083,1.5,4.564,102.546
3.81563966,1.51359564,25.6914773,1.5,4.569,105.046
3.81759126,1.5120211,25.6851882,1.5,4.569,107.515
3.81893074,1.51178799,25.6707564,1.5,4.569,109.984
3.82087694,1.51174013,25.6569112,1.5,4.575,112.5
3.82262917,1.51111002,25.6411929,1.5,4.575,115.015
3.8240118,1.51089103,25.6317732,1.5,4.575,117.546
3.82548663,1.51162661,25.6220721,1.5,4.575,120.062
3.82696547,1.50850962,25.606435,1.498,4.58,122.593
3.82836702,1.50935418,25.6046065,1.5,4.58,125.109
3.82947788,1.51329695,25.5961359,1.5,4.58,127.625
3.83050728,1.5099466,25.5827566,1.5,4.58,130.156
3.83185093,1.51249834,25.5709104,1.5,4.58,132.656
3.83280622,1.51354614,25.5748756,1.5,4.586,135.125
3.83360682,1.51142259,25.5686067,1.5,4.586,137.593
3.83472284,1.51329229,25.5564007,1.5,4.586,140.109
3.83552528,1.51260259,25.5436452,1.5,4.586,142.64
3.83626691,1.51255262,25.5412186,1.5,4.586,145.156
3.83748108,1.51177145,25.5274475,1.5,4.591,147.687
3.8377643,1.51002667,25.5149817,1.5,4.591,150.203
3.8385924,1.51223792,25.5095869,1.5,4.591,152.734
3.83940244,1.50927844,25.4986408,1.5,4.591,155.25
3.83985381,1.50982287,25.4956757,1.5,4.591,157.781
