Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.68675558,-0.00216696503,25.7763818,0,0.003,0
3.35063543,-3.78613736,25.7778499,-3.775,1.506,2.563
3.80064498,1.51091899,25.7868293,1.5,4.537,5.235
3.8119942,1.50884703,25.7985255,1.5,4.553,7.75
3.81859316,1.51032887,25.8057733,1.5,4.564,10.219
3.82299143,1.51051562,25.8112237,1.5,4.569,12.672
3.82662178,1.51322524,25.8098188,1.5,4.569,15.188
3.82983633,1.51206067,25.8170855,1.5,4.575,17.657
3.8327462,1.5146685,25.8113113,1.5,4.58,20.188
3.83512425,1.51020389,25.8144199,1.5,4.58,22.703
3.83717813,1.50951365,25.8005845,1.5,4.58,25.219
3.83911377,1.51244077,25.7990645,1.5,4.586,27.75
3.84125279,1.50631783,25.8028036,1.498,4.586,30.266
3.84317889,1.50978208,25.7955679,1.5,4.586,32.797
3.8448074,1.51018504,25.7849524,1.5,4.591,35.313
3.84609915,1.51092532,25.7874189,1.5,4.591,37.844
3.84792023,1.51165891,25.7781534,1.5,4.591,40.422
3.849031,1.51041078,25.7750117,1.5,4.596,42.891
3.85043728,1.5117342,25.7714414,1.5,4.596,45.36
3.85156785,1.51221273,25.7589977,1.5,4.596,47.844
3.85291701,1.51158346,25.7596904,1.498,4.596,50.313
3.85394038,1.51516224,25.751877,1.5,4.602,52.844
3.85519664,1.51033958,25.7482193,1.5,4.602,55.36
3.85676198,1.5114549,25.7490586,1.5,4.602,57.891
3.85767094,1.51154127,25.7324661,1.5,4.602,60.407
3.8587315,1.50940049,25.7247036,1.5,4.602,62.938
3.86000061,1.5135457,25.7339486,1.5,4.607,65.453
3.86089281,1.51188622,25.7274105,1.5,4.607,67.985
3.8619667,1.51084472,25.7226868,1.5,4.607,70.5
3.86294002,1.50963349,25.7219278,1.5,4.607,73.016
3.86399192,1.51265936,25.7177499,1.5,4.607,75.547
3.86479445,1.51211313,25.7113632,1.5,4.613,78.063
3.8660536,1.51111259,25.7131035,1.498,4.613,80.594
3.86702387,1.51194994,25.7056417,1.5,4.613,83.11
3.86814122,1.51309718,25.7033639,1.5,4.613,85.625
3.86899531,1.51165251,25.6945322,1.5,4.613,88.157
3.86992682,1.50976105,25.6938028,1.5,4.618,90.625
3.87086978,1.50980722,25.6895926,1.5,4.618,93.094
3.87178525,1.51131844,25.6756495,1.5,4.618,95.563
3.87284785,1.50859763,25.6767249,1.5,4.618,98.032
3.8736915,1.51002149,25.6683923,1.498,4.618,100.563
3.87465636,1.50912546,25.6647446,1.5,4.623,103.078
3.87554246,1.51097114,25.6625035,1.5,4.623,105.61
3.87653414,1.51107815,25.6618554,1.5,4.623,108.125
3.87727515,1.51146769,25.6601895,1.5,4.623,110.657
3.87831973,1.51088315,25.6550485,1.498,4.623,113.157
3.87921053,1.50877752,25.6458355,1.5,4.623,115.688
3.88012653,1.50785474,25.6481601,1.5,4.623,118.203
3.8808919,1.50961999,25.6465758,1.5,4.629,120.735
3.88183797,1.50880912,25.6438908,1.498,4.629,123.25
3.88261004,1.51011392,25.6475183,1.5,4.629,125.782
3.88355632,1.50963899,25.6396518,1.5,4.629,128.297
3.88439047,1.51281064,25.639577,1.5,4.629,130.813
3.88537601,1.51028968,25.6411125,1.498,4.629,133.344
3.88612142,1.50937194,25.6278121,1.5,4.634,135.86
3.88667203,1.51303698,25.6243563,1.498,4.634,138.391
3.88763435,1.51070281,25.6217476,1.5,4.634,140.907
3.88876818,1.51303803,25.620179,1.5,4.634,143.422
3.88954615,1.50744265,25.6149202,1.5,4.634,145.953
3.89022679,1.50818045,25.6114335,1.5,4.634,148.422
3.89097879,1.50796009,25.608043,1.5,4.64,150.891
3.89207753,1.51154653,25.6181328,1.498,4.64,153.375
3.89258604,1.51422721,25.6083682,1.5,4.64,155.844
3.8933341,1.5082277,25.6069746,1.5,4.64,158.36
3.89430673,1.50760274,25.6084513,1.5,4.64,160.875
3.89506997,1.50813907,25.6016264,1.498,4.64,163.407
3.8957432,1.51161265,25.5969667,1.5,4.64,165.922
3.89653366,1.51163898,25.5867401,1.5,4.645,168.422
3.89730235,1.5091804,25.5917134,1.5,4.64,170.907
3.8980396,1.51111233,25.5921245,1.5,4.645,173.375
3.8989117,1.51080811,25.5883866,1.5,4.645,175.844
3.89937571,1.51233132,25.595404,1.498,4.645,178.313
3.90033814,1.5105782,25.5927337,1.5,4.645,180.844
3.90093218,1.51164323,25.5852076,1.5,4.645,183.36
3.90188156,1.5122547,25.5841193,1.5,4.65,185.875
3.90262314,1.51166916,25.5782701,1.5,4.65,188.407
3.90332036,1.51013789,25.5714629,1.5,4.65,190.922
3.90411716,1.50894079,25.5788735,1.5,4.65,193.453
3.90457216,1.50686502,25.5730432,1.5,4.65,195.969
3.90542752,1.51118056,25.5684602,1.5,4.65,198.485
3.90612806,1.51122432,25.5663028,1.498,4.65,200.969
3.90660364,1.5081476,25.5772545,1.498,4.656,203.438
3.90743872,1.50745337,25.5740332,1.5,4.656,205.907
3.90803776,1.50934976,25.5693707,1.498,4.656,208.422
3.90891688,1.50935598,25.5646081,1.498,4.656,210.938
3.90943803,1.50897245,25.5566664,1.5,4.656,213.469
3.91027761,1.51033089,25.5614138,1.498,4.656,215.985
3.91074836,1.50946678,25.5582392,1.5,4.656,218.516
3.91149219,1.50983339,25.5544256,1.5,4.656,221.032
3.91215658,1.50895172,25.5608146,1.5,4.661,223.563
3.91277214,1.51157659,25.5501671,1.5,4.661,226.078
3.91349856,1.51014253,25.5503793,1.5,4.661,228.61
3.91405614,1.51119401,25.5551248,1.5,4.661,231.125
3.91487692,1.5123085,25.5487347,1.5,4.661,233.641
3.91529458,1.50875645,25.5465461,1.498,4.661,236.172
3.91600506,1.51113393,25.5546219,1.498,4.661,238.688
3.91635949,1.50919681,25.5456815,1.5,4.661,241.219
3.91711538,1.5131841,25.5483455,1.5,4.661,243.703
3.9179098,1.50908986,25.5537633,1.5,4.661,246.172
3.91835036,1.51016994,25.5528508,1.5,4.661,248.735
3.9189112,1.51226059,25.5480403,1.498,4.667,251.25
3.91959166,1.51044756,25.5497786,1.5,4.667,253.782
3.92005872,1.5132643,25.5506694,1.5,4.667,256.297
3.92091086,1.51170122,25.549121,1.5,4.667,258.828
3.92138107,1.51011694,25.5384475,1.5,4.667,261.344
3.92189739,1.51019998,25.5374717,1.5,4.667,263.875
3.92244113,1.51047469,25.5375955,1.5,4.667,266.391
3.92318563,1.51029638,25.5315631,1.5,4.667,268.907
3.92382164,1.50862204,25.5298105,1.5,4.672,271.438
3.92426965,1.50809649,25.534844,1.5,4.672,273.953
3.92485168,1.50930735,25.5248668,1.5,4.672,276.485
3.92519565,1.51235185,25.5276511,1.5,4.672,279
3.92581597,1.51092627,25.5309091,1.5,4.672,281.469
3.92649741,1.5125077,25.5321553,1.5,4.672,283.938
3.92706783,1.51237793,25.5306181,1.498,4.672,286.407
3.92736663,1.50684591,25.5242876,1.5,4.672,288.891
3.92833349,1.50950729,25.5303743,1.5,4.672,291.36
3.92851554,1.50970692,25.5271106,1.5,4.677,293.828
3.92887607,1.50970413,25.5205699,1.5,4.672,296.297
3.92934803,1.51361588,25.5243438,1.498,4.677,298.766
3.93029762,1.51152886,25.5288166,1.5,4.677,301.297
3.93100313,1.50915189,25.5207905,1.5,4.677,303.813
3.93094404,1.50857534,25.5269089,1.5,4.677,306.344
3.93149048,1.50558681,25.5186975,1.5,4.677,308.86
3.93204888,1.51212213,25.5202516,1.498,4.677,311.391
3.93281371,1.51075863,25.5211495,1.498,4.677,313.907
3.93363482,1.51150557,25.5246199,1.5,4.683,316.422
3.93391147,1.51183384,25.5266788,1.5,4.683,318.953
3.93387559,1.51179308,25.5268212,1.5,4.683,321.469
3.93468024,1.51072896,25.5257859,1.5,4.683,324
3.93538484,1.51070318,25.5219686,1.5,4.683,326.516
3.93543339,1.50960451,25.5275955,1.5,4.683,329.047
3.93593802,1.50842799,25.5292068,1.5,4.683,331.563
3.9361973,1.50989314,25.529119,1.5,4.683,334.078
3.93718141,1.51235729,25.5261576,1.5,4.683,336.61
3.93739983,1.50987066,25.5233904,1.5,4.683,339.125
3.93795495,1.51100019,25.5232414,1.5,4.683,341.657
3.93837861,1.50977943,25.5197877,1.5,4.683,344.172
3.93879727,1.50929096,25.5210204,1.5,4.688,346.672
3.93903482,1.5087478,25.5158134,1.5,4.688,349.141
3.93974224,1.51149444,25.5174851,1.5,4.688,351.61
3.94017064,1.50838163,25.5152096,1.5,4.688,354.141
3.94059393,1.50953465,25.5197153,1.498,4.688,356.657
3.94104479,1.50987345,25.5221302,1.5,4.688,359.188
3.94165138,1.50883141,25.5277109,1.5,4.688,361.703
3.94197899,1.51277066,25.5243103,1.5,4.688,364.219
3.94227156,1.51019942,25.5103115,1.5,4.688,366.75
3.94270243,1.51214895,25.5230201,1.5,4.688,369.266
3.9431166,1.51114036,25.5229729,1.5,4.688,371.797
3.94392613,1.51262884,25.524624,1.5,4.688,374.313
3.94412574,1.51126318,25.5227488,1.5,4.688,376.828
3.94436048,1.51148138,25.5267377,1.498,4.688,379.36
3.94499083,1.50997126,25.5271992,1.5,4.694,381.875
3.94527209,1.50918204,25.520171,1.498,4.694,384.407
3.94568154,1.51024408,25.520048,1.498,4.694,386.922
3.94610831,1.51108592,25.5201488,1.5,4.694,389.453
3.94656288,1.50911444,25.5248331,1.5,4.694,391.969
3.94699874,1.51413825,25.5215708,1.498,4.694,394.5
3.94727709,1.50916229,25.52675,1.5,4.694,397.016
3.94765188,1.50770199,25.5308086,1.5,4.694,399.532
3.94820957,1.51211892,25.5293871,1.5,4.694,402.063
3.94842212,1.51155885,25.5359952,1.5,4.694,404.641
3.94883837,1.51388723,25.5324207,1.5,4.694,407.141
3.94913438,1.50862488,25.5322152,1.498,4.694,409.672
3.9495848,1.51421789,25.5310553,1.5,4.694,412.219
3.95002734,1.50883537,25.5341968,1.5,4.699,414.75
3.95038977,1.51204351,25.5400816,1.5,4.699,417.266
3.95051925,1.51202551,25.538615,1.498,4.699,419.797
3.95092093,1.50983721,25.5366484,1.498,4.699,422.313
3.95171163,1.51058007,25.5336566,1.5,4.699,424.828
3.95181131,1.51285501,25.5323513,1.5,4.699,427.36
3.95192866,1.50658208,25.5421818,1.498,4.699,429.875
3.95258396,1.51009195,25.5342932,1.5,4.699,432.407
3.95286521,1.50990565,25.5392606,1.498,4.699,434.922
3.95335498,1.51079562,25.5389158,1.5,4.699,437.453
3.95348851,1.50812416,25.5454934,1.5,4.699,439.969
