4.19023804192923,0.00203411065346088,24.0001199169618,0.0006,0,0,1.7712090396727,0.885604519836349
4.18987333831567,-0.0029082266555199,24.0152533366032,0.0006,4.205,9.297,1.7712090396727,0.885604519836349
3.99577053970249,-2.01047818850979,24.0262798408253,1.9988,3.048,20.297,1.7712090396727,0.885604519836349
3.97955592154313,-2.00663220635217,24.0914154577771,1.9988,3.044,30.563,1.7712090396727,0.885604519836349
3.9674442422051,-2.00921723529123,24.1835411765152,1.9988,3.031,40.844,1.7712090396727,0.885604519836349
3.95712040945017,-2.01478415326633,24.2660140328075,1.9988,3.02,51.094,1.7712090396727,0.885604519836349
3.94820474566794,-2.00636888428819,24.3679791292426,1.9988,3.012,61.438,1.7712090396727,0.885604519836349
3.93998455310355,-2.00764548927622,24.4529461257316,1.9988,3.006,71.688,1.7712090396727,0.885604519836349
3.93257491854962,-2.01085762606048,24.5598210795572,1.9988,3.001,81.953,1.7712090396727,0.885604519836349
3.92623622213264,-2.00904450347779,24.6550016134175,1.9988,2.996,92.156,1.7712090396727,0.885604519836349
3.9200498238075,-2.0110473548363,24.7484253721404,1.9988,2.991,102.391,1.7712090396727,0.885604519836349
3.91397360992708,-2.00814150281277,24.8416437859982,1.9988,2.987,112.625,1.7712090396727,0.885604519836349
3.90854108232721,-2.00881809138492,24.9322893689351,1.9988,2.982,122.828,1.7712090396727,0.885604519836349
3.90341009573225,-2.00730555372459,25.0336678875855,1.9988,2.978,133.047,1.7712090396727,0.885604519836349
3.89828926421683,-2.00918294565863,25.116385666859,1.9988,2.974,143.25,1.7712090396727,0.885604519836349
3.8937243370289,-2.00902973629064,25.2198341960371,1.9988,2.97,153.484,1.7712090396727,0.885604519836349
3.88895740347477,-2.00956994582934,25.3071324089523,1.9988,2.965,163.719,1.7712090396727,0.885604519836349
3.88443676180623,-2.0109393643124,25.4010813086417,1.9988,2.962,174.016,1.7712090396727,0.885604519836349
3.8803653520907,-2.00915923891568,25.4861522381034,1.9988,2.959,184.281,1.7712090396727,0.885604519836349
3.87626008908458,-2.00844412407582,25.588631543638,1.9988,2.955,194.594,1.7712090396727,0.885604519836349
3.8722048891345,-2.01002819873995,25.6825091949234,1.9988,2.951,204.859,1.7712090396727,0.885604519836349
3.86832867354211,-2.01033351213433,25.7624112891021,1.9988,2.948,215.188,1.7712090396727,0.885604519836349
3.86450679397506,-2.00879017968651,25.8532466727947,1.9988,2.945,225.453,1.7712090396727,0.885604519836349
3.86080583302758,-2.00888672032822,25.9541096498618,1.9988,2.942,235.719,1.7712090396727,0.885604519836349
3.85703829106538,-2.01083005885376,26.032496046563,1.999,2.939,246.031,1.7712090396727,0.885604519836349
3.85349534825582,-2.01269648381067,26.1339606443371,1.9988,2.936,256.328,1.7712090396727,0.885604519836349
3.84992831813241,-2.00775145742126,26.2029099014728,1.9988,2.933,266.609,1.7712090396727,0.885604519836349
3.84665747780848,-2.01087846402475,26.289251277356,1.9988,2.93,276.875,1.7712090396727,0.885604519836349
3.84337022258824,-2.00586480224122,26.3675242322164,1.9988,2.927,287.078,1.7712090396727,0.885604519836349
3.84010173754556,-2.010423314876,26.4586960734305,1.9988,2.924,297.281,1.7712090396727,0.885604519836349
3.83660660024129,-2.01149008775297,26.5392452258564,1.9988,2.921,307.531,1.7712090396727,0.885604519836349
3.83394773294859,-2.00889972193646,26.6157733868674,1.9988,2.918,317.844,1.7712090396727,0.885604519836349
3.83083604532977,-2.00839320125257,26.6975987667322,1.9988,2.915,328.125,1.7712090396727,0.885604519836349
3.82797839449621,-2.00815157286888,26.7726322147626,1.9988,2.913,338.391,1.7712090396727,0.885604519836349
3.82478096029511,-2.00655120769899,26.8629950912252,1.9988,2.909,348.609,1.7712090396727,0.885604519836349
3.82207712814324,-2.00933964683802,26.9474409025716,1.9988,2.907,358.828,1.7712090396727,0.885604519836349
3.81930103972339,-2.0099073410653,27.0222889980838,1.9988,2.905,369.094,1.7712090396727,0.885604519836349
3.81635836423502,-2.00705110986755,27.1040825167336,1.9988,2.902,379.344,1.7712090396727,0.885604519836349
3.81379956488375,-2.008500105134,27.1779083543605,1.9988,2.899,389.594,1.7712090396727,0.885604519836349
3.81079809057265,-2.00752640258861,27.2484892542079,1.9988,2.897,399.828,1.7712090396727,0.885604519836349
3.80793597564194,-2.00812163401551,27.3367892266333,1.9988,2.894,410.078,1.7712090396727,0.885604519836349
