4.1897732,4.1888814,3.9791567,3.9569242,3.9400538,3.9260956,3.9143191,3.9038731,3.8946616,3.8861314,3.8781637,3.8706349,3.8636845,3.8571045,3.8507621,3.8446529,3.838826,3.8330626,3.8277114,3.8225163,3.8173884,3.8124135,3.8071911,3.8024605,3.7973579,3.7925648,3.7876938,3.7826793,3.7778833,3.7727891,3.7681126,3.7634204,3.7588231,3.7544577,3.7500203,3.7456262,3.7412772,3.7371676,3.7330813,3.7290795,3.725021,3.7208988,3.7171097,3.7131868,3.7092345,3.7054065,3.7012517,3.6974716,3.6936333,3.6898357,3.6859241,3.6821664,3.6782143,3.674658,3.6709561,3.6674257,3.6637846,3.6602414,3.6567462,3.6530544,3.6496662,3.6463261,3.6428551,3.6395848,3.6358958,3.6326729,3.6293561,3.6260481,3.6225778,3.6194315,3.6161328,3.6128711,3.6097707,3.606263,3.6032073,3.6001099,3.5969738,3.5939437,3.5908462,3.5877433,3.584669,3.5817968,3.5786281,3.5758298,3.5728179,3.5697427,3.5668329,3.5640861,3.5609938,3.5583323,3.5555321,3.552914,3.5503046,3.5472266,3.5446899,3.5419891,3.5395137,3.5368774,3.534596,3.5318975,3.5296491,3.5272033,3.5250317,3.5225857,3.5200874,3.5179163,3.5160422,3.5138871,3.5117288,3.5094866,3.5073541,3.5054964,3.5037018,3.5016147,3.5000661,3.4979532,3.4959244,3.4942909,3.4921787,3.4904392,3.4888238,3.486601,3.4850029,3.48283,3.4808898,3.4789846,3.4770033,3.4751506,3.473255,3.4711195,3.468987,3.4670244,3.4649363,3.4623701,3.4603226,3.4579982,3.455745,3.4532839,3.4509884,3.4484262,3.4457422,3.4433022,3.4407897,3.4375502,3.4348634,3.4317584,3.4285421,3.4251894,3.4218779,3.4182726,3.4146275,3.4108661,3.4069177,3.4025552,3.3978276,3.393421,3.3881035,3.3824379,3.3761959,3.3695649,3.3620308,3.3537813,3.3442355,3.3335824,3.3213255,3.3072116,3.2908776,3.2723921,3.2506054,3.2263197,3.1981032,3.1656706,3.1279514,3.0833136,3.0304311,2.9652015,2.8782908,2.8782908,2.8782908,1.8463272
4.1881867,4.1871983,3.9799949,3.9581703,3.9416733,3.9279377,3.9161924,3.9057271,3.896626,3.8883627,3.8804941,3.872969,3.8662107,3.8598397,3.8531059,3.8470599,3.8412016,3.8355361,3.8301987,3.824894,3.8197419,3.8147592,3.8096419,3.8047238,3.7995995,3.7947575,3.7896573,3.7847833,3.7798834,3.7749407,3.7700917,3.765176,3.760618,3.756382,3.7516454,3.7473488,3.7431634,3.7388788,3.7347876,3.7307648,3.7267262,3.7228917,3.7189325,3.7145862,3.7108845,3.7068993,3.7028243,3.6990983,3.6950965,3.6913883,3.6872606,3.683724,3.679766,3.6762221,3.6724575,3.6689496,3.6654156,3.6616592,3.6582054,3.6544754,3.6510516,3.6475937,3.6438836,3.6407383,3.6372589,3.6339169,3.6304684,3.6270122,3.623795,3.6207652,3.6171453,3.6140493,3.6107332,3.607586,3.6043377,3.6011477,3.5981058,3.5947565,3.5918428,3.5885986,3.5855375,3.5826221,3.5796563,3.5768218,3.5738586,3.5707299,3.5679942,3.5648541,3.5621547,3.5592977,3.5565252,3.5538662,3.5510792,3.5485062,3.545681,3.5431675,3.5406429,3.538223,3.5357027,3.5332336,3.530707,3.5285388,3.5260522,3.5239712,3.5212994,3.5195053,3.5170574,3.5148052,3.5128419,3.5108337,3.5088885,3.5070455,3.5049673,3.5030819,3.5011055,3.4992425,3.4975126,3.4955318,3.4938424,3.4916398,3.4899312,3.4879993,3.4861449,3.4841509,3.4826073,3.4805663,3.4784668,3.4764846,3.4744057,3.4723708,3.4704776,3.4683102,3.4660099,3.4638135,3.4617588,3.4593037,3.4570226,3.4546201,3.4521119,3.4495636,3.4470245,3.4442432,3.4415547,3.4388085,3.4357333,3.4326843,3.4294833,3.4260328,3.4227125,3.4191341,3.4151085,3.4113059,3.4072671,3.4027868,3.3983917,3.393345,3.3877973,3.3818103,3.3755536,3.3685293,3.3605523,3.351767,3.341743,3.3299261,3.3168789,3.3015459,3.2843594,3.2639006,3.2407606,3.2138238,3.1827362,3.1468134,3.104855,3.0551348,2.9954158,2.9180381,2.8098023,2.8098023,2.8098023,1.8353492
4.1884611,4.1877522,3.9816129,3.9600152,3.9436637,3.9299162,3.918308,3.9081008,3.8991382,3.8904897,3.882798,3.8754478,3.868565,3.8619088,3.8554849,3.8493505,3.843262,3.8376863,3.8323686,3.8272039,3.8218364,3.8168363,3.8119165,3.8068857,3.8018504,3.7967833,3.7916998,3.7866396,3.7814983,3.7769922,3.7718917,3.767054,3.7623978,3.757889,3.7533239,3.7491494,3.7449472,3.7408019,3.736466,3.7324319,3.7284704,3.7244638,3.7203226,3.7161639,3.7123765,3.7083779,3.7043708,3.7009163,3.6968435,3.6928354,3.6888521,3.6850454,3.6812705,3.6776116,3.674014,3.6704053,3.6665332,3.6630094,3.6594444,3.656011,3.6522475,3.6487744,3.6452989,3.6420682,3.6383823,3.634909,3.6315916,3.6283952,3.6247101,3.6215733,3.6184356,3.6149687,3.6119892,3.608431,3.605438,3.6022521,3.5988859,3.5959263,3.5929213,3.5898068,3.5866043,3.5836208,3.5806276,3.5777018,3.5745867,3.571663,3.568761,3.5660428,3.5629847,3.5601113,3.557513,3.5546934,3.5519885,3.5495538,3.5464929,3.544031,3.5414995,3.538966,3.5365081,3.5340806,3.5314613,3.5292741,3.5269046,3.524647,3.5223117,3.5202364,3.5179358,3.5158325,3.5136065,3.5117235,3.5097179,3.507674,3.5055533,3.5040041,3.5021713,3.5000255,3.4979416,3.4964329,3.4945507,3.4926068,3.4909542,3.4886806,3.4869601,3.4849279,3.4831184,3.4812465,3.479405,3.4773381,3.4753486,3.4731571,3.4710777,3.4689789,3.4668774,3.4647241,3.4621856,3.4601615,3.4575994,3.4551822,3.4528364,3.4502115,3.4475979,3.4448994,3.4420415,3.4391216,3.4361754,3.433168,3.429868,3.4263612,3.4230383,3.4193768,3.4157877,3.4116211,3.4073618,3.4030003,3.3982536,3.3933384,3.3876623,3.3818768,3.3751524,3.3677882,3.3598168,3.3505731,3.3400959,3.3283019,3.3145409,3.298972,3.2808334,3.2599031,3.2361807,3.2084027,3.1762377,3.1391902,3.0952604,3.0429712,2.9787425,2.8939508,2.8939508,2.8939508,2.8939508,1.8352625
4.1882985,4.1873847,3.9822532,3.9603211,3.9442811,3.9306753,3.9193974,3.9090489,3.8999642,3.8913542,3.8837413,3.8763488,3.8693664,3.8627712,3.8566125,3.8502643,3.8444013,3.8387538,3.8334398,3.8278649,3.822971,3.8179792,3.8127113,3.8078136,3.8027843,3.7976354,3.7927196,3.7875706,3.7824818,3.7773689,3.7728461,3.7678639,3.7634246,3.7587907,3.7543892,3.7496645,3.7454775,3.7413392,3.7371917,3.7330352,3.7289196,3.7249915,3.7208033,3.7168344,3.7128568,3.7090229,3.70507,3.7013771,3.697139,3.6934623,3.689394,3.6856387,3.6821551,3.6782965,3.6745958,3.6707279,3.6669728,3.6635386,3.6600652,3.6563299,3.6528039,3.6493951,3.6457549,3.6424848,3.6385707,3.6354548,3.6321117,3.6288105,3.6252179,3.6219192,3.618776,3.615435,3.6121527,3.6089924,3.6058189,3.6025344,3.5994065,3.5961033,3.5931739,3.5900652,3.5869904,3.5840729,3.5808975,3.5778557,3.5750438,3.5720493,3.5691642,3.5663106,3.5635243,3.560605,3.5577664,3.5551338,3.5525334,3.5496779,3.5472273,3.5445405,3.541917,3.5392893,3.5368356,3.5345755,3.5320031,3.5296961,3.5274843,3.5250876,3.5228024,3.5207714,3.518491,3.5163703,3.5143128,3.5121148,3.5103833,3.5082444,3.5062923,3.5044529,3.5025788,3.500568,3.4987213,3.4967741,3.4948558,3.4930568,3.4912576,3.4893974,3.4876033,3.4855888,3.4836869,3.4816888,3.4798183,3.4777687,3.4757125,3.4736634,3.4716194,3.4692816,3.4673105,3.4651053,3.4627792,3.460455,3.4582775,3.4559308,3.4533095,3.4507763,3.4482416,3.4452482,3.4426044,3.4396638,3.4367146,3.4336425,3.4302464,3.4270217,3.4236232,3.4199003,3.4157055,3.4120047,3.4076711,3.4030248,3.3984545,3.3933298,3.3877636,3.3816165,3.3750785,3.3676139,3.3592605,3.3498669,3.3397043,3.3276012,3.3136352,3.2974948,3.2791187,3.2576516,3.2331296,3.2044016,3.1717153,3.1331256,3.0876601,3.0335043,2.9661342,2.8754467,2.8754467,2.8754467,2.8754467,1.8346455
4.1888158,4.1879392,3.9834396,3.9619183,3.945806,3.9325196,3.920919,3.9109574,3.9018652,3.8935301,3.8855972,3.8785322,3.8715686,3.8648388,3.8586694,3.8525468,3.8462022,3.840896,3.8353872,3.8301174,3.8250631,3.8200368,3.815048,3.8099896,3.8048598,3.799833,3.7947751,3.7897377,3.7848736,3.7795712,3.7747177,3.7699984,3.765242,3.760686,3.7562495,3.7517711,3.7475551,3.7430119,3.7390355,3.734808,3.7305829,3.7266989,3.7226906,3.7188707,3.7148876,3.7108847,3.7068992,3.7029484,3.6991392,3.6952248,3.6911358,3.6874495,3.6837112,3.6796902,3.676026,3.6725321,3.6686832,3.6651519,3.6614635,3.6580051,3.6545045,3.6508073,3.6474703,3.643938,3.6403871,3.6369693,3.633594,3.6304269,3.626772,3.6235919,3.620292,3.6165843,3.6136045,3.6103085,3.6070542,3.6038131,3.6006526,3.5974908,3.594508,3.5912395,3.5883241,3.5851567,3.5819613,3.5790926,3.5760999,3.5733483,3.5704868,3.5675841,3.5647836,3.5618843,3.5590307,3.5563161,3.5536538,3.5509653,3.5484528,3.5457607,3.5432353,3.5404417,3.5379383,3.535841,3.5331541,3.5308494,3.5284761,3.5262558,3.523817,3.5218907,3.5197257,3.5176003,3.515585,3.5134978,3.5114055,3.5094835,3.507587,3.5055391,3.5036777,3.5016132,3.4999273,3.4979211,3.4960395,3.4943099,3.4923856,3.490416,3.488596,3.4867967,3.4847086,3.4826905,3.4808037,3.4789688,3.4768691,3.4746329,3.4725643,3.470862,3.4686182,3.4663224,3.4639784,3.4615787,3.4594518,3.4570784,3.4546729,3.4521348,3.4494898,3.44674,3.4439338,3.4409217,3.4382038,3.4350106,3.4318199,3.4284861,3.4246505,3.4212828,3.4175686,3.413752,3.4094345,3.4047054,3.4001255,3.3949614,3.3894009,3.3833567,3.3766995,3.3694757,3.3609944,3.3515885,3.34098,3.3287264,3.3150839,3.2990361,3.2803304,3.2586137,3.2339444,3.2051885,3.1723069,3.133235,3.087021,3.0319919,2.9624882,2.8691132,2.8691132,2.8691132,2.8691132,1.8356617
4.1883916,4.1877217,3.9845841,3.9632116,3.9470431,3.9337207,3.9225014,3.9121902,3.9036462,3.895313,3.8874221,3.880402,3.8733483,3.8666492,3.8602515,3.8541896,3.8482369,3.8428952,3.8371964,3.8319047,3.8267088,3.8216595,3.8167058,3.8117323,3.8066757,3.80149,3.7967109,3.7915423,3.7865992,3.7815279,3.7765713,3.7715885,3.7669677,3.762214,3.7577719,3.7531544,3.7488655,3.7446559,3.740435,3.7364283,3.7322278,3.7281964,3.7240847,3.7201366,3.7162409,3.7121356,3.708249,3.7043903,3.7004882,3.6963376,3.6927023,3.6888908,3.6849011,3.681207,3.6775469,3.6738539,3.6701339,3.6664278,3.6628069,3.6592793,3.6556278,3.652093,3.6484691,3.6449493,3.6415604,3.6380388,3.6348406,3.6312488,3.6279505,3.6247264,3.6212838,3.6180857,3.6148346,3.6113061,3.6083397,3.6047616,3.6018886,3.5984247,3.5955025,3.5924938,3.589325,3.5863532,3.5833237,3.5801814,3.5772901,3.5743378,3.5714757,3.568625,3.5657697,3.5629703,3.5601539,3.5575067,3.5546253,3.551998,3.5493902,3.5466804,3.5440011,3.5416438,3.5390729,3.5368648,3.5342501,3.5319571,3.529825,3.5272609,3.5249396,3.5227463,3.5206932,3.518575,3.5164367,3.5143873,3.5124299,3.5105275,3.5082903,3.5064846,3.5046291,3.5026551,3.5008973,3.4988706,3.4971993,3.4952788,3.4932874,3.491798,3.4896414,3.4878165,3.4859148,3.4838544,3.482413,3.480127,3.4780001,3.4761565,3.4738634,3.471953,3.4695722,3.4673782,3.4655224,3.4631491,3.4607353,3.4584227,3.4558924,3.4531599,3.4504312,3.4479091,3.4453839,3.4422278,3.4394182,3.4362459,3.4328948,3.4296168,3.4264073,3.4225335,3.418793,3.4147625,3.4103533,3.4057158,3.4013794,3.3962144,3.390591,3.3844529,3.3778785,3.370478,3.3622558,3.3526412,3.3419825,3.3299019,3.3157251,3.2995139,3.2810426,3.2592256,3.2342233,3.2052062,3.1714236,3.1318415,3.0848474,3.0281788,2.9566866,2.8591928,2.8591928,2.8591928,2.8591928,1.8351461
4.1889279,4.1880234,3.986073,3.9647283,3.9490309,3.9359958,3.9245652,3.914784,3.905806,3.8977201,3.8898181,3.8824014,3.8756201,3.8691146,3.8626507,3.8564325,3.8503355,3.8447109,3.8392793,3.8341986,3.8289928,3.8238537,3.8186656,3.8136416,3.8088812,3.803678,3.7985311,3.7932607,3.788375,3.7832093,3.7783897,3.7734802,3.7685004,3.7639426,3.7592565,3.7549193,3.7503217,3.7461888,3.7419706,3.737885,3.7336721,3.7295021,3.7255122,3.7215018,3.7176567,3.7135115,3.7095713,3.7056612,3.7016613,3.6976901,3.6939929,3.6900707,3.6861647,3.6822217,3.6784632,3.6747985,3.671264,3.6676268,3.6638513,3.6600828,3.656515,3.6531299,3.6494105,3.6458693,3.6424802,3.6389307,3.6354545,3.6321162,3.6285568,3.6250535,3.6219386,3.618591,3.6152322,3.6121372,3.6088623,3.6056204,3.6024124,3.5990917,3.596069,3.5928811,3.5897775,3.5868405,3.5835399,3.5805647,3.5779264,3.5748126,3.5719292,3.5690845,3.5662727,3.5634062,3.5604437,3.5577935,3.5550213,3.5523866,3.5499259,3.5470548,3.5445255,3.5421014,3.5395891,3.5370291,3.5347734,3.5323585,3.5299318,3.527786,3.5254899,3.5232539,3.5209658,3.5188696,3.5168474,3.5147671,3.5126164,3.5107719,3.509007,3.506951,3.5049994,3.5033292,3.5013357,3.4993823,3.4975559,3.4955064,3.4937593,3.491727,3.4899044,3.4882741,3.4860854,3.4840966,3.4825456,3.4802646,3.4784498,3.4761348,3.4741407,3.4721292,3.469831,3.467874,3.4657009,3.4632424,3.4609391,3.4586341,3.4560025,3.4536271,3.4509922,3.4483054,3.4454505,3.4426276,3.4395126,3.4364479,3.4331663,3.4299144,3.4263301,3.422367,3.418667,3.4147844,3.4104816,3.4056411,3.400999,3.395691,3.3902023,3.384004,3.377299,3.3696441,3.3611361,3.3514128,3.3406626,3.3279905,3.313594,3.2968226,3.2776036,3.2551673,3.2291823,3.1993431,3.1643801,3.1228854,3.0738506,3.0142823,2.937261,2.829166,2.829166,2.829166,2.829166,1.8257568
4.1890293,4.1874482,3.9861816,3.9652949,3.9492789,3.9357657,3.9248605,3.9147964,3.9060973,3.8974471,3.8898135,3.882506,3.8759768,3.8693997,3.8627386,3.8567671,3.8507008,3.8449274,3.8396019,3.8343463,3.8291035,3.8242264,3.8190363,3.814204,3.808985,3.8036917,3.7988416,3.793617,3.7887289,3.7835626,3.7786277,3.7734583,3.7687277,3.7642537,3.7595919,3.7549791,3.7507101,3.7463412,3.7419509,3.73776,3.7337344,3.7297086,3.7256331,3.7217324,3.7173919,3.7137468,3.7095776,3.7057379,3.7017315,3.697649,3.6938241,3.6900406,3.6860952,3.6821328,3.6783319,3.6747945,3.670999,3.6674434,3.6635921,3.6601194,3.6562995,3.6530208,3.6495676,3.6457043,3.6423496,3.638825,3.6353879,3.6320714,3.6287656,3.6253819,3.6219823,3.6187337,3.6153151,3.6118925,3.608799,3.6054199,3.602294,3.5992144,3.5958926,3.5928893,3.589671,3.5869157,3.5838561,3.5804755,3.5777169,3.5748395,3.5720325,3.5691222,3.5661158,3.5632696,3.5604745,3.5576691,3.5550195,3.5522515,3.5493771,3.5471141,3.5443731,3.5419397,3.5395684,3.5371821,3.534641,3.5322654,3.530019,3.5276215,3.5255015,3.5231367,3.5211194,3.5187805,3.5170061,3.5147361,3.5127076,3.5108212,3.5088388,3.5069017,3.5049373,3.5031351,3.5013553,3.4993443,3.4973202,3.4954886,3.4937593,3.4916886,3.4899607,3.4880702,3.4861715,3.4841326,3.4822241,3.4802453,3.4780129,3.4759924,3.4740611,3.4718464,3.4696395,3.4674723,3.4653773,3.4630313,3.4606884,3.4582312,3.4556822,3.4532077,3.4507204,3.4479355,3.4451094,3.4421457,3.439192,3.4358677,3.4326084,3.429271,3.4257583,3.4220534,3.4181778,3.414134,3.4098426,3.4053102,3.400293,3.3950635,3.3892228,3.3830569,3.376002,3.3679451,3.3592694,3.3495125,3.3382298,3.3252607,3.3100726,3.2927911,3.2727187,3.2495496,3.2225565,3.1914327,3.1547773,3.1112022,3.0594875,2.9959799,2.9126922,2.7927752,2.7927752,2.7927752,2.7927752,1.8247739
4.1892234,4.1886919,3.986908,3.9656302,3.9496665,3.9366757,3.9253988,3.9155262,3.9064996,3.8984861,3.8905645,3.8835323,3.8764748,3.8698451,3.8634151,3.8573137,3.8514704,3.8456964,3.8403146,3.8351555,3.8296452,3.8247642,3.8194899,3.8147133,3.8095988,3.8043893,3.7994362,3.7943112,3.7892519,3.7842408,3.7791252,3.7742761,3.7693733,3.7646246,3.7601004,3.7555677,3.751209,3.7468393,3.7423681,3.7385886,3.7342051,3.7300567,3.7258544,3.7219119,3.7177172,3.7139319,3.7101896,3.7059945,3.7019395,3.6979804,3.6942716,3.6900761,3.6864824,3.6824585,3.6788131,3.6750001,3.6714915,3.6677438,3.6638801,3.6604088,3.6568497,3.6529609,3.6495575,3.6459616,3.6424771,3.6388764,3.6354039,3.6321401,3.6287746,3.6251542,3.6218437,3.6186675,3.615214,3.6119074,3.6088445,3.6054547,3.6020313,3.5990391,3.5960635,3.5927905,3.5896879,3.5866618,3.5834423,3.5804702,3.5779202,3.574566,3.5720482,3.5688781,3.5660673,3.5633043,3.5605311,3.5576903,3.5549989,3.5521673,3.5494617,3.5467234,3.5443687,3.542042,3.5393067,3.5372127,3.5343616,3.5322289,3.5298752,3.5275862,3.5253283,3.5231013,3.5209145,3.5187972,3.5166988,3.5146567,3.5126722,3.5107061,3.5088146,3.5066799,3.5046903,3.5030517,3.5009888,3.4991204,3.497488,3.4953521,3.4933782,3.4916477,3.4897876,3.4876576,3.4858598,3.4839176,3.4820756,3.4801582,3.4780929,3.4759443,3.474053,3.4718037,3.4694717,3.4675219,3.4649624,3.4628057,3.4605265,3.4579398,3.4554702,3.4531728,3.4503019,3.4475099,3.4447022,3.441652,3.4387492,3.4353988,3.4319918,3.428775,3.4253027,3.4216608,3.4176676,3.413612,3.4093,3.4045245,3.3997455,3.3943854,3.3883277,3.3818831,3.3750618,3.3669873,3.3581642,3.3478641,3.336399,3.3231713,3.3079565,3.2900568,3.2693995,3.2456239,3.2176825,3.1853917,3.1473328,3.1027038,3.049155,2.9820927,2.8922117,2.8922117,2.8922117,2.8922117,2.8922117,1.8246133
4.1889161,4.1881828,3.9865988,3.9652853,3.9495119,3.9364004,3.9251733,3.9152535,3.9062271,3.8979267,3.8903544,3.8831242,3.8763728,3.869588,3.8631087,3.8571937,3.8509051,3.8454866,3.8400654,3.8345482,3.8293095,3.8244813,3.819463,3.8143427,3.8093263,3.8041258,3.7991239,3.7939081,3.7888787,3.7838997,3.778725,3.7739924,3.7689358,3.7644051,3.7595795,3.7549804,3.7506282,3.7466626,3.7421195,3.7379638,3.7337869,3.7294968,3.7255514,3.7218312,3.7176322,3.7135842,3.7095027,3.7056795,3.7016028,3.697796,3.6939286,3.6898195,3.6860199,3.6821317,3.6784086,3.6746721,3.6710113,3.6672143,3.6632855,3.6597943,3.6563349,3.6526457,3.6490625,3.6454192,3.6418358,3.6385164,3.6352304,3.6315606,3.6282321,3.6246645,3.6212028,3.6180168,3.6148324,3.6113993,3.6081677,3.6049082,3.6015931,3.5984747,3.5953988,3.5921568,3.5891575,3.5862589,3.5832873,3.5800209,3.5770917,3.5743717,3.5711858,3.5682781,3.5654729,3.5623987,3.5599117,3.5571112,3.5542052,3.5517486,3.5490441,3.5465503,3.5439356,3.5413665,3.5387339,3.5364359,3.533974,3.5317527,3.529422,3.5272623,3.5246644,3.5225905,3.5203418,3.518371,3.5162691,3.5142228,3.5122439,3.5102273,3.5082812,3.506304,3.5044658,3.5025692,3.5006324,3.4985615,3.4968293,3.4947643,3.4929818,3.4911232,3.4893055,3.487277,3.4854326,3.4834858,3.4812839,3.479357,3.4772952,3.4754029,3.4730818,3.4711139,3.4689542,3.4666531,3.4643451,3.4618927,3.4598554,3.4572264,3.454832,3.4521375,3.4492549,3.4466527,3.4437777,3.4408069,3.437786,3.4346584,3.4314742,3.4279353,3.4242697,3.4206237,3.4164869,3.4120389,3.4077365,3.4030059,3.3979308,3.3926901,3.3863707,3.3798759,3.3724866,3.3644956,3.3553075,3.3446846,3.3327431,3.3189472,3.3027742,3.2840779,3.262763,3.2378547,3.2087901,3.1750829,3.1356547,3.0887578,3.0317293,2.9594209,2.8596362,2.8596362,2.8596362,2.8596362,2.8596362,1.8246196
