1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,y
4.19112045,3.9632938,3.9343525,3.91398095,3.89225615,3.8789586,3.86724785,3.85333705,3.8438419,3.83481315,3.82375505,3.8158967,3.8082671,3.79870735,3.7914489,3.7843438,3.77479085,3.7679375,3.7608704,3.7519212,3.7451689,3.7388524,3.7324827,3.7264429,3.71853,3.7127918,3.7066097,3.69872015,3.6930393,3.68719565,3.67964295,3.6740618,3.66851785,3.662998,3.65777925,3.650545,3.6455469,3.6402702,3.63337045,3.6285785,3.6232974,3.6167643,3.6118818,3.6070568,3.6021859,3.5973121,3.5913634,3.5866522,3.58196365,3.57580965,3.5712851,3.5671377,3.5625954,3.55833915,3.5525857,3.5485156,3.54445825,3.5402936,3.536294,3.5312061,3.5275475,3.52380945,3.51904085,3.5153862,3.5122118,3.5088048,3.50580135,3.5017138,3.4988403,3.4956361,3.492649,3.4898762,3.4868693,3.48408485,3.4801626,3.4772129,3.4743769,3.4711879,3.468158,3.46414775,3.4607657,3.4574527,3.4538211,3.45046705,3.4469118,3.44309905,3.43765065,3.4336708,3.42935875,3.4248441,3.4202518,3.4154578,3.410035,3.4043578,3.39818345,3.38943085,3.3820309,3.3734999,3.363787,3.35276485,3.3395909,3.3239215,3.3049414,3.28204655,3.2545165,3.22069065,3.1635924,3.1093306,3.0392214,2.9492055,2.866018,1.8564874
4.215261289,3.96801095,3.887868951,3.86512238,3.843037358,3.885004355,3.839707087,3.821559137,3.851694295,3.870355872,3.802464192,3.779898388,3.847509661,3.751872172,3.789706611,3.783700398,3.757034318,3.763969137,3.726539817,3.78101298,3.751296489,3.737150343,3.695159843,3.761364438,3.735143191,3.715925677,3.71995778,3.668273711,3.728190046,3.690465959,3.67799438,3.634049619,3.647731633,3.642761399,3.698303638,3.603206106,3.671511637,3.670281475,3.67322263,3.65506612,3.654952011,3.662573695,3.603603047,3.595697945,3.559499856,3.566144422,3.570794403,3.609545812,3.580410084,3.582288789,3.55152929,3.543701616,3.538257303,3.606881486,3.584081114,3.568105514,3.57725809,3.583562295,3.502449589,3.557995795,3.492616339,3.475864945,3.494107138,3.514752603,3.502427799,3.507389774,3.510698727,3.510212962,3.548211884,3.454764741,3.520784307,3.442869718,3.495474693,3.450534148,3.477025351,3.487912994,3.471219879,3.520677543,3.432588117,3.415841319,3.479865572,3.478730407,3.467412411,3.413851263,3.415494416,3.450917203,3.42370519,3.427006893,3.466960989,3.419862084,3.45324981,3.413046966,3.443417598,3.358717677,3.370719448,3.362121688,3.378959038,3.406218785,3.410009687,3.395440462,3.304929261,3.332896624,3.308636259,3.235375456,3.206279177,3.243091897,3.176037474,3.071767117,3.000329408,2.918804833,2.870158656,1.8564874
4.1893273,3.96804045,3.9400538,3.92020735,3.89926735,3.8861314,3.8743993,3.8603945,3.8507621,3.84173945,3.830387,3.8225163,3.81490095,3.8048258,3.7973579,3.7901293,3.7802813,3.7727891,3.7657665,3.7566404,3.7500203,3.7434517,3.7371676,3.7310804,3.7229599,3.7171097,3.71121065,3.7033291,3.6974716,3.6917345,3.68404525,3.6782143,3.67280705,3.6674257,3.662013,3.6549003,3.6496662,3.6445906,3.6377403,3.6326729,3.6277021,3.62100465,3.6161328,3.6113209,3.606263,3.6016586,3.59545875,3.5908462,3.58620615,3.58021245,3.5758298,3.5712803,3.5668329,3.56253995,3.5569322,3.552914,3.5487656,3.5446899,3.5407514,3.5357367,3.5318975,3.5284262,3.5250317,3.52133655,3.51697925,3.5138871,3.5106077,3.5073541,3.5045991,3.5008404,3.4979532,3.49510765,3.4921787,3.4896315,3.48580195,3.48283,3.4799372,3.4770033,3.4742028,3.4711195,3.4680057,3.4636532,3.4603226,3.4568716,3.4532839,3.4497073,3.4445222,3.4407897,3.4362068,3.4317584,3.42686575,3.4218779,3.41645005,3.4108661,3.40473645,3.3956243,3.3881035,3.3793169,3.3695649,3.35790605,3.3442355,3.32745395,3.3072116,3.28163485,3.2506054,3.21221145,3.1656706,3.1056325,2.9978163,2.8782908,2.8782908,1.8463272
4.237146129,3.919137484,3.915517995,3.969900925,3.859206019,3.89320111,3.916530829,3.905007614,3.85774119,3.835792255,3.78683382,3.780765923,3.849604023,3.812537539,3.82548082,3.765265094,3.774649213,3.804002507,3.808950458,3.747898337,3.749118567,3.74783992,3.782192943,3.746772145,3.719742429,3.693590252,3.753495512,3.724766025,3.735065807,3.648950988,3.67758954,3.638457817,3.660962289,3.617761248,3.616621901,3.646405221,3.677551601,3.688654929,3.617614911,3.615416631,3.655968919,3.667801293,3.635199355,3.62319074,3.558075748,3.580526376,3.613169246,3.56538466,3.540988993,3.59965107,3.620818897,3.551958852,3.531906531,3.573795907,3.585899761,3.560311978,3.52109268,3.509975982,3.526835131,3.486794498,3.554948843,3.516083291,3.495504923,3.54495009,3.55714872,3.467999405,3.541163242,3.550348223,3.495870312,3.524899638,3.511806679,3.505044231,3.542045653,3.460424526,3.456962901,3.470759523,3.440750028,3.453855223,3.470498163,3.506283553,3.484553868,3.493731225,3.429579517,3.441107355,3.414973177,3.411242967,3.463356062,3.391763689,3.483761981,3.419686325,3.430964272,3.396668542,3.379223036,3.414870379,3.391819335,3.414575178,3.371507558,3.342286256,3.325072504,3.406242487,3.302629823,3.309758673,3.264870269,3.251153386,3.267041345,3.206552305,3.168314402,3.066561821,3.03326004,2.876776764,2.867637347,1.8463272
4.1876925,3.9690826,3.9416733,3.92206505,3.90117655,3.8883627,3.87673155,3.8630252,3.8531059,3.84413075,3.8328674,3.824894,3.81725055,3.80718285,3.7995995,3.7922074,3.78233335,3.7749407,3.76763385,3.7585,3.7516454,3.7452561,3.7388788,3.7327762,3.72480895,3.7189325,3.71273535,3.7048618,3.6990983,3.6932424,3.6854923,3.679766,3.6743398,3.6689496,3.6635374,3.6563404,3.6510516,3.64573865,3.6389986,3.6339169,3.6287403,3.6222801,3.6171453,3.61239125,3.607586,3.6027427,3.59643115,3.5918428,3.58706805,3.5811392,3.5768218,3.57229425,3.5679942,3.5635044,3.55791145,3.5538662,3.5497927,3.545681,3.5419052,3.53696285,3.5332336,3.5296229,3.5260522,3.5226353,3.51828135,3.5148052,3.5118378,3.5088885,3.5060064,3.5020937,3.4992425,3.4965222,3.4938424,3.4907855,3.4870721,3.4841509,3.4815868,3.4784668,3.47544515,3.4723708,3.4693939,3.4649117,3.4617588,3.45816315,3.4546201,3.45083775,3.4470245,3.44289895,3.4372709,3.4326843,3.42775805,3.4227125,3.4171213,3.4113059,3.40502695,3.39586835,3.3877973,3.37868195,3.3685293,3.35615965,3.341743,3.3234025,3.3015459,3.27413,3.2407606,3.19828,3.1468134,3.0799949,2.9954158,2.8639202,2.8098023,1.8353492
4.140811802,3.952987265,3.946195978,3.911054247,3.897073644,3.912314796,3.883779609,3.861490945,3.848387603,3.887669555,3.867314559,3.794718818,3.842642681,3.770697457,3.777558288,3.748478877,3.733477074,3.776350323,3.761014463,3.726698211,3.767107511,3.756043037,3.732093192,3.684975088,3.717961676,3.69463091,3.668299038,3.709464822,3.731443238,3.701875675,3.653846662,3.693187596,3.640098736,3.662911964,3.674065215,3.684295426,3.675920392,3.609929107,3.604224431,3.649900107,3.583889969,3.66603077,3.665317467,3.600030534,3.576815034,3.640212638,3.589879582,3.617025051,3.602547874,3.594432009,3.595498162,3.580923784,3.594026097,3.514833332,3.567509361,3.583411963,3.511641554,3.5553639,3.52345799,3.559373291,3.487956342,3.512503199,3.513242223,3.567091979,3.55954931,3.525091331,3.542685834,3.521291084,3.530970046,3.485560727,3.497664404,3.503620551,3.518084111,3.462858841,3.455676644,3.531637562,3.435976334,3.443726026,3.48254838,3.426312947,3.512865061,3.497013429,3.440901369,3.471002363,3.405306429,3.44519351,3.490084664,3.445608088,3.436455711,3.465578503,3.404451567,3.458965807,3.402801374,3.430701178,3.39594517,3.346169768,3.366876529,3.422861996,3.385539114,3.330015783,3.30805045,3.320343548,3.335831573,3.310362771,3.254046155,3.19420388,3.117211832,3.095420973,3.021475116,2.830432089,2.803088049,1.8353492
4.18810665,3.97081405,3.9436637,3.9241121,3.9036195,3.8904897,3.8791229,3.8652369,3.8554849,3.84630625,3.83502745,3.8272039,3.81933635,3.8094011,3.8018504,3.79424155,3.78406895,3.7769922,3.76947285,3.7601434,3.7533239,3.7470483,3.7408019,3.73444895,3.7264671,3.7203226,3.7142702,3.70637435,3.7009163,3.69483945,3.68694875,3.6812705,3.6758128,3.6704053,3.6647713,3.6577277,3.6522475,3.64703665,3.64022525,3.634909,3.6299934,3.6231417,3.6184356,3.61347895,3.608431,3.60384505,3.5974061,3.5929213,3.58820555,3.5821242,3.5777018,3.57312485,3.568761,3.56451375,3.55881215,3.5546934,3.55077115,3.5464929,3.54276525,3.53773705,3.5340806,3.5303677,3.5269046,3.52347935,3.5190861,3.5158325,3.512665,3.5097179,3.50661365,3.5030877,3.5000255,3.49718725,3.4945507,3.4917805,3.48782035,3.4849279,3.48218245,3.479405,3.47634335,3.4731571,3.4700283,3.46580075,3.4621856,3.45888045,3.4551822,3.45152395,3.4475979,3.44347045,3.4376485,3.433168,3.4281146,3.4230383,3.41758225,3.4116211,3.40518105,3.3982536,3.39050035,3.3785146,3.3677882,3.35519495,3.3400959,3.3214214,3.298972,3.27036825,3.2361807,3.1923202,3.1391902,3.0691158,2.9787425,2.8939508,2.8939508,1.8352625
4.183771362,3.980791229,3.991276918,3.968717949,3.881980457,3.858895555,3.88724049,3.890088231,3.851296508,3.889914815,3.796212721,3.827421992,3.809322809,3.769976053,3.804187508,3.81538594,3.782358527,3.746520289,3.776696157,3.762518008,3.719443662,3.758729768,3.722551337,3.707452866,3.718594289,3.681779798,3.737213631,3.669993967,3.656179659,3.727039732,3.725111043,3.650116263,3.667667833,3.666915585,3.661405519,3.646936493,3.62071396,3.651483777,3.63251811,3.596889422,3.613501222,3.611767018,3.603661563,3.58541281,3.594641724,3.595815453,3.63857508,3.572587142,3.580136836,3.596166852,3.572599848,3.549000336,3.59085667,3.561744304,3.599811667,3.586637435,3.545644957,3.535887986,3.498184452,3.501120351,3.565916026,3.53111956,3.485125675,3.497152206,3.485388343,3.473657056,3.516140934,3.48517628,3.461405933,3.51061767,3.502703033,3.469605054,3.531718684,3.507618584,3.529374732,3.46266469,3.471258859,3.457880344,3.477796693,3.432164729,3.445968268,3.491939794,3.471391848,3.417243753,3.483663883,3.477633738,3.410061157,3.462236449,3.476293359,3.454450468,3.399279525,3.472683138,3.404585377,3.369939536,3.371908909,3.354061814,3.436270345,3.37157046,3.338730703,3.355302119,3.301106772,3.288970936,3.271796155,3.254366524,3.19578293,3.226521524,3.183728286,3.086589199,3.006981264,2.920827037,2.923557568,1.8352625
4.1878416,3.97128715,3.9442811,3.92503635,3.90450655,3.8913542,3.88004505,3.8660688,3.8566125,3.8473328,3.8360968,3.8278649,3.8204751,3.81026245,3.8027843,3.7951775,3.7850262,3.7773689,3.770355,3.76110765,3.7543892,3.747571,3.7413392,3.73511345,3.72695555,3.7208033,3.7148456,3.70704645,3.7013771,3.69530065,3.68751635,3.6821551,3.67644615,3.6707279,3.6652557,3.65819755,3.6528039,3.647575,3.64052775,3.6354548,3.6304611,3.62356855,3.618776,3.61379385,3.6089924,3.60417665,3.5977549,3.5931739,3.5885278,3.5824852,3.5778557,3.57354655,3.5691642,3.56491745,3.5591857,3.5551338,3.55110565,3.5472273,3.54322875,3.53806245,3.5345755,3.5308496,3.5274843,3.523945,3.5196312,3.5163703,3.5132138,3.5103833,3.50726835,3.50351585,3.500568,3.4977477,3.4948558,3.4921572,3.48850035,3.4855888,3.48268785,3.4798183,3.4767406,3.4726414,3.4692816,3.4662079,3.4627792,3.45936625,3.4559308,3.4520429,3.4467449,3.4426044,3.4381892,3.4336425,3.42863405,3.4236232,3.4178029,3.4120047,3.40534795,3.39589215,3.3877636,3.3783475,3.3676139,3.3545637,3.3397043,3.3206182,3.2974948,3.26838515,3.2331296,3.18805845,3.11039285,3.0335043,2.92079045,2.8754467,2.8754467,1.8346455
4.217753171,3.934873371,3.977860374,3.956092809,3.899125981,3.9174287,3.852253541,3.910222789,3.856846951,3.894518959,3.828379761,3.806949064,3.784790753,3.760775164,3.764493311,3.76454259,3.791572091,3.797644143,3.816380344,3.7745071,3.761411586,3.781495071,3.759748978,3.712443902,3.776694395,3.676270692,3.673207796,3.74672829,3.74348891,3.71107965,3.66195177,3.713120764,3.648882841,3.70916297,3.65270233,3.631726902,3.702074495,3.635232178,3.598902697,3.662064402,3.657304021,3.625374367,3.589558551,3.568327199,3.573041462,3.638901372,3.636843768,3.546232443,3.600614465,3.56711179,3.611900374,3.618464912,3.608947033,3.542364834,3.527491555,3.55201864,3.52275312,3.520497653,3.52086485,3.513896015,3.495487187,3.57442044,3.487281553,3.500091275,3.494789678,3.499309256,3.521214831,3.474627122,3.533502578,3.488323155,3.540772229,3.497813378,3.503694864,3.450566398,3.513565519,3.460182847,3.450784031,3.49910894,3.483826359,3.513520278,3.482642992,3.42432184,3.416002436,3.455357658,3.49580185,3.402060615,3.430425441,3.491824848,3.465247364,3.465489257,3.409629559,3.472208442,3.442574244,3.402008072,3.411414073,3.410285209,3.417085429,3.357489378,3.391700521,3.32381236,3.317176938,3.337988288,3.314047895,3.281548392,3.242335556,3.231130104,3.142745862,3.04647563,2.962923232,2.905089779,2.830751561,1.8346455
