Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1831032,0.0012346792,22.352539,0.0006,0,0,1.3462309,0.67311544
4.1831553,-0.00056906245,22.350256,0.0006,4.199,9.453,1.3462309,0.67311544
3.9622632,-2.0065469,22.37262,1.9986,3.012,23.906,1.3462309,0.67311544
3.9325629,-2.0080829,22.485368,1.9986,2.992,37.594,1.3462309,0.67311544
3.9103713,-2.0081051,22.633895,1.9986,2.969,51.344,1.3462309,0.67311544
3.8925642,-2.0048701,22.787832,1.9986,2.952,65.047,1.3462309,0.67311544
3.8770513,-2.007365,22.93657,1.9986,2.939,78.688,1.3462309,0.67311544
3.8638302,-2.0097714,23.087803,1.9986,2.928,92.313,1.3462309,0.67311544
3.8518157,-2.0075832,23.24976,1.9986,2.917,106.016,1.3462309,0.67311544
3.8413371,-2.0062456,23.401782,1.9984,2.908,119.656,1.3462309,0.67311544
3.8317533,-2.0090671,23.554698,1.9986,2.899,133.297,1.3462309,0.67311544
3.8229572,-2.0064087,23.724142,1.9986,2.892,147.031,1.3462309,0.67311544
3.8150787,-2.0086778,23.872404,1.9984,2.884,160.703,1.3462309,0.67311544
3.8077678,-2.0085099,24.030158,1.9986,2.877,174.422,1.3462309,0.67311544
3.8010547,-2.0061328,24.1821,1.9984,2.871,188.047,1.3462309,0.67311544
3.794607,-2.0075633,24.320225,1.9986,2.866,201.781,1.3462309,0.67311544
3.7887798,-2.0102353,24.488652,1.9984,2.862,215.469,1.3462309,0.67311544
3.7831503,-2.0099885,24.636863,1.9986,2.857,229.156,1.3462309,0.67311544
3.777637,-2.006426,24.783149,1.9984,2.853,242.797,1.3462309,0.67311544
3.7719902,-2.0030344,24.931791,1.9986,2.849,256.485,1.3462309,0.67311544
3.7670107,-2.0064444,25.071609,1.9986,2.843,270.141,1.3462309,0.67311544
3.7616905,-2.0081342,25.221046,1.9986,2.839,283.781,1.3462309,0.67311544
3.7562082,-2.0084547,25.361858,1.9986,2.834,297.438,1.3462309,0.67311544
3.7509854,-2.0091616,25.506145,1.9984,2.829,311.047,1.3462309,0.67311544
3.7451912,-2.0060095,25.646772,1.9984,2.824,324.672,1.3462309,0.67311544
3.7397915,-2.0090141,25.79134,1.9986,2.819,338.313,1.3462309,0.67311544
3.7338941,-2.0055642,25.93609,1.9986,2.813,352,1.3462309,0.67311544
3.7280428,-2.0082732,26.069905,1.9984,2.807,365.672,1.3462309,0.67311544
3.7220558,-2.0077618,26.189918,1.9986,2.803,379.313,1.3462309,0.67311544
3.7159498,-2.0063456,26.322457,1.9986,2.797,393,1.3462309,0.67311544
3.7098552,-2.0076744,26.448973,1.9984,2.791,406.641,1.3462309,0.67311544
3.7038144,-2.0108436,26.552551,1.9986,2.785,420.344,1.3462309,0.67311544
3.697554,-2.0089673,26.6692,1.9984,2.78,434.016,1.3462309,0.67311544
3.6915817,-2.0080608,26.765805,1.9986,2.773,447.656,1.3462309,0.67311544
3.685521,-2.0064728,26.846805,1.9986,2.769,461.281,1.3462309,0.67311544
3.6796978,-2.0077064,26.932331,1.9986,2.763,474.953,1.3462309,0.67311544
3.674354,-2.0076326,27.005078,1.9986,2.757,488.563,1.3462309,0.67311544
3.6687451,-2.0073156,27.080916,1.9986,2.752,502.281,1.3462309,0.67311544
3.6633997,-2.0067134,27.145458,1.9984,2.747,515.922,1.3462309,0.67311544
3.6582402,-2.0079942,27.1941,1.9986,2.742,529.516,1.3462309,0.67311544
3.6534446,-2.0087916,27.228391,1.9986,2.737,543.156,1.3462309,0.67311544
3.648438,-2.0086063,27.275698,1.9986,2.733,556.844,1.3462309,0.67311544
3.6436098,-2.0064003,27.313075,1.9986,2.728,570.5,1.3462309,0.67311544
3.6389847,-2.0090327,27.353759,1.9986,2.723,584.203,1.3462309,0.67311544
3.6342347,-2.0045977,27.384093,1.9986,2.719,597.86,1.3462309,0.67311544
3.6296069,-2.0047649,27.413426,1.9986,2.714,611.5,1.3462309,0.67311544
3.6251139,-2.0058793,27.449426,1.9986,2.71,625.141,1.3462309,0.67311544
3.6206991,-2.0072533,27.489775,1.9986,2.705,638.75,1.3462309,0.67311544
3.616087,-2.0071497,27.511432,1.9986,2.701,652.438,1.3462309,0.67311544
3.6117806,-2.0082333,27.553606,1.9986,2.697,666.125,1.3462309,0.67311544
3.6073807,-2.0073392,27.583539,1.9986,2.693,679.75,1.3462309,0.67311544
3.6024802,-2.0071354,27.61593,1.9986,2.688,693.391,1.3462309,0.67311544
3.5980711,-2.0071923,27.665391,1.9986,2.683,707.078,1.3462309,0.67311544
3.5938118,-2.0070223,27.703333,1.9986,2.679,720.766,1.3462309,0.67311544
3.589306,-2.008286,27.747378,1.9986,2.675,734.453,1.3462309,0.67311544
3.5850097,-2.0058871,27.792947,1.9986,2.671,748.047,1.3462309,0.67311544
3.5805045,-2.007751,27.839817,1.9986,2.667,761.703,1.3462309,0.67311544
3.5761958,-2.0090643,27.899759,1.9986,2.663,775.328,1.3462309,0.67311544
3.5718877,-2.008331,27.957357,1.9986,2.658,788.969,1.3462309,0.67311544
3.5676958,-2.006162,28.006833,1.9986,2.654,802.641,1.3462309,0.67311544
3.56347,-2.0077836,28.076567,1.9984,2.648,816.422,1.3462309,0.67311544
3.5591033,-2.0046313,28.132406,1.9986,2.644,830.219,1.3462309,0.67311544
3.5550431,-2.0082758,28.196014,1.9986,2.641,843.953,1.3462309,0.67311544
3.5510952,-2.010176,28.246823,1.9986,2.636,857.766,1.3462309,0.67311544
3.5468855,-2.0091307,28.334459,1.9986,2.633,871.578,1.3462309,0.67311544
3.5427632,-2.0093633,28.391829,1.9986,2.629,885.375,1.3462309,0.67311544
3.5388101,-2.0101289,28.458474,1.9986,2.625,899.219,1.3462309,0.67311544
3.5348376,-2.0070436,28.525559,1.9986,2.62,913.016,1.3462309,0.67311544
3.5310165,-2.0097809,28.589709,1.9986,2.617,926.75,1.3462309,0.67311544
3.5272274,-2.007185,28.664353,1.9984,2.614,940.547,1.3462309,0.67311544
3.5235818,-2.0073521,28.728802,1.9986,2.61,954.328,1.3462309,0.67311544
3.5196029,-2.0088223,28.796034,1.9986,2.606,968.141,1.3462309,0.67311544
3.5158375,-2.0099873,28.87019,1.9986,2.602,981.906,1.3462309,0.67311544
3.5122628,-2.0091591,28.938507,1.9986,2.599,995.641,1.3462309,0.67311544
3.508521,-2.0096099,29.002819,1.9986,2.595,1009.453,1.3462309,0.67311544
3.5053172,-2.0075449,29.06438,1.9986,2.591,1023.25,1.3462309,0.67311544
3.5014228,-2.0089847,29.127031,1.9986,2.588,1037.047,1.3462309,0.67311544
3.4981157,-2.0075635,29.21332,1.9986,2.584,1050.844,1.3462309,0.67311544
3.4945913,-2.0077137,29.272113,1.9986,2.581,1064.656,1.3462309,0.67311544
3.4912373,-2.0097564,29.339696,1.9986,2.578,1078.485,1.3462309,0.67311544
3.4879385,-2.0078594,29.412628,1.9986,2.574,1092.281,1.3462309,0.67311544
3.4845446,-2.0089527,29.482571,1.9986,2.571,1106.078,1.3462309,0.67311544
3.4810625,-2.0077345,29.538403,1.9986,2.567,1119.875,1.3462309,0.67311544
3.4779107,-2.0132735,29.593246,1.9986,2.564,1133.641,1.3462309,0.67311544
3.4745751,-2.0108258,29.672819,1.9984,2.561,1147.406,1.3462309,0.67311544
3.4718408,-2.0084473,29.753159,1.9986,2.558,1161.156,1.3462309,0.67311544
3.4686053,-2.0075737,29.802707,1.9986,2.554,1174.953,1.3462309,0.67311544
3.4654986,-2.0099358,29.864722,1.9986,2.552,1188.735,1.3462309,0.67311544
3.4623496,-2.0097165,29.940368,1.9986,2.548,1202.5,1.3462309,0.67311544
3.4592538,-2.0080711,29.998766,1.9986,2.545,1216.25,1.3462309,0.67311544
3.4563311,-2.0050166,30.069831,1.9986,2.542,1230.063,1.3462309,0.67311544
3.4532193,-2.0082254,30.128592,1.9986,2.539,1243.813,1.3462309,0.67311544
3.4503102,-2.0069599,30.195636,1.9984,2.536,1257.61,1.3462309,0.67311544
3.447472,-2.0066497,30.270555,1.9986,2.533,1271.422,1.3462309,0.67311544
3.4445059,-2.0105594,30.349014,1.9986,2.53,1285.172,1.3462309,0.67311544
3.4416903,-2.0083123,30.398688,1.9986,2.527,1298.953,1.3462309,0.67311544
3.4385736,-2.0071854,30.474694,1.9986,2.525,1312.735,1.3462309,0.67311544
3.4359041,-2.0071608,30.534251,1.9986,2.522,1326.516,1.3462309,0.67311544
3.4330026,-2.0091064,30.58784,1.9986,2.519,1340.313,1.3462309,0.67311544
3.4304227,-2.0075396,30.660372,1.9986,2.517,1354.078,1.3462309,0.67311544
3.4274076,-2.0083917,30.737983,1.9986,2.514,1367.875,1.3462309,0.67311544
3.424542,-2.0067486,30.807395,1.9986,2.511,1381.672,1.3462309,0.67311544
3.4217469,-2.0109892,30.87559,1.9986,2.508,1395.453,1.3462309,0.67311544
3.4189414,-2.0078433,30.935075,1.9986,2.504,1409.344,1.3462309,0.67311544
3.416325,-2.0064994,31.004073,1.9986,2.502,1423.125,1.3462309,0.67311544
3.4137496,-2.008998,31.065367,1.9986,2.5,1436.891,1.3462309,0.67311544
3.4107289,-2.0087247,31.132329,1.9986,2.497,1450.656,1.3462309,0.67311544
3.4080981,-2.0074254,31.206315,1.9986,2.494,1464.453,1.3462309,0.67311544
3.405399,-2.007838,31.267869,1.9986,2.492,1478.266,1.3462309,0.67311544
3.4025803,-2.0093074,31.329948,1.9986,2.488,1492.031,1.3462309,0.67311544
3.4000525,-2.0072988,31.396995,1.9986,2.486,1505.797,1.3462309,0.67311544
3.397364,-2.0095598,31.451417,1.9986,2.483,1519.578,1.3462309,0.67311544
3.3945104,-2.0081743,31.529011,1.9986,2.481,1533.344,1.3462309,0.67311544
3.3919516,-2.008916,31.599955,1.9986,2.478,1547.156,1.3462309,0.67311544
3.3889083,-2.0081095,31.662481,1.9986,2.474,1561.031,1.3462309,0.67311544
3.3864087,-2.00546,31.728203,1.9986,2.472,1574.828,1.3462309,0.67311544
3.3834215,-2.0104572,31.792227,1.9986,2.469,1588.578,1.3462309,0.67311544
3.3807317,-2.0116643,31.85121,1.9986,2.466,1602.375,1.3462309,0.67311544
3.3777878,-2.0113409,31.932632,1.9984,2.464,1616.188,1.3462309,0.67311544
3.374923,-2.0106603,31.995514,1.9986,2.461,1629.969,1.3462309,0.67311544
3.3722725,-2.0082653,32.066483,1.9986,2.458,1643.766,1.3462309,0.67311544
3.3693204,-2.0082179,32.14589,1.9986,2.456,1657.594,1.3462309,0.67311544
3.3664762,-2.0070401,32.214435,1.9984,2.452,1671.438,1.3462309,0.67311544
3.3634248,-2.0082465,32.274053,1.9986,2.449,1685.25,1.3462309,0.67311544
3.3608161,-2.0076381,32.339866,1.9986,2.446,1699.016,1.3462309,0.67311544
3.3576533,-2.0069167,32.42181,1.9986,2.444,1712.797,1.3462309,0.67311544
3.3549207,-2.0095768,32.488404,1.9984,2.441,1726.578,1.3462309,0.67311544
3.3518721,-2.0090641,32.552383,1.9986,2.438,1740.344,1.3462309,0.67311544
3.3486763,-2.0095736,32.623921,1.9986,2.435,1754.141,1.3462309,0.67311544
3.3455427,-2.010302,32.700909,1.9986,2.432,1767.875,1.3462309,0.67311544
3.3422952,-2.0074922,32.772134,1.9986,2.428,1781.688,1.3462309,0.67311544
3.3395549,-2.0086231,32.833148,1.9986,2.426,1795.485,1.3462309,0.67311544
3.335889,-2.0092201,32.909486,1.9986,2.42,1809.297,1.3462309,0.67311544
3.3325734,-2.0067433,32.977892,1.9986,2.417,1823.172,1.3462309,0.67311544
3.3291705,-2.0081639,33.059866,1.9984,2.414,1836.938,1.3462309,0.67311544
3.3258546,-2.0086616,33.110654,1.9986,2.41,1850.703,1.3462309,0.67311544
3.322219,-2.0084716,33.196868,1.9986,2.408,1864.516,1.3462309,0.67311544
3.3188365,-2.0024652,33.254517,1.9986,2.404,1878.266,1.3462309,0.67311544
3.3150181,-2.0087181,33.33691,1.9986,2.401,1892.047,1.3462309,0.67311544
3.3114929,-2.0087018,33.399603,1.9986,2.397,1905.828,1.3462309,0.67311544
3.3076916,-2.0102957,33.484229,1.9986,2.393,1919.672,1.3462309,0.67311544
3.3033643,-2.0094226,33.550974,1.9986,2.39,1933.485,1.3462309,0.67311544
3.2993531,-2.0072829,33.634342,1.9986,2.386,1947.328,1.3462309,0.67311544
3.2950467,-2.0071123,33.729429,1.9986,2.382,1961.11,1.3462309,0.67311544
3.2907879,-2.0104859,33.801802,1.9986,2.377,1974.875,1.3462309,0.67311544
3.2860061,-2.0098127,33.863591,1.9986,2.37,1988.688,1.3462309,0.67311544
3.2811133,-2.0071786,33.941925,1.9986,2.366,2002.438,1.3462309,0.67311544
3.2761779,-2.0065272,34.027827,1.9986,2.362,2016.235,1.3462309,0.67311544
3.2707272,-2.0077846,34.100775,1.9986,2.356,2030.016,1.3462309,0.67311544
