Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1879283,-0.0021728614,23.046923,0.0006,0,0,1.4807377,0.74036884
4.1882916,0.0033492168,23.038467,0.0006,4.203,9.391,1.4807377,0.74036884
3.980126,-2.0090557,23.060852,1.9986,3.014,22.25,1.4807377,0.74036884
3.9574656,-2.0092908,23.156713,1.9986,3.01,34.329,1.4807377,0.74036884
3.9400484,-2.0078243,23.272432,1.9986,2.993,46.329,1.4807377,0.74036884
3.9258955,-2.0072858,23.392499,1.9986,2.982,58.438,1.4807377,0.74036884
3.9135547,-2.0128168,23.520049,1.9986,2.967,70.516,1.4807377,0.74036884
3.9025276,-2.0062332,23.643167,1.9986,2.958,82.594,1.4807377,0.74036884
3.8925324,-2.0081288,23.771565,1.9986,2.95,94.657,1.4807377,0.74036884
3.8833051,-2.0072582,23.880962,1.9986,2.943,106.782,1.4807377,0.74036884
3.8751041,-2.0101243,24.010111,1.9986,2.937,118.891,1.4807377,0.74036884
3.8673468,-2.008049,24.141133,1.9986,2.932,131.032,1.4807377,0.74036884
3.8601224,-2.0090815,24.270184,1.9986,2.927,143.11,1.4807377,0.74036884
3.8531647,-2.0082142,24.38846,1.9986,2.921,155.204,1.4807377,0.74036884
3.8466496,-2.0064027,24.53158,1.9986,2.917,167.344,1.4807377,0.74036884
3.840775,-2.0081218,24.650647,1.9986,2.911,179.422,1.4807377,0.74036884
3.8354447,-2.0094061,24.778101,1.9986,2.907,191.438,1.4807377,0.74036884
3.8301425,-2.0093367,24.897057,1.9986,2.903,203.5,1.4807377,0.74036884
3.8250651,-2.0090172,25.022246,1.9986,2.898,215.547,1.4807377,0.74036884
3.8201335,-2.0069035,25.138122,1.9986,2.894,227.61,1.4807377,0.74036884
3.8156662,-2.0104481,25.257501,1.9986,2.891,239.61,1.4807377,0.74036884
3.8111513,-2.008882,25.373416,1.9986,2.887,251.594,1.4807377,0.74036884
3.8069153,-2.0068369,25.502446,1.9986,2.884,263.641,1.4807377,0.74036884
3.8029344,-2.0071874,25.612191,1.9986,2.881,275.672,1.4807377,0.74036884
3.7985358,-2.008248,25.731836,1.9986,2.877,287.75,1.4807377,0.74036884
3.7948609,-2.0099003,25.856902,1.9986,2.873,299.797,1.4807377,0.74036884
3.7908113,-2.0099763,25.968105,1.9986,2.87,311.844,1.4807377,0.74036884
3.7867113,-2.0094699,26.091916,1.9986,2.867,323.86,1.4807377,0.74036884
3.7827208,-2.0080165,26.200269,1.9986,2.863,335.969,1.4807377,0.74036884
3.7782609,-2.0096673,26.324496,1.9986,2.859,348.094,1.4807377,0.74036884
3.7740233,-2.0102979,26.441288,1.9986,2.855,360.204,1.4807377,0.74036884
3.7695853,-2.0061016,26.54517,1.9986,2.851,372.329,1.4807377,0.74036884
3.765143,-2.00944,26.652435,1.9988,2.847,384.375,1.4807377,0.74036884
3.7606,-2.0091901,26.769274,1.9986,2.843,396.454,1.4807377,0.74036884
3.7562679,-2.0078006,26.880666,1.9986,2.839,408.485,1.4807377,0.74036884
3.7515303,-2.0078809,26.984817,1.9986,2.835,420.516,1.4807377,0.74036884
3.7468299,-2.0061842,27.094136,1.9986,2.831,432.594,1.4807377,0.74036884
3.742011,-2.0093316,27.198601,1.9986,2.826,444.735,1.4807377,0.74036884
3.7369246,-2.00626,27.286088,1.9988,2.822,456.844,1.4807377,0.74036884
3.7322028,-2.0078219,27.383905,1.9986,2.817,468.875,1.4807377,0.74036884
3.7274312,-2.0075749,27.474812,1.9986,2.813,480.922,1.4807377,0.74036884
3.7224987,-2.009156,27.561719,1.9986,2.809,492.969,1.4807377,0.74036884
3.7177348,-2.0067176,27.626312,1.9986,2.804,504.969,1.4807377,0.74036884
3.7129734,-2.008386,27.704708,1.9986,2.799,517,1.4807377,0.74036884
3.7082954,-2.00984,27.768125,1.9986,2.795,529.032,1.4807377,0.74036884
3.7038482,-2.0069669,27.810653,1.9986,2.791,541.016,1.4807377,0.74036884
3.6994609,-2.0074147,27.842793,1.9986,2.786,553.063,1.4807377,0.74036884
3.6953177,-2.008311,27.882725,1.9986,2.782,565.094,1.4807377,0.74036884
3.691156,-2.0083301,27.924,1.9986,2.777,577.157,1.4807377,0.74036884
3.687356,-2.0066876,27.958553,1.9986,2.774,589.204,1.4807377,0.74036884
3.683298,-2.0083169,27.99816,1.9986,2.77,601.172,1.4807377,0.74036884
3.6794123,-2.0078423,28.004204,1.9986,2.767,613.204,1.4807377,0.74036884
3.6758904,-2.009394,28.030164,1.9986,2.763,625.266,1.4807377,0.74036884
3.6721308,-2.0087753,28.050376,1.9986,2.759,637.297,1.4807377,0.74036884
3.6683996,-2.005798,28.055218,1.9986,2.756,649.36,1.4807377,0.74036884
3.6647047,-2.00821,28.080385,1.9986,2.753,661.36,1.4807377,0.74036884
3.6614149,-2.0090327,28.094312,1.9986,2.749,673.407,1.4807377,0.74036884
3.657755,-2.0082072,28.1185,1.9986,2.745,685.532,1.4807377,0.74036884
