Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1896771,-0.0021117926,23.286391,0.0006,0,0,1.5641733,0.78208665
4.1898087,0.0012891646,23.273422,0.0006,4.205,9.359,1.5641733,0.78208665
3.988603,-2.0101171,23.300383,1.9988,3.03,21.719,1.5641733,0.78208665
3.9684478,-2.0074699,23.383839,1.9986,3.027,33.344,1.5641733,0.78208665
3.9525849,-2.0094116,23.485604,1.9986,3.011,45,1.5641733,0.78208665
3.940162,-2.0073869,23.606459,1.9986,3.002,56.594,1.5641733,0.78208665
3.9290149,-2.0100603,23.720324,1.9986,2.991,68.156,1.5641733,0.78208665
3.9194026,-2.0079916,23.834855,1.9986,2.986,79.734,1.5641733,0.78208665
3.910155,-2.0087459,23.95213,1.9986,2.979,91.312,1.5641733,0.78208665
3.9019984,-2.0109196,24.07727,1.9988,2.971,102.89,1.5641733,0.78208665
3.8943689,-2.008045,24.200912,1.9986,2.965,114.469,1.5641733,0.78208665
3.8872874,-2.0047619,24.305762,1.9986,2.959,126.031,1.5641733,0.78208665
3.88085,-2.008753,24.426393,1.9986,2.954,137.64,1.5641733,0.78208665
3.874472,-2.0089406,24.540009,1.9988,2.949,149.312,1.5641733,0.78208665
3.8683403,-2.0092813,24.664011,1.9986,2.945,160.89,1.5641733,0.78208665
3.8626985,-2.0084826,24.783033,1.9986,2.94,172.437,1.5641733,0.78208665
3.8573161,-2.0080765,24.893292,1.9986,2.935,184.062,1.5641733,0.78208665
3.8522138,-2.007156,25.021101,1.9986,2.931,195.656,1.5641733,0.78208665
3.847217,-2.0064965,25.117736,1.9986,2.928,207.234,1.5641733,0.78208665
3.8424358,-2.0081336,25.227611,1.9986,2.924,218.797,1.5641733,0.78208665
3.8378942,-2.009488,25.345712,1.9986,2.921,230.406,1.5641733,0.78208665
3.8338434,-2.0082958,25.453037,1.9986,2.917,242.094,1.5641733,0.78208665
3.829534,-2.008825,25.568186,1.9986,2.913,253.687,1.5641733,0.78208665
3.8257478,-2.0052519,25.669748,1.9986,2.91,265.265,1.5641733,0.78208665
3.8216219,-2.0094012,25.781508,1.9986,2.907,276.859,1.5641733,0.78208665
3.8178263,-2.0071493,25.884826,1.9988,2.904,288.39,1.5641733,0.78208665
3.8142018,-2.008357,25.989799,1.9986,2.901,299.969,1.5641733,0.78208665
3.8106659,-2.0080087,26.105046,1.9986,2.898,311.578,1.5641733,0.78208665
3.8071287,-2.0085583,26.203132,1.9986,2.895,323.109,1.5641733,0.78208665
3.8036933,-2.0080278,26.321666,1.9988,2.891,334.719,1.5641733,0.78208665
3.7999441,-2.0075024,26.443476,1.9986,2.888,346.297,1.5641733,0.78208665
3.796282,-2.0062419,26.552486,1.9986,2.885,357.859,1.5641733,0.78208665
3.7927532,-2.0078575,26.656987,1.9986,2.882,369.422,1.5641733,0.78208665
3.7887988,-2.0083041,26.744836,1.9986,2.879,380.984,1.5641733,0.78208665
3.7849216,-2.0087161,26.845929,1.9988,2.875,392.578,1.5641733,0.78208665
3.7810304,-2.0056125,26.953074,1.9988,2.871,404.172,1.5641733,0.78208665
3.7770038,-2.0063519,27.044209,1.9986,2.867,415.75,1.5641733,0.78208665
3.7729109,-2.0091118,27.1576,1.9986,2.864,427.312,1.5641733,0.78208665
3.7687285,-2.0064745,27.248061,1.9986,2.86,438.969,1.5641733,0.78208665
3.7645028,-2.0064383,27.348816,1.9986,2.856,450.531,1.5641733,0.78208665
3.7597246,-2.0083279,27.440269,1.9986,2.852,462.14,1.5641733,0.78208665
3.7556265,-2.009882,27.529536,1.9986,2.848,473.703,1.5641733,0.78208665
3.751095,-2.0074597,27.618685,1.9988,2.843,485.234,1.5641733,0.78208665
3.7466314,-2.0093295,27.702055,1.9986,2.839,496.859,1.5641733,0.78208665
3.7420376,-2.008868,27.778962,1.9986,2.835,508.422,1.5641733,0.78208665
3.7375054,-2.0087228,27.852997,1.9986,2.829,519.969,1.5641733,0.78208665
3.732932,-2.0090874,27.920717,1.9988,2.825,531.594,1.5641733,0.78208665
3.7286059,-2.0075792,27.986571,1.9986,2.821,543.156,1.5641733,0.78208665
3.7243388,-2.0098696,28.037611,1.9986,2.817,554.734,1.5641733,0.78208665
3.7202754,-2.0091068,28.095533,1.9986,2.813,566.312,1.5641733,0.78208665
3.7160821,-2.0081728,28.137208,1.9986,2.809,577.875,1.5641733,0.78208665
3.7122315,-2.008791,28.17646,1.9988,2.805,589.437,1.5641733,0.78208665
3.7085697,-2.0069881,28.213341,1.9988,2.801,601.015,1.5641733,0.78208665
3.7048327,-2.011047,28.230827,1.9986,2.798,612.609,1.5641733,0.78208665
3.7015926,-2.0077776,28.25315,1.9986,2.795,624.203,1.5641733,0.78208665
3.698036,-2.0078098,28.28446,1.9988,2.791,635.765,1.5641733,0.78208665
3.694607,-2.0074887,28.290894,1.9988,2.788,647.328,1.5641733,0.78208665
3.6914216,-2.0077821,28.311374,1.9988,2.785,658.906,1.5641733,0.78208665
3.6882435,-2.0097355,28.312572,1.9988,2.781,670.469,1.5641733,0.78208665
3.6851425,-2.0092697,28.316927,1.9986,2.779,682.031,1.5641733,0.78208665
