Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1842071,-0.002717978,23.175157,0.0006,0,0,1.40568,0.70284002
4.184598,0.00069212098,23.166973,0.0006,4.199,9.312,1.40568,0.70284002
3.9697609,-2.007481,23.207079,1.9988,3.019,22.765,1.40568,0.70284002
3.9435093,-2.009968,23.301637,1.9988,3.004,35.453,1.40568,0.70284002
3.9240025,-2.007829,23.42541,1.9986,2.983,48.125,1.40568,0.70284002
3.9080659,-2.007232,23.559395,1.9988,2.97,60.953,1.40568,0.70284002
3.8941189,-2.0096991,23.699031,1.9988,2.957,73.609,1.40568,0.70284002
3.8818802,-2.0067382,23.839052,1.9988,2.949,86.265,1.40568,0.70284002
3.8706448,-2.0060026,23.975796,1.9988,2.939,98.968,1.40568,0.70284002
3.8608312,-2.0072783,24.117788,1.9986,2.929,111.625,1.40568,0.70284002
3.8521505,-2.0078333,24.248903,1.9988,2.922,124.296,1.40568,0.70284002
3.8438113,-2.006442,24.390994,1.9986,2.915,137.015,1.40568,0.70284002
3.8360384,-2.0104885,24.522667,1.9986,2.909,149.703,1.40568,0.70284002
3.8290981,-2.0081918,24.665452,1.9986,2.904,162.39,1.40568,0.70284002
3.8226681,-2.0097238,24.809416,1.9986,2.899,175.046,1.40568,0.70284002
3.8166263,-2.0088409,24.947425,1.9988,2.893,187.656,1.40568,0.70284002
3.8109745,-2.0106204,25.093958,1.9988,2.888,200.312,1.40568,0.70284002
3.8053071,-2.0081882,25.219929,1.9986,2.884,213.031,1.40568,0.70284002
3.8001045,-2.007287,25.357376,1.9986,2.879,225.718,1.40568,0.70284002
3.795323,-2.0091367,25.493373,1.9986,2.875,238.406,1.40568,0.70284002
3.7906058,-2.0067832,25.633663,1.9988,2.871,251,1.40568,0.70284002
3.7859986,-2.0059496,25.776748,1.9988,2.866,263.625,1.40568,0.70284002
3.7811916,-2.007967,25.888439,1.9988,2.862,276.25,1.40568,0.70284002
3.7766775,-2.0065729,26.027349,1.9988,2.858,288.906,1.40568,0.70284002
3.7720668,-2.0040025,26.159521,1.9986,2.854,301.625,1.40568,0.70284002
3.7673822,-2.0061741,26.293173,1.9988,2.849,314.25,1.40568,0.70284002
3.762752,-2.0070915,26.413346,1.9986,2.845,326.906,1.40568,0.70284002
3.7578452,-2.0078206,26.530375,1.9988,2.841,339.546,1.40568,0.70284002
3.7526552,-2.0097884,26.66964,1.9986,2.836,352.218,1.40568,0.70284002
3.7477412,-2.0083472,26.798662,1.9986,2.832,364.953,1.40568,0.70284002
3.7427511,-2.0078084,26.918429,1.9986,2.827,377.562,1.40568,0.70284002
3.7376624,-2.0089862,27.037083,1.9986,2.822,390.265,1.40568,0.70284002
3.7323169,-2.0051465,27.15035,1.9988,2.817,402.984,1.40568,0.70284002
3.7270086,-2.011315,27.258093,1.9986,2.812,415.64,1.40568,0.70284002
3.7215429,-2.0099139,27.359966,1.9988,2.807,428.234,1.40568,0.70284002
3.716269,-2.006935,27.456242,1.9986,2.802,440.906,1.40568,0.70284002
3.7106553,-2.0086376,27.55245,1.9986,2.797,453.515,1.40568,0.70284002
3.7057287,-2.0085353,27.63969,1.9986,2.791,466.171,1.40568,0.70284002
3.7004071,-2.008698,27.723906,1.9988,2.786,478.843,1.40568,0.70284002
3.6953012,-2.0069657,27.790357,1.9986,2.781,491.5,1.40568,0.70284002
3.6902987,-2.01064,27.861429,1.9986,2.776,504.125,1.40568,0.70284002
3.6854156,-2.0057494,27.918042,1.9988,2.771,516.765,1.40568,0.70284002
3.6805924,-2.009033,27.972685,1.9986,2.767,529.421,1.40568,0.70284002
3.6760079,-2.0085337,28.008463,1.9988,2.763,542.078,1.40568,0.70284002
3.6714925,-2.0081335,28.052577,1.9986,2.758,554.718,1.40568,0.70284002
3.6671548,-2.0081677,28.084095,1.9986,2.754,567.375,1.40568,0.70284002
3.6629347,-2.0085506,28.131532,1.9988,2.75,580.078,1.40568,0.70284002
3.6584904,-2.00882,28.154297,1.9986,2.745,592.718,1.40568,0.70284002
3.6546107,-2.0071353,28.176231,1.9986,2.741,605.406,1.40568,0.70284002
3.6502053,-2.0060283,28.202985,1.9988,2.737,618.046,1.40568,0.70284002
3.646376,-2.0065671,28.221817,1.9986,2.733,630.765,1.40568,0.70284002
3.6423596,-2.0100652,28.248031,1.9988,2.729,643.421,1.40568,0.70284002
3.6383444,-2.0087417,28.272378,1.9986,2.725,656.062,1.40568,0.70284002
3.6341448,-2.0059673,28.296876,1.9988,2.721,668.687,1.40568,0.70284002
3.6303956,-2.0092369,28.298163,1.9986,2.718,681.296,1.40568,0.70284002
3.6261593,-2.0045675,28.328283,1.9988,2.714,693.921,1.40568,0.70284002
3.622485,-2.009308,28.35704,1.9988,2.71,706.562,1.40568,0.70284002
