Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1883124,0.0013308719,23.654641,0.0006,0,0,1.8042981,0.90214903
4.1885175,0.001326208,23.662584,0.0006,4.204,9.328,1.8042981,0.90214903
3.9911591,-2.0090676,23.677972,1.9988,3.043,20.031,1.8042981,0.90214903
3.9757704,-2.0050313,23.756293,1.9988,3.039,29.891,1.8042981,0.90214903
3.9637957,-2.0085374,23.823674,1.9988,3.028,39.797,1.8042981,0.90214903
3.9538751,-2.0098992,23.917179,1.9988,3.016,49.766,1.8042981,0.90214903
3.9452331,-2.0092542,24.006059,1.9988,3.008,59.578,1.8042981,0.90214903
3.9374258,-2.0084747,24.097572,1.9988,3.001,69.406,1.8042981,0.90214903
3.93032,-2.0077037,24.205653,1.9988,2.996,79.313,1.8042981,0.90214903
3.9237408,-2.007809,24.295036,1.9988,2.991,89.156,1.8042981,0.90214903
3.9174304,-2.0110365,24.380887,1.9988,2.988,99.063,1.8042981,0.90214903
3.9118876,-2.0065606,24.471607,1.9988,2.983,108.938,1.8042981,0.90214903
3.906323,-2.0064583,24.557372,1.9988,2.98,118.828,1.8042981,0.90214903
3.901259,-2.0108736,24.65868,1.9988,2.975,128.703,1.8042981,0.90214903
3.8964758,-2.0116169,24.749175,1.9988,2.972,138.656,1.8042981,0.90214903
3.8914921,-2.0067902,24.840342,1.9986,2.967,148.547,1.8042981,0.90214903
3.8872031,-2.0081469,24.946478,1.9988,2.964,158.406,1.8042981,0.90214903
3.8828155,-2.0091428,25.035037,1.9988,2.961,168.266,1.8042981,0.90214903
3.8786303,-2.009673,25.123683,1.9988,2.957,178.109,1.8042981,0.90214903
3.8747019,-2.0073144,25.217057,1.9986,2.954,187.938,1.8042981,0.90214903
3.8708373,-2.0094092,25.306418,1.9988,2.95,197.828,1.8042981,0.90214903
3.8670325,-2.0088314,25.391498,1.9988,2.947,207.703,1.8042981,0.90214903
3.8635955,-2.0095334,25.477599,1.9988,2.944,217.641,1.8042981,0.90214903
3.8597701,-2.0098128,25.56176,1.9988,2.941,227.516,1.8042981,0.90214903
3.856292,-2.0080048,25.642418,1.9988,2.938,237.359,1.8042981,0.90214903
3.8530392,-2.0090237,25.739904,1.9988,2.935,247.281,1.8042981,0.90214903
3.8495897,-2.0072947,25.821853,1.9988,2.931,257.125,1.8042981,0.90214903
3.8461834,-2.0101668,25.901845,1.9988,2.929,267.047,1.8042981,0.90214903
3.8429508,-2.0090031,25.98103,1.9988,2.926,276.906,1.8042981,0.90214903
3.8399415,-2.0064495,26.062649,1.9988,2.923,286.797,1.8042981,0.90214903
3.836687,-2.006823,26.143991,1.9988,2.921,296.75,1.8042981,0.90214903
3.8340178,-2.0094731,26.227625,1.9988,2.917,306.609,1.8042981,0.90214903
3.8306385,-2.0124024,26.304363,1.9988,2.915,316.438,1.8042981,0.90214903
3.8279073,-2.0078173,26.373924,1.9988,2.912,326.266,1.8042981,0.90214903
