Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1882596,-0.0024600868,23.252439,0.0004,0,0,1.6276487,0.81382435
4.1882592,-0.00076834682,23.25985,0.0006,4.203,9.375,1.6276487,0.81382435
3.9883084,-2.0099432,23.27074,1.9986,3.028,21.281,1.6276487,0.81382435
3.9690055,-2.0106012,23.342084,1.9986,3.028,32.422,1.6276487,0.81382435
3.9548825,-2.0108419,23.448925,1.9986,3.016,43.578,1.6276487,0.81382435
3.9426776,-2.0078223,23.54002,1.9986,3.008,54.75,1.6276487,0.81382435
3.9324029,-2.0103777,23.660053,1.9988,2.997,65.953,1.6276487,0.81382435
3.9229408,-2.0073716,23.760054,1.9986,2.989,77.094,1.6276487,0.81382435
3.9143638,-2.0116293,23.852826,1.9986,2.983,88.219,1.6276487,0.81382435
3.9065859,-2.0086118,23.974779,1.9986,2.976,99.391,1.6276487,0.81382435
3.8995778,-2.0104728,24.070843,1.9986,2.971,110.516,1.6276487,0.81382435
3.892847,-2.0094914,24.181558,1.9986,2.965,121.641,1.6276487,0.81382435
3.886189,-2.0118749,24.294083,1.9986,2.959,132.844,1.6276487,0.81382435
3.8803843,-2.0087565,24.405998,1.9986,2.954,143.984,1.6276487,0.81382435
3.874796,-2.0073448,24.523171,1.9986,2.95,155.156,1.6276487,0.81382435
3.8692149,-2.0096367,24.618577,1.9986,2.946,166.313,1.6276487,0.81382435
3.864144,-2.0099051,24.725655,1.9986,2.941,177.484,1.6276487,0.81382435
3.8591844,-2.0099224,24.834194,1.9988,2.937,188.672,1.6276487,0.81382435
3.8540503,-2.0108486,24.933702,1.9986,2.934,199.875,1.6276487,0.81382435
3.8496726,-2.0105345,25.030623,1.9986,2.93,211.047,1.6276487,0.81382435
3.8450396,-2.0079709,25.134033,1.9986,2.926,222.188,1.6276487,0.81382435
3.8409664,-2.0111946,25.227676,1.9986,2.923,233.328,1.6276487,0.81382435
3.8367969,-2.0101105,25.326578,1.9986,2.918,244.516,1.6276487,0.81382435
3.8327243,-2.0092446,25.426894,1.9986,2.915,255.703,1.6276487,0.81382435
3.8287471,-2.0071242,25.52956,1.9986,2.912,266.828,1.6276487,0.81382435
