Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1872209,-0.00086570132,23.123962,0.0006,0,0,1.6606587,0.83032934
4.1876063,0.0013397486,23.120715,0.0006,4.203,9.312,1.6606587,0.83032934
3.9908741,-2.0104581,23.138671,1.9988,3.033,21.297,1.6606587,0.83032934
3.972393,-2.0065744,23.223373,1.9986,3.029,32.359,1.6606587,0.83032934
3.9590885,-2.0096738,23.322718,1.9986,3.016,43.437,1.6606587,0.83032934
3.9471061,-2.0086553,23.426514,1.9986,3.006,54.593,1.6606587,0.83032934
3.9373,-2.0102395,23.537614,1.9986,2.997,65.765,1.6606587,0.83032934
3.9282583,-2.0080766,23.651644,1.9986,2.988,76.828,1.6606587,0.83032934
3.9202602,-2.0085332,23.762772,1.9986,2.982,88.031,1.6606587,0.83032934
3.9126458,-2.0097802,23.872267,1.9986,2.976,99.187,1.6606587,0.83032934
3.9059398,-2.0095453,23.977834,1.9986,2.972,110.312,1.6606587,0.83032934
3.8991362,-2.0069524,24.08898,1.9986,2.966,121.437,1.6606587,0.83032934
3.8927004,-2.0078658,24.1958,1.9986,2.961,132.531,1.6606587,0.83032934
3.8870058,-1.9984332,24.304623,1.9986,2.957,143.625,1.6606587,0.83032934
3.8817723,-2.0112822,24.41777,1.9986,2.953,154.734,1.6606587,0.83032934
3.8765614,-2.0082408,24.523695,1.9986,2.949,165.843,1.6606587,0.83032934
3.8714191,-2.0065181,24.634619,1.9986,2.945,177.078,1.6606587,0.83032934
3.8667734,-2.0099296,24.742219,1.9986,2.942,188.172,1.6606587,0.83032934
3.8619277,-2.0094756,24.842362,1.9986,2.938,199.234,1.6606587,0.83032934
3.8573213,-2.0086636,24.93739,1.9986,2.935,210.359,1.6606587,0.83032934
3.85308,-2.0074853,25.047826,1.9986,2.931,221.437,1.6606587,0.83032934
3.8488156,-2.0082051,25.150149,1.9986,2.928,232.562,1.6606587,0.83032934
3.8446477,-2.0069267,25.262531,1.9986,2.925,243.765,1.6606587,0.83032934
3.8410918,-2.0099514,25.361661,1.9986,2.921,254.922,1.6606587,0.83032934
3.8372286,-2.0096005,25.451173,1.9986,2.918,266.015,1.6606587,0.83032934
3.8338027,-2.0090968,25.552524,1.9986,2.915,277.218,1.6606587,0.83032934
3.8301149,-2.0087538,25.652892,1.9986,2.912,288.406,1.6606587,0.83032934
3.826831,-2.0079275,25.753528,1.9986,2.909,299.547,1.6606587,0.83032934
3.8235054,-2.0058581,25.85223,1.9986,2.906,310.672,1.6606587,0.83032934
3.8201735,-2.0072583,25.951375,1.9986,2.903,321.828,1.6606587,0.83032934
3.8171751,-2.0077275,26.051551,1.9986,2.9,332.937,1.6606587,0.83032934
3.8139843,-2.0073862,26.154292,1.9986,2.897,344.015,1.6606587,0.83032934
3.8109368,-2.0101356,26.257109,1.9986,2.894,355.062,1.6606587,0.83032934
3.8073874,-2.0065534,26.348779,1.9986,2.891,366.187,1.6606587,0.83032934
3.8040481,-2.00869,26.445536,1.9986,2.888,377.328,1.6606587,0.83032934
3.8008469,-2.0091312,26.537166,1.9986,2.885,388.453,1.6606587,0.83032934
3.7972802,-2.007464,26.643563,1.9986,2.882,399.531,1.6606587,0.83032934
3.7939112,-2.0065862,26.737907,1.9986,2.879,410.609,1.6606587,0.83032934
3.7907543,-2.0102765,26.837383,1.9986,2.876,421.687,1.6606587,0.83032934
3.7870519,-2.0088682,26.92906,1.9988,2.872,432.797,1.6606587,0.83032934
3.7832333,-2.0097026,27.014067,1.9988,2.869,443.89,1.6606587,0.83032934
3.7795155,-2.0074698,27.109845,1.9986,2.865,455.015,1.6606587,0.83032934
3.7754192,-2.0077673,27.204681,1.9986,2.861,466.187,1.6606587,0.83032934
3.7715133,-2.0074605,27.293611,1.9986,2.858,477.265,1.6606587,0.83032934
3.7676609,-2.0083339,27.37981,1.9986,2.854,488.437,1.6606587,0.83032934
3.7634639,-2.0082304,27.463619,1.9986,2.85,499.609,1.6606587,0.83032934
3.7593925,-2.0079335,27.540855,1.9986,2.845,510.672,1.6606587,0.83032934
3.7552597,-2.0100839,27.616086,1.9986,2.841,521.75,1.6606587,0.83032934
3.7511089,-2.0107118,27.677842,1.9986,2.837,532.906,1.6606587,0.83032934
3.7470113,-2.005716,27.740281,1.9988,2.833,544.062,1.6606587,0.83032934
3.7430276,-2.0106743,27.812103,1.9986,2.829,555.109,1.6606587,0.83032934
3.7390133,-2.0067485,27.850705,1.9986,2.825,566.187,1.6606587,0.83032934
3.735048,-2.0046752,27.911782,1.9986,2.821,577.297,1.6606587,0.83032934
3.7315422,-2.007068,27.952884,1.9988,2.818,588.406,1.6606587,0.83032934
3.7277725,-2.0082172,27.990944,1.9986,2.814,599.547,1.6606587,0.83032934
3.7242537,-2.0054601,28.03638,1.9986,2.811,610.656,1.6606587,0.83032934
3.7209689,-2.0065633,28.049986,1.9986,2.807,621.734,1.6606587,0.83032934
3.7179661,-2.008135,28.068959,1.9988,2.804,632.828,1.6606587,0.83032934
3.7149298,-2.0059983,28.087633,1.9986,2.801,643.922,1.6606587,0.83032934
3.7116216,-2.0095418,28.108893,1.9988,2.798,655.047,1.6606587,0.83032934
3.7089198,-2.0106521,28.110751,1.9988,2.795,666.14,1.6606587,0.83032934
3.705707,-2.00687,28.114921,1.9986,2.792,677.265,1.6606587,0.83032934
3.7029748,-2.0092055,28.115252,1.9988,2.789,688.375,1.6606587,0.83032934
3.700234,-2.0071793,28.125537,1.9986,2.787,699.468,1.6606587,0.83032934
3.6974073,-2.0073266,28.122894,1.9988,2.783,710.625,1.6606587,0.83032934
3.6947055,-2.0097897,28.122025,1.9988,2.781,721.718,1.6606587,0.83032934
3.6917618,-2.0095407,28.133888,1.9986,2.778,732.828,1.6606587,0.83032934
3.6891645,-2.009315,28.129988,1.9988,2.775,743.89,1.6606587,0.83032934
3.6864784,-2.0098669,28.122305,1.9988,2.772,754.968,1.6606587,0.83032934
3.6837085,-2.0087162,28.138874,1.9988,2.77,766.047,1.6606587,0.83032934
3.6807411,-2.0063208,28.139944,1.9986,2.767,777.203,1.6606587,0.83032934
3.6780329,-2.0051794,28.136045,1.9988,2.764,788.25,1.6606587,0.83032934
3.6751373,-2.0084869,28.136092,1.9988,2.761,799.39,1.6606587,0.83032934
3.6725962,-2.0069925,28.152787,1.9988,2.759,810.5,1.6606587,0.83032934
3.6699436,-2.0103246,28.149205,1.9988,2.756,821.593,1.6606587,0.83032934
3.6671191,-2.0096578,28.163705,1.9988,2.753,832.703,1.6606587,0.83032934
3.664134,-2.0068695,28.176093,1.9988,2.75,843.875,1.6606587,0.83032934
3.6614889,-2.008107,28.196241,1.9988,2.747,855.047,1.6606587,0.83032934
3.6587301,-2.0097705,28.211088,1.9988,2.745,866.156,1.6606587,0.83032934
3.6559904,-2.0073918,28.221029,1.9988,2.742,877.312,1.6606587,0.83032934
3.6531818,-2.0079252,28.235084,1.9988,2.739,888.453,1.6606587,0.83032934
3.6506712,-2.0092578,28.258118,1.9988,2.736,899.547,1.6606587,0.83032934
3.6478839,-2.0050559,28.286544,1.9988,2.733,910.609,1.6606587,0.83032934
3.6451507,-2.0054734,28.307094,1.9988,2.731,921.797,1.6606587,0.83032934
3.642325,-2.0065157,28.336608,1.9988,2.729,932.922,1.6606587,0.83032934
3.6399186,-2.0103027,28.36184,1.9988,2.726,944.015,1.6606587,0.83032934
3.6372912,-2.0102809,28.385741,1.9988,2.723,955.109,1.6606587,0.83032934
3.6346296,-2.0106098,28.424979,1.9988,2.721,966.218,1.6606587,0.83032934
3.6321132,-2.0071028,28.457182,1.9988,2.718,977.297,1.6606587,0.83032934
3.6293057,-2.01006,28.485692,1.9988,2.715,988.437,1.6606587,0.83032934
3.6267472,-2.0089018,28.50813,1.9988,2.713,999.531,1.6606587,0.83032934
3.624423,-2.0078553,28.530322,1.9988,2.71,1010.656,1.6606587,0.83032934
3.6217471,-2.0102152,28.576345,1.9988,2.707,1021.734,1.6606587,0.83032934
3.6194015,-2.0072285,28.607382,1.9988,2.705,1032.89,1.6606587,0.83032934
3.6167436,-2.0058955,28.641616,1.9988,2.703,1044.093,1.6606587,0.83032934
3.6142124,-2.0080595,28.679554,1.9988,2.7,1055.187,1.6606587,0.83032934
3.611869,-2.0113032,28.717564,1.9988,2.697,1066.328,1.6606587,0.83032934
3.6091674,-2.0080953,28.756316,1.9988,2.695,1077.5,1.6606587,0.83032934
3.6068061,-2.0075511,28.795274,1.9988,2.693,1088.609,1.6606587,0.83032934
3.6045217,-2.0080417,28.83302,1.9988,2.69,1099.718,1.6606587,0.83032934
3.6020758,-2.0100373,28.872677,1.9988,2.688,1110.828,1.6606587,0.83032934
3.5995308,-2.0128523,28.911548,1.9988,2.685,1121.984,1.6606587,0.83032934
3.5972973,-2.0075993,28.942138,1.999,2.683,1133.093,1.6606587,0.83032934
3.5950825,-2.0077677,28.988061,1.9988,2.68,1144.218,1.6606587,0.83032934
3.5926035,-2.0070774,29.020722,1.9988,2.678,1155.422,1.6606587,0.83032934
3.5904432,-2.0088322,29.057949,1.9988,2.675,1166.531,1.6606587,0.83032934
3.5881639,-2.0093516,29.101874,1.9988,2.673,1177.64,1.6606587,0.83032934
3.5858653,-2.0079971,29.130246,1.9988,2.671,1188.734,1.6606587,0.83032934
3.583444,-2.0068348,29.166338,1.9988,2.669,1199.843,1.6606587,0.83032934
3.5812567,-2.0105873,29.202175,1.9988,2.667,1210.984,1.6606587,0.83032934
3.5789303,-2.0075151,29.240299,1.9988,2.665,1222.093,1.6606587,0.83032934
3.5769019,-2.0085514,29.270832,1.999,2.662,1233.281,1.6606587,0.83032934
3.57468,-2.0086108,29.314262,1.9988,2.66,1244.359,1.6606587,0.83032934
3.5725437,-2.0099217,29.357647,1.9988,2.658,1255.468,1.6606587,0.83032934
3.5704097,-2.0108392,29.385085,1.9988,2.656,1266.562,1.6606587,0.83032934
3.5682268,-2.0094306,29.421988,1.9988,2.654,1277.64,1.6606587,0.83032934
3.5661186,-2.007708,29.455886,1.9988,2.652,1288.734,1.6606587,0.83032934
3.5640287,-2.0089514,29.48739,1.9988,2.65,1299.812,1.6606587,0.83032934
3.5620098,-2.008741,29.534262,1.9988,2.647,1310.937,1.6606587,0.83032934
3.5600098,-2.0100553,29.580672,1.9988,2.645,1322.047,1.6606587,0.83032934
3.557716,-2.0092106,29.610407,1.9988,2.644,1333.25,1.6606587,0.83032934
3.5555632,-2.0092872,29.638234,1.9988,2.642,1344.422,1.6606587,0.83032934
3.5537301,-2.0071627,29.684124,1.9988,2.64,1355.609,1.6606587,0.83032934
3.5511356,-2.0024513,29.725883,1.9988,2.638,1366.718,1.6606587,0.83032934
3.5497133,-2.0085095,29.762649,1.9988,2.636,1377.859,1.6606587,0.83032934
3.5478062,-2.0093141,29.795754,1.9988,2.633,1388.937,1.6606587,0.83032934
3.5458819,-2.0118985,29.82434,1.999,2.632,1400.031,1.6606587,0.83032934
3.5438559,-2.0085883,29.854654,1.9988,2.63,1411.187,1.6606587,0.83032934
3.5420727,-2.0077383,29.889873,1.9988,2.628,1422.312,1.6606587,0.83032934
3.5402855,-2.009835,29.922411,1.999,2.626,1433.406,1.6606587,0.83032934
3.5380845,-2.0097181,29.970629,1.9988,2.624,1444.547,1.6606587,0.83032934
3.5363386,-2.0059138,29.999637,1.9988,2.622,1455.64,1.6606587,0.83032934
3.5344584,-2.0098352,30.035702,1.999,2.62,1466.781,1.6606587,0.83032934
3.5327967,-2.0071498,30.065579,1.9988,2.618,1477.859,1.6606587,0.83032934
3.5309474,-2.0080765,30.098961,1.999,2.616,1488.937,1.6606587,0.83032934
3.5289071,-2.0087219,30.132791,1.9988,2.614,1500.031,1.6606587,0.83032934
3.5272215,-2.0096831,30.166814,1.9988,2.612,1511.156,1.6606587,0.83032934
3.5253398,-2.0083417,30.199798,1.9988,2.61,1522.25,1.6606587,0.83032934
3.5237765,-2.0058428,30.235565,1.9988,2.609,1533.343,1.6606587,0.83032934
3.5220537,-2.0108542,30.27291,1.999,2.607,1544.484,1.6606587,0.83032934
3.5202089,-2.0076984,30.315414,1.999,2.606,1555.593,1.6606587,0.83032934
3.5187497,-2.0092622,30.337464,1.9988,2.604,1566.718,1.6606587,0.83032934
3.5169235,-2.0068069,30.363509,1.999,2.602,1577.906,1.6606587,0.83032934
3.5151583,-2.0102988,30.410318,1.9988,2.6,1589.062,1.6606587,0.83032934
3.5136398,-2.0095732,30.443795,1.999,2.599,1600.187,1.6606587,0.83032934
3.5119873,-2.0093718,30.48173,1.999,2.597,1611.312,1.6606587,0.83032934
3.5102036,-2.010991,30.497503,1.999,2.596,1622.437,1.6606587,0.83032934
3.5087868,-2.008283,30.543974,1.999,2.594,1633.547,1.6606587,0.83032934
