Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1865862,0.00012712185,23.382703,0.0006,0,0,1.6493006,0.82465032
4.1863933,0.0023335996,23.386271,0.0006,4.202,9.329,1.6493006,0.82465032
3.9887048,-2.0087852,23.410074,1.9986,3.038,21.454,1.6493006,0.82465032
3.9698192,-2.008823,23.495937,1.9986,3.032,32.766,1.6493006,0.82465032
3.9554242,-2.0086479,23.595641,1.9986,3.02,44.11,1.6493006,0.82465032
3.9437927,-2.0061883,23.688458,1.9986,3.009,55.454,1.6493006,0.82465032
3.9334389,-2.0082546,23.786421,1.9986,2.999,66.813,1.6493006,0.82465032
3.9241757,-2.0079373,23.901748,1.9986,2.993,78.172,1.6493006,0.82465032
3.9159633,-2.0082945,24.005518,1.9986,2.986,89.469,1.6493006,0.82465032
3.9081876,-2.0086215,24.115267,1.9986,2.978,100.766,1.6493006,0.82465032
3.901266,-2.0079882,24.224127,1.9986,2.973,112.11,1.6493006,0.82465032
3.8945446,-2.0082078,24.333985,1.9986,2.967,123.407,1.6493006,0.82465032
3.8882742,-2.0091289,24.434284,1.9986,2.962,134.766,1.6493006,0.82465032
3.8823787,-2.0078233,24.539384,1.9986,2.957,146.063,1.6493006,0.82465032
3.876796,-2.0090932,24.639199,1.9986,2.953,157.344,1.6493006,0.82465032
3.8715303,-2.0079587,24.756892,1.9986,2.949,168.657,1.6493006,0.82465032
3.86652,-2.0057001,24.865923,1.9986,2.944,179.954,1.6493006,0.82465032
3.8614337,-2.0095326,24.96389,1.9986,2.941,191.25,1.6493006,0.82465032
3.8568596,-2.0080973,25.060679,1.9986,2.937,202.563,1.6493006,0.82465032
3.852156,-2.0093069,25.163835,1.9986,2.933,213.938,1.6493006,0.82465032
3.8477481,-2.0074291,25.269952,1.9986,2.929,225.282,1.6493006,0.82465032
3.8433906,-2.0087324,25.37244,1.9986,2.926,236.579,1.6493006,0.82465032
3.8394043,-2.0066993,25.468585,1.9986,2.922,247.891,1.6493006,0.82465032
3.8354853,-2.006398,25.565527,1.9986,2.919,259.172,1.6493006,0.82465032
3.8315165,-2.0081367,25.660616,1.9986,2.915,270.5,1.6493006,0.82465032
3.8277634,-2.0092767,25.762902,1.9986,2.913,281.782,1.6493006,0.82465032
3.8240552,-2.0081402,25.86136,1.9986,2.909,293.188,1.6493006,0.82465032
3.8202419,-2.0065403,25.96252,1.9986,2.906,304.5,1.6493006,0.82465032
3.8170081,-2.0116296,26.05759,1.9986,2.903,315.813,1.6493006,0.82465032
3.8135413,-2.0087534,26.147134,1.9986,2.899,327.141,1.6493006,0.82465032
3.8102582,-2.010688,26.236305,1.9986,2.896,338.422,1.6493006,0.82465032
3.8066691,-2.0081937,26.335815,1.9986,2.893,349.704,1.6493006,0.82465032
3.8032528,-2.0085445,26.419934,1.9986,2.891,360.969,1.6493006,0.82465032
3.8000427,-2.0085155,26.519398,1.9986,2.887,372.266,1.6493006,0.82465032
3.7967737,-2.0077155,26.60617,1.9986,2.885,383.532,1.6493006,0.82465032
3.7933586,-2.0121932,26.696661,1.9986,2.881,394.797,1.6493006,0.82465032
3.7898689,-2.0083938,26.794567,1.9986,2.878,406.094,1.6493006,0.82465032
3.7866634,-2.0061322,26.872514,1.9986,2.875,417.407,1.6493006,0.82465032
3.7830178,-2.0059531,26.948095,1.9986,2.871,428.735,1.6493006,0.82465032
3.7795055,-2.0084341,27.049553,1.9986,2.869,440.032,1.6493006,0.82465032
3.7760195,-2.0073368,27.134374,1.9986,2.865,451.36,1.6493006,0.82465032
3.7727394,-2.0112198,27.224819,1.9986,2.862,462.657,1.6493006,0.82465032
3.7690685,-2.0061491,27.310867,1.9986,2.859,473.954,1.6493006,0.82465032
3.7653346,-2.0079702,27.375234,1.9986,2.855,485.25,1.6493006,0.82465032
3.7619334,-2.0089043,27.460347,1.9986,2.852,496.594,1.6493006,0.82465032
3.7584222,-2.0079084,27.534861,1.9986,2.849,507.86,1.6493006,0.82465032
3.754854,-2.0090304,27.605552,1.9986,2.845,519.188,1.6493006,0.82465032
3.7514524,-2.0096981,27.676161,1.9986,2.842,530.485,1.6493006,0.82465032
3.7480078,-2.0079625,27.73907,1.9986,2.839,541.797,1.6493006,0.82465032
3.7445359,-2.0082057,27.800055,1.9986,2.835,553.125,1.6493006,0.82465032
3.7410815,-2.0067582,27.855044,1.9986,2.831,564.407,1.6493006,0.82465032
3.7378697,-2.0090655,27.897538,1.9986,2.829,575.813,1.6493006,0.82465032
3.7343988,-2.0085805,27.960098,1.9986,2.825,587.094,1.6493006,0.82465032
3.7309651,-2.0064946,28.001812,1.9986,2.822,598.375,1.6493006,0.82465032
3.7278987,-2.0083027,28.048343,1.9986,2.819,609.688,1.6493006,0.82465032
3.7246067,-2.0067828,28.09123,1.9986,2.816,621.016,1.6493006,0.82465032
3.7215821,-2.0074713,28.121381,1.9986,2.812,632.36,1.6493006,0.82465032
3.7185321,-2.0091687,28.159396,1.9986,2.809,643.657,1.6493006,0.82465032
3.7153232,-2.0075025,28.174656,1.9986,2.806,654.969,1.6493006,0.82465032
3.7121736,-2.0095312,28.209375,1.9986,2.803,666.235,1.6493006,0.82465032
3.7093471,-2.0069536,28.229244,1.9986,2.801,677.579,1.6493006,0.82465032
3.7061562,-2.0076275,28.268952,1.9986,2.797,688.954,1.6493006,0.82465032
3.7031247,-2.0101536,28.298801,1.9986,2.795,700.313,1.6493006,0.82465032
3.700059,-2.0088092,28.319969,1.9986,2.791,711.579,1.6493006,0.82465032
3.697277,-2.0096319,28.358661,1.9986,2.789,722.907,1.6493006,0.82465032
3.6942618,-2.0087486,28.36883,1.9986,2.786,734.172,1.6493006,0.82465032
3.6912787,-2.0085975,28.39819,1.9986,2.783,745.516,1.6493006,0.82465032
3.688151,-2.0078697,28.416784,1.9986,2.78,756.797,1.6493006,0.82465032
3.6854838,-2.0056173,28.452216,1.9986,2.777,768.125,1.6493006,0.82465032
3.6824883,-2.0068931,28.453458,1.9986,2.774,779.391,1.6493006,0.82465032
3.6797813,-2.0080472,28.489887,1.9986,2.771,790.735,1.6493006,0.82465032
3.676573,-2.0076136,28.506389,1.9986,2.769,802.094,1.6493006,0.82465032
3.6737192,-2.0103608,28.531481,1.9986,2.766,813.391,1.6493006,0.82465032
3.6707623,-2.0079133,28.555308,1.9986,2.763,824.672,1.6493006,0.82465032
3.6680367,-2.0075422,28.579169,1.9986,2.76,835.954,1.6493006,0.82465032
