Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.189453,-0.0012063593,23.03162,0.0006,0,0,1.5316232,0.76581162
4.1895673,-0.00014369442,23.026059,0.0006,4.205,9.375,1.5316232,0.76581162
3.985363,-2.0095716,23.055132,1.9986,3.031,21.938,1.5316232,0.76581162
3.9636609,-2.0095282,23.138595,1.9986,3.026,33.703,1.5316232,0.76581162
3.9478296,-2.0068388,23.253557,1.9986,3.011,45.422,1.5316232,0.76581162
3.9346336,-2.0063483,23.375592,1.9986,3.002,57.141,1.5316232,0.76581162
3.9229486,-2.0074451,23.489457,1.9986,2.989,68.922,1.5316232,0.76581162
3.9128656,-2.0070891,23.604533,1.9986,2.981,80.656,1.5316232,0.76581162
3.9033475,-2.0104802,23.729898,1.9986,2.974,92.422,1.5316232,0.76581162
3.8948362,-2.0091798,23.851457,1.9986,2.967,104.188,1.5316232,0.76581162
3.8869528,-2.0051434,23.966495,1.9986,2.961,115.938,1.5316232,0.76581162
3.8796819,-2.0059791,24.085108,1.9986,2.955,127.688,1.5316232,0.76581162
3.8727207,-2.0096149,24.198199,1.9984,2.948,139.453,1.5316232,0.76581162
3.8661503,-2.0086218,24.32655,1.9986,2.941,151.25,1.5316232,0.76581162
3.8599409,-2.0115282,24.454168,1.9986,2.938,163.016,1.5316232,0.76581162
3.8543464,-2.0092873,24.580843,1.9986,2.933,174.719,1.5316232,0.76581162
3.8489723,-2.0078091,24.69518,1.9986,2.93,186.453,1.5316232,0.76581162
3.8432099,-2.0072455,24.816164,1.9986,2.925,198.172,1.5316232,0.76581162
3.8387782,-2.0075815,24.930487,1.9986,2.921,209.891,1.5316232,0.76581162
3.833769,-2.0079463,25.052419,1.9986,2.917,221.61,1.5316232,0.76581162
3.8294145,-2.0060123,25.158163,1.9986,2.913,233.328,1.5316232,0.76581162
3.8249723,-2.0066977,25.272939,1.9986,2.909,245.078,1.5316232,0.76581162
3.82081,-2.0064789,25.388717,1.9986,2.906,256.813,1.5316232,0.76581162
3.8169101,-2.007647,25.504871,1.9986,2.903,268.578,1.5316232,0.76581162
3.8131735,-2.0061453,25.607231,1.9986,2.899,280.328,1.5316232,0.76581162
3.8090138,-2.0083343,25.715616,1.9986,2.895,292.031,1.5316232,0.76581162
3.8054771,-2.0053179,25.825337,1.9986,2.892,303.75,1.5316232,0.76581162
3.801476,-2.0091396,25.92434,1.9986,2.889,315.453,1.5316232,0.76581162
3.7976944,-2.0077203,26.034957,1.9986,2.886,327.141,1.5316232,0.76581162
3.7940597,-2.0078943,26.14858,1.9986,2.883,338.828,1.5316232,0.76581162
3.7902838,-2.0075442,26.261026,1.9984,2.879,350.547,1.5316232,0.76581162
3.786403,-2.0069569,26.361304,1.9986,2.875,362.25,1.5316232,0.76581162
3.7825097,-2.0058587,26.481974,1.9986,2.871,374.016,1.5316232,0.76581162
3.7783779,-2.0066362,26.593512,1.9984,2.867,385.766,1.5316232,0.76581162
3.7744288,-2.0086906,26.709533,1.9986,2.865,397.516,1.5316232,0.76581162
3.7702839,-2.0087347,26.800235,1.9986,2.861,409.281,1.5316232,0.76581162
3.7657239,-2.0073984,26.907601,1.9986,2.857,421.016,1.5316232,0.76581162
3.7615494,-2.0042882,27.008941,1.9986,2.853,432.781,1.5316232,0.76581162
3.7571801,-2.0043697,27.109569,1.9986,2.848,444.531,1.5316232,0.76581162
3.752602,-2.0069278,27.198231,1.9986,2.844,456.313,1.5316232,0.76581162
3.7481095,-2.0092764,27.293637,1.9986,2.84,468.078,1.5316232,0.76581162
3.7433698,-2.0072805,27.388295,1.9986,2.836,479.766,1.5316232,0.76581162
3.7386555,-2.0073092,27.468436,1.9986,2.831,491.438,1.5316232,0.76581162
3.7341268,-2.0072108,27.551298,1.9986,2.826,503.141,1.5316232,0.76581162
3.7295323,-2.0075292,27.628088,1.9986,2.822,514.953,1.5316232,0.76581162
3.7249112,-2.0076597,27.694453,1.9986,2.817,526.672,1.5316232,0.76581162
3.7204727,-2.0094546,27.753905,1.9986,2.813,538.391,1.5316232,0.76581162
3.7158184,-2.0064082,27.808919,1.9986,2.809,550.172,1.5316232,0.76581162
3.7118338,-2.00644,27.874201,1.9986,2.805,561.938,1.5316232,0.76581162
3.7077476,-2.0068506,27.897765,1.9986,2.801,573.672,1.5316232,0.76581162
3.7037973,-2.0082817,27.933737,1.9986,2.797,585.406,1.5316232,0.76581162
3.7002413,-2.0088289,27.954015,1.9986,2.793,597.125,1.5316232,0.76581162
3.696213,-2.0069275,27.981995,1.9986,2.789,608.813,1.5316232,0.76581162
3.6927378,-2.0106947,28.001359,1.9986,2.786,620.547,1.5316232,0.76581162
3.6892829,-2.0072608,28.005882,1.9986,2.783,632.266,1.5316232,0.76581162
3.685687,-2.0091795,28.044463,1.9986,2.779,644.047,1.5316232,0.76581162
3.6824782,-2.0089586,28.04038,1.9986,2.776,655.703,1.5316232,0.76581162
3.6790038,-2.0049812,28.064003,1.9986,2.773,667.391,1.5316232,0.76581162
3.6756351,-2.0064584,28.071778,1.9986,2.769,679.11,1.5316232,0.76581162
3.6723928,-2.0094469,28.076221,1.9986,2.766,690.875,1.5316232,0.76581162
3.6690505,-2.0086859,28.087313,1.9986,2.763,702.625,1.5316232,0.76581162
3.6656815,-2.0084062,28.098974,1.9986,2.76,714.328,1.5316232,0.76581162
