Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1883846,-4.9119234e-05,23.125009,0.0006,0,0,1.7267074,0.86335372
4.1884662,0.007363348,23.135647,0.0006,4.203,9.329,1.7267074,0.86335372
3.9897008,-2.0045273,23.164618,1.9988,3.027,21.094,1.7267074,0.86335372
3.9714859,-2.0064374,23.240096,1.9988,3.03,32.094,1.7267074,0.86335372
3.9587399,-2.0153628,23.344762,1.9986,3.019,43.063,1.7267074,0.86335372
3.947437,-2.0136263,23.44476,1.9988,3.01,54.016,1.7267074,0.86335372
3.9372069,-2.0233145,23.551632,1.9988,3.001,65,1.7267074,0.86335372
3.9283384,-2.0086841,23.676257,1.9988,2.992,75.954,1.7267074,0.86335372
3.9205123,-2.0170562,23.787146,1.9986,2.985,86.844,1.7267074,0.86335372
3.9144838,-2.0136211,23.889124,1.9986,2.979,97.813,1.7267074,0.86335372
3.9072759,-2.0105755,23.991902,1.9986,2.975,108.75,1.7267074,0.86335372
3.9007539,-1.997704,24.109393,1.9988,2.97,119.735,1.7267074,0.86335372
3.8941398,-2.008091,24.214424,1.9986,2.965,130.704,1.7267074,0.86335372
3.8888667,-2.0128701,24.317674,1.9986,2.961,141.766,1.7267074,0.86335372
3.8844215,-2.0176698,24.440947,1.9988,2.957,152.75,1.7267074,0.86335372
3.8792417,-2.0008457,24.55084,1.9986,2.953,163.704,1.7267074,0.86335372
3.8742209,-2.0088222,24.64804,1.9988,2.951,174.625,1.7267074,0.86335372
3.8702208,-2.0172931,24.759682,1.9988,2.947,185.516,1.7267074,0.86335372
3.8651741,-2.005278,24.870065,1.9986,2.943,196.454,1.7267074,0.86335372
3.8614332,-2.0092487,24.97207,1.9988,2.939,207.36,1.7267074,0.86335372
3.8573466,-2.0211542,25.082378,1.9986,2.935,218.344,1.7267074,0.86335372
3.8530799,-2.0023203,25.181117,1.9986,2.932,229.36,1.7267074,0.86335372
3.8489851,-2.0032796,25.279226,1.9986,2.929,240.36,1.7267074,0.86335372
3.8453346,-2.0046356,25.379291,1.9986,2.926,251.344,1.7267074,0.86335372
3.8417645,-2.0034235,25.493295,1.9988,2.923,262.313,1.7267074,0.86335372
3.8384329,-2.0000431,25.599416,1.9986,2.92,273.266,1.7267074,0.86335372
3.8345673,-2.0140617,25.681325,1.9988,2.917,284.266,1.7267074,0.86335372
3.8316849,-2.018388,25.790814,1.9988,2.914,295.204,1.7267074,0.86335372
3.8293104,-1.9984586,25.888188,1.9988,2.911,306.172,1.7267074,0.86335372
3.8256012,-2.0195754,25.976831,1.9988,2.909,317.125,1.7267074,0.86335372
3.8229253,-2.0086064,26.080619,1.9986,2.906,328.094,1.7267074,0.86335372
3.819853,-2.0102272,26.172454,1.9986,2.904,339.063,1.7267074,0.86335372
3.8164838,-2.0019168,26.261239,1.9988,2.901,350.047,1.7267074,0.86335372
3.8150112,-2.0132504,26.366402,1.9986,2.899,361.016,1.7267074,0.86335372
