Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1850681,-0.0059700408,22.937406,0.0006,0,0,1.3989332,0.69946658
4.1854434,-0.0011260903,22.92565,0.0006,4.2,9.266,1.3989332,0.69946658
3.9716887,-2.0111161,22.9625,1.9988,3.012,23.172,1.3989332,0.69946658
3.944864,-2.009235,23.060489,1.9986,3,36.328,1.3989332,0.69946658
3.9250972,-2.0088319,23.196055,1.9988,2.983,49.438,1.3989332,0.69946658
3.9087264,-2.0070864,23.336776,1.9988,2.971,62.609,1.3989332,0.69946658
3.8946961,-2.0098622,23.479261,1.9988,2.96,75.828,1.3989332,0.69946658
3.8825141,-2.0090429,23.614483,1.9988,2.95,89.016,1.3989332,0.69946658
3.8716069,-2.0075189,23.761401,1.9988,2.939,102.156,1.3989332,0.69946658
3.861779,-2.007108,23.902076,1.9988,2.931,115.281,1.3989332,0.69946658
3.8525559,-2.0084513,24.038714,1.9988,2.923,128.422,1.3989332,0.69946658
3.8441272,-2.0086218,24.185792,1.9988,2.917,141.594,1.3989332,0.69946658
3.8365181,-2.0086669,24.323928,1.9986,2.91,154.797,1.3989332,0.69946658
3.829119,-2.008391,24.475789,1.9986,2.904,168,1.3989332,0.69946658
3.8226062,-2.0093177,24.604024,1.9988,2.899,181.109,1.3989332,0.69946658
3.8164273,-2.008478,24.745337,1.9988,2.893,194.219,1.3989332,0.69946658
3.8105921,-2.0086219,24.875879,1.9986,2.887,207.406,1.3989332,0.69946658
3.8049337,-2.0107858,25.010532,1.9988,2.883,220.578,1.3989332,0.69946658
3.7996563,-2.0070765,25.145524,1.9986,2.878,233.781,1.3989332,0.69946658
3.7946727,-2.0098687,25.288966,1.9986,2.873,246.844,1.3989332,0.69946658
3.7899725,-2.0093253,25.428165,1.9988,2.869,259.922,1.3989332,0.69946658
3.7849071,-2.0091634,25.568705,1.9986,2.863,273.094,1.3989332,0.69946658
3.780061,-2.0082487,25.707497,1.9986,2.859,286.219,1.3989332,0.69946658
3.7751857,-2.0077493,25.847765,1.9988,2.855,299.328,1.3989332,0.69946658
