Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.189526,0.00039797301,23.484879,0.0006,0,0,1.6940366,0.84701832
4.1902154,-0.0016088639,23.478718,0.0006,4.205,9.422,1.6940366,0.84701832
3.992771,-2.009179,23.514766,1.9986,3.045,21.203,1.6940366,0.84701832
3.9749921,-2.0071563,23.582816,1.9986,3.04,32.047,1.6940366,0.84701832
3.9617741,-2.0109112,23.679044,1.9986,3.028,42.891,1.6940366,0.84701832
3.9506142,-2.0094811,23.764336,1.9986,3.022,53.703,1.6940366,0.84701832
3.9408693,-2.0119827,23.87298,1.9986,3.012,64.531,1.6940366,0.84701832
3.9322123,-2.0082795,23.965031,1.9986,3.005,75.375,1.6940366,0.84701832
3.9243464,-2.007864,24.070825,1.9986,3,86.235,1.6940366,0.84701832
3.9171119,-2.0088378,24.176183,1.9986,2.994,97.094,1.6940366,0.84701832
3.9102766,-2.0086735,24.271309,1.9986,2.988,107.953,1.6940366,0.84701832
3.9040098,-2.005034,24.37742,1.9986,2.982,118.813,1.6940366,0.84701832
3.8978653,-2.0090505,24.483179,1.9986,2.977,129.672,1.6940366,0.84701832
3.8922656,-2.0082468,24.571608,1.9986,2.973,140.594,1.6940366,0.84701832
3.8867952,-2.0095549,24.683546,1.9986,2.968,151.438,1.6940366,0.84701832
3.8818564,-2.0078861,24.779015,1.9986,2.963,162.297,1.6940366,0.84701832
3.8768411,-2.0100955,24.885728,1.9986,2.959,173.141,1.6940366,0.84701832
3.8719086,-2.0081201,24.981098,1.9986,2.956,184,1.6940366,0.84701832
3.8672665,-2.0108348,25.089917,1.9986,2.951,194.891,1.6940366,0.84701832
3.8629599,-2.0073596,25.185029,1.9986,2.948,205.813,1.6940366,0.84701832
3.8588096,-2.0103591,25.273223,1.9986,2.945,216.672,1.6940366,0.84701832
3.8545091,-2.011116,25.367878,1.9986,2.941,227.531,1.6940366,0.84701832
3.8503657,-2.0078626,25.470552,1.9986,2.937,238.422,1.6940366,0.84701832
3.8465567,-2.0089126,25.561522,1.9986,2.934,249.328,1.6940366,0.84701832
3.8426098,-2.0090787,25.653658,1.9986,2.93,260.203,1.6940366,0.84701832
3.8389421,-2.0099859,25.753016,1.9986,2.927,271.063,1.6940366,0.84701832
3.835471,-2.0083016,25.832941,1.9986,2.923,282.047,1.6940366,0.84701832
3.8315794,-2.0095582,25.932094,1.9986,2.921,292.891,1.6940366,0.84701832
3.8282602,-2.0123409,26.015827,1.9986,2.918,303.75,1.6940366,0.84701832
3.8247379,-2.0067003,26.09453,1.9986,2.915,314.61,1.6940366,0.84701832
3.8218202,-2.0092003,26.198248,1.9986,2.912,325.563,1.6940366,0.84701832
3.818594,-2.0096843,26.287459,1.9986,2.909,336.422,1.6940366,0.84701832
