Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1889388,0.0023440452,23.966947,0.0004,0,0,1.7222313,0.86111567
4.189151,0.00053798142,23.958513,0.0006,4.204,9.344,1.7222313,0.86111567
3.9945602,-2.0097413,23.985538,1.9988,3.041,20.891,1.7222313,0.86111567
3.977439,-2.0109645,24.058133,1.9988,3.039,31.594,1.7222313,0.86111567
3.9646869,-2.009514,24.135685,1.9988,3.024,42.281,1.7222313,0.86111567
3.9537153,-2.0085033,24.236595,1.9988,3.016,53.047,1.7222313,0.86111567
3.944175,-2.0079877,24.337679,1.9988,3.007,63.797,1.7222313,0.86111567
3.9358337,-2.0094371,24.430271,1.9986,3.001,74.531,1.7222313,0.86111567
3.9283292,-2.008828,24.539149,1.9986,2.996,85.297,1.7222313,0.86111567
3.9212108,-2.0105906,24.626265,1.9986,2.991,96.031,1.7222313,0.86111567
3.914674,-2.0099482,24.725931,1.9988,2.986,106.844,1.7222313,0.86111567
3.9084677,-2.0133099,24.822894,1.9988,2.981,117.594,1.7222313,0.86111567
3.9026017,-2.0084719,24.925473,1.9988,2.977,128.375,1.7222313,0.86111567
3.8971332,-2.0091552,25.01825,1.9988,2.972,139.188,1.7222313,0.86111567
3.8919203,-2.0094235,25.128357,1.9988,2.967,149.953,1.7222313,0.86111567
3.8868212,-2.0086543,25.220732,1.9986,2.964,160.688,1.7222313,0.86111567
3.8821892,-2.008235,25.316646,1.9988,2.96,171.422,1.7222313,0.86111567
3.8774381,-2.009608,25.422249,1.9988,2.957,182.156,1.7222313,0.86111567
3.8732194,-2.0095987,25.507508,1.9988,2.953,192.891,1.7222313,0.86111567
3.8686255,-2.0099924,25.60985,1.9988,2.95,203.672,1.7222313,0.86111567
3.8645486,-2.0085027,25.70506,1.9988,2.946,214.438,1.7222313,0.86111567
3.8606119,-2.0098448,25.789374,1.9986,2.943,225.156,1.7222313,0.86111567
3.8565939,-2.0104861,25.886384,1.9986,2.939,235.875,1.7222313,0.86111567
3.852757,-2.0126552,25.971191,1.9988,2.936,246.656,1.7222313,0.86111567
3.8487297,-2.0076742,26.077464,1.9986,2.933,257.391,1.7222313,0.86111567
3.8452149,-2.0080983,26.17738,1.9988,2.93,268.078,1.7222313,0.86111567
3.8415557,-2.006875,26.266574,1.9986,2.927,278.813,1.7222313,0.86111567
3.8381225,-2.0087588,26.338298,1.9986,2.924,289.516,1.7222313,0.86111567
3.8346262,-2.007323,26.422158,1.9986,2.921,300.266,1.7222313,0.86111567
3.8315501,-2.0083576,26.516302,1.9988,2.918,310.985,1.7222313,0.86111567
3.8281989,-2.0083306,26.599249,1.9986,2.915,321.797,1.7222313,0.86111567
3.824987,-2.0092998,26.68217,1.9988,2.912,332.531,1.7222313,0.86111567
3.8218808,-2.007411,26.776157,1.9988,2.909,343.297,1.7222313,0.86111567
3.8188156,-2.0085171,26.869049,1.9986,2.906,354.063,1.7222313,0.86111567
3.8157677,-2.0106656,26.925593,1.9988,2.903,364.797,1.7222313,0.86111567
3.8126563,-2.0095691,27.022606,1.9986,2.901,375.547,1.7222313,0.86111567
3.8095247,-2.0099002,27.109092,1.9988,2.898,386.25,1.7222313,0.86111567
3.8068706,-2.0096792,27.194478,1.9988,2.895,396.953,1.7222313,0.86111567
3.8035988,-2.0099355,27.280888,1.9986,2.892,407.719,1.7222313,0.86111567
3.8005321,-2.0096068,27.356099,1.9988,2.889,418.438,1.7222313,0.86111567
3.7975089,-2.0077197,27.448253,1.9986,2.886,429.172,1.7222313,0.86111567
3.7943643,-2.0096469,27.526831,1.9988,2.883,439.86,1.7222313,0.86111567
3.7912917,-2.0092639,27.600299,1.9988,2.881,450.61,1.7222313,0.86111567
3.7882579,-2.0056685,27.683044,1.9988,2.877,461.406,1.7222313,0.86111567
3.7850547,-2.0103769,27.763907,1.9988,2.875,472.11,1.7222313,0.86111567
3.7818164,-2.0083968,27.830138,1.9988,2.871,482.813,1.7222313,0.86111567
3.7786668,-2.0084754,27.910954,1.9986,2.869,493.578,1.7222313,0.86111567
3.7755217,-2.0074588,27.976183,1.9988,2.866,504.375,1.7222313,0.86111567
3.7724633,-2.0067213,28.044824,1.9988,2.863,515.063,1.7222313,0.86111567
3.7691719,-2.0064297,28.1278,1.9988,2.859,525.766,1.7222313,0.86111567
