Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.8657128,0.0010135844,23.735721,0,-0.007,0
3.4476511,-4.0344449,23.743956,-4.036,1.553,2.484
4.0055587,1.5174349,23.773723,1.507,4.721,5.109
4.0159891,1.5145575,23.777077,1.507,4.737,7.562
4.0232302,1.517284,23.79271,1.507,4.743,10.062
4.0285842,1.5137301,23.801713,1.507,4.748,12.578
4.0331225,1.5146648,23.817946,1.507,4.753,15.062
4.0372792,1.5146937,23.82315,1.507,4.759,17.515
4.0411574,1.5148611,23.837332,1.507,4.764,19.969
4.0448306,1.5142954,23.853688,1.507,4.764,22.484
4.0480361,1.5136426,23.857476,1.507,4.77,25
4.0510324,1.5152803,23.871336,1.507,4.77,27.453
4.0536777,1.5147106,23.884073,1.507,4.775,29.906
4.0566624,1.5183937,23.89599,1.507,4.78,32.359
4.0591768,1.5164659,23.897591,1.507,4.78,34.875
4.0618244,1.515915,23.911488,1.507,4.786,37.328
4.0640212,1.5172752,23.925329,1.507,4.786,39.781
4.0664525,1.5142231,23.937739,1.507,4.786,42.234
4.0688026,1.5168844,23.942235,1.507,4.791,44.75
4.0712243,1.5153,23.950386,1.507,4.791,47.187
4.0732669,1.5155917,23.962651,1.507,4.797,49.656
4.0754093,1.5142402,23.98058,1.507,4.797,52.156
4.077297,1.5177378,23.99236,1.507,4.797,54.609
4.0792091,1.5167387,24.004768,1.507,4.802,57.078
4.0811617,1.5131058,24.007143,1.507,4.802,59.531
4.0829997,1.5135092,24.01789,1.507,4.807,62.031
4.0848759,1.5135899,24.0283,1.507,4.807,64.547
4.0866886,1.5172682,24.037117,1.507,4.807,66.984
4.0881359,1.5140475,24.044986,1.507,4.807,69.437
4.0897975,1.5133588,24.05537,1.507,4.813,71.953
4.0913626,1.5161936,24.065614,1.507,4.813,74.406
4.0929585,1.5147875,24.083022,1.507,4.813,76.859
4.0943323,1.514871,24.082769,1.507,4.818,79.328
4.0955576,1.5104488,24.099445,1.507,4.818,81.797
4.0969258,1.5178987,24.106903,1.507,4.818,84.25
4.0982801,1.5176609,24.11054,1.507,4.824,86.703
4.0995341,1.5157986,24.126701,1.507,4.824,89.156
4.1005663,1.5164519,24.133497,1.507,4.824,91.625
4.1017559,1.5150728,24.139593,1.507,4.824,94.14
4.1030348,1.5116233,24.154574,1.507,4.824,96.594
4.1040684,1.5155149,24.15677,1.507,4.829,99.047
4.1053293,1.5155711,24.166138,1.507,4.829,101.5
4.106175,1.5157658,24.177207,1.507,4.829,103.969
4.1072197,1.5158257,24.191613,1.507,4.829,106.422
4.108182,1.5155116,24.207388,1.507,4.829,108.875
4.1089432,1.5173678,24.216742,1.507,4.829,111.328
4.1097617,1.5146837,24.221256,1.507,4.829,113.844
4.1108538,1.5135249,24.233564,1.507,4.834,116.281
4.1117649,1.5166016,24.237484,1.507,4.834,118.75
4.1124518,1.5170454,24.249613,1.507,4.834,121.203
4.1134076,1.5151476,24.261228,1.507,4.834,123.672
4.114043,1.5176389,24.270923,1.507,4.834,126.172
4.1148776,1.5151325,24.28456,1.507,4.834,128.625
4.1157838,1.5175554,24.29491,1.507,4.84,131.125
4.116558,1.5160773,24.294131,1.507,4.84,133.594
4.1169348,1.5170716,24.301678,1.507,4.84,136.094
4.1180604,1.5167099,24.311067,1.507,4.84,138.547
4.1186962,1.5174581,24.323964,1.507,4.84,141.015
4.1192516,1.5148287,24.32958,1.507,4.84,143.469
4.1200071,1.5135157,24.340676,1.507,4.84,145.937
4.1205511,1.5134366,24.343691,1.507,4.845,148.437
4.1212688,1.5145623,24.355611,1.507,4.845,150.89
4.1220758,1.5180538,24.366246,1.507,4.845,153.359
4.1226073,1.5163341,24.368325,1.507,4.845,155.812
4.1233054,1.516096,24.378712,1.507,4.845,158.281
4.123938,1.5153086,24.387636,1.507,4.845,160.797
4.1243474,1.5150905,24.398575,1.507,4.845,163.265
4.1250787,1.5167192,24.419286,1.507,4.845,165.719
4.1255039,1.5159045,24.425124,1.507,4.851,168.172
4.1258903,1.513188,24.43456,1.507,4.851,170.64
4.1265649,1.5152572,24.447127,1.507,4.851,173.109
4.1274661,1.5171118,24.455611,1.507,4.851,175.594
4.1277173,1.5155108,24.466121,1.507,4.851,178.094
4.1285062,1.5163769,24.466692,1.507,4.851,180.547
4.1288653,1.5145328,24.478751,1.507,4.851,183.015
4.1292418,1.5162704,24.486096,1.507,4.851,185.453
4.1300025,1.5158426,24.505367,1.507,4.856,187.922
4.1300262,1.5189901,24.51034,1.507,4.851,190.437
4.1308039,1.5139011,24.52055,1.507,4.856,192.89
4.1309867,1.5170209,24.529886,1.507,4.856,195.344
4.1317875,1.5131142,24.540021,1.507,4.856,197.797
4.1322576,1.5155761,24.5364,1.507,4.856,200.265
4.1326683,1.512795,24.546883,1.507,4.856,202.781
4.1332134,1.5165946,24.560642,1.507,4.856,205.234
4.1336121,1.5173517,24.56957,1.507,4.856,207.687
4.1339392,1.5179798,24.576572,1.507,4.856,210.14
4.1346008,1.5182467,24.58873,1.507,4.856,212.609
4.1352675,1.5153462,24.595612,1.507,4.856,215.125
4.1354359,1.516217,24.606147,1.507,4.856,217.578
4.1359827,1.5170407,24.608875,1.507,4.861,220.062
4.1364298,1.5124652,24.621862,1.507,4.861,222.531
4.1368352,1.5145071,24.632838,1.507,4.861,224.984
4.1373677,1.5155212,24.64697,1.507,4.861,227.453
4.1375859,1.5143809,24.64821,1.507,4.861,229.937
4.1383703,1.5159596,24.656465,1.507,4.861,232.437
4.1385232,1.5157165,24.669363,1.507,4.861,234.89
4.1390132,1.5193351,24.670587,1.507,4.861,237.359
4.1394109,1.5164815,24.678355,1.507,4.861,239.812
4.140371,1.5168733,24.688305,1.507,4.861,242.281
4.140496,1.5178704,24.701451,1.507,4.861,244.797
4.1409222,1.512965,24.713234,1.507,4.867,247.25
4.1410103,1.5141312,24.718293,1.507,4.867,249.703
4.1416353,1.5116371,24.728497,1.507,4.867,252.156
4.1420696,1.5153225,24.727057,1.507,4.867,254.656
4.1426908,1.5179692,24.746779,1.507,4.867,257.172
4.1428367,1.517463,24.753692,1.507,4.867,259.609
4.1433047,1.5133341,24.763611,1.507,4.867,262.078
4.1434714,1.5134204,24.771469,1.507,4.867,264.531
4.1440288,1.5156532,24.779269,1.507,4.867,267
4.1442573,1.5166394,24.779504,1.507,4.867,269.515
4.1452052,1.5152412,24.788762,1.507,4.867,271.969
4.1455037,1.5150551,24.795745,1.507,4.867,274.422
4.1458351,1.51456,24.806511,1.507,4.872,276.875
4.1460159,1.5192134,24.807457,1.507,4.872,279.344
4.1464754,1.5143445,24.826593,1.507,4.872,281.859
4.1471188,1.5150207,24.832207,1.507,4.872,284.312
4.147453,1.5149281,24.831072,1.507,4.872,286.765
4.1479538,1.516438,24.849275,1.507,4.872,289.265
4.1480446,1.5151103,24.854345,1.507,4.872,291.844
4.1483645,1.5168723,24.86431,1.507,4.872,294.297
4.1492158,1.5128452,24.874393,1.507,4.872,296.75
4.1493749,1.5161058,24.879821,1.507,4.872,299.219
4.149867,1.5159035,24.888721,1.507,4.872,301.687
4.1501812,1.5173195,24.895726,1.507,4.872,304.187
4.1504765,1.5156069,24.900472,1.507,4.872,306.64
4.1510804,1.5164934,24.911278,1.507,4.872,309.109
4.1513658,1.5160089,24.919184,1.507,4.872,311.562
4.1518324,1.5158558,24.923178,1.507,4.872,314.031
4.152421,1.5158786,24.927764,1.507,4.878,316.484
4.1526645,1.5177758,24.934455,1.507,4.878,319
4.1531206,1.5164426,24.943435,1.507,4.878,321.515
4.1534231,1.517362,24.963192,1.507,4.878,323.969
4.1539569,1.5132293,24.966982,1.507,4.878,326.422
4.1541573,1.5158171,24.981787,1.507,4.878,328.89
4.1548394,1.5133018,24.989521,1.507,4.878,331.375
4.1550077,1.5139934,24.993614,1.507,4.878,333.875
4.1552783,1.5141735,25.000466,1.507,4.878,336.328
4.1557804,1.514203,24.997593,1.507,4.878,338.797
4.1561783,1.5147853,25.005297,1.507,4.878,341.25
4.1567184,1.5165853,25.012084,1.507,4.878,343.719
4.1569887,1.5154354,25.017872,1.507,4.878,346.234
4.1573613,1.5163054,25.033306,1.507,4.883,348.672
4.157893,1.5155696,25.045472,1.507,4.883,351.14
4.157931,1.5168719,25.036446,1.507,4.883,353.594
4.158394,1.5206414,25.048273,1.507,4.883,356.094
4.1587828,1.5184488,25.069194,1.507,4.883,358.609
4.1593745,1.5171149,25.069835,1.507,4.883,361.062
4.1597849,1.5170562,25.085264,1.507,4.883,363.515
4.1603438,1.5168745,25.098291,1.507,4.883,365.969
4.1605664,1.5165886,25.108116,1.507,4.883,368.437
4.1608967,1.5153635,25.113782,1.507,4.883,370.953
4.1615454,1.5131386,25.121312,1.507,4.883,373.406
4.1618392,1.5141218,25.125832,1.507,4.883,375.875
4.1622304,1.5145359,25.127927,1.507,4.883,378.328
