Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.69197049,0.00168190359,22.4077356,0,-0.007,0
3.33267718,-3.85787357,22.4187011,-3.859,1.515,2.531
3.80439498,1.51531392,22.4752807,1.507,4.521,7.734
3.8237061,1.51607284,22.517934,1.507,4.548,12.766
3.83393412,1.51424159,22.5549624,1.507,4.559,17.797
3.84050543,1.51190422,22.579926,1.507,4.565,22.766
3.84615049,1.51674843,22.5955301,1.507,4.57,27.75
3.85087628,1.51455078,22.5921311,1.507,4.575,32.734
3.85504254,1.51625126,22.5955143,1.507,4.581,37.766
3.85859528,1.51274139,22.6055127,1.507,4.581,42.781
3.86203237,1.51381322,22.6025874,1.507,4.586,47.75
3.86505445,1.51463193,22.6033372,1.507,4.592,52.719
3.86798341,1.5154259,22.601954,1.507,4.592,57.687
3.8708856,1.51379882,22.6023412,1.507,4.597,62.656
3.87346539,1.51544589,22.6015656,1.507,4.597,67.641
3.87634663,1.51480725,22.6031107,1.507,4.602,72.641
3.87876202,1.51673816,22.6098352,1.507,4.602,77.656
3.88145006,1.51616784,22.6042457,1.507,4.608,82.672
3.88394602,1.51721318,22.6058603,1.507,4.608,87.687
3.88630376,1.51599788,22.6002053,1.507,4.613,92.703
3.88875672,1.51596853,22.6008962,1.507,4.613,97.719
3.89129219,1.5143243,22.6099123,1.507,4.613,102.672
3.89325643,1.51381684,22.6019097,1.507,4.619,107.625
3.8956821,1.51411168,22.6050236,1.507,4.619,112.594
3.89772519,1.51464053,22.6160696,1.507,4.624,117.547
3.8999072,1.51800327,22.6066854,1.507,4.624,122.547
3.90202347,1.51447231,22.6103431,1.507,4.629,127.5
3.90400082,1.51562603,22.6114651,1.507,4.629,132.469
3.90582731,1.51817455,22.6148344,1.507,4.629,137.422
3.9078142,1.51623737,22.613555,1.507,4.635,142.375
3.90974421,1.516541,22.6198799,1.507,4.635,147.359
3.91169747,1.51339757,22.6085534,1.507,4.635,152.359
3.9135181,1.51746672,22.6178142,1.507,4.64,157.359
3.91504403,1.5161713,22.6168648,1.507,4.64,162.359
3.9169299,1.51294736,22.6218018,1.507,4.64,167.359
3.91856954,1.51673847,22.6300741,1.507,4.64,172.328
3.92012811,1.51545488,22.6291964,1.507,4.646,177.281
3.92211617,1.51524698,22.632196,1.507,4.646,182.234
3.92354751,1.51828022,22.6314264,1.507,4.651,187.203
3.92523269,1.51264642,22.6421201,1.507,4.651,192.156
3.92674063,1.51629437,22.6350549,1.507,4.651,197.156
3.92830553,1.51388956,22.6406951,1.507,4.651,202.172
3.92935798,1.523675,22.6381435,1.507,4.656,207.187
3.93058923,1.51499303,22.6477513,1.507,4.656,212.203
3.93230136,1.51753302,22.6602469,1.507,4.656,217.156
3.93384361,1.51271402,22.6641014,1.507,4.656,222.109
3.93524008,1.51751443,22.6571244,1.507,4.662,227.062
3.93622819,1.51502036,22.6682685,1.507,4.662,232.062
3.93790586,1.51636358,22.6678209,1.507,4.662,237.062
3.93897094,1.5161362,22.6696265,1.507,4.662,242.062
3.9400228,1.51457824,22.6819055,1.507,4.667,247.016
3.9414802,1.51658971,22.6845993,1.507,4.667,251.984
3.94277297,1.51312141,22.6915887,1.507,4.667,257
3.94384607,1.51418984,22.6883124,1.507,4.667,262
3.94471666,1.5163182,22.6982348,1.507,4.667,267.016
3.94642219,1.51753409,22.7069158,1.507,4.672,272.031
3.94709454,1.51433971,22.7062533,1.507,4.672,277.047
3.94835447,1.51492868,22.7117436,1.507,4.672,282.047
3.94934487,1.51469848,22.7205425,1.507,4.672,287.016
3.95027638,1.5139805,22.7188523,1.507,4.678,291.969
3.95113315,1.51919243,22.724132,1.507,4.678,296.969
3.95236377,1.51540314,22.7383261,1.507,4.678,301.969
3.95334982,1.51561239,22.7321779,1.507,4.678,306.984
3.95403357,1.51716961,22.724529,1.507,4.678,312.359
3.9550281,1.51299251,22.7336014,1.507,4.678,317.469
3.95637276,1.51810615,22.7421897,1.507,4.683,322.562
3.95726783,1.51422482,22.7505928,1.507,4.683,327.625
3.9578005,1.51478786,22.7654299,1.507,4.683,332.719
3.95895702,1.51783138,22.7616788,1.507,4.683,337.797
3.9594911,1.51598382,22.7760804,1.507,4.683,342.875
3.96033227,1.51479846,22.7809611,1.507,4.683,347.953
3.96147155,1.51415623,22.7785701,1.507,4.683,353.031
3.96241038,1.51760162,22.7907922,1.507,4.689,358.187
3.96290393,1.51611375,22.7977686,1.507,4.689,363.328
3.96369792,1.51661696,22.8044941,1.507,4.689,368.453
3.96463567,1.51767758,22.8209571,1.507,4.689,373.531
3.96507404,1.51443182,22.8206523,1.507,4.689,378.609
3.96588429,1.51506738,22.8255925,1.507,4.689,383.687
3.96680764,1.51832281,22.8270238,1.507,4.694,388.766
3.96739494,1.51527275,22.8386163,1.507,4.694,393.844
3.96839093,1.51795989,22.8456115,1.507,4.694,398.922
3.96879673,1.51514931,22.8481741,1.507,4.694,403.969
3.96956579,1.51346753,22.8585437,1.507,4.694,409.047
3.97022836,1.51398155,22.8661819,1.507,4.694,414.203
3.97082027,1.51490067,22.8710942,1.507,4.694,419.25
3.97145076,1.51635736,22.8751292,1.507,4.699,424.328
3.97221337,1.51364429,22.8775669,1.507,4.699,429.391
3.97256275,1.51404123,22.8865016,1.507,4.699,434.469
3.97333045,1.51729973,22.8944095,1.507,4.699,439.547
3.97390091,1.51455774,22.8953384,1.507,4.699,444.594
3.974245,1.51561893,22.911368,1.507,4.699,449.672
3.97520697,1.51447624,22.9180742,1.507,4.699,454.812
3.9757142,1.5141832,22.927785,1.507,4.699,459.969
3.97604766,1.51609249,22.9326216,1.507,4.699,465.031
3.97685176,1.51630266,22.937771,1.507,4.699,470.141
3.97739772,1.51628861,22.9573221,1.507,4.699,475.219
3.97797044,1.51922389,22.9682523,1.507,4.705,480.266
3.97854132,1.51610121,22.9784502,1.507,4.699,485.328
3.97906791,1.51350665,22.9854748,1.507,4.705,490.375
3.97964618,1.51394261,22.985261,1.507,4.705,495.453
3.98039397,1.51662996,22.9938955,1.507,4.705,500.531
3.98084558,1.51583769,22.999152,1.507,4.705,505.609
3.98172847,1.51360482,23.0039445,1.507,4.705,510.672
3.98184286,1.51668767,23.0142135,1.507,4.705,515.719
3.98261797,1.51681785,23.0198159,1.507,4.705,520.844
3.98305757,1.51413971,23.0352843,1.507,4.705,525.891
3.98321878,1.52208049,23.0396922,1.507,4.71,531.031
3.98428047,1.51624907,23.0458001,1.507,4.71,536.172
3.98451913,1.51678811,23.0539474,1.507,4.71,541.25
3.98506777,1.51711055,23.066527,1.507,4.71,546.328
3.98582582,1.51641604,23.0798787,1.507,4.71,551.375
3.98604138,1.51714243,23.0869243,1.507,4.71,556.453
3.98689926,1.51594335,23.0910356,1.507,4.71,561.531
3.98739051,1.51735133,23.1049147,1.507,4.71,566.594
3.98814407,1.51790978,23.1031506,1.507,4.71,571.672
3.98857298,1.51605891,23.1145251,1.507,4.716,576.781
3.9894389,1.51676077,23.1248102,1.507,4.716,581.937
3.98976561,1.51582854,23.1381071,1.507,4.716,587
3.99022439,1.51254829,23.1453349,1.507,4.716,592.141
3.99073834,1.51631836,23.1560078,1.507,4.716,597.219
3.99133103,1.51409441,23.1566675,1.507,4.716,602.297
3.99202793,1.51318493,23.1664763,1.507,4.716,607.375
3.99272964,1.51666901,23.1801292,1.507,4.716,612.422
3.9929112,1.51303158,23.1915416,1.507,4.721,617.484
3.99352439,1.51561216,23.199043,1.507,4.721,622.562
3.99416655,1.51556111,23.2071593,1.507,4.721,627.609
3.9945507,1.51551636,23.2155797,1.507,4.721,632.656
3.99533392,1.51318331,23.2221303,1.507,4.721,637.812
3.9959833,1.51710148,23.2380258,1.507,4.721,642.953
3.99623423,1.51715192,23.2286045,1.507,4.721,648.016
3.99703739,1.51494503,23.2381715,1.507,4.721,653.078
3.99779021,1.51640509,23.2497466,1.507,4.721,658.172
3.99822971,1.51488383,23.2604389,1.507,4.721,663.25
3.99879333,1.51497865,23.2759215,1.507,4.721,668.344
3.99938184,1.51707369,23.2687058,1.507,4.721,673.422
3.99975962,1.51532521,23.2863683,1.507,4.726,678.547
4.00022548,1.51562446,23.297202,1.507,4.726,683.641
4.00095814,1.51757755,23.3159965,1.507,4.726,688.781
4.00148506,1.51650848,23.3240031,1.507,4.726,693.953
4.00226109,1.51690126,23.3329408,1.507,4.726,699.031
4.00256692,1.51583469,23.3412145,1.507,4.726,704.125
4.00335393,1.51594575,23.34723,1.507,4.726,709.281
4.00381868,1.51608116,23.3630717,1.507,4.726,714.422
4.00435227,1.51574976,23.3691072,1.507,4.726,719.531
4.00498212,1.5166185,23.3797563,1.507,4.732,724.641
4.00542509,1.51648767,23.3871249,1.507,4.732,729.828
4.00615291,1.51558364,23.3937133,1.507,4.732,734.875
4.00636651,1.51388134,23.4033117,1.507,4.732,739.937
4.00716662,1.51441157,23.416751,1.507,4.732,745.047
4.00749129,1.52029959,23.423606,1.507,4.732,750.125
4.00809861,1.51611501,23.4284836,1.507,4.732,755.25
4.00853644,1.5164729,23.4462812,1.507,4.732,760.359
4.00919581,1.51842817,23.4555402,1.507,4.737,765.516
4.00973133,1.51839856,23.4678601,1.507,4.737,770.594
