Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.22606846,-0.00362292377,35.4642058,-0.001,-0.007,0
2.93422874,-3.25774063,35.4329999,-3.271,1.38,2.468
3.32308459,1.51408948,35.4105679,1.507,4.03,5.484
3.35152737,1.51949372,35.396982,1.507,4.073,8.359
3.37139006,1.51487058,35.36238,1.506,4.095,11.218
3.38858178,1.51220267,35.3372576,1.507,4.111,14.125
3.40362723,1.51614802,35.2856759,1.507,4.133,16.984
3.41770586,1.51546038,35.2384234,1.507,4.144,19.859
3.43105533,1.51406808,35.1833588,1.507,4.16,22.734
3.44335159,1.51218983,35.1335092,1.507,4.171,25.609
3.4553971,1.51700486,35.0895009,1.507,4.181,28.468
3.4667946,1.51397355,35.0383978,1.507,4.192,31.343
3.47719041,1.51306678,35.0002805,1.507,4.203,34.203
3.48764658,1.51559837,34.9466415,1.507,4.214,37.062
3.49736182,1.51615397,34.8880796,1.507,4.224,39.937
3.50684709,1.51740989,34.8402743,1.507,4.235,42.796
3.51559039,1.51485262,34.7955659,1.507,4.246,45.671
3.52459351,1.51809381,34.7387686,1.507,4.251,48.531
3.53291587,1.51444077,34.6834077,1.507,4.262,51.406
3.54108775,1.51525934,34.6267146,1.507,4.268,54.265
3.54853293,1.51486988,34.5883531,1.507,4.278,57.14
3.55628048,1.51657132,34.5534836,1.507,4.284,60
3.56335231,1.51425412,34.5089806,1.507,4.289,62.875
3.57019066,1.5150501,34.462987,1.507,4.3,65.734
3.57708219,1.51804377,34.4074054,1.507,4.305,68.593
3.58401171,1.5161547,34.3572437,1.507,4.311,71.468
3.5902368,1.51520181,34.2985521,1.507,4.316,74.328
3.59636408,1.5152457,34.2493051,1.507,4.322,77.203
3.60260626,1.51785736,34.1998106,1.507,4.327,80.062
3.60840202,1.51685925,34.1620483,1.507,4.338,82.953
3.61402226,1.51686112,34.1147582,1.507,4.343,85.828
3.61992369,1.51699178,34.0726721,1.507,4.349,88.703
3.62508783,1.51376057,34.0248068,1.507,4.354,91.562
3.63055006,1.5158352,33.9720562,1.507,4.359,94.437
3.63561372,1.51643594,33.9326147,1.507,4.359,97.296
3.64056292,1.51341893,33.8929577,1.507,4.365,100.171
3.6456023,1.51486813,33.8481329,1.507,4.37,103.031
3.65022472,1.51719929,33.7967949,1.507,4.376,105.906
3.65508044,1.51571,33.750755,1.507,4.381,108.765
3.65943948,1.51455037,33.7089262,1.507,4.386,111.625
3.66431504,1.51699601,33.650249,1.507,4.392,114.5
3.66854872,1.51748732,33.6145069,1.507,4.397,117.359
3.67256469,1.51754582,33.5644234,1.507,4.397,120.234
3.67698594,1.51602495,33.5302872,1.507,4.403,123.093
3.68091245,1.51690726,33.481575,1.507,4.408,125.968
3.68493772,1.51404578,33.4471811,1.507,4.413,128.828
3.68920902,1.51701389,33.3976818,1.507,4.413,131.703
3.69308022,1.51461174,33.3567919,1.507,4.419,134.562
3.69681558,1.51497247,33.3109574,1.507,4.424,137.453
3.70062193,1.51783854,33.2592485,1.507,4.424,140.328
3.70404094,1.51223757,33.2179889,1.507,4.43,143.187
3.7078274,1.51658493,33.1765368,1.507,4.435,146.062
3.71165389,1.51450074,33.1234635,1.507,4.44,148.921
3.71485932,1.51722101,33.0961349,1.507,4.44,151.781
3.71829745,1.51522253,33.0629395,1.507,4.446,154.656
3.72155363,1.51509955,33.0180081,1.507,4.446,157.515
3.72520891,1.51932082,32.9688404,1.507,4.451,160.39
3.72840551,1.51487742,32.9233349,1.507,4.451,163.25
3.73141666,1.51781771,32.8841956,1.507,4.457,166.125
3.73471213,1.51412302,32.8412655,1.507,4.462,169.015
3.73755175,1.51560782,32.787535,1.507,4.462,171.89
3.74073265,1.51510769,32.7644996,1.507,4.467,174.765
3.74345737,1.51635292,32.7327813,1.507,4.467,177.625
3.74672558,1.51681731,32.6912573,1.507,4.473,180.5
3.74962571,1.51567569,32.6488824,1.507,4.478,183.359
3.7522092,1.51255978,32.6065641,1.506,4.478,186.234
3.75515637,1.51484624,32.567021,1.507,4.484,189.093
3.75822506,1.5151711,32.5330644,1.507,4.484,191.953
3.7604231,1.51433452,32.5004483,1.507,4.484,194.828
3.76313899,1.5162378,32.4610952,1.507,4.489,197.687
3.76592267,1.5158568,32.4326513,1.507,4.489,200.546
3.76837805,1.51666928,32.3938756,1.507,4.494,203.421
3.77109282,1.5164328,32.3564994,1.507,4.494,206.296
3.77349728,1.51281465,32.3160974,1.507,4.5,209.156
3.77612737,1.51562888,32.2794059,1.507,4.5,212.031
3.7784334,1.51588045,32.2345454,1.507,4.505,214.89
3.78078789,1.51488058,32.19384,1.507,4.505,217.765
3.78321006,1.5167248,32.1490369,1.507,4.511,220.625
3.7854661,1.51634632,32.1108656,1.507,4.511,223.5
3.78760596,1.51722444,32.0795864,1.507,4.516,226.359
3.78980258,1.51300246,32.0532001,1.507,4.516,229.234
3.79201695,1.5178741,32.0219297,1.507,4.516,232.093
3.79407669,1.51799309,31.9823682,1.507,4.521,234.953
3.79590522,1.51351106,31.9478422,1.507,4.521,237.828
3.79781881,1.51507998,31.9065989,1.507,4.521,240.718
3.79972461,1.51520072,31.8719271,1.507,4.527,243.593
3.80154096,1.51384313,31.8424436,1.507,4.527,246.468
3.80319569,1.5153477,31.807402,1.507,4.527,249.328
3.80489411,1.51504242,31.7774131,1.507,4.527,252.203
3.80649357,1.51968444,31.7216584,1.507,4.532,255.062
3.80825036,1.51616928,31.6947737,1.507,4.532,257.937
3.80969471,1.51649188,31.6674094,1.507,4.532,260.859
3.8110112,1.51682575,31.6316099,1.507,4.538,263.734
3.81242309,1.51581992,31.584418,1.507,4.538,266.625
3.81314422,1.51821308,31.5573511,1.507,4.538,269.5
3.81454683,1.51785283,31.5261508,1.507,4.538,272.39
3.81585448,1.51743337,31.4946446,1.507,4.543,275.265
3.81667618,1.52033345,31.4706709,1.507,4.543,278.14
3.81793027,1.51497714,31.4400327,1.507,4.543,281.015
3.81865239,1.52090682,31.4044325,1.507,4.543,283.875
3.81968818,1.51633572,31.3771316,1.507,4.548,286.812
3.82036612,1.52026972,31.3361317,1.507,4.548,289.671
3.82138068,1.5172743,31.3012769,1.507,4.548,292.546
3.82237501,1.51715,31.2623757,1.507,4.548,295.421
3.82296158,1.51427315,31.2477834,1.507,4.548,298.296
3.8235133,1.51759282,31.2140874,1.507,4.548,301.156
3.82412238,1.51500389,31.18892,1.507,4.548,304.031
3.82491993,1.51739943,31.1543125,1.507,4.548,306.89
3.82547428,1.51493967,31.1322824,1.507,4.548,309.828
3.82649754,1.51814075,31.0954856,1.507,4.554,312.75
3.82707996,1.515771,31.0763072,1.507,4.554,315.625
3.82772997,1.5189925,31.0506447,1.507,4.554,318.5
3.82849689,1.51547049,31.0312131,1.507,4.554,321.359
3.82886538,1.51514704,31.0113068,1.507,4.554,324.234
3.82941132,1.5177798,30.979663,1.507,4.554,327.109
3.83003448,1.51427615,30.957049,1.507,4.554,329.968
3.83088941,1.51410562,30.9259386,1.507,4.554,332.906
3.83142697,1.51555763,30.8922269,1.507,4.554,335.781
3.83193584,1.51583403,30.8728471,1.507,4.559,338.656
3.8325289,1.51535226,30.841848,1.507,4.559,341.531
3.83334881,1.51696003,30.8109923,1.507,4.559,344.406
3.83384325,1.51511501,30.792055,1.507,4.559,347.281
3.83440315,1.51750768,30.7664684,1.507,4.559,350.203
3.83505734,1.51403933,30.7528534,1.507,4.559,353.078
3.83561313,1.51569667,30.7222822,1.506,4.565,355.953
3.8360316,1.51541065,30.6979533,1.507,4.559,358.843
3.8366417,1.51448388,30.6724871,1.507,4.565,361.718
3.83756392,1.5168916,30.6402738,1.507,4.565,364.656
3.83797737,1.51510272,30.6161451,1.507,4.565,367.531
3.8388477,1.51526567,30.5849802,1.507,4.565,370.406
3.83951269,1.51647828,30.562705,1.507,4.565,373.328
3.84009454,1.51634519,30.5428234,1.507,4.565,376.203
3.84052575,1.51546797,30.506595,1.506,4.565,379.078
