Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.4781292,0.00320481017,33.2478649,0,-0.007,0
3.16310795,-3.56120515,33.169361,-3.576,1.45,2.453
3.54024983,1.5152507,33.1644957,1.507,4.251,9.141
3.59762029,1.51548744,33.1543473,1.507,4.322,15.735
3.62850258,1.51529258,33.1077309,1.506,4.354,22.344
3.65236976,1.51369073,33.0363959,1.507,4.381,28.906
3.67384273,1.51553236,32.9517938,1.507,4.403,35.453
3.692367,1.51554954,32.8542676,1.507,4.419,41.985
3.70956987,1.51360497,32.7556131,1.507,4.435,48.578
3.7247162,1.51567877,32.6518519,1.507,4.451,55.172
3.73832922,1.51514735,32.552872,1.507,4.467,61.766
3.75140378,1.51682432,32.4721505,1.507,4.478,68.281
3.76296981,1.51284405,32.3841194,1.507,4.489,74.813
3.77365313,1.51669289,32.2832198,1.507,4.505,81.328
3.78404845,1.51371997,32.2026903,1.507,4.511,87.891
3.79289522,1.51533648,32.1086185,1.507,4.521,94.469
3.8015486,1.5155272,32.0256469,1.507,4.532,101.11
3.8095246,1.5158913,31.9276754,1.507,4.538,107.625
3.81661076,1.51410816,31.8480975,1.507,4.548,114.156
3.82316764,1.51750739,31.7726627,1.507,4.554,120.688
3.82833079,1.5158242,31.7031008,1.507,4.559,127.235
3.83278194,1.51717159,31.616258,1.507,4.565,133.797
3.83668529,1.51303413,31.5424277,1.507,4.565,140.375
3.84012594,1.51793351,31.4635838,1.507,4.57,146.953
3.84323561,1.51668818,31.398844,1.507,4.575,153.547
3.84602658,1.51727785,31.3282124,1.507,4.575,160.11
3.84860653,1.5159374,31.2587223,1.507,4.581,166.688
3.85113697,1.51758355,31.1955912,1.507,4.581,173.25
3.85372412,1.51431533,31.1228427,1.507,4.581,179.781
3.85628548,1.51452266,31.0554087,1.507,4.586,186.297
3.85818073,1.51556321,30.9832737,1.507,4.586,192.828
3.86065555,1.51384945,30.9293897,1.507,4.592,199.391
3.86298469,1.51535392,30.8759129,1.507,4.592,205.953
3.86505377,1.51358774,30.8239016,1.507,4.597,212.516
3.86730697,1.51595652,30.7652096,1.507,4.597,219.031
3.86965984,1.51315505,30.712971,1.507,4.597,225.547
3.87165429,1.51746682,30.6566034,1.507,4.602,232.063
3.87404949,1.51453223,30.6056918,1.507,4.602,238.625
3.87611105,1.51493901,30.5413449,1.507,4.608,245.172
3.87847995,1.51537132,30.4842584,1.507,4.608,251.719
3.8804969,1.51756865,30.4256561,1.507,4.613,258.235
3.88250017,1.51491979,30.3870332,1.507,4.613,264.75
3.88464142,1.51454176,30.3393085,1.507,4.613,271.266
3.88687258,1.51675514,30.2855105,1.507,4.619,277.781
3.88898181,1.51687272,30.2340724,1.507,4.619,284.688
3.89089057,1.51718152,30.1877555,1.507,4.624,291.313
3.8930648,1.51257925,30.1350034,1.507,4.624,297.953
3.89487468,1.5146746,30.0918244,1.507,4.629,304.594
3.89706511,1.51446554,30.0394002,1.507,4.629,311.235
3.89919592,1.51482945,30.0075253,1.507,4.629,317.938
3.90135044,1.51709582,29.9652949,1.507,4.635,324.625
3.90341337,1.51676956,29.9156297,1.507,4.635,331.313
3.90504911,1.51726501,29.8794764,1.507,4.635,337.953
3.90727907,1.51492167,29.8363439,1.507,4.635,344.578
3.90903212,1.51751334,29.7973299,1.507,4.64,351.219
3.91086616,1.51748953,29.7492076,1.507,4.64,357.86
3.9129801,1.51412199,29.717241,1.507,4.64,364.485
3.91483907,1.51533537,29.6701004,1.507,4.646,371.188
3.91671581,1.51650426,29.6361273,1.507,4.646,377.891
3.91856559,1.51770301,29.5992233,1.507,4.646,384.531
3.92039145,1.51399026,29.5472468,1.507,4.651,391.172
3.92176306,1.51486392,29.5136839,1.507,4.651,397.813
3.92368259,1.5153291,29.4716322,1.507,4.656,404.453
3.92533047,1.51779876,29.4365172,1.507,4.656,411.156
3.92713773,1.51692812,29.3937981,1.507,4.656,417.86
3.92865419,1.51642015,29.3606403,1.507,4.656,424.5
3.92996313,1.51503325,29.3372307,1.507,4.662,431.141
3.93177034,1.51684207,29.3019245,1.507,4.662,437.875
3.93350645,1.51539379,29.2491897,1.507,4.662,444.578
3.9346919,1.51696944,29.2177388,1.507,4.662,451.281
3.93620311,1.51652754,29.1886782,1.507,4.667,457.922
3.93755405,1.516891,29.1622253,1.507,4.667,464.563
3.93904343,1.51367757,29.1281405,1.507,4.667,471.266
3.94046584,1.51767957,29.0939863,1.507,4.667,477.969
3.94210859,1.51712796,29.0640709,1.507,4.672,484.625
3.94304046,1.51814661,29.0329602,1.507,4.672,491.266
3.94434423,1.5164848,28.9985564,1.507,4.672,497.891
3.94555498,1.51596424,28.9686411,1.507,4.672,504.531
3.94704386,1.51460426,28.9487464,1.507,4.678,511.172
3.94831917,1.51540625,28.9125184,1.507,4.678,517.875
3.94938999,1.51733178,28.8856731,1.507,4.678,524.516
3.95044651,1.51845689,28.8615212,1.507,4.678,531.156
3.95203011,1.51416318,28.8440439,1.507,4.678,537.86
3.95304586,1.51811943,28.8201026,1.507,4.678,544.563
3.95433633,1.51635316,28.7884799,1.507,4.683,551.203
3.95563766,1.51568982,28.7587881,1.507,4.683,557.844
3.95648939,1.5166843,28.7373494,1.507,4.683,564.5
3.95777466,1.51460335,28.7124835,1.507,4.683,571.188
3.95915664,1.51562475,28.6838908,1.507,4.689,577.906
3.96014533,1.51489475,28.6589585,1.507,4.689,584.61
3.96137562,1.51514888,28.6284262,1.507,4.689,591.297
3.9623115,1.51504696,28.6026045,1.507,4.689,598
3.96364601,1.51541812,28.5734685,1.507,4.689,604.61
3.96467824,1.51475298,28.5509218,1.507,4.694,611.266
