Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.33394712,-0.000775445877,33.7450851,-0.001,-0.007,0
3.03690836,-3.39897535,33.7042757,-3.414,1.412,2.469
3.42490791,1.51614449,33.6946698,1.506,4.138,6.219
3.45655652,1.51524858,33.6718115,1.507,4.181,9.782
3.47786547,1.51640354,33.6345069,1.507,4.203,13.313
3.49544224,1.51418055,33.5867847,1.507,4.219,16.86
3.51116335,1.51788366,33.5325021,1.507,4.235,20.391
3.52581608,1.51532951,33.4823623,1.507,4.251,23.985
3.53943874,1.51646972,33.4394247,1.507,4.262,27.516
3.55197388,1.5140806,33.3769512,1.507,4.278,31.047
3.56370563,1.51278375,33.319261,1.507,4.289,34.578
3.574939,1.51583242,33.2522299,1.506,4.3,38.172
3.58562503,1.51772796,33.2034076,1.507,4.311,41.703
3.59538328,1.51516437,33.1428536,1.506,4.322,45.25
3.60522922,1.51665878,33.0809955,1.506,4.332,48.844
3.61408966,1.51425257,33.0308615,1.507,4.338,52.375
3.62279235,1.51785937,32.9665333,1.507,4.349,55.938
3.63095743,1.51544122,32.9101527,1.507,4.359,59.469
3.63885392,1.51677533,32.8519199,1.507,4.365,63.047
3.64660084,1.51487807,32.7884104,1.507,4.376,66.578
3.65362925,1.51612642,32.7298141,1.507,4.381,70.11
3.66080127,1.51432826,32.6743183,1.507,4.386,73.672
3.6673468,1.51794663,32.6143161,1.507,4.397,77.266
3.67383319,1.51889028,32.5608722,1.506,4.403,80.797
3.68010322,1.5157623,32.4936799,1.507,4.408,84.328
3.68631101,1.51836242,32.447275,1.507,4.413,87.907
3.69174388,1.51582433,32.3993947,1.507,4.419,91.453
3.69747358,1.51686205,32.3367082,1.507,4.424,95
3.703245,1.51526779,32.2748601,1.507,4.43,98.547
3.70851955,1.51464482,32.2148478,1.507,4.44,102.078
3.7137452,1.51874253,32.1618428,1.507,4.44,105.672
3.71884197,1.51577802,32.1154248,1.507,4.446,109.203
3.72332989,1.51571702,32.0789233,1.507,4.451,112.735
3.72788745,1.51514341,32.0058587,1.507,4.457,116.328
3.73242201,1.51794175,31.9580086,1.506,4.462,119.891
3.73682372,1.51745278,31.9041744,1.507,4.462,123.438
3.74125556,1.5187202,31.8469225,1.507,4.467,126.969
3.74566536,1.5169443,31.7959701,1.506,4.473,130.563
3.74951571,1.51439918,31.7409626,1.507,4.478,134.094
3.7533078,1.51295218,31.6880145,1.506,4.484,137.625
3.75699082,1.51713574,31.6307848,1.507,4.484,141.219
3.76128269,1.51502048,31.5907819,1.507,4.489,144.75
