Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.65120151,-0.00191043313,24.3857868,0,-0.007,0
3.30955837,-3.79945483,24.3948629,-3.801,1.504,2.454
3.75261754,1.51544106,24.441867,1.507,4.473,7.204
3.77564945,1.51496362,24.4669588,1.507,4.5,11.766
3.7891601,1.51491297,24.4861971,1.506,4.516,16.391
3.79960058,1.51344631,24.4895441,1.507,4.527,20.969
3.80770236,1.51421411,24.4807181,1.507,4.538,25.547
3.81470747,1.51784423,24.4644345,1.507,4.543,30.079
3.8208122,1.51740359,24.4511187,1.507,4.548,34.704
3.82589402,1.51609598,24.4259763,1.507,4.554,39.282
3.83053261,1.51316737,24.4249013,1.507,4.559,43.829
3.834257,1.51421436,24.3973788,1.507,4.565,48.375
3.83757825,1.51641356,24.3866447,1.507,4.57,52.985
3.84041906,1.51714077,24.3732502,1.507,4.57,57.532
3.84306093,1.51883079,24.3612751,1.507,4.57,62.11
3.8454759,1.5156281,24.3544439,1.507,4.575,66.657
3.8477809,1.51436799,24.3346182,1.507,4.575,71.172
3.84974807,1.51475554,24.3351618,1.507,4.581,75.719
3.85177269,1.51397205,24.3153911,1.507,4.581,80.282
3.85330285,1.51774351,24.3014174,1.507,4.581,84.829
3.85518869,1.51143542,24.2934561,1.507,4.586,89.391
3.85698983,1.51515445,24.2849094,1.507,4.586,93.922
3.8584489,1.51608796,24.2686383,1.506,4.586,98.469
3.85997999,1.5151243,24.2659421,1.507,4.592,103.016
3.86153368,1.51579711,24.2601406,1.507,4.592,107.547
3.86295421,1.51225619,24.2491931,1.507,4.592,112.094
3.86402915,1.5154621,24.2357554,1.507,4.592,116.641
3.8656393,1.51913034,24.2318866,1.507,4.597,121.172
3.86713516,1.5149758,24.2259887,1.507,4.597,125.688
3.86824783,1.51541674,24.2205575,1.507,4.597,130.235
3.86965197,1.5146192,24.2169166,1.507,4.597,134.766
3.87087209,1.5140181,24.2104997,1.506,4.597,139.344
3.87233344,1.51641659,24.1965547,1.507,4.602,143.875
3.87366683,1.51465231,24.1834259,1.507,4.602,148.422
3.87503187,1.51725294,24.1850442,1.507,4.602,152.954
3.87634319,1.51709484,24.1773518,1.507,4.608,157.532
3.87766851,1.51502342,24.1631106,1.507,4.608,162.063
3.8790709,1.51301491,24.163084,1.507,4.608,166.61
3.88026615,1.51662331,24.157602,1.507,4.608,171.141
3.88170358,1.51629611,24.1531819,1.507,4.608,175.688
3.88293736,1.51581282,24.1504089,1.507,4.608,180.204
3.88417718,1.51512924,24.1440086,1.507,4.613,184.735
3.88533168,1.51727604,24.146421,1.507,4.613,189.266
3.88659632,1.51759431,24.141321,1.507,4.613,193.797
3.88806132,1.51300889,24.1343134,1.507,4.613,198.344
3.88909464,1.51701629,24.1289459,1.507,4.619,202.875
3.89032662,1.51709423,24.1169883,1.507,4.619,207.422
3.89195141,1.51493028,24.114804,1.506,4.619,211.985
3.89298499,1.51417329,24.1124886,1.507,4.619,216.547
