Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.28354004,0.00035682258,34.6904326,0,-0.007,0
2.99139458,-3.32544701,34.6464506,-3.342,1.396,2.453
3.37646903,1.51602807,34.6213403,1.507,4.095,5.984
3.40713545,1.51398825,34.5904013,1.507,4.138,9.266
3.42813344,1.51628086,34.5443178,1.507,4.16,12.563
3.44628329,1.51380175,34.5080975,1.507,4.176,15.875
3.46219908,1.51522102,34.4669645,1.507,4.192,19.203
3.47735595,1.51308808,34.4197896,1.507,4.208,22.563
3.49137925,1.51132034,34.3728249,1.507,4.224,25.859
3.50456941,1.51397654,34.3196634,1.507,4.235,29.219
3.51658649,1.51461899,34.2714647,1.507,4.246,32.516
3.52804339,1.51416282,34.2115391,1.507,4.262,35.828
3.53897126,1.51586859,34.1631794,1.507,4.273,39.125
3.54922147,1.51626046,34.0977181,1.507,4.284,42.453
3.55917594,1.51660251,34.0403068,1.507,4.289,45.75
3.56882247,1.51474232,33.9740339,1.507,4.3,49.047
3.57788504,1.51911819,33.9340502,1.507,4.311,52.344
3.58609642,1.5150851,33.8826561,1.507,4.316,55.641
3.59460118,1.52088905,33.8214085,1.507,4.327,58.969
3.60261919,1.51603872,33.7636996,1.507,4.338,62.266
3.6102919,1.51347167,33.7113574,1.507,4.343,65.547
3.61758759,1.51356222,33.6573929,1.507,4.349,68.844
3.62454501,1.51557395,33.6075913,1.507,4.359,72.141
3.63146203,1.51427749,33.5590725,1.507,4.365,75.438
3.63808386,1.51848016,33.5039229,1.507,4.37,78.734
3.64447867,1.51702541,33.4366929,1.507,4.376,82.016
3.65033946,1.51428714,33.3808006,1.507,4.386,85.328
3.65641113,1.51345059,33.3311133,1.507,4.392,88.609
3.66216705,1.51300588,33.2933826,1.507,4.397,91.906
3.66783303,1.51823492,33.2374527,1.507,4.403,95.219
3.67337545,1.51431984,33.1931938,1.507,4.408,98.516
3.6785022,1.51446182,33.1349407,1.507,4.413,101.813
3.68394201,1.51731436,33.0782403,1.507,4.419,105.109
3.68888686,1.51609178,33.0250328,1.507,4.419,108.406
3.69363226,1.515089,32.9706551,1.507,4.424,111.703
3.69839337,1.51563563,32.9181601,1.507,4.43,114.984
3.70300213,1.51542565,32.8671659,1.507,4.435,118.281
3.70756793,1.51639969,32.824181,1.507,4.44,121.578
3.71179945,1.51527104,32.7683134,1.507,4.446,124.859
3.71628011,1.51534659,32.7217085,1.507,4.446,128.172
3.72052282,1.51554112,32.674953,1.507,4.451,131.453
3.72456049,1.5146374,32.6219077,1.507,4.457,134.75
3.72842105,1.51394971,32.5713107,1.507,4.462,138.047
3.73245221,1.51418187,32.5224036,1.507,4.462,141.344
3.7362465,1.51469476,32.4816855,1.507,4.467,144.734
3.73989781,1.51634754,32.4284016,1.507,4.473,148.031
3.7435558,1.51455774,32.3880718,1.507,4.478,151.328
3.74723702,1.51620452,32.3369943,1.507,4.478,154.625
3.75060731,1.5131535,32.291056,1.507,4.484,157.906
3.75395771,1.51532831,32.2454087,1.507,4.484,161.219
3.75729729,1.51547477,32.1958661,1.507,4.489,164.5
3.7608364,1.51513147,32.1547495,1.507,4.494,167.797
3.76405729,1.51667766,32.1087659,1.507,4.494,171.094
3.76694694,1.51360726,32.0588075,1.507,4.5,174.391
3.76994494,1.51588807,32.0165436,1.507,4.5,177.672
3.77327889,1.51792961,31.9685964,1.507,4.505,181.031
3.77610498,1.51551219,31.9279964,1.507,4.505,184.328
3.77892893,1.51624664,31.8753409,1.507,4.511,187.641
3.78197893,1.51653976,31.8443313,1.507,4.511,190.938
3.78405708,1.51458691,31.8051433,1.507,4.516,194.219
3.78717279,1.517259,31.7585707,1.507,4.521,197.531
3.78988976,1.51738648,31.7180668,1.507,4.521,200.813
3.79202138,1.51620495,31.6682593,1.507,4.521,204.109
3.79457657,1.51699929,31.6310491,1.507,4.527,207.406
3.79677582,1.51431045,31.5906803,1.507,4.527,210.719
3.7992002,1.5160907,31.5482124,1.507,4.532,214.016
3.80127847,1.51353322,31.4993807,1.507,4.532,217.313
3.80318293,1.51558979,31.4557211,1.507,4.532,220.609
3.80526998,1.51596569,31.4237145,1.507,4.538,223.906
3.80717312,1.51703506,31.3811607,1.507,4.538,227.203
3.80896588,1.51828271,31.3496858,1.507,4.538,230.484
3.81050972,1.51600422,31.3191518,1.507,4.543,233.797
3.81214827,1.51478081,31.2715366,1.507,4.543,237.078
3.81367306,1.51761523,31.2373938,1.507,4.543,240.391
