Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.34264959,-0.000337215204,24.2573409,0,-0.007,0
2.9685855,-3.32624939,24.2549692,-3.342,1.396,2.485
3.479525,1.51563849,24.2868745,1.507,4.187,5.219
3.4979428,1.51368917,24.3002658,1.507,4.219,7.766
3.51050228,1.51613603,24.2986278,1.507,4.235,10.313
3.52175742,1.51621624,24.2988495,1.507,4.246,12.875
3.53128783,1.51348781,24.3074034,1.507,4.257,15.391
3.540233,1.51529568,24.3021412,1.507,4.268,17.938
3.54895377,1.51502835,24.3018416,1.507,4.273,20.469
3.55709008,1.51396971,24.292661,1.507,4.284,23.016
3.56456355,1.51746043,24.2908722,1.507,4.289,25.532
3.57214111,1.51694778,24.280604,1.507,4.295,28.063
3.5792891,1.51773308,24.2829796,1.507,4.305,30.563
3.58628373,1.5172757,24.2730663,1.507,4.311,33.078
3.59270216,1.51452907,24.2727627,1.507,4.316,35.594
3.59913663,1.51563878,24.2616229,1.507,4.327,38.11
3.60556453,1.51389196,24.25436,1.507,4.332,40.625
3.61179856,1.51413193,24.2531447,1.507,4.338,43.125
3.6176116,1.51720807,24.2336685,1.507,4.343,45.641
3.62332032,1.51639314,24.2289191,1.507,4.349,48.188
3.62898579,1.5163179,24.2354711,1.507,4.354,50.703
3.63452192,1.5144166,24.2286966,1.507,4.359,53.219
3.63990139,1.51329831,24.2185567,1.507,4.365,55.735
3.64529461,1.51550243,24.2101794,1.507,4.37,58.25
3.65043245,1.51290788,24.1986961,1.507,4.376,60.766
3.65543184,1.51653613,24.1943799,1.507,4.381,63.282
3.66021588,1.51491337,24.1834618,1.507,4.386,65.782
3.66559712,1.51943111,24.1794748,1.507,4.392,68.297
3.66928136,1.51517696,24.1717168,1.507,4.397,70.813
3.67429894,1.51589086,24.1711062,1.507,4.403,73.313
3.67883262,1.51368391,24.1660411,1.507,4.403,75.828
3.68345016,1.51459364,24.1564553,1.507,4.408,78.344
3.68754448,1.51430241,24.1522097,1.507,4.413,80.844
3.69176171,1.51341711,24.14201,1.507,4.419,83.36
3.6959064,1.51388457,24.1498427,1.507,4.424,85.86
3.70013078,1.51154792,24.1383527,1.507,4.424,88.375
3.70433842,1.51719949,24.1377956,1.507,4.43,90.891
3.70846578,1.51667552,24.1292542,1.507,4.435,93.422
3.71329837,1.51463324,24.1176299,1.507,4.44,95.985
3.71610243,1.52172883,24.1146028,1.507,4.446,98.532
3.72013131,1.51417324,24.1148251,1.507,4.446,101.063
3.722975,1.51571276,24.1129137,1.507,4.451,103.578
3.72748286,1.51218492,24.0959688,1.507,4.457,106.11
3.73063179,1.51711966,24.0860315,1.507,4.457,108.625
3.73393256,1.51371252,24.0806906,1.507,4.462,111.141
3.73767297,1.51321575,24.0883657,1.507,4.462,113.672
3.74158228,1.5099999,24.0843757,1.507,4.467,116.188
3.74452439,1.51373611,24.089929,1.507,4.473,118.719
3.74777831,1.51940568,24.0760454,1.507,4.478,121.235
3.7513978,1.51682794,24.0650541,1.507,4.478,123.766
3.7541534,1.51560635,24.0728789,1.507,4.478,126.282
3.75818013,1.51817306,24.0619415,1.507,4.484,128.797
3.76056764,1.514658,24.0602765,1.507,4.489,131.328
3.76351801,1.51888104,24.054423,1.507,4.489,133.844
3.76638352,1.51962067,24.0522369,1.507,4.494,136.344
3.76953096,1.51215862,24.0388987,1.507,4.5,138.86
3.77240749,1.51495768,24.0353553,1.507,4.5,141.375
3.77554767,1.51565324,24.037817,1.507,4.505,143.875
3.7781748,1.51597821,24.0243617,1.507,4.505,146.391
3.78106237,1.5137313,24.017696,1.507,4.511,148.891
3.78366884,1.50464852,24.0188773,1.507,4.511,151.407
3.78673907,1.51106363,24.0124411,1.507,4.511,153.907
3.78901445,1.51704085,24.0115594,1.507,4.516,156.422
3.79166564,1.51364485,24.0105776,1.507,4.521,158.938
3.79451156,1.51515837,24.0046461,1.507,4.521,161.438
3.79688964,1.51585023,24.0018925,1.507,4.521,163.953
3.79980447,1.51169585,23.997022,1.507,4.527,166.469
3.80206426,1.51521286,23.9976282,1.507,4.532,169.016
3.80476174,1.51692253,23.9956549,1.507,4.532,171.578
3.80684625,1.51684877,23.9880182,1.507,4.532,174.141
3.80956454,1.5173155,23.992229,1.507,4.538,176.657
3.81188595,1.51732336,23.9886678,1.507,4.538,179.172
3.81403716,1.51628808,23.9797739,1.507,4.543,181.703
3.81660825,1.51410205,23.9710596,1.507,4.543,184.219
3.81863179,1.5153398,23.9708409,1.507,4.548,186.75
3.82115969,1.51523664,23.9645064,1.507,4.548,189.266
3.82331886,1.51594274,23.9687663,1.507,4.548,191.797
3.82537811,1.51533242,23.9539356,1.507,4.554,194.313
3.82779412,1.5142522,23.9489361,1.507,4.554,196.828
3.82961811,1.51497204,23.9440825,1.507,4.559,199.36
3.83154677,1.51546697,23.9471595,1.507,4.559,201.875
3.83353195,1.51540947,23.9427556,1.507,4.565,204.422
3.83584725,1.51610024,23.9341898,1.507,4.565,206.969
3.83762533,1.51425516,23.9433292,1.507,4.565,209.547
3.83946936,1.51311029,23.9387881,1.507,4.57,212.094
3.84124888,1.51911369,23.9386106,1.507,4.57,214.61
3.84308845,1.51356672,23.939336,1.507,4.57,217.141
3.84481051,1.5145788,23.9385208,1.507,4.575,219.657
3.84646297,1.51298442,23.9341973,1.507,4.575,222.172
3.84787257,1.51541396,23.9328734,1.507,4.575,224.703
3.84929568,1.51518683,23.9318328,1.507,4.575,227.219
3.85078836,1.51433824,23.9244453,1.507,4.581,229.75
3.85228881,1.5160611,23.9222221,1.507,4.581,232.25
3.85345533,1.51288606,23.9253934,1.507,4.581,234.766
3.85492919,1.51629983,23.9274134,1.507,4.581,237.282
3.85603145,1.51336251,23.9237642,1.507,4.581,239.782
3.85721152,1.51698964,23.9131772,1.507,4.586,242.297
3.85807347,1.51855216,23.9228505,1.507,4.586,244.813
3.8590469,1.5119293,23.9112646,1.507,4.586,247.313
3.86036933,1.51618087,23.9108057,1.507,4.586,249.828
3.86130547,1.51392654,23.9156725,1.507,4.592,252.344
3.86205728,1.51347825,23.9149322,1.507,4.592,254.844
3.86314004,1.51494467,23.9130595,1.507,4.592,257.36
3.86401882,1.51549796,23.9094337,1.507,4.592,259.86
3.86476956,1.51229212,23.9096826,1.507,4.592,262.375
3.86546722,1.51820446,23.9084043,1.507,4.592,264.891
3.86607581,1.51368364,23.9040903,1.507,4.592,267.407
3.86693891,1.51256584,23.8993255,1.507,4.597,269.922
3.86759266,1.51601986,23.9052924,1.507,4.597,272.453
3.86833135,1.51664131,23.9064114,1.507,4.597,274.953
3.86905113,1.51715417,23.9007013,1.507,4.597,277.485
3.86996198,1.51235735,23.9049773,1.507,4.597,280.016
3.87028449,1.51366809,23.9022559,1.507,4.597,282.547
3.87071275,1.51622648,23.9068841,1.507,4.597,285.078
3.87152753,1.51767915,23.9039072,1.507,4.602,287.61
3.87194179,1.51271006,23.9042452,1.507,4.602,290.125
3.87264964,1.51638252,23.9046028,1.507,4.602,292.657
3.8729817,1.51661973,23.9024482,1.507,4.602,295.188
3.87360298,1.51667547,23.9054575,1.507,4.602,297.719
3.87394106,1.51665521,23.9106335,1.507,4.602,300.25
3.8747616,1.51474641,23.9125598,1.507,4.602,302.782
3.87516208,1.51532407,23.9127421,1.507,4.602,305.328
3.87553024,1.51395186,23.9090672,1.507,4.602,307.86
3.87615503,1.51583723,23.9100265,1.507,4.602,310.391
3.87657416,1.51602291,23.9088078,1.507,4.602,312.922
3.87721704,1.51267536,23.9060582,1.507,4.608,315.453
3.87759996,1.51612631,23.9058286,1.507,4.602,317.969
3.87798532,1.51339957,23.9078247,1.507,4.608,320.5
3.87851009,1.51522756,23.906848,1.507,4.608,323.094
3.87887431,1.51381986,23.9016921,1.507,4.608,325.594
3.87961612,1.51238876,23.9123763,1.507,4.608,328.11
3.88004228,1.51667134,23.9074673,1.507,4.608,330.625
3.88055417,1.51530109,23.9156006,1.507,4.608,333.125
3.88093077,1.51560396,23.9140004,1.507,4.608,335.641
3.88142795,1.52024984,23.9088518,1.507,4.613,338.141
3.88207036,1.51551989,23.9161312,1.507,4.608,340.657
3.88220103,1.51136971,23.9136752,1.507,4.613,343.172
3.88266472,1.51555659,23.9146347,1.507,4.613,345.672
3.88335141,1.51383254,23.9120329,1.507,4.613,348.188
3.88368427,1.51551758,23.9167011,1.507,4.613,350.688
3.88417972,1.51408497,23.9211198,1.507,4.613,353.203
3.88497073,1.51922702,23.9304986,1.507,4.613,355.703
3.88497868,1.51350874,23.9350768,1.507,4.613,358.219
3.8856249,1.51224183,23.9302782,1.507,4.613,360.735
3.88609862,1.51435057,23.9314533,1.507,4.613,363.25
3.88628942,1.51580659,23.9269867,1.507,4.613,365.782
3.88706101,1.51455647,23.9310849,1.507,4.619,368.313
3.8874607,1.51297741,23.9346336,1.507,4.619,370.844
3.88806377,1.51550067,23.9337674,1.507,4.619,373.375
3.88872804,1.51552769,23.9379692,1.507,4.619,375.907
3.88917659,1.51638054,23.9476973,1.507,4.619,378.453
3.8895123,1.51479632,23.9446251,1.507,4.619,381
3.89000947,1.51457995,23.9457128,1.507,4.619,383.532
3.8903318,1.51469943,23.9481261,1.507,4.619,386.078
3.89119278,1.51731007,23.9420553,1.507,4.619,388.61
3.89139217,1.51698515,23.9449441,1.507,4.619,391.141
3.892022,1.51513327,23.9519723,1.507,4.619,393.657
3.89253145,1.51092085,23.9533924,1.507,4.619,396.188
3.89273615,1.51286184,23.957052,1.507,4.619,398.719
3.89378286,1.51639745,23.9599812,1.507,4.624,401.25
3.89418112,1.51496022,23.9616369,1.507,4.624,403.766
3.89474448,1.51114654,23.967083,1.507,4.624,406.282
3.8950599,1.51568411,23.9665296,1.507,4.624,408.813
3.89563367,1.51423685,23.9646731,1.507,4.624,411.328
3.89593815,1.51403041,23.9746133,1.507,4.624,413.86
3.8965263,1.5160761,23.9719005,1.507,4.624,416.407
3.89708939,1.51717229,23.9730781,1.507,4.624,418.922
3.89772018,1.51548699,23.9751212,1.507,4.624,421.453
3.89819331,1.51312927,23.9726673,1.507,4.624,423.969
3.89865976,1.51790519,23.9748824,1.507,4.629,426.5
3.89904849,1.51161465,23.9816349,1.507,4.629,429.016
3.89932264,1.51675288,23.9839997,1.507,4.629,431.547
3.89997962,1.51437741,23.994876,1.507,4.629,434.078
3.90064883,1.51239366,23.9924124,1.507,4.629,436.594
3.90099818,1.51383017,23.9909391,1.507,4.629,439.125
3.90167036,1.51251901,23.9907573,1.507,4.629,441.641
3.9018621,1.51386319,23.9981673,1.507,4.629,444.203
3.90253323,1.51541859,24.0073303,1.507,4.629,446.719
3.90264987,1.51428977,24.000585,1.507,4.629,449.25
3.90321007,1.51555313,23.9956566,1.507,4.629,451.766
3.90388303,1.51362177,24.0012847,1.507,4.635,454.282
3.90454153,1.51685933,24.0076235,1.507,4.635,456.797
3.90494934,1.51274995,24.0144148,1.507,4.635,459.297
3.90538737,1.51319379,24.0119858,1.507,4.635,461.813
3.90612064,1.51545398,24.0195187,1.507,4.635,464.313
3.90625534,1.51398497,24.013618,1.507,4.635,466.828
3.90658184,1.51152129,24.0216335,1.507,4.635,469.344
3.90728408,1.51400529,24.01671,1.507,4.635,471.844
3.90760413,1.51354817,24.0160772,1.507,4.635,474.36
3.90811442,1.51553256,24.0239912,1.507,4.635,476.875
3.9084637,1.5131961,24.0294318,1.507,4.635,479.375
3.90914483,1.51533696,24.0364876,1.507,4.635,481.907
3.90951162,1.51804923,24.0418742,1.507,4.635,484.422
3.91015033,1.51530417,24.0450883,1.507,4.635,486.938
3.91046887,1.51629501,24.0394437,1.507,4.64,489.453
3.91121544,1.51472559,24.0371472,1.507,4.64,491.969
3.9115506,1.51696428,24.0509013,1.507,4.64,494.485
3.9121107,1.51509052,24.0380534,1.507,4.64,497
3.91225429,1.51393898,24.0528021,1.507,4.64,499.516
3.91299664,1.5170928,24.0550514,1.507,4.64,502.032
