Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.496442,0.00137057952,33.2645594,0,-0.007,0
3.17694862,-3.58872096,33.1816753,-3.604,1.455,2.531
3.55949536,1.51427954,33.1718585,1.507,4.268,9.344
3.6164613,1.51410153,33.1670226,1.507,4.343,15.969
3.64659568,1.51693771,33.1188578,1.507,4.376,22.563
3.67043376,1.51480968,33.0494115,1.507,4.397,29.172
3.69058897,1.5165527,32.9608191,1.507,4.419,35.766
3.70909272,1.51646885,32.8794648,1.507,4.44,42.344
3.72505413,1.51620144,32.7698192,1.507,4.457,48.953
3.73971305,1.51454643,32.6765303,1.507,4.467,55.531
3.75318223,1.51562394,32.5830682,1.507,4.484,62.109
3.76583968,1.51593945,32.4954981,1.507,4.494,68.688
3.77709308,1.51484375,32.3912876,1.507,4.505,75.266
3.7871992,1.5135302,32.2974601,1.507,4.516,81.828
3.79645545,1.51392005,32.2122325,1.507,4.527,88.422
3.80545372,1.51724467,32.1326522,1.507,4.538,95.016
3.8131519,1.51402215,32.0462664,1.507,4.543,101.594
3.82039994,1.51533864,31.9566304,1.507,4.554,108.156
3.82635544,1.51625625,31.8697826,1.507,4.559,114.734
3.83157147,1.51438887,31.7842654,1.507,4.565,121.297
3.83590741,1.51742062,31.7225677,1.507,4.57,127.859
3.83988828,1.51667662,31.6414088,1.507,4.57,134.422
3.84332382,1.51534511,31.5618865,1.507,4.575,140.984
3.84599581,1.51862677,31.4958122,1.507,4.575,147.531
3.84881873,1.5144697,31.4270568,1.507,4.581,154.109
3.85151795,1.51495674,31.3683265,1.507,4.581,160.672
3.8543475,1.51482556,31.2933399,1.507,4.586,167.219
3.8564247,1.51408203,31.2252635,1.507,4.586,173.828
3.85885358,1.51791734,31.1719008,1.507,4.592,180.375
3.86129962,1.51461874,31.1030965,1.507,4.592,186.938
3.8636847,1.51571264,31.033669,1.507,4.597,193.5
3.86591801,1.51597791,30.9816774,1.507,4.597,200.063
3.86849815,1.51218221,30.9204136,1.507,4.597,206.625
3.87054486,1.51436425,30.8610535,1.507,4.602,213.188
3.87300854,1.5178626,30.7870713,1.507,4.602,219.734
3.875009,1.51688729,30.7286386,1.507,4.608,226.313
3.87726579,1.51482756,30.6783595,1.507,4.608,232.891
3.87980277,1.51878371,30.6147941,1.507,4.613,239.859
3.88191774,1.51488354,30.5620586,1.507,4.613,246.578
3.88402187,1.51777698,30.5021587,1.507,4.613,253.328
3.88652735,1.51607136,30.4532807,1.507,4.619,260.031
3.88866685,1.51486431,30.4148577,1.507,4.619,266.734
3.89073861,1.51482824,30.3558447,1.507,4.619,273.484
3.89302071,1.51791219,30.2972235,1.507,4.624,280.219
3.89496832,1.51677415,30.2606946,1.507,4.629,286.922
3.89724538,1.51746351,30.2188776,1.507,4.629,293.594
3.89933536,1.51344019,30.1609927,1.507,4.629,300.344
3.90110497,1.5151534,30.1115246,1.507,4.635,307.047
3.90304345,1.51478074,30.0755432,1.507,4.635,313.719
3.90545462,1.51560247,30.0255823,1.507,4.635,320.469
3.90749434,1.51835806,29.9850981,1.507,4.64,327.234
3.90939637,1.51858635,29.9285268,1.507,4.64,333.922
3.91155738,1.51335197,29.8891311,1.507,4.64,340.672
3.91337321,1.51458575,29.8462839,1.507,4.646,347.391
3.91530761,1.51752928,29.8084431,1.507,4.646,354.141
3.91729902,1.51518896,29.7719227,1.507,4.651,360.891
3.91922405,1.5129566,29.7127541,1.507,4.651,367.578
3.9212689,1.5170372,29.6794055,1.507,4.651,374.281
3.92265883,1.51612425,29.6411643,1.507,4.656,380.984
3.92476426,1.51656592,29.6000027,1.507,4.656,387.719
3.92629575,1.51536896,29.5573338,1.507,4.656,394.422
3.92811284,1.51565409,29.5348906,1.507,4.656,401.172
3.9297496,1.51430272,29.4967243,1.507,4.662,407.891
3.9313951,1.51627074,29.4596038,1.507,4.662,414.609
3.93288274,1.51588025,29.4162188,1.507,4.662,421.297
3.93439434,1.51290698,29.3689698,1.507,4.667,428.047
3.93623314,1.51755366,29.3418786,1.507,4.667,434.75
3.93760059,1.51528015,29.3056963,1.507,4.667,441.5
3.93895408,1.51734145,29.2752031,1.507,4.667,448.219
3.94044479,1.5147963,29.2345055,1.507,4.672,454.906
3.94180509,1.51544316,29.2076107,1.507,4.672,461.656
3.94346886,1.51588371,29.1798548,1.507,4.672,468.359
3.9446998,1.51515101,29.141425,1.507,4.672,475.109
3.94624208,1.51522414,29.1078207,1.507,4.678,481.828
3.94741746,1.51561822,29.0779736,1.507,4.678,488.516
3.94876686,1.516307,29.0434311,1.507,4.678,495.266
3.95047057,1.51349669,29.0131292,1.507,4.678,502
3.95140041,1.51607555,28.9879402,1.507,4.683,508.734
3.95255208,1.51271632,28.9584269,1.507,4.683,515.469
3.95394063,1.51704687,28.9193974,1.507,4.683,522.203
3.95510203,1.51806163,28.8997848,1.507,4.683,528.906
3.95635886,1.51638357,28.879313,1.507,4.683,535.641
3.95780243,1.51534042,28.8428524,1.507,4.683,542.344
3.95886568,1.51339023,28.8121842,1.507,4.689,549.109
3.95998837,1.51833701,28.7800217,1.507,4.689,555.875
3.96131347,1.51444206,28.7525636,1.507,4.689,562.609
3.96230122,1.51478467,28.7275412,1.507,4.694,569.328
3.96365372,1.51607879,28.7063213,1.507,4.694,576.047
3.96468741,1.51623339,28.6818656,1.507,4.694,582.766
3.96596168,1.51888221,28.6571879,1.507,4.694,589.5
3.96723924,1.51605098,28.6300178,1.507,4.694,596.203
3.96849927,1.51868238,28.6067574,1.507,4.694,602.938
3.96933209,1.51821433,28.5757293,1.507,4.699,609.672
3.97055912,1.51769246,28.5594901,1.507,4.699,616.375
3.9715656,1.51661346,28.5327431,1.507,4.699,623.109
3.97263653,1.5165208,28.5239748,1.507,4.699,629.813
3.97389763,1.51541744,28.4829656,1.507,4.699,636.563
3.97448998,1.51831427,28.4771965,1.507,4.705,643.281
3.97593223,1.51698756,28.4508447,1.507,4.705,650
3.97689953,1.51622371,28.4209775,1.507,4.705,656.781
3.97828945,1.51450919,28.3963846,1.507,4.705,663.563
3.97920188,1.51704053,28.3866452,1.507,4.705,670.297
3.9801726,1.51550342,28.3542401,1.507,4.71,677.031
3.98129746,1.51731485,28.3243542,1.507,4.71,683.703
3.98234789,1.51532411,28.3183206,1.507,4.71,690.375
3.98321155,1.51969323,28.3044353,1.507,4.71,697.031
3.98443631,1.51816482,28.2681403,1.507,4.71,703.719
3.98565205,1.51790681,28.2486367,1.507,4.71,710.406
3.98666315,1.51449818,28.2417407,1.507,4.716,717.125
3.98766345,1.51722089,28.2297392,1.507,4.716,723.828
3.98839256,1.51627404,28.1980606,1.507,4.716,730.578
3.98981325,1.51441478,28.1784711,1.507,4.716,737.25
3.99061227,1.51791125,28.1679292,1.507,4.716,743.906
3.99177545,1.51615197,28.1409821,1.507,4.721,750.625
3.99304107,1.51377025,28.1424338,1.507,4.721,757.391
3.99412785,1.51290626,28.1177564,1.507,4.721,764.125
3.99503028,1.51571252,28.1031371,1.507,4.721,770.859
3.99599465,1.51282221,28.0825836,1.507,4.721,777.609
3.99713578,1.51761444,28.0568978,1.507,4.721,784.344
3.99779113,1.51499563,28.0366014,1.507,4.726,791.031
3.99913527,1.51692006,28.0218865,1.507,4.726,797.719
4.00035175,1.51419048,28.0040138,1.507,4.726,804.438
4.00143619,1.51506019,27.9829597,1.507,4.726,811.188
4.00240327,1.51954013,27.9683262,1.507,4.726,817.891
4.00322328,1.51558638,27.9666229,1.507,4.732,824.641
4.00436192,1.51431163,27.9552924,1.507,4.732,831.297
4.00552361,1.51623063,27.9486222,1.507,4.732,838.047
4.00654747,1.51509527,27.9254782,1.507,4.732,844.75
4.00779657,1.51693415,27.9206095,1.507,4.732,851.484
4.00884019,1.51675943,27.9042824,1.507,4.737,858.203
4.00986851,1.5151263,27.8879645,1.507,4.737,864.859
4.01063138,1.51715779,27.8821877,1.507,4.737,871.531
4.01157698,1.51841599,27.8531705,1.507,4.737,878.203
4.01263319,1.51533857,27.8483756,1.507,4.737,884.922
4.01376751,1.51574197,27.8362432,1.507,4.743,891.578
4.01482342,1.51623671,27.819734,1.507,4.743,898.266
4.01598516,1.51614511,27.8222812,1.507,4.743,904.953
4.01669094,1.51313386,27.8044772,1.507,4.743,911.625
4.01808925,1.51648825,27.7920857,1.507,4.743,918.375
4.01871945,1.51798937,27.781867,1.507,4.743,925.063
4.01992388,1.51732017,27.7664569,1.507,4.748,931.75
4.02084129,1.5173814,27.7610357,1.507,4.748,938.469
4.02204472,1.51772836,27.7521297,1.507,4.748,945.234
4.02278033,1.51728069,27.7353065,1.507,4.748,951.969
4.02391848,1.51237165,27.7288023,1.507,4.748,958.703
4.02502913,1.51336751,27.7181839,1.507,4.748,965.422
4.02613274,1.51722709,27.7040662,1.507,4.753,972.109
4.02696899,1.51721692,27.6925149,1.507,4.753,978.797
4.02767329,1.51472592,27.6790476,1.507,4.753,985.469
4.02883822,1.51663218,27.6744112,1.507,4.753,992.156
