Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.68469034,-0.000233513962,25.1217927,0,-0.007,0
3.33053537,-3.80397414,25.1146182,-3.814,1.504,2.484
3.7758967,1.51569352,25.1807427,1.507,4.505,8.984
3.81205065,1.51698431,25.2600602,1.507,4.548,15.328
3.82836426,1.51605841,25.290328,1.507,4.565,21.703
3.83848533,1.51381029,25.2940306,1.507,4.575,28.078
3.8457166,1.51549487,25.290599,1.507,4.581,34.469
3.85186888,1.51448176,25.2815243,1.507,4.586,40.859
3.85708865,1.51463902,25.2667841,1.507,4.592,47.203
3.86129791,1.51579621,25.2585734,1.507,4.597,53.531
3.86556213,1.5138489,25.2404354,1.507,4.602,59.859
3.86923441,1.5159008,25.2425264,1.507,4.608,66.187
3.87308421,1.51713184,25.2228333,1.507,4.608,72.578
3.8763839,1.51463969,25.2125342,1.507,4.613,78.906
3.87963118,1.51547536,25.2051851,1.507,4.613,85.234
3.88314715,1.51446995,25.195293,1.507,4.619,91.562
3.88610708,1.51393195,25.1843476,1.507,4.619,97.953
3.8894486,1.5116936,25.1760381,1.507,4.624,104.281
3.89218844,1.51593311,25.1783834,1.507,4.624,110.609
3.89529683,1.51279027,25.1642913,1.507,4.629,116.922
3.89790294,1.51545423,25.1490283,1.507,4.629,123.297
3.90083531,1.51586635,25.1491092,1.507,4.635,129.609
3.90342213,1.51618596,25.1493608,1.507,4.635,135.953
3.90588388,1.51323386,25.1407842,1.507,4.64,142.265
3.90897529,1.51481868,25.1286947,1.507,4.64,148.594
3.91139696,1.51729024,25.1230344,1.507,4.646,154.922
3.91336404,1.51501484,25.1164251,1.507,4.646,161.297
3.91611196,1.51583828,25.1232732,1.507,4.646,167.609
3.91841014,1.51792799,25.1111357,1.507,4.651,173.937
3.92081592,1.5133239,25.1086623,1.507,4.651,180.265
3.92304846,1.51527476,25.1078247,1.507,4.651,186.64
3.92529946,1.5190426,25.1038965,1.507,4.656,192.984
3.92746892,1.51299272,25.0993564,1.507,4.656,199.297
3.92960829,1.51764842,25.1002962,1.507,4.662,205.625
3.93185046,1.51417162,25.0952901,1.507,4.662,212
3.9337321,1.51545404,25.098374,1.507,4.662,218.375
3.9358223,1.51870823,25.0950402,1.507,4.667,225.062
3.93759188,1.51510098,25.1026618,1.507,4.667,231.5
3.93961261,1.51613799,25.1145237,1.507,4.667,238
3.9413233,1.51699083,25.1183431,1.507,4.672,244.453
3.94285324,1.51487822,25.1062132,1.507,4.672,250.953
3.94464879,1.5134903,25.1072738,1.507,4.672,257.39
3.94635223,1.51685371,25.0965272,1.507,4.678,263.89
3.94834896,1.51578124,25.1002044,1.507,4.678,270.328
3.94928414,1.51333919,25.1035883,1.507,4.678,276.828
3.95076345,1.51639387,25.1028399,1.507,4.678,283.281
3.95250497,1.51643021,25.1102554,1.507,4.678,289.781
3.95400631,1.51376561,25.1180453,1.507,4.683,296.234
