Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.31914251,-0.000243159651,33.5052461,0,-0.007,0
3.02891952,-3.38063454,33.4728891,-3.403,1.407,2.468
3.39918533,1.51696539,33.4600239,1.507,4.106,6.75
3.43622293,1.5156591,33.4269876,1.507,4.165,10.89
3.45979853,1.51416593,33.3902756,1.507,4.187,15.031
3.47937102,1.51734794,33.3458702,1.507,4.208,19.156
3.49682192,1.51790104,33.2824798,1.507,4.224,23.297
3.51287402,1.51795365,33.2136835,1.507,4.241,27.5
3.5276174,1.51424119,33.153793,1.507,4.257,31.64
3.54163925,1.51365042,33.0942478,1.507,4.268,35.781
3.55457978,1.51641934,33.0273578,1.507,4.284,39.922
3.56660235,1.51267802,32.9640663,1.507,4.295,44.062
3.57831388,1.51595875,32.9027827,1.507,4.305,48.203
3.58907709,1.51663301,32.8330649,1.507,4.316,52.39
3.59924321,1.51308677,32.7704397,1.507,4.327,56.531
3.60891008,1.51581021,32.7046647,1.507,4.338,60.656
3.61852759,1.51817618,32.634776,1.507,4.349,64.797
3.62751178,1.51554016,32.5736666,1.507,4.354,68.922
3.6361824,1.51896936,32.5151231,1.507,4.365,73.125
3.64422123,1.51650308,32.4553765,1.507,4.376,77.265
3.65186584,1.51456135,32.3917604,1.507,4.381,81.406
3.65943341,1.51887706,32.3154577,1.507,4.386,85.531
3.66676723,1.51376676,32.2554002,1.507,4.397,89.687
3.67363928,1.516971,32.1890383,1.507,4.403,93.875
3.68078499,1.51690719,32.1362905,1.507,4.408,98.078
3.6873344,1.51328424,32.0765735,1.507,4.419,102.203
3.69333184,1.51462962,32.0111976,1.507,4.419,106.343
3.69970993,1.5168526,31.9656626,1.507,4.43,110.468
3.7056103,1.51341092,31.9152558,1.507,4.435,114.656
3.71128265,1.51374409,31.8601087,1.507,4.44,118.797
3.71689056,1.51464096,31.8000196,1.507,4.446,122.922
3.72189042,1.51437347,31.7490008,1.507,4.451,127.062
3.72737334,1.51765052,31.6866508,1.507,4.457,131.203
3.7325145,1.51852093,31.6075601,1.507,4.462,135.375
3.73730497,1.51451356,31.556892,1.507,4.467,139.515
3.74231269,1.51536162,31.5121617,1.507,4.478,143.656
3.74687782,1.5151475,31.4589745,1.507,4.478,147.797
3.75173689,1.5144295,31.4076178,1.507,4.484,151.937
3.75578636,1.51442292,31.3503661,1.507,4.489,156.078
3.76023143,1.51612073,31.3040903,1.507,4.494,160.203
3.76435139,1.51458747,31.261764,1.507,4.494,164.39
3.76859253,1.51694723,31.1990938,1.507,4.5,168.531
3.77277752,1.51586752,31.1601227,1.507,4.505,172.672
