Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.3451414,-0.00287365565,26.229758,0,-0.007,0
3.00074591,-3.37613451,26.228845,-3.383,1.407,2.453
3.46880623,1.51699612,26.2525885,1.506,4.181,5.266
3.48677169,1.51443879,26.2598077,1.507,4.208,7.875
3.49891665,1.51602036,26.2684505,1.507,4.219,10.453
3.5096208,1.51392742,26.2602883,1.507,4.23,13.031
3.51901501,1.51449263,26.2546966,1.507,4.241,15.594
3.52769302,1.51988296,26.2469861,1.507,4.251,18.172
3.5366791,1.51405718,26.241985,1.506,4.262,20.797
3.54465401,1.51506011,26.2293864,1.507,4.268,23.391
3.55192119,1.51909894,26.2199634,1.507,4.273,25.969
3.55935842,1.51628069,26.2071478,1.507,4.284,28.531
3.56657674,1.51394723,26.2001969,1.507,4.289,31.109
3.57312301,1.51468703,26.1949015,1.507,4.295,33.688
3.57970977,1.51447139,26.1786514,1.507,4.305,36.25
3.58627911,1.51575159,26.1718456,1.507,4.311,38.828
3.59252604,1.51333178,26.1585846,1.506,4.316,41.453
3.5983977,1.5142025,26.1388396,1.507,4.322,44.016
3.60444014,1.51502869,26.1210232,1.507,4.327,46.594
3.61021879,1.51605478,26.1073794,1.507,4.332,49.172
3.61557048,1.51512802,26.0961238,1.507,4.338,51.734
3.62117779,1.51554288,26.0857421,1.506,4.349,54.359
3.62671921,1.51723643,26.0829704,1.507,4.354,57
3.63139889,1.51744285,26.0634341,1.507,4.354,59.578
3.63669059,1.51297339,26.0577487,1.507,4.359,62.156
3.6414718,1.51755615,26.0518949,1.507,4.365,64.719
3.64666945,1.51645511,26.0408611,1.507,4.37,67.344
3.65127477,1.51527592,26.0255009,1.507,4.376,69.922
3.6560419,1.51466376,26.0025799,1.506,4.381,72.484
3.66053241,1.5145641,26.0010691,1.507,4.386,75.063
3.66515212,1.51826038,25.9930122,1.506,4.392,77.625
3.66921002,1.52015026,25.9820363,1.506,4.397,80.266
3.67407014,1.51394977,25.9667202,1.506,4.403,82.891
3.6780781,1.51680608,25.9658669,1.507,4.403,85.453
3.68222619,1.51305766,25.941132,1.507,4.408,88.031
3.68611229,1.51538629,25.9330386,1.507,4.413,90.594
3.689905,1.51740723,25.9241267,1.507,4.419,93.172
3.69413428,1.51509521,25.9076646,1.507,4.419,95.797
3.69788155,1.51950861,25.9026254,1.507,4.424,98.375
3.70172643,1.51245063,25.8887651,1.507,4.43,100.953
3.70539526,1.51618193,25.8807191,1.506,4.43,103.516
3.70899346,1.51540312,25.8678466,1.507,4.435,106.094
3.71278613,1.51596714,25.8596085,1.507,4.44,108.719
3.71641263,1.51634096,25.8504128,1.507,4.44,111.281
3.71940378,1.51616035,25.8427218,1.507,4.446,113.859
3.72310888,1.51509061,25.829623,1.507,4.446,116.469
3.72632739,1.51695222,25.8215484,1.507,4.451,119.047
3.73002428,1.51505324,25.8097433,1.507,4.457,121.625
3.73323562,1.51583298,25.8011372,1.507,4.462,124.188
3.73622444,1.5143306,25.7943377,1.507,4.462,126.766
3.73949429,1.51690862,25.7705825,1.507,4.462,129.391
3.74274456,1.51741214,25.7640696,1.507,4.467,131.969
3.74568897,1.51678566,25.7588805,1.507,4.473,134.531
