Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step
3.4657333,0.00237574457,33.1736848,0,-0.007,0
3.15280865,-3.54405963,33.1077503,-3.563,1.445,2.453
3.52985687,1.51507652,33.09072,1.507,4.241,9.203
3.58593088,1.51640604,33.0762822,1.507,4.311,15.735
3.61707018,1.51487372,33.0324949,1.507,4.349,22.313
3.64219233,1.51302904,32.9401172,1.507,4.37,28.906
3.66357579,1.51459361,32.8520916,1.507,4.392,35.485
3.6828468,1.51487463,32.7442312,1.507,4.413,42
3.70010479,1.5141092,32.6564008,1.507,4.43,48.531
3.71584396,1.51441316,32.5565687,1.507,4.446,55.078
3.72997714,1.51380593,32.4459624,1.507,4.462,61.641
3.74312817,1.51725573,32.3632436,1.507,4.473,68.203
3.75511006,1.51481021,32.2710964,1.507,4.484,74.766
3.7661861,1.51605578,32.1770571,1.507,4.494,81.266
3.77647358,1.51362886,32.0763241,1.507,4.511,87.781
3.78614713,1.51476823,31.9848422,1.507,4.516,94.344
3.79493107,1.51328559,31.8950074,1.507,4.527,100.906
3.80317998,1.51641113,31.8010946,1.507,4.532,107.453
3.81076787,1.51470417,31.7139805,1.507,4.543,113.969
3.81768935,1.51540388,31.6407364,1.507,4.548,120.469
3.82337622,1.51346835,31.5559003,1.507,4.554,126.985
3.8284763,1.5129228,31.478996,1.507,4.559,133.485
3.83315324,1.51742632,31.3840952,1.507,4.565,139.969
3.83670642,1.51551589,31.3096336,1.507,4.57,146.469
3.83996424,1.51457707,31.2395682,1.507,4.57,152.969
3.84298581,1.51619165,31.1675538,1.507,4.575,159.453
3.84573023,1.51536198,31.0926917,1.507,4.575,165.953
3.84819932,1.51620242,31.0339217,1.507,4.581,172.453
3.85089204,1.51921767,30.959136,1.507,4.581,178.938
3.8531156,1.52000587,30.8919983,1.507,4.586,185.438
3.85532633,1.51468345,30.8367548,1.507,4.586,191.938
3.8575815,1.51478361,30.7610902,1.507,4.592,198.438
3.85994504,1.51620662,30.7054998,1.507,4.592,204.938
3.86203511,1.51660456,30.6445117,1.507,4.592,211.438
3.86429986,1.51516415,30.5812171,1.507,4.597,217.938
3.86651818,1.51696954,30.5284779,1.507,4.597,224.422
3.86866047,1.51691494,30.4616188,1.507,4.597,230.922
3.87090416,1.51648199,30.4048913,1.507,4.602,237.422
3.87295941,1.51673272,30.357828,1.507,4.602,243.922
3.87489948,1.51483068,30.2922664,1.507,4.608,250.422
3.87742164,1.51359425,30.2289126,1.507,4.608,256.938
3.8794445,1.51517403,30.1730933,1.507,4.613,263.438
3.88151616,1.51647829,30.1259376,1.507,4.613,269.938
3.88354115,1.51687629,30.0683347,1.507,4.619,276.438
3.88550177,1.51634617,30.0199943,1.507,4.619,282.922
3.88768474,1.51742166,29.9601001,1.507,4.619,289.422
3.88932998,1.51486892,29.9109295,1.507,4.624,295.906
3.89170158,1.51457121,29.8681385,1.507,4.624,302.422
3.89349532,1.51517486,29.8148382,1.507,4.624,308.906
3.8954583,1.51472797,29.7683747,1.507,4.629,315.766
3.89799151,1.51663532,29.7287489,1.507,4.629,322.422
3.89951666,1.51583052,29.6800404,1.507,4.629,329.047
3.90155442,1.51461453,29.6342754,1.507,4.635,335.656
3.90350912,1.51623756,29.581695,1.507,4.635,342.266
3.90555076,1.51505656,29.5478937,1.507,4.635,348.891
3.90774545,1.5135611,29.4914985,1.507,4.64,355.485
3.90942671,1.5179817,29.4440847,1.507,4.64,362.094
3.91133636,1.51833123,29.4083561,1.507,4.64,368.703
3.91313372,1.5153329,29.3697962,1.507,4.646,375.313
3.91478145,1.51606844,29.3200896,1.507,4.646,381.922
3.91712189,1.51681475,29.2807729,1.507,4.646,388.531
3.91844716,1.51612397,29.2540176,1.507,4.651,395.141
3.92055366,1.51394811,29.2068425,1.507,4.651,401.781
3.92200319,1.5159858,29.1626095,1.507,4.651,408.391
3.92369464,1.51367409,29.1325707,1.507,4.651,415.016
3.92523547,1.51681958,29.086332,1.507,4.656,421.625
3.92696943,1.51480316,29.0508829,1.507,4.656,428.235
3.92863044,1.51555626,29.0166871,1.507,4.656,434.844
3.93005246,1.51628005,28.9789503,1.507,4.662,441.453
3.93156222,1.51472888,28.9474935,1.507,4.662,448.078
3.93331181,1.51296911,28.9038669,1.507,4.662,454.735
3.93450243,1.51723164,28.8687333,1.507,4.662,461.36
3.93619972,1.515094,28.8352846,1.507,4.667,467.969
3.93748784,1.51485759,28.8100903,1.507,4.667,474.594
3.93877475,1.51585908,28.771743,1.507,4.667,481.203
