Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1987996,0.00046307937,23.928215,0.0006,0,0,1.5903692,0.79518462
4.1982665,-9.2488182e-05,23.927265,0.0006,4.214,9.391,1.5903692,0.79518462
3.9981735,-2.0112719,23.962068,1.9982,2.983,19.625,1.5903692,0.79518462
3.9808116,-2.011546,24.019349,1.998,2.969,29.032,1.5903692,0.79518462
3.9670442,-2.013564,24.098464,1.9982,2.961,38.422,1.5903692,0.79518462
3.9557454,-2.0125683,24.207235,1.9982,2.953,47.782,1.5903692,0.79518462
3.9456031,-2.0142156,24.299348,1.998,2.945,57.11,1.5903692,0.79518462
3.9363084,-2.0113527,24.396989,1.998,2.934,66.532,1.5903692,0.79518462
3.9281626,-2.0112999,24.505951,1.998,2.919,75.86,1.5903692,0.79518462
3.9204211,-2.0112467,24.609613,1.998,2.91,85.235,1.5903692,0.79518462
3.9136416,-2.0120161,24.721155,1.998,2.905,94.594,1.5903692,0.79518462
3.9070386,-2.0104351,24.825778,1.998,2.902,103.953,1.5903692,0.79518462
3.9007935,-2.0113356,24.934832,1.9982,2.899,113.375,1.5903692,0.79518462
3.8951898,-2.0090556,25.038755,1.9982,2.893,122.703,1.5903692,0.79518462
3.8896755,-2.0141868,25.135046,1.998,2.891,132.032,1.5903692,0.79518462
3.8844081,-2.0133405,25.248662,1.998,2.887,141.422,1.5903692,0.79518462
3.8794363,-2.0125118,25.362572,1.998,2.883,150.797,1.5903692,0.79518462
3.8747924,-2.0130061,25.465048,1.998,2.88,160.188,1.5903692,0.79518462
3.8702295,-2.0115186,25.561063,1.9982,2.877,169.547,1.5903692,0.79518462
3.8659356,-2.0109731,25.675313,1.9982,2.873,178.969,1.5903692,0.79518462
3.8619924,-2.0104322,25.782025,1.998,2.869,188.328,1.5903692,0.79518462
3.8577279,-2.0126531,25.876022,1.998,2.867,197.703,1.5903692,0.79518462
3.8539308,-2.0118372,25.982527,1.998,2.864,207.094,1.5903692,0.79518462
3.8499842,-2.0080163,26.091847,1.998,2.861,216.438,1.5903692,0.79518462
3.8464611,-2.0126713,26.189738,1.998,2.859,225.766,1.5903692,0.79518462
3.8428579,-2.0094588,26.291898,1.998,2.855,235.125,1.5903692,0.79518462
3.8392869,-2.0099903,26.393265,1.998,2.853,244.469,1.5903692,0.79518462
3.8360123,-2.014651,26.492491,1.9982,2.849,253.907,1.5903692,0.79518462
3.8330187,-2.0116643,26.599284,1.998,2.847,263.25,1.5903692,0.79518462
3.8296554,-2.0136555,26.694381,1.998,2.844,272.625,1.5903692,0.79518462
3.8267088,-2.0109275,26.795712,1.998,2.842,281.953,1.5903692,0.79518462
3.8237764,-2.0154732,26.889054,1.9982,2.839,291.36,1.5903692,0.79518462
3.8207366,-2.0119639,26.994567,1.998,2.837,300.719,1.5903692,0.79518462
3.8177484,-2.0153139,27.08756,1.998,2.834,310.063,1.5903692,0.79518462
3.8144882,-2.0127246,27.176119,1.998,2.831,319.391,1.5903692,0.79518462
3.8115523,-2.0127851,27.27224,1.9982,2.829,328.813,1.5903692,0.79518462
3.8085607,-2.0139457,27.38001,1.998,2.826,338.188,1.5903692,0.79518462
3.8057407,-2.012572,27.47963,1.998,2.823,347.547,1.5903692,0.79518462
3.8026527,-2.0137386,27.563143,1.998,2.82,356.875,1.5903692,0.79518462
3.7996532,-2.0123169,27.658409,1.9982,2.817,366.266,1.5903692,0.79518462
3.7965871,-2.0117524,27.745051,1.998,2.815,375.625,1.5903692,0.79518462
3.7934109,-2.0116549,27.839716,1.9982,2.812,385,1.5903692,0.79518462
3.7904462,-2.0133491,27.923891,1.998,2.809,394.36,1.5903692,0.79518462
3.7871304,-2.0135,28.01399,1.998,2.805,403.735,1.5903692,0.79518462
3.7838506,-2.0129391,28.10932,1.9982,2.803,413.11,1.5903692,0.79518462
3.7808901,-2.0111334,28.194972,1.998,2.8,422.469,1.5903692,0.79518462
3.777572,-2.0116864,28.28175,1.9982,2.797,431.828,1.5903692,0.79518462
3.7742897,-2.0127708,28.369441,1.998,2.794,441.141,1.5903692,0.79518462
3.7710724,-2.0094758,28.44733,1.998,2.791,450.594,1.5903692,0.79518462
3.7677016,-2.0150253,28.538111,1.9982,2.788,459.953,1.5903692,0.79518462
3.7644407,-2.0137034,28.614437,1.998,2.785,469.282,1.5903692,0.79518462
3.7610819,-2.0121461,28.699219,1.998,2.782,478.672,1.5903692,0.79518462
3.7578486,-2.0125277,28.781213,1.998,2.779,488.047,1.5903692,0.79518462
3.7545606,-2.0129222,28.850126,1.998,2.776,497.407,1.5903692,0.79518462
3.7510985,-2.0113445,28.929642,1.9982,2.773,506.797,1.5903692,0.79518462
3.7479411,-2.0137288,29.00365,1.9982,2.769,516.188,1.5903692,0.79518462
3.7445726,-2.013947,29.079104,1.9982,2.767,525.578,1.5903692,0.79518462
3.7412793,-2.0136804,29.144847,1.998,2.763,534.953,1.5903692,0.79518462
3.7379425,-2.0123439,29.196977,1.9982,2.76,544.453,1.5903692,0.79518462
3.7347067,-2.0098255,29.26014,1.9982,2.757,553.828,1.5903692,0.79518462
3.7316992,-2.0116509,29.30429,1.9982,2.755,563.203,1.5903692,0.79518462
3.7287016,-2.0145113,29.358794,1.998,2.751,572.563,1.5903692,0.79518462
3.7254928,-2.0118066,29.399305,1.9982,2.749,581.953,1.5903692,0.79518462
3.7223507,-2.0120133,29.452023,1.998,2.745,591.344,1.5903692,0.79518462
3.7195079,-2.0112914,29.475985,1.998,2.743,600.672,1.5903692,0.79518462
3.7165359,-2.0119635,29.51706,1.9982,2.739,610.032,1.5903692,0.79518462
3.7138,-2.0128322,29.545609,1.998,2.737,619.391,1.5903692,0.79518462
3.7109324,-2.0122455,29.574298,1.9982,2.735,628.766,1.5903692,0.79518462
3.7080835,-2.0104716,29.590379,1.9982,2.732,638.125,1.5903692,0.79518462
3.7053445,-2.0134122,29.626119,1.9982,2.729,647.5,1.5903692,0.79518462
3.7026705,-2.0128379,29.638448,1.998,2.727,656.86,1.5903692,0.79518462
3.6998319,-2.0110783,29.638684,1.9982,2.724,666.203,1.5903692,0.79518462
3.6973489,-2.0122865,29.665662,1.998,2.722,675.61,1.5903692,0.79518462
3.6947483,-2.0122183,29.675237,1.9982,2.719,684.969,1.5903692,0.79518462
3.6915391,-2.0100744,29.682101,1.9982,2.717,694.297,1.5903692,0.79518462
3.689247,-2.0085642,29.691984,1.9982,2.714,703.657,1.5903692,0.79518462
3.6864966,-2.0108291,29.707045,1.9982,2.711,713.078,1.5903692,0.79518462
3.6839458,-2.0172188,29.709596,1.998,2.709,722.407,1.5903692,0.79518462
3.6814866,-2.0145928,29.722656,1.998,2.707,731.828,1.5903692,0.79518462
3.6787755,-2.0143006,29.722009,1.9982,2.704,741.188,1.5903692,0.79518462
3.6761289,-2.0044298,29.745819,1.998,2.701,750.532,1.5903692,0.79518462
3.673588,-2.012363,29.751919,1.998,2.699,759.844,1.5903692,0.79518462
3.671116,-2.0136763,29.752909,1.9982,2.697,769.282,1.5903692,0.79518462
3.6686538,-2.0127731,29.761664,1.9982,2.695,778.625,1.5903692,0.79518462
3.6659737,-2.0129053,29.772157,1.9982,2.693,787.969,1.5903692,0.79518462
3.6636142,-2.0102856,29.792484,1.9982,2.69,797.344,1.5903692,0.79518462
3.661062,-2.0120838,29.799583,1.9982,2.687,806.766,1.5903692,0.79518462
3.6586559,-2.0112955,29.815533,1.998,2.685,816.078,1.5903692,0.79518462
3.6562289,-2.0117892,29.82274,1.9982,2.683,825.485,1.5903692,0.79518462
3.653516,-2.0119171,29.827598,1.9982,2.68,834.844,1.5903692,0.79518462
3.6510669,-2.0118833,29.851581,1.9982,2.678,844.203,1.5903692,0.79518462
3.6488165,-2.0100996,29.875771,1.998,2.676,853.594,1.5903692,0.79518462
3.646231,-2.0122629,29.895412,1.9982,2.673,863,1.5903692,0.79518462
3.6437975,-2.012254,29.909524,1.998,2.671,872.313,1.5903692,0.79518462
3.6415231,-2.0122079,29.933544,1.998,2.669,881.641,1.5903692,0.79518462
3.6389864,-2.0149448,29.9486,1.998,2.667,891.078,1.5903692,0.79518462
3.6367792,-2.0172037,29.97535,1.998,2.664,900.438,1.5903692,0.79518462
3.6342172,-2.0105045,30.007912,1.9982,2.662,909.797,1.5903692,0.79518462
3.6318891,-2.0139485,30.030273,1.9982,2.66,919.157,1.5903692,0.79518462
3.6297668,-2.010503,30.062814,1.9982,2.658,928.547,1.5903692,0.79518462
3.62721,-2.0150105,30.096945,1.998,2.656,937.953,1.5903692,0.79518462
3.6252357,-2.0133107,30.129201,1.9982,2.654,947.297,1.5903692,0.79518462
3.6228835,-2.012348,30.158185,1.9982,2.652,956.672,1.5903692,0.79518462
3.6203787,-2.0143198,30.189934,1.9982,2.649,966,1.5903692,0.79518462
3.6181224,-2.0136974,30.22516,1.998,2.647,975.391,1.5903692,0.79518462
3.6162821,-2.0120471,30.253037,1.998,2.645,984.719,1.5903692,0.79518462
3.613886,-2.0137391,30.291862,1.9982,2.643,994.125,1.5903692,0.79518462
3.6115404,-2.0112974,30.316947,1.998,2.641,1003.453,1.5903692,0.79518462
3.6094702,-2.0118963,30.360336,1.9982,2.638,1012.782,1.5903692,0.79518462
3.6075224,-2.012555,30.392016,1.9982,2.636,1022.235,1.5903692,0.79518462
3.6050812,-2.0129141,30.423955,1.9982,2.634,1031.578,1.5903692,0.79518462
3.6031576,-2.0127321,30.474166,1.9982,2.632,1040.953,1.5903692,0.79518462
3.6008684,-2.0123363,30.49363,1.9982,2.63,1050.344,1.5903692,0.79518462
