Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1970987,-0.0023177023,24.59312,0.0006,0,0,1.4386709,0.71933547
4.1964638,-0.0048270617,24.582992,0.0006,4.211,9.375,1.4386709,0.71933547
3.9869838,-2.0119074,24.60829,1.9982,2.966,19.579,1.4386709,0.71933547
3.9671487,-2.0131553,24.66969,1.9982,2.951,28.985,1.4386709,0.71933547
3.9515129,-2.0103785,24.760791,1.9982,2.945,38.329,1.4386709,0.71933547
3.9379559,-2.0136724,24.861782,1.998,2.935,47.704,1.4386709,0.71933547
3.9264549,-2.0108471,24.961586,1.998,2.927,57.063,1.4386709,0.71933547
3.9159154,-2.0058035,25.084224,1.998,2.915,66.422,1.4386709,0.71933547
3.9063926,-2.0127645,25.193999,1.998,2.904,75.766,1.4386709,0.71933547
3.8979883,-2.0119492,25.300542,1.998,2.894,85.125,1.4386709,0.71933547
3.8891988,-2.0184792,25.429616,1.998,2.889,94.563,1.4386709,0.71933547
3.8825891,-2.0194799,25.537972,1.998,2.885,103.891,1.4386709,0.71933547
3.8754263,-2.0041248,25.650948,1.998,2.88,113.297,1.4386709,0.71933547
3.8698316,-2.0186267,25.771644,1.998,2.875,122.625,1.4386709,0.71933547
3.8637298,-2.0122175,25.870209,1.9982,2.87,131.985,1.4386709,0.71933547
3.8581408,-2.0222824,25.986988,1.9982,2.865,141.375,1.4386709,0.71933547
3.8523376,-2.0145743,26.110206,1.9982,2.861,150.719,1.4386709,0.71933547
3.8473105,-2.0091119,26.223135,1.9982,2.856,160.079,1.4386709,0.71933547
3.8420139,-2.0109684,26.327243,1.9982,2.852,169.485,1.4386709,0.71933547
3.8377917,-2.0212741,26.450004,1.9982,2.847,178.875,1.4386709,0.71933547
3.8333445,-2.0114342,26.555514,1.9982,2.843,188.204,1.4386709,0.71933547
3.8295187,-2.0151039,26.662091,1.9982,2.839,197.594,1.4386709,0.71933547
3.8251168,-2.0115331,26.782298,1.998,2.835,206.922,1.4386709,0.71933547
3.8215273,-2.0141946,26.886159,1.998,2.831,216.282,1.4386709,0.71933547
3.8181515,-2.0194861,27.000545,1.998,2.828,225.75,1.4386709,0.71933547
3.8139327,-2.0090379,27.106987,1.998,2.825,235.125,1.4386709,0.71933547
3.8104622,-2.0111268,27.21894,1.998,2.821,244.516,1.4386709,0.71933547
3.8069479,-2.0129,27.332062,1.998,2.819,253.891,1.4386709,0.71933547
3.8035824,-2.0112035,27.44264,1.998,2.816,263.297,1.4386709,0.71933547
3.8001844,-2.0089374,27.554881,1.9982,2.813,272.672,1.4386709,0.71933547
3.7969029,-2.0093608,27.646677,1.998,2.809,282.141,1.4386709,0.71933547
3.7934421,-2.0117654,27.753592,1.998,2.806,291.532,1.4386709,0.71933547
3.7902086,-2.012449,27.855461,1.998,2.803,300.891,1.4386709,0.71933547
3.7863377,-2.0158866,27.955671,1.998,2.8,310.266,1.4386709,0.71933547
3.7831005,-2.0108613,28.070435,1.998,2.797,319.641,1.4386709,0.71933547
3.7796362,-2.0133534,28.172752,1.998,2.793,329,1.4386709,0.71933547
3.7761494,-2.0131942,28.280607,1.9982,2.79,338.36,1.4386709,0.71933547
3.7724103,-2.0148934,28.368353,1.998,2.786,347.704,1.4386709,0.71933547
3.7689499,-2.0144072,28.468876,1.998,2.783,357.063,1.4386709,0.71933547
3.7652976,-2.0133465,28.572541,1.998,2.779,366.422,1.4386709,0.71933547
3.761749,-2.0121725,28.668823,1.998,2.776,375.782,1.4386709,0.71933547
3.7582816,-2.0120034,28.761018,1.9982,2.773,385.172,1.4386709,0.71933547
3.754915,-2.0130972,28.854841,1.998,2.769,394.5,1.4386709,0.71933547
3.7509116,-2.0100092,28.953892,1.998,2.765,403.891,1.4386709,0.71933547
3.7474213,-2.0115565,29.048228,1.998,2.762,413.235,1.4386709,0.71933547
3.7438483,-2.0158796,29.130786,1.998,2.759,422.579,1.4386709,0.71933547
3.7400145,-2.0088025,29.219359,1.998,2.755,431.969,1.4386709,0.71933547
3.7365103,-2.0131998,29.319035,1.998,2.752,441.282,1.4386709,0.71933547
3.7329083,-2.0145603,29.389927,1.998,2.749,450.641,1.4386709,0.71933547
3.7291517,-2.013846,29.469229,1.9982,2.745,459.985,1.4386709,0.71933547
3.7256191,-2.0150301,29.538174,1.9982,2.741,469.313,1.4386709,0.71933547
3.7218521,-2.011903,29.606656,1.998,2.738,478.657,1.4386709,0.71933547
3.7183756,-2.0136197,29.688414,1.998,2.735,488.016,1.4386709,0.71933547
3.7149512,-2.0137619,29.757176,1.9982,2.731,497.391,1.4386709,0.71933547
3.7111229,-2.0123442,29.810156,1.998,2.728,506.797,1.4386709,0.71933547
3.707924,-2.0121565,29.865873,1.998,2.725,516.11,1.4386709,0.71933547
3.7044093,-2.0123556,29.926021,1.998,2.721,525.454,1.4386709,0.71933547
3.7011091,-2.012402,29.973431,1.998,2.719,534.844,1.4386709,0.71933547
3.6976113,-2.0117758,30.015982,1.998,2.715,544.219,1.4386709,0.71933547
3.6944461,-2.0136728,30.048122,1.998,2.713,553.625,1.4386709,0.71933547
3.6910797,-2.0151448,30.081483,1.9982,2.71,563.016,1.4386709,0.71933547
3.6879216,-2.0102678,30.123384,1.9982,2.706,572.36,1.4386709,0.71933547
3.6849787,-2.0115383,30.148261,1.9982,2.704,581.719,1.4386709,0.71933547
3.6815767,-2.0117168,30.183273,1.998,2.701,591.11,1.4386709,0.71933547
3.6782438,-2.0145085,30.207729,1.998,2.698,600.485,1.4386709,0.71933547
3.6753694,-2.0121484,30.238705,1.998,2.695,609.86,1.4386709,0.71933547
3.6721162,-2.0122879,30.256687,1.998,2.691,619.188,1.4386709,0.71933547
3.6689755,-2.0138995,30.273813,1.9982,2.689,628.579,1.4386709,0.71933547
3.6661216,-2.011987,30.301458,1.9982,2.686,637.938,1.4386709,0.71933547
3.6628369,-2.011713,30.32244,1.998,2.683,647.329,1.4386709,0.71933547
3.6598503,-2.0139972,30.338055,1.998,2.68,656.688,1.4386709,0.71933547
3.65702,-2.0109149,30.358551,1.998,2.678,666.047,1.4386709,0.71933547
3.6539793,-2.0126493,30.380012,1.998,2.675,675.391,1.4386709,0.71933547
3.6511068,-2.008319,30.394961,1.9982,2.672,684.766,1.4386709,0.71933547
3.6483022,-2.0117659,30.40131,1.9982,2.669,694.11,1.4386709,0.71933547
3.6453333,-2.0256349,30.421617,1.998,2.666,703.5,1.4386709,0.71933547
3.6427532,-2.0081457,30.436729,1.998,2.664,712.86,1.4386709,0.71933547
3.6396985,-2.0102187,30.457913,1.9982,2.661,722.204,1.4386709,0.71933547
