Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.199547,0.0018244735,24.256086,0.0008,0,0,1.7623151,0.88115754
4.1987749,0.00080696775,24.260306,0.0008,4.215,9.422,1.7623151,0.88115754
4.0088527,-2.0111473,24.280821,1.9984,3.039,19.515,1.7623151,0.88115754
3.9935765,-2.0094032,24.339374,1.9982,3.021,28.828,1.7623151,0.88115754
3.9817841,-2.0110517,24.425031,1.9982,3.013,38.187,1.7623151,0.88115754
3.9715464,-2.0137403,24.501528,1.9982,3.003,47.578,1.7623151,0.88115754
3.962864,-2.0120418,24.60395,1.9982,2.994,56.953,1.7623151,0.88115754
3.9553149,-2.0126132,24.70729,1.9982,2.979,66.328,1.7623151,0.88115754
3.9481617,-2.0103671,24.79808,1.9982,2.969,75.687,1.7623151,0.88115754
3.9414207,-2.0145234,24.891735,1.9982,2.962,85.109,1.7623151,0.88115754
3.9357786,-2.0152257,24.997713,1.9982,2.956,94.437,1.7623151,0.88115754
3.9298683,-2.0122017,25.094885,1.9982,2.952,103.828,1.7623151,0.88115754
3.9247576,-2.0148295,25.198162,1.9982,2.947,113.172,1.7623151,0.88115754
3.9195562,-2.0106008,25.295649,1.9982,2.944,122.594,1.7623151,0.88115754
3.9147589,-2.0137025,25.38827,1.9982,2.941,131.922,1.7623151,0.88115754
3.9103352,-2.0129453,25.477771,1.9982,2.936,141.312,1.7623151,0.88115754
3.9058696,-2.0125669,25.586451,1.9982,2.932,150.672,1.7623151,0.88115754
3.9017672,-2.0129771,25.680413,1.9982,2.929,160.047,1.7623151,0.88115754
3.8974642,-2.011323,25.778611,1.9982,2.925,169.469,1.7623151,0.88115754
3.8936185,-2.0142868,25.872853,1.9982,2.922,178.812,1.7623151,0.88115754
3.8896641,-2.0111374,25.967068,1.9982,2.919,188.156,1.7623151,0.88115754
3.8861107,-2.0150883,26.064456,1.9982,2.917,197.484,1.7623151,0.88115754
3.882189,-2.0119829,26.157091,1.9982,2.913,206.875,1.7623151,0.88115754
3.8787595,-2.0140182,26.243551,1.9982,2.91,216.25,1.7623151,0.88115754
