Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1983422,-0.0023350167,23.971566,0.0006,0,0,1.7158065,0.85790327
4.1978708,-0.0017201331,23.979122,0.0008,4.213,9.39,1.7158065,0.85790327
4.0051649,-2.0105587,23.996868,1.9982,3.019,19.531,1.7158065,0.85790327
3.9893564,-2.0122222,24.058372,1.9982,2.998,28.859,1.7158065,0.85790327
3.9774243,-2.0131297,24.144783,1.9982,2.992,38.218,1.7158065,0.85790327
3.967,-2.0115546,24.220356,1.9982,2.984,47.578,1.7158065,0.85790327
3.9581036,-2.0103083,24.328048,1.9982,2.974,56.937,1.7158065,0.85790327
3.9499525,-2.0115478,24.415947,1.9982,2.959,66.281,1.7158065,0.85790327
3.9425014,-2.0124707,24.516073,1.9982,2.949,75.609,1.7158065,0.85790327
3.9356793,-2.0140043,24.62242,1.998,2.941,85.015,1.7158065,0.85790327
3.9296654,-2.0124737,24.73175,1.9982,2.937,94.406,1.7158065,0.85790327
3.9238139,-2.0120388,24.82443,1.998,2.933,103.734,1.7158065,0.85790327
3.9182481,-2.0130406,24.927133,1.998,2.929,113.031,1.7158065,0.85790327
3.9129625,-2.0140604,25.029916,1.9982,2.925,122.39,1.7158065,0.85790327
3.9081926,-2.0125528,25.140826,1.998,2.922,131.734,1.7158065,0.85790327
3.9034233,-2.0101682,25.230812,1.9982,2.918,141.109,1.7158065,0.85790327
3.8988027,-2.0134328,25.329178,1.998,2.913,150.515,1.7158065,0.85790327
3.894506,-2.0150292,25.436002,1.9982,2.909,159.89,1.7158065,0.85790327
3.8899794,-2.0115574,25.544231,1.9982,2.905,169.234,1.7158065,0.85790327
3.8862503,-2.0135787,25.631983,1.998,2.902,178.562,1.7158065,0.85790327
3.8820796,-2.0129253,25.741562,1.998,2.899,187.922,1.7158065,0.85790327
3.8782676,-2.0118528,25.840917,1.998,2.896,197.265,1.7158065,0.85790327
3.8746727,-2.0121364,25.94495,1.998,2.893,206.625,1.7158065,0.85790327
3.8709612,-2.0123427,26.037688,1.998,2.89,215.984,1.7158065,0.85790327
3.8675737,-2.0098725,26.141852,1.9982,2.887,225.328,1.7158065,0.85790327
3.8639934,-2.0149595,26.224578,1.998,2.884,234.672,1.7158065,0.85790327
3.8606242,-2.0131345,26.321462,1.998,2.881,244.109,1.7158065,0.85790327
3.8574054,-2.0150736,26.422517,1.998,2.878,253.484,1.7158065,0.85790327
3.854211,-2.014513,26.516186,1.9982,2.874,262.875,1.7158065,0.85790327
3.8509876,-2.0134671,26.630079,1.9982,2.871,272.218,1.7158065,0.85790327
3.8481493,-2.0134052,26.702474,1.998,2.868,281.578,1.7158065,0.85790327
3.8450273,-2.0129808,26.794155,1.9982,2.865,290.937,1.7158065,0.85790327
3.8422727,-2.0132749,26.876678,1.998,2.862,300.297,1.7158065,0.85790327
3.8395438,-2.0130893,26.97695,1.9982,2.86,309.672,1.7158065,0.85790327
3.8365216,-2.0112254,27.081297,1.998,2.858,319.047,1.7158065,0.85790327
3.8340463,-2.0121457,27.173182,1.9982,2.855,328.422,1.7158065,0.85790327
3.8311859,-2.0089565,27.265302,1.998,2.852,337.812,1.7158065,0.85790327
3.8284445,-2.0124878,27.332774,1.998,2.849,347.172,1.7158065,0.85790327
3.8258411,-2.0131789,27.39468,1.9982,2.847,356.531,1.7158065,0.85790327
3.8230642,-2.0101338,27.500471,1.998,2.844,365.875,1.7158065,0.85790327
3.8205457,-2.0136973,27.597788,1.998,2.841,375.234,1.7158065,0.85790327
3.8176617,-2.0124044,27.680665,1.998,2.838,384.593,1.7158065,0.85790327
3.8149613,-2.0129615,27.781219,1.998,2.835,394,1.7158065,0.85790327
3.8123165,-2.0134791,27.848363,1.9982,2.832,403.359,1.7158065,0.85790327
3.8094913,-2.012688,27.938018,1.9982,2.829,412.765,1.7158065,0.85790327
3.8065877,-2.0122455,27.999382,1.998,2.827,422.125,1.7158065,0.85790327
3.8036781,-2.0142751,28.086692,1.9982,2.825,431.453,1.7158065,0.85790327
3.8009035,-2.0130127,28.19814,1.9982,2.822,440.828,1.7158065,0.85790327
3.7979854,-2.0126554,28.262883,1.998,2.819,450.172,1.7158065,0.85790327
3.7949383,-2.0107805,28.345678,1.998,2.817,459.531,1.7158065,0.85790327
3.7916918,-2.0121688,28.456543,1.9982,2.814,468.922,1.7158065,0.85790327
3.7890251,-2.0088203,28.523185,1.9982,2.811,478.281,1.7158065,0.85790327
3.7858531,-2.0115055,28.599297,1.9982,2.809,487.687,1.7158065,0.85790327
3.7826716,-2.0116524,28.693516,1.9982,2.805,497.062,1.7158065,0.85790327
3.7793572,-2.0100722,28.785658,1.998,2.803,506.468,1.7158065,0.85790327
3.7763356,-2.0126271,28.836776,1.9982,2.799,515.875,1.7158065,0.85790327
3.772918,-2.0124562,28.90076,1.998,2.797,525.328,1.7158065,0.85790327
3.7699867,-2.015446,28.984023,1.9982,2.793,534.687,1.7158065,0.85790327
3.7668017,-2.0143825,29.050056,1.9982,2.79,544.062,1.7158065,0.85790327
3.763573,-2.0120385,29.124932,1.998,2.787,553.437,1.7158065,0.85790327
3.7603768,-2.0121262,29.197262,1.998,2.785,562.765,1.7158065,0.85790327
3.7571374,-2.0100978,29.318645,1.998,2.782,572.172,1.7158065,0.85790327
3.7538913,-2.0121846,29.331073,1.9982,2.778,581.531,1.7158065,0.85790327
3.7507969,-2.012244,29.377922,1.9982,2.776,590.89,1.7158065,0.85790327
3.7478434,-2.0094514,29.433564,1.998,2.773,600.312,1.7158065,0.85790327
3.7448981,-2.0122361,29.500272,1.9982,2.769,609.672,1.7158065,0.85790327
3.7419017,-2.01402,29.508701,1.998,2.766,619.031,1.7158065,0.85790327
3.7388867,-2.01227,29.533728,1.9982,2.763,628.375,1.7158065,0.85790327
3.7361382,-2.0130788,29.569025,1.9982,2.761,637.781,1.7158065,0.85790327
3.7333644,-2.0125156,29.591667,1.998,2.759,647.14,1.7158065,0.85790327
3.7307391,-2.0130697,29.633285,1.998,2.757,656.5,1.7158065,0.85790327
3.7281429,-2.0135389,29.624634,1.998,2.755,665.89,1.7158065,0.85790327
3.7257472,-2.0139664,29.649946,1.9982,2.752,675.265,1.7158065,0.85790327
3.7231195,-2.0120562,29.681198,1.9982,2.749,684.656,1.7158065,0.85790327
