Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.195862,-0.00055452643,23.849122,0.0006,0,0,1.2874525,0.64372626
4.1951804,0.0013947899,23.850325,0.0006,4.211,9.313,1.2874525,0.64372626
3.9694895,-2.0129235,23.872711,1.998,2.939,19.469,1.2874525,0.64372626
3.9456476,-2.0176163,23.938177,1.998,2.929,28.797,1.2874525,0.64372626
3.9265644,-2.0149283,24.034426,1.9982,2.916,38.141,1.2874525,0.64372626
3.9104237,-2.0111925,24.147112,1.998,2.901,47.5,1.2874525,0.64372626
3.896119,-2.0105752,24.26428,1.9982,2.89,56.907,1.2874525,0.64372626
3.8837738,-2.0118518,24.377516,1.9982,2.871,66.235,1.2874525,0.64372626
3.8728768,-2.0113837,24.502159,1.9982,2.855,75.672,1.2874525,0.64372626
3.862764,-2.0137883,24.615405,1.998,2.844,85.016,1.2874525,0.64372626
3.8537951,-2.0104809,24.738529,1.998,2.835,94.391,1.2874525,0.64372626
3.8455812,-2.0112036,24.86754,1.998,2.829,103.735,1.2874525,0.64372626
3.837962,-2.0134483,24.993807,1.998,2.824,113.063,1.2874525,0.64372626
3.8309892,-2.0151835,25.119496,1.998,2.819,122.5,1.2874525,0.64372626
3.8246651,-2.0120401,25.247363,1.998,2.813,131.829,1.2874525,0.64372626
3.8184208,-2.0133723,25.36506,1.9982,2.808,141.235,1.2874525,0.64372626
3.8130058,-2.0114422,25.5018,1.998,2.803,150.594,1.2874525,0.64372626
3.807635,-2.0120047,25.622475,1.9982,2.8,159.954,1.2874525,0.64372626
3.8026906,-2.0118738,25.746468,1.9982,2.796,169.313,1.2874525,0.64372626
3.7979784,-2.0142513,25.872311,1.9982,2.792,178.688,1.2874525,0.64372626
3.7933197,-2.0108835,25.992731,1.998,2.788,188.047,1.2874525,0.64372626
3.7890483,-2.0108965,26.11634,1.998,2.784,197.454,1.2874525,0.64372626
3.7847668,-2.0134539,26.233644,1.998,2.781,206.782,1.2874525,0.64372626
3.780737,-2.0134613,26.356116,1.9982,2.779,216.141,1.2874525,0.64372626
3.7769135,-2.0124805,26.477292,1.998,2.775,225.532,1.2874525,0.64372626
3.7727373,-2.0127947,26.591799,1.998,2.772,234.907,1.2874525,0.64372626
3.7688899,-2.0091577,26.717348,1.998,2.768,244.266,1.2874525,0.64372626
3.7647031,-2.0134132,26.832802,1.998,2.764,253.641,1.2874525,0.64372626
3.7608537,-2.0099814,26.955432,1.998,2.76,263,1.2874525,0.64372626
3.757017,-2.0126726,27.075345,1.998,2.757,272.422,1.2874525,0.64372626
3.7528857,-2.0135631,27.187834,1.998,2.753,281.797,1.2874525,0.64372626
3.7488923,-2.0133534,27.297027,1.998,2.749,291.125,1.2874525,0.64372626
3.7450764,-2.011242,27.412782,1.998,2.746,300.469,1.2874525,0.64372626
3.7411575,-2.0154667,27.524242,1.998,2.742,309.829,1.2874525,0.64372626
3.736859,-2.0123062,27.632689,1.998,2.739,319.172,1.2874525,0.64372626
3.7327667,-2.0141938,27.743322,1.998,2.735,328.547,1.2874525,0.64372626
3.7290258,-2.0117491,27.85817,1.998,2.731,337.875,1.2874525,0.64372626
3.7246331,-2.0145584,27.960474,1.9982,2.728,347.297,1.2874525,0.64372626
3.720208,-2.0124666,28.062923,1.998,2.725,356.719,1.2874525,0.64372626
3.7162342,-2.0122316,28.170132,1.998,2.721,366.094,1.2874525,0.64372626
3.7119276,-2.0120398,28.269301,1.998,2.717,375.469,1.2874525,0.64372626
3.7079251,-2.0152615,28.368709,1.998,2.714,384.813,1.2874525,0.64372626
3.703629,-2.0163528,28.462707,1.998,2.71,394.204,1.2874525,0.64372626
3.6994548,-2.0117172,28.555974,1.998,2.707,403.547,1.2874525,0.64372626
3.6951557,-2.0154639,28.64227,1.9982,2.703,412.922,1.2874525,0.64372626
3.6909582,-2.0157162,28.732183,1.998,2.699,422.266,1.2874525,0.64372626
3.6870491,-2.0127208,28.821452,1.998,2.695,431.61,1.2874525,0.64372626
3.6827709,-2.0102173,28.884332,1.998,2.692,440.938,1.2874525,0.64372626
3.6785731,-2.0112687,28.957957,1.998,2.688,450.297,1.2874525,0.64372626
3.6746727,-2.0130844,29.02141,1.998,2.685,459.688,1.2874525,0.64372626
3.6706486,-2.0137932,29.082763,1.998,2.681,469.016,1.2874525,0.64372626
3.6668494,-2.0103854,29.146975,1.9982,2.677,478.329,1.2874525,0.64372626
3.6629448,-2.0099798,29.204037,1.998,2.673,487.719,1.2874525,0.64372626
3.6589395,-2.0132747,29.255105,1.998,2.67,497.094,1.2874525,0.64372626
3.6552428,-2.0140965,29.302991,1.9982,2.666,506.422,1.2874525,0.64372626
3.6514496,-2.0143896,29.352486,1.9982,2.663,515.766,1.2874525,0.64372626
3.647818,-2.011539,29.395925,1.998,2.66,525.157,1.2874525,0.64372626
3.6439604,-2.0151136,29.439138,1.998,2.656,534.547,1.2874525,0.64372626
3.6403052,-2.0142383,29.47242,1.9982,2.652,543.907,1.2874525,0.64372626
3.6367917,-2.0112456,29.504473,1.998,2.65,553.282,1.2874525,0.64372626
3.6334867,-2.0125025,29.538394,1.998,2.646,562.672,1.2874525,0.64372626
3.6297113,-2.0142059,29.566932,1.9982,2.644,572.032,1.2874525,0.64372626
3.6263575,-2.0132143,29.598566,1.998,2.64,581.391,1.2874525,0.64372626
3.6227671,-2.0152206,29.621551,1.998,2.637,590.75,1.2874525,0.64372626
3.6196077,-2.0138195,29.647665,1.998,2.634,600.11,1.2874525,0.64372626
