Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1994454,-0.0032975255,23.935652,0.0006,0,0,1.6744742,0.83723708
4.1989379,-0.00097060503,23.934086,0.0008,4.214,9.36,1.6744742,0.83723708
4.0039722,-2.0122297,23.956923,1.9982,2.997,19.594,1.6744742,0.83723708
3.9877193,-2.0135286,24.019086,1.9982,2.979,29,1.6744742,0.83723708
3.9748815,-2.0130137,24.101115,1.998,2.977,38.391,1.6744742,0.83723708
3.9642735,-2.0109218,24.207755,1.998,2.969,47.719,1.6744742,0.83723708
3.9551139,-2.0126794,24.295346,1.998,2.961,57.063,1.6744742,0.83723708
3.9465559,-2.0146196,24.391936,1.9982,2.95,66.469,1.6744742,0.83723708
3.9389841,-2.0118471,24.495339,1.998,2.939,75.797,1.6744742,0.83723708
3.9317969,-2.0126965,24.586666,1.9982,2.932,85.157,1.6744742,0.83723708
3.9253684,-2.0140728,24.69396,1.9982,2.927,94.563,1.6744742,0.83723708
3.9193068,-2.0112428,24.805574,1.9982,2.922,103.954,1.6744742,0.83723708
3.913587,-2.0126892,24.904316,1.998,2.918,113.329,1.6744742,0.83723708
3.9083017,-2.0140945,25.011539,1.998,2.914,122.688,1.6744742,0.83723708
3.9031524,-2.0126967,25.124295,1.998,2.911,132.016,1.6744742,0.83723708
3.8983492,-2.0121729,25.22311,1.998,2.908,141.391,1.6744742,0.83723708
3.8938266,-2.0137793,25.324715,1.9982,2.905,150.766,1.6744742,0.83723708
3.8892879,-2.0151063,25.42543,1.998,2.903,160.125,1.6744742,0.83723708
3.8847792,-2.0139577,25.529001,1.998,2.899,169.547,1.6744742,0.83723708
3.8804861,-2.0100627,25.616979,1.998,2.896,178.954,1.6744742,0.83723708
3.8766672,-2.0123384,25.733674,1.998,2.893,188.266,1.6744742,0.83723708
3.8727619,-2.0126031,25.828451,1.9982,2.89,197.594,1.6744742,0.83723708
3.8689957,-2.0106135,25.920573,1.998,2.887,206.954,1.6744742,0.83723708
3.8653581,-2.0132517,26.029208,1.998,2.883,216.407,1.6744742,0.83723708
3.8614506,-2.0096635,26.120064,1.9982,2.881,225.75,1.6744742,0.83723708
3.8581388,-2.0123333,26.221673,1.998,2.878,235.11,1.6744742,0.83723708
3.8546531,-2.0108665,26.318976,1.998,2.875,244.469,1.6744742,0.83723708
3.851417,-2.0114401,26.412177,1.9982,2.872,253.797,1.6744742,0.83723708
3.848207,-2.0107212,26.501905,1.998,2.869,263.204,1.6744742,0.83723708
3.8450794,-2.0139903,26.589358,1.998,2.866,272.579,1.6744742,0.83723708
3.8420153,-2.0142362,26.696703,1.998,2.863,281.922,1.6744742,0.83723708
3.8389556,-2.0098466,26.810839,1.998,2.86,291.313,1.6744742,0.83723708
3.8362633,-2.0093505,26.888097,1.998,2.858,300.688,1.6744742,0.83723708
3.8333461,-2.0137435,26.985373,1.998,2.855,310.063,1.6744742,0.83723708
3.8302307,-2.0120437,27.100245,1.998,2.853,319.469,1.6744742,0.83723708
