Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1994321,0.0031272458,24.019157,0.0006,0,0,1.7468706,0.87343531
4.1987761,0.0010113601,24.02663,0.0008,4.215,9.391,1.7468706,0.87343531
4.0074633,-2.0105243,24.041501,1.998,3.026,19.578,1.7468706,0.87343531
3.9920141,-2.0124707,24.085958,1.998,3.011,29.016,1.7468706,0.87343531
3.9801833,-2.0101962,24.17287,1.998,3.001,38.375,1.7468706,0.87343531
3.9700658,-2.0102692,24.259452,1.998,2.993,47.766,1.7468706,0.87343531
3.9610958,-2.0122941,24.339833,1.998,2.983,57.11,1.7468706,0.87343531
3.9531446,-2.0126557,24.440975,1.998,2.969,66.516,1.7468706,0.87343531
3.9461764,-2.0110336,24.555175,1.9982,2.959,75.86,1.7468706,0.87343531
3.9395212,-2.0135332,24.658331,1.998,2.952,85.266,1.7468706,0.87343531
3.9334049,-2.0108161,24.754925,1.998,2.947,94.563,1.7468706,0.87343531
3.9276555,-2.0133649,24.850761,1.998,2.943,104,1.7468706,0.87343531
3.9221214,-2.0101696,24.951955,1.998,2.939,113.36,1.7468706,0.87343531
3.9172208,-2.0132262,25.062454,1.998,2.934,122.735,1.7468706,0.87343531
3.9122737,-2.012895,25.16062,1.998,2.93,132.063,1.7468706,0.87343531
3.9078362,-2.0141612,25.254906,1.9982,2.927,141.453,1.7468706,0.87343531
3.9033286,-2.0101973,25.364244,1.998,2.923,150.844,1.7468706,0.87343531
3.8989614,-2.0121743,25.457455,1.998,2.919,160.266,1.7468706,0.87343531
3.8947578,-2.0119477,25.553319,1.998,2.915,169.688,1.7468706,0.87343531
3.8907504,-2.0105369,25.662225,1.998,2.912,179.125,1.7468706,0.87343531
3.8868995,-2.014294,25.761455,1.998,2.908,188.469,1.7468706,0.87343531
3.8832366,-2.0131276,25.873233,1.998,2.905,197.844,1.7468706,0.87343531
3.8794554,-2.0101683,25.955327,1.998,2.902,207.188,1.7468706,0.87343531
3.8759102,-2.0100193,26.078439,1.998,2.899,216.531,1.7468706,0.87343531
3.8724351,-2.010149,26.153596,1.998,2.896,225.969,1.7468706,0.87343531
3.8689014,-2.0122654,26.254574,1.998,2.892,235.313,1.7468706,0.87343531
3.8655423,-2.012718,26.33564,1.998,2.889,244.719,1.7468706,0.87343531
3.8622458,-2.0139708,26.439014,1.998,2.887,254.094,1.7468706,0.87343531
3.8590919,-2.0139429,26.52955,1.998,2.883,263.453,1.7468706,0.87343531
3.8562071,-2.0123789,26.617609,1.998,2.88,272.828,1.7468706,0.87343531
3.8529829,-2.0112878,26.705654,1.998,2.877,282.156,1.7468706,0.87343531
3.850077,-2.009843,26.785741,1.998,2.875,291.516,1.7468706,0.87343531
3.8470161,-2.0120783,26.886339,1.9982,2.871,300.86,1.7468706,0.87343531
3.8442743,-2.0115142,26.979952,1.998,2.868,310.25,1.7468706,0.87343531
3.841339,-2.0143664,27.070645,1.998,2.865,319.578,1.7468706,0.87343531
3.8386739,-2.0134339,27.155385,1.998,2.863,328.985,1.7468706,0.87343531
3.8361309,-2.0129633,27.23764,1.998,2.861,338.344,1.7468706,0.87343531
3.8335623,-2.0138313,27.326732,1.998,2.858,347.703,1.7468706,0.87343531
3.8308764,-2.0131002,27.416555,1.998,2.855,357.063,1.7468706,0.87343531
3.8283094,-2.0119765,27.490455,1.998,2.853,366.422,1.7468706,0.87343531
3.8257271,-2.0136083,27.577188,1.998,2.85,375.844,1.7468706,0.87343531
3.8231071,-2.0135563,27.67991,1.998,2.847,385.172,1.7468706,0.87343531
3.8204502,-2.0129057,27.758396,1.9982,2.845,394.563,1.7468706,0.87343531
3.8179356,-2.0127506,27.837867,1.998,2.841,403.938,1.7468706,0.87343531
3.8151317,-2.0126935,27.933745,1.998,2.837,413.266,1.7468706,0.87343531
3.8123476,-2.0128176,28.021564,1.998,2.834,422.688,1.7468706,0.87343531
3.8096178,-2.0104552,28.098209,1.998,2.832,432.047,1.7468706,0.87343531
3.8066072,-2.0113506,28.178307,1.9982,2.829,441.406,1.7468706,0.87343531
3.8037622,-2.0112207,28.269907,1.998,2.826,450.766,1.7468706,0.87343531
3.8011279,-2.0125169,28.351653,1.998,2.823,460.156,1.7468706,0.87343531
3.7979526,-2.0111824,28.441777,1.998,2.821,469.516,1.7468706,0.87343531
3.7950398,-2.0114374,28.521666,1.998,2.817,478.891,1.7468706,0.87343531
3.79211,-2.0129176,28.636749,1.998,2.815,488.235,1.7468706,0.87343531
3.7889719,-2.0138253,28.671089,1.998,2.812,497.625,1.7468706,0.87343531
3.7858069,-2.010002,28.742813,1.998,2.809,507,1.7468706,0.87343531
3.7828977,-2.0111972,28.820378,1.998,2.805,516.344,1.7468706,0.87343531
3.7797796,-2.0161446,28.910218,1.998,2.803,525.75,1.7468706,0.87343531
3.7764938,-2.0107347,29.004168,1.998,2.8,535.094,1.7468706,0.87343531
3.7734131,-2.0094758,29.044914,1.9982,2.797,544.485,1.7468706,0.87343531
3.7702721,-2.0117036,29.122144,1.998,2.794,553.875,1.7468706,0.87343531
3.7671463,-2.0134353,29.204785,1.9982,2.79,563.219,1.7468706,0.87343531
3.7639292,-2.0115232,29.256368,1.998,2.788,572.594,1.7468706,0.87343531
3.7608552,-2.0113674,29.344896,1.998,2.785,581.938,1.7468706,0.87343531
3.7577531,-2.013875,29.435578,1.998,2.781,591.297,1.7468706,0.87343531
3.7545696,-2.0132234,29.473022,1.998,2.777,600.672,1.7468706,0.87343531
3.7514306,-2.0100638,29.530278,1.998,2.775,610.063,1.7468706,0.87343531
