Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1992552,0.0048990136,24.267852,0.0006,0,0,1.6945799,0.84728993
4.1982418,0.00051485035,24.269766,0.0006,4.214,9.375,1.6945799,0.84728993
4.0048886,-2.0130718,24.28289,1.9982,3.015,19.578,1.6945799,0.84728993
3.9888282,-2.0133677,24.352588,1.9982,3.001,28.984,1.6945799,0.84728993
3.9764097,-2.012227,24.426011,1.998,2.992,38.359,1.6945799,0.84728993
3.9662321,-2.0134516,24.523219,1.9982,2.985,47.719,1.6945799,0.84728993
3.9569598,-2.0128242,24.621382,1.9982,2.975,57.078,1.6945799,0.84728993
3.9487088,-2.0120011,24.713333,1.998,2.963,66.469,1.6945799,0.84728993
3.9412794,-2.0151914,24.816952,1.9982,2.951,75.828,1.6945799,0.84728993
3.9345618,-2.0125574,24.920143,1.998,2.945,85.187,1.6945799,0.84728993
3.9281051,-2.0117912,25.026912,1.9982,2.939,94.594,1.6945799,0.84728993
3.9220437,-2.0114079,25.127773,1.9982,2.935,103.953,1.6945799,0.84728993
3.9165422,-2.0123728,25.225731,1.9982,2.931,113.312,1.6945799,0.84728993
3.9112626,-2.0120957,25.33322,1.9982,2.927,122.64,1.6945799,0.84728993
3.906347,-2.0129582,25.434132,1.998,2.923,132.047,1.6945799,0.84728993
3.901644,-2.0119272,25.535038,1.9982,2.919,141.406,1.6945799,0.84728993
3.896873,-2.012912,25.638918,1.9982,2.915,150.781,1.6945799,0.84728993
3.8923489,-2.011849,25.748629,1.9982,2.911,160.14,1.6945799,0.84728993
3.8880998,-2.0110044,25.841224,1.9982,2.908,169.484,1.6945799,0.84728993
3.8841082,-2.013075,25.942533,1.9982,2.905,178.89,1.6945799,0.84728993
3.8801077,-2.0141766,26.034751,1.9982,2.901,188.25,1.6945799,0.84728993
3.8763156,-2.0137956,26.134525,1.9982,2.897,197.656,1.6945799,0.84728993
3.8723815,-2.0109171,26.229927,1.9982,2.893,207.015,1.6945799,0.84728993
3.8689559,-2.0127918,26.331759,1.9982,2.89,216.359,1.6945799,0.84728993
3.8651351,-2.0118446,26.418932,1.998,2.887,225.734,1.6945799,0.84728993
3.8615434,-2.0120787,26.510999,1.9982,2.883,235.062,1.6945799,0.84728993
3.8583738,-2.0126242,26.632028,1.9982,2.881,244.422,1.6945799,0.84728993
3.8551417,-2.0149187,26.706507,1.9982,2.877,253.812,1.6945799,0.84728993
3.8517196,-2.0125958,26.805783,1.998,2.875,263.187,1.6945799,0.84728993
3.8484164,-2.0086205,26.913518,1.9982,2.871,272.562,1.6945799,0.84728993
3.8454417,-2.0144664,26.998217,1.9982,2.869,281.953,1.6945799,0.84728993
3.8427529,-2.0114573,27.091899,1.9982,2.867,291.265,1.6945799,0.84728993
3.8397545,-2.0121857,27.175969,1.9982,2.864,300.656,1.6945799,0.84728993
3.8369432,-2.0088033,27.261952,1.9982,2.861,310,1.6945799,0.84728993
3.8340747,-2.0121803,27.361803,1.9982,2.859,319.39,1.6945799,0.84728993
3.8312232,-2.0100097,27.433678,1.998,2.856,328.781,1.6945799,0.84728993
3.8286589,-2.0141332,27.518128,1.9982,2.854,338.14,1.6945799,0.84728993
3.8259841,-2.0127121,27.60922,1.9982,2.851,347.5,1.6945799,0.84728993
3.8232852,-2.0126526,27.709006,1.9982,2.848,356.844,1.6945799,0.84728993
3.8204531,-2.0143058,27.806482,1.998,2.845,366.25,1.6945799,0.84728993
3.8176453,-2.011667,27.910341,1.9982,2.842,375.625,1.6945799,0.84728993
3.8149178,-2.0123076,27.982112,1.9982,2.839,384.984,1.6945799,0.84728993
3.8122789,-2.0134009,28.065896,1.9982,2.837,394.344,1.6945799,0.84728993
3.8092845,-2.0126335,28.147299,1.9982,2.834,403.719,1.6945799,0.84728993
3.8066707,-2.0164483,28.238478,1.9982,2.831,413.047,1.6945799,0.84728993
3.8037202,-2.0110023,28.328813,1.9982,2.828,422.437,1.6945799,0.84728993
3.8006649,-2.0119161,28.390932,1.9982,2.825,431.781,1.6945799,0.84728993
3.7977524,-2.0109231,28.477038,1.9982,2.823,441.219,1.6945799,0.84728993
3.7949072,-2.0077656,28.573378,1.998,2.821,450.609,1.6945799,0.84728993
3.7914763,-2.0137263,28.656094,1.9982,2.817,460,1.6945799,0.84728993
3.7885162,-2.0112141,28.752762,1.9982,2.815,469.312,1.6945799,0.84728993
3.7854371,-2.0140014,28.854787,1.9982,2.812,478.656,1.6945799,0.84728993
3.7822447,-2.0110549,28.948024,1.9982,2.809,488.031,1.6945799,0.84728993
3.7792494,-2.0138474,29.021692,1.9982,2.806,497.437,1.6945799,0.84728993
3.7760114,-2.0152591,29.116759,1.9982,2.803,506.797,1.6945799,0.84728993
3.7727503,-2.0121834,29.208419,1.9982,2.799,516.156,1.6945799,0.84728993
3.7696523,-2.0118461,29.25821,1.9982,2.796,525.531,1.6945799,0.84728993
3.7662196,-2.0117552,29.289645,1.9982,2.794,534.859,1.6945799,0.84728993
3.7631145,-2.0140283,29.360105,1.9982,2.791,544.219,1.6945799,0.84728993
3.759982,-2.011342,29.430153,1.9982,2.787,553.625,1.6945799,0.84728993
3.7567189,-2.0112924,29.541372,1.9982,2.785,562.969,1.6945799,0.84728993
3.7534145,-2.0131019,29.606669,1.9982,2.781,572.375,1.6945799,0.84728993
3.7504525,-2.0113545,29.611443,1.998,2.779,581.75,1.6945799,0.84728993
3.7472234,-2.0123545,29.674376,1.998,2.775,591.109,1.6945799,0.84728993
3.7443086,-2.0121494,29.7072,1.998,2.772,600.469,1.6945799,0.84728993
3.7411121,-2.0134545,29.746732,1.9982,2.769,609.859,1.6945799,0.84728993
3.7381865,-2.0122716,29.78517,1.9982,2.767,619.25,1.6945799,0.84728993
