Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1958637,-0.0035323739,24.086387,0.0006,0,0,1.3705086,0.68525428
4.1952522,-0.00077389234,24.090436,0.0006,4.211,9.406,1.3705086,0.68525428
3.9785543,-2.0096188,24.110888,1.9982,2.961,19.578,1.3705086,0.68525428
3.9568117,-2.0119594,24.182077,1.9982,2.963,28.969,1.3705086,0.68525428
3.9398114,-2.0121367,24.275605,1.9982,2.951,38.328,1.3705086,0.68525428
3.9249357,-2.0125177,24.389634,1.998,2.939,47.703,1.3705086,0.68525428
3.9122416,-2.0121662,24.49136,1.9982,2.929,57.062,1.3705086,0.68525428
3.9008912,-2.0119,24.605509,1.998,2.91,66.422,1.3705086,0.68525428
3.8905535,-2.0098876,24.716318,1.998,2.893,75.797,1.3705086,0.68525428
3.881393,-2.0104423,24.823818,1.9982,2.884,85.14,1.3705086,0.68525428
3.8729941,-2.0115032,24.94571,1.9982,2.879,94.515,1.3705086,0.68525428
3.8650006,-2.0105287,25.072755,1.998,2.873,103.859,1.3705086,0.68525428
3.8578716,-2.0120343,25.184484,1.9982,2.868,113.281,1.3705086,0.68525428
3.851091,-2.0130428,25.300647,1.998,2.863,122.656,1.3705086,0.68525428
3.8448616,-2.0086035,25.42136,1.998,2.858,132.015,1.3705086,0.68525428
3.839016,-2.0122263,25.539296,1.998,2.853,141.39,1.3705086,0.68525428
3.8336272,-2.0097501,25.655183,1.998,2.848,150.75,1.3705086,0.68525428
3.8282371,-2.0123032,25.773659,1.998,2.843,160.203,1.3705086,0.68525428
3.8234459,-2.0135889,25.894999,1.998,2.839,169.594,1.3705086,0.68525428
3.8187064,-2.01301,26.014945,1.9982,2.836,178.984,1.3705086,0.68525428
3.8144341,-2.0146036,26.133787,1.998,2.831,188.359,1.3705086,0.68525428
3.809967,-2.0135352,26.253918,1.998,2.827,197.734,1.3705086,0.68525428
3.8059905,-2.0115306,26.366416,1.9982,2.823,207.094,1.3705086,0.68525428
3.8020655,-2.0100178,26.479442,1.998,2.82,216.437,1.3705086,0.68525428
3.798292,-2.0122817,26.597882,1.9982,2.817,225.828,1.3705086,0.68525428
3.7945159,-2.0114387,26.707948,1.9982,2.813,235.187,1.3705086,0.68525428
3.7909154,-2.0107424,26.81726,1.9982,2.811,244.531,1.3705086,0.68525428
3.787227,-2.0109452,26.930364,1.9982,2.807,253.875,1.3705086,0.68525428
3.7833454,-2.0124539,27.051332,1.998,2.803,263.297,1.3705086,0.68525428
3.7796558,-2.0120381,27.154981,1.9982,2.8,272.609,1.3705086,0.68525428
3.7762538,-2.0093217,27.270762,1.998,2.797,281.984,1.3705086,0.68525428
3.7726418,-2.0122089,27.384812,1.998,2.793,291.328,1.3705086,0.68525428
3.7688294,-2.0125074,27.485649,1.9982,2.789,300.75,1.3705086,0.68525428
3.7652425,-2.0125901,27.591045,1.9982,2.786,310.109,1.3705086,0.68525428
3.7616648,-2.0135084,27.703342,1.9982,2.783,319.484,1.3705086,0.68525428
3.7578099,-2.0128563,27.809405,1.998,2.779,328.844,1.3705086,0.68525428
3.7539332,-2.0118772,27.92088,1.9982,2.775,338.234,1.3705086,0.68525428
3.7500748,-2.0137994,28.023336,1.9982,2.772,347.578,1.3705086,0.68525428
3.7463994,-2.0130019,28.119814,1.998,2.768,356.937,1.3705086,0.68525428
3.742751,-2.0116761,28.224276,1.998,2.765,366.265,1.3705086,0.68525428
3.7388536,-2.0129337,28.330617,1.998,2.761,375.64,1.3705086,0.68525428
3.7348269,-2.0134981,28.416339,1.9982,2.757,385.062,1.3705086,0.68525428
3.7310677,-2.01194,28.512067,1.9982,2.755,394.422,1.3705086,0.68525428
3.7270687,-2.0119347,28.604446,1.998,2.751,403.797,1.3705086,0.68525428
3.7233245,-2.0121117,28.703435,1.9982,2.747,413.203,1.3705086,0.68525428
3.7196931,-2.0100667,28.787221,1.9982,2.743,422.531,1.3705086,0.68525428
3.7157626,-2.0112934,28.879822,1.9982,2.74,431.937,1.3705086,0.68525428
3.7118804,-2.0149914,28.949588,1.998,2.737,441.281,1.3705086,0.68525428
3.7080218,-2.0085373,29.036524,1.9982,2.733,450.64,1.3705086,0.68525428
3.7041838,-2.0119479,29.109023,1.998,2.729,460,1.3705086,0.68525428
3.700761,-2.0125548,29.176852,1.9982,2.725,469.375,1.3705086,0.68525428
3.6967911,-2.0132828,29.242469,1.9982,2.722,478.719,1.3705086,0.68525428
3.6931991,-2.0134091,29.290139,1.998,2.719,488.062,1.3705086,0.68525428
3.6898542,-2.0120102,29.356369,1.9982,2.715,497.484,1.3705086,0.68525428
3.685934,-2.0124804,29.412782,1.9982,2.711,506.812,1.3705086,0.68525428
3.6824272,-2.009962,29.461999,1.9982,2.709,516.172,1.3705086,0.68525428
3.6788943,-2.0128333,29.506796,1.9982,2.705,525.578,1.3705086,0.68525428
3.6755733,-2.0099104,29.537704,1.998,2.702,534.937,1.3705086,0.68525428
3.6719799,-2.0122095,29.59433,1.9982,2.699,544.312,1.3705086,0.68525428
3.6686655,-2.0133237,29.622279,1.9982,2.695,553.687,1.3705086,0.68525428
3.6652902,-2.01082,29.663629,1.9982,2.692,563.047,1.3705086,0.68525428
3.6618881,-2.0151086,29.692,1.998,2.689,572.422,1.3705086,0.68525428
3.6584927,-2.0127249,29.724963,1.9982,2.685,581.797,1.3705086,0.68525428
3.6552328,-2.0134007,29.752069,1.998,2.683,591.172,1.3705086,0.68525428
