Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1875603,-0.00031298249,23.754765,-0.0006,0,0,1.8139694,0.90698469
4.1868442,-0.0010133277,23.761011,-0.0006,4.203,16.641,1.8139694,0.90698469
3.9853468,-2.013336,23.833081,-1.9982,3.037,35.594,1.8139694,0.90698469
3.9639365,-2.0138712,23.993597,-1.9982,3.024,53.734,1.8139694,0.90698469
3.9480443,-2.0114266,24.170948,-1.9982,3,71.891,1.8139694,0.90698469
3.9350511,-2.0117438,24.358823,-1.9982,2.981,89.969,1.8139694,0.90698469
3.9239429,-2.0100436,24.54551,-1.9982,2.971,108.063,1.8139694,0.90698469
3.913848,-2.0112986,24.738192,-1.9982,2.963,126.297,1.8139694,0.90698469
3.9051577,-2.0137544,24.920811,-1.9982,2.956,144.484,1.8139694,0.90698469
3.8966142,-2.012746,25.111339,-1.9982,2.947,162.672,1.8139694,0.90698469
3.8888947,-2.0119498,25.292232,-1.9982,2.941,180.813,1.8139694,0.90698469
3.8817866,-2.0103548,25.471344,-1.9982,2.935,199.047,1.8139694,0.90698469
3.8750463,-2.0135423,25.642827,-1.9982,2.929,217.25,1.8139694,0.90698469
3.8685546,-2.0136267,25.818862,-1.9982,2.923,235.344,1.8139694,0.90698469
3.8622473,-2.0141049,25.988464,-1.9982,2.918,253.516,1.8139694,0.90698469
3.8559194,-2.013287,26.149819,-1.9982,2.912,271.625,1.8139694,0.90698469
3.8503613,-2.0127108,26.321861,-1.9982,2.907,289.859,1.8139694,0.90698469
3.8447385,-2.0102919,26.495241,-1.9982,2.901,308.031,1.8139694,0.90698469
3.8392833,-2.0141485,26.642394,-1.9982,2.897,326.391,1.8139694,0.90698469
3.8341707,-2.0132313,26.803265,-1.9982,2.892,344.563,1.8139694,0.90698469
3.8291728,-2.0138875,26.973607,-1.9982,2.887,362.656,1.8139694,0.90698469
3.8241705,-2.0133213,27.127077,-1.9982,2.881,380.734,1.8139694,0.90698469
3.8191917,-2.010576,27.283706,-1.9982,2.877,399,1.8139694,0.90698469
3.8141589,-2.011162,27.426817,-1.9982,2.872,417.234,1.8139694,0.90698469
3.8088057,-2.0117346,27.575798,-1.9982,2.867,435.531,1.8139694,0.90698469
3.8037142,-2.0128231,27.729142,-1.9982,2.863,453.766,1.8139694,0.90698469
3.7983284,-2.0115889,27.873903,-1.9982,2.857,471.984,1.8139694,0.90698469
3.7930983,-2.0128673,28.01042,-1.9982,2.853,490.25,1.8139694,0.90698469
3.7877788,-2.0118454,28.150281,-1.9982,2.847,508.469,1.8139694,0.90698469
3.7825709,-2.0142257,28.270228,-1.9982,2.843,526.656,1.8139694,0.90698469
3.7774634,-2.0135133,28.391159,-1.9982,2.837,544.844,1.8139694,0.90698469
3.7724674,-2.0132418,28.512408,-1.9982,2.832,563,1.8139694,0.90698469
3.7674183,-2.0132481,28.613175,-1.9982,2.827,581.234,1.8139694,0.90698469
3.762428,-2.011333,28.721808,-1.9982,2.823,599.453,1.8139694,0.90698469
3.7576785,-2.009362,28.810351,-1.9982,2.817,617.688,1.8139694,0.90698469
3.7529059,-2.0122455,28.881222,-1.9982,2.813,635.922,1.8139694,0.90698469
3.7483191,-2.0118664,28.95947,-1.9982,2.809,654.156,1.8139694,0.90698469
3.7437664,-2.0146764,29.02906,-1.9982,2.804,672.469,1.8139694,0.90698469
3.739493,-2.0117646,29.086504,-1.998,2.799,690.734,1.8139694,0.90698469
3.735328,-2.0109382,29.128949,-1.9982,2.795,709,1.8139694,0.90698469
3.7310366,-2.0097263,29.170853,-1.9982,2.791,727.234,1.8139694,0.90698469
3.7268697,-2.0102808,29.199941,-1.998,2.787,745.484,1.8139694,0.90698469
3.7227925,-2.0128682,29.236388,-1.9982,2.783,763.797,1.8139694,0.90698469
3.7182389,-2.0076396,29.273623,-1.9982,2.779,782.125,1.8139694,0.90698469
3.7146935,-2.013433,29.306491,-1.9982,2.775,800.391,1.8139694,0.90698469
3.7104571,-2.0144708,29.336524,-1.9982,2.771,818.734,1.8139694,0.90698469
3.706275,-2.0115955,29.367422,-1.9982,2.768,836.875,1.8139694,0.90698469
3.7024086,-2.0133829,29.400709,-1.9982,2.764,855.141,1.8139694,0.90698469
3.6980362,-2.0108623,29.434992,-1.9982,2.761,873.422,1.8139694,0.90698469
3.6940911,-2.0151816,29.471551,-1.9982,2.757,891.844,1.8139694,0.90698469
3.690341,-2.0114521,29.511632,-1.9982,2.753,910.188,1.8139694,0.90698469
3.686266,-2.0133669,29.549969,-1.9982,2.749,928.484,1.8139694,0.90698469
3.682122,-2.0122771,29.582206,-1.9982,2.745,946.938,1.8139694,0.90698469
3.6783215,-2.0128067,29.63191,-1.9982,2.741,965.297,1.8139694,0.90698469
3.6744815,-2.0113169,29.67358,-1.9982,2.738,983.516,1.8139694,0.90698469
3.6705912,-2.0172911,29.725451,-1.9982,2.735,1001.844,1.8139694,0.90698469
3.6669048,-2.0121356,29.768484,-1.9982,2.731,1020.234,1.8139694,0.90698469
3.6631155,-2.0127199,29.811891,-1.9982,2.727,1038.641,1.8139694,0.90698469
