Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1992468,0.00094663502,24.465118,0.0008,0,0,1.700311,0.85015551
4.1986366,0.00023362389,24.470083,0.0008,4.214,9.39,1.700311,0.85015551
4.006223,-2.011764,24.484741,1.9982,3.017,19.5,1.700311,0.85015551
3.9902666,-2.0113534,24.540925,1.9982,3.004,28.859,1.700311,0.85015551
3.977926,-2.0123737,24.627999,1.9982,2.992,38.218,1.700311,0.85015551
3.9675452,-2.0105748,24.713694,1.9982,2.981,47.64,1.700311,0.85015551
3.9586461,-2.0113451,24.809758,1.9982,2.97,56.968,1.700311,0.85015551
3.9505276,-2.0091751,24.905704,1.9982,2.959,66.312,1.700311,0.85015551
3.9429018,-2.0135782,24.996019,1.9982,2.951,75.671,1.700311,0.85015551
3.9362934,-2.0119032,25.105137,1.9982,2.945,85.046,1.700311,0.85015551
3.9297995,-2.0116509,25.20682,1.9982,2.939,94.453,1.700311,0.85015551
3.9240871,-2.0134413,25.308319,1.9982,2.935,103.828,1.700311,0.85015551
3.9185754,-2.0138675,25.415965,1.9982,2.93,113.187,1.700311,0.85015551
3.9135172,-2.012909,25.519878,1.9982,2.926,122.562,1.700311,0.85015551
3.9083484,-2.015544,25.625352,1.9982,2.922,131.875,1.700311,0.85015551
3.9034949,-2.0119394,25.720449,1.9982,2.918,141.234,1.700311,0.85015551
3.8991096,-2.0135478,25.827749,1.9982,2.915,150.609,1.700311,0.85015551
3.8945686,-2.014812,25.921026,1.9982,2.911,159.937,1.700311,0.85015551
3.8902158,-2.0113555,26.025414,1.9982,2.907,169.218,1.700311,0.85015551
3.8864406,-2.0112091,26.127308,1.9982,2.904,178.593,1.700311,0.85015551
3.8823688,-2.0144803,26.219097,1.9982,2.901,187.953,1.700311,0.85015551
3.8786902,-2.0121113,26.325116,1.9982,2.897,197.296,1.700311,0.85015551
3.8747468,-2.0120528,26.4147,1.9982,2.894,206.687,1.700311,0.85015551
3.8712336,-2.0111646,26.506678,1.9982,2.89,216.093,1.700311,0.85015551
3.8672687,-2.0096982,26.626052,1.9982,2.887,225.421,1.700311,0.85015551
3.8640599,-2.0101168,26.726317,1.9982,2.883,234.765,1.700311,0.85015551
3.8605279,-2.0091791,26.807061,1.9982,2.881,244.156,1.700311,0.85015551
3.8572518,-2.0116403,26.896737,1.9982,2.877,253.515,1.700311,0.85015551
3.8540019,-2.0120282,26.992124,1.9982,2.875,262.921,1.700311,0.85015551
3.8509509,-2.0131217,27.099362,1.9982,2.872,272.25,1.700311,0.85015551
3.8479758,-2.0139503,27.176047,1.9982,2.869,281.64,1.700311,0.85015551
3.8448561,-2.0108544,27.277057,1.9982,2.866,291,1.700311,0.85015551
3.8420575,-2.012148,27.371075,1.9982,2.863,300.359,1.700311,0.85015551
3.8390657,-2.0112614,27.451806,1.9982,2.861,309.718,1.700311,0.85015551
3.8363532,-2.0115036,27.559507,1.9982,2.858,319.109,1.700311,0.85015551
3.8335227,-2.0124365,27.646839,1.9982,2.855,328.484,1.700311,0.85015551
3.8309275,-2.0124595,27.732484,1.9982,2.853,337.843,1.700311,0.85015551
3.8280723,-2.0116621,27.837022,1.9982,2.85,347.187,1.700311,0.85015551
3.8254131,-2.0125961,27.91242,1.9982,2.847,356.562,1.700311,0.85015551
