Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1991035,-0.0017550172,23.539991,0.0008,0,0,1.809308,0.90465398
4.1986295,-0.0012423448,23.548172,0.0006,4.214,9.406,1.809308,0.90465398
4.0082735,-2.0113191,23.578019,1.9982,3.036,19.547,1.809308,0.90465398
3.9933508,-2.0123513,23.61894,1.9982,3.02,28.906,1.809308,0.90465398
3.9816877,-2.0125585,23.701637,1.9982,3.01,38.281,1.809308,0.90465398
3.9717601,-2.0110789,23.798248,1.9982,3,47.641,1.809308,0.90465398
3.9631642,-2.0129226,23.888344,1.9982,2.993,57.016,1.809308,0.90465398
3.9556573,-2.0109958,23.972223,1.9982,2.981,66.344,1.809308,0.90465398
3.9488526,-2.0123731,24.061304,1.9982,2.969,75.688,1.809308,0.90465398
3.9423586,-2.012819,24.174491,1.9982,2.961,85.047,1.809308,0.90465398
3.9361165,-2.0123825,24.281495,1.9982,2.956,94.469,1.809308,0.90465398
3.9307986,-2.0114706,24.38504,1.9982,2.952,103.813,1.809308,0.90465398
3.9255019,-2.0130477,24.434307,1.9982,2.949,113.188,1.809308,0.90465398
3.9206446,-2.0104298,24.538732,1.9982,2.946,122.547,1.809308,0.90465398
3.9159849,-2.0116082,24.642132,1.9982,2.942,131.938,1.809308,0.90465398
3.911548,-2.0133695,24.768359,1.9982,2.938,141.297,1.809308,0.90465398
3.9072135,-2.0129683,24.846894,1.9982,2.933,150.641,1.809308,0.90465398
3.9029643,-2.0136976,24.970355,1.9982,2.931,160.031,1.809308,0.90465398
3.8990442,-2.0100612,25.065406,1.9982,2.927,169.422,1.809308,0.90465398
3.8950381,-2.0126593,25.14802,1.9982,2.923,178.766,1.809308,0.90465398
3.8909901,-2.0117857,25.219937,1.9982,2.919,188.11,1.809308,0.90465398
3.8875728,-2.0144715,25.325686,1.9982,2.917,197.469,1.809308,0.90465398
3.8838436,-2.0125492,25.446358,1.9982,2.913,206.86,1.809308,0.90465398
3.8806656,-2.0099538,25.53991,1.9982,2.91,216.172,1.809308,0.90465398
3.8772283,-2.0126462,25.617265,1.9982,2.906,225.531,1.809308,0.90465398
3.8737638,-2.0115181,25.708498,1.9982,2.903,234.953,1.809308,0.90465398
3.8705744,-2.010937,25.820037,1.9982,2.9,244.281,1.809308,0.90465398
3.8673242,-2.0127121,25.886291,1.9982,2.897,253.703,1.809308,0.90465398
3.8639852,-2.0114249,25.982965,1.9982,2.893,263.063,1.809308,0.90465398
3.8611462,-2.0121331,26.069931,1.9982,2.891,272.422,1.809308,0.90465398
3.8580391,-2.0146387,26.152667,1.9982,2.888,281.797,1.809308,0.90465398
3.854986,-2.0105047,26.240969,1.9982,2.886,291.172,1.809308,0.90465398
3.8518324,-2.011112,26.320308,1.9982,2.883,300.547,1.809308,0.90465398
3.8490465,-2.0091078,26.416593,1.9982,2.881,309.922,1.809308,0.90465398
3.8464901,-2.0115151,26.463673,1.9982,2.878,319.266,1.809308,0.90465398
3.8438504,-2.0154236,26.562463,1.9982,2.875,328.656,1.809308,0.90465398
3.8409603,-2.0124437,26.635404,1.9982,2.872,338.031,1.809308,0.90465398
3.838383,-2.0105307,26.734391,1.9982,2.869,347.391,1.809308,0.90465398
3.8357738,-2.0133744,26.835911,1.9982,2.867,356.75,1.809308,0.90465398
3.8331661,-2.012386,26.835855,1.9982,2.863,366.125,1.809308,0.90465398
3.8306579,-2.0112095,26.96055,1.9982,2.861,375.5,1.809308,0.90465398
3.8283592,-2.0118522,27.063537,1.9982,2.859,384.844,1.809308,0.90465398
3.82548,-2.0083929,27.15447,1.9982,2.857,394.25,1.809308,0.90465398
3.8229452,-2.0112025,27.228651,1.9982,2.855,403.594,1.809308,0.90465398
3.8205524,-2.013805,27.301232,1.9982,2.852,412.985,1.809308,0.90465398
3.8179193,-2.0142845,27.398653,1.9982,2.851,422.344,1.809308,0.90465398
3.8150833,-2.0129887,27.50438,1.9982,2.849,431.719,1.809308,0.90465398
3.8124987,-2.0149563,27.566795,1.9982,2.845,441.078,1.809308,0.90465398
3.8100027,-2.012996,27.664695,1.9982,2.843,450.438,1.809308,0.90465398
3.8073295,-2.0107756,27.726609,1.9982,2.841,459.844,1.809308,0.90465398
3.8042798,-2.0163663,27.784962,1.9982,2.839,469.235,1.809308,0.90465398
3.801687,-2.0131468,27.866984,1.9982,2.836,478.61,1.809308,0.90465398
3.7989762,-2.013284,27.957574,1.9982,2.834,487.953,1.809308,0.90465398
