Voltages,Currents,Temperatures,Charge Currents,Charge Voltages,Time step,Capacity,SOH
4.1877414,-0.0045452015,24.028778,-0.0006,0,0,1.8255815,0.91279075
4.1869434,0.00054206373,24.024852,-0.0008,4.203,16.797,1.8255815,0.91279075
3.9864417,-2.0117184,24.091337,-1.9982,3.048,35.719,1.8255815,0.91279075
3.9649857,-2.0133588,24.251612,-1.9982,3.023,53.875,1.8255815,0.91279075
3.9494429,-2.0131356,24.431151,-1.9982,3.003,72,1.8255815,0.91279075
3.9363501,-2.0136798,24.617655,-1.9982,2.983,90.234,1.8255815,0.91279075
3.9252205,-2.0138681,24.807395,-1.9982,2.972,108.453,1.8255815,0.91279075
3.9153974,-2.0161149,24.98168,-1.9982,2.964,126.625,1.8255815,0.91279075
3.9065008,-2.0123566,25.170787,-1.9982,2.957,144.75,1.8255815,0.91279075
3.8984396,-2.0111526,25.348645,-1.998,2.949,162.844,1.8255815,0.91279075
3.890692,-2.0129209,25.536389,-1.9982,2.941,181.015,1.8255815,0.91279075
3.8832759,-2.0135169,25.713808,-1.9982,2.935,199.312,1.8255815,0.91279075
3.8766076,-2.0100611,25.889615,-1.9982,2.929,217.484,1.8255815,0.91279075
3.8703091,-2.0118067,26.057992,-1.9982,2.923,235.547,1.8255815,0.91279075
3.8638074,-2.0113764,26.228389,-1.9982,2.917,253.765,1.8255815,0.91279075
3.8578174,-2.0152239,26.398964,-1.9982,2.911,272.078,1.8255815,0.91279075
3.8517579,-2.0119979,26.567601,-1.9982,2.906,290.297,1.8255815,0.91279075
3.8463573,-2.0114864,26.720643,-1.9982,2.9,308.515,1.8255815,0.91279075
3.8410697,-2.0116273,26.878061,-1.9982,2.896,326.703,1.8255815,0.91279075
3.8357646,-2.0146719,27.041463,-1.998,2.891,344.859,1.8255815,0.91279075
3.8308646,-2.0122381,27.198765,-1.9982,2.885,363.047,1.8255815,0.91279075
3.825889,-2.0121776,27.352265,-1.998,2.88,381.25,1.8255815,0.91279075
3.8205722,-2.0129408,27.501903,-1.9982,2.875,399.594,1.8255815,0.91279075
3.8155296,-2.0103599,27.665124,-1.9982,2.871,417.859,1.8255815,0.91279075
3.810424,-2.010146,27.814401,-1.9982,2.866,436.015,1.8255815,0.91279075
3.8052633,-2.0095592,27.951265,-1.9982,2.861,454.156,1.8255815,0.91279075
3.8001022,-2.0113643,28.089542,-1.9982,2.857,472.344,1.8255815,0.91279075
3.7949431,-2.011613,28.232048,-1.9982,2.851,490.531,1.8255815,0.91279075
3.7896319,-2.0105417,28.36034,-1.9982,2.846,508.687,1.8255815,0.91279075
3.7845506,-2.0125816,28.492959,-1.9982,2.841,526.922,1.8255815,0.91279075
