1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,y
23.854712,24.10181367,24.384425,24.667511,24.95652133,25.2868415,25.60936733,25.87675667,26.13529933,26.384647,26.67521,26.95661267,27.18934733,27.425153,27.65035867,27.86664667,28.107268,28.328746,28.515041,28.69081,28.83235767,28.9998395,29.137966,29.24409567,29.337571,29.42074933,29.51215025,29.58348367,29.65257533,29.71213,29.782598,29.868544,29.944805,30.02127467,30.09827433,30.182396,30.2803715,30.37454567,30.452949,30.53495667,30.617731,30.7211895,30.81015333,30.90256667,30.98728467,31.06405667,31.14872367,31.248786,31.332861,31.40742833,31.48479633,31.56015733,31.638829,31.72459233,31.80009667,31.87208667,31.942675,32.02595425,32.098085,32.15965967,32.23051033,32.29639133,32.37912275,32.442491,32.497025,32.56824567,32.63470533,32.70867925,32.77973633,32.85088267,32.91431433,32.97418033,33.05093167,33.122616,33.21119267,33.27714867,33.35070467,33.41852433,33.51579225,33.59687433,33.682845,33.776414,33.84062267,33.95344925,34.065597,34.155866,34.25049433,34.3539,34.47044775,34.59162067,34.69885367,34.79322033,34.90713767,35.029198,35.16001233,35.26887233,35.387471,35.48562867,35.627649,35.771848,35.889739,36.024219,36.15822067,36.324924,36.49061167,36.669406,36.84237533,37.00513833,37.19340333,37.36830167,37.59544233,1.8550045
23.82180335,24.10293628,24.40110472,24.63110631,25.00591609,25.29658236,25.6793887,25.8866106,26.15506892,26.39155114,26.73758351,26.87246053,27.20121081,27.37623996,27.55623697,27.89455349,28.10200397,28.40370852,28.59754573,28.61243797,28.85016781,28.9690809,29.17449024,29.17654067,29.29798469,29.33070457,29.5883776,29.5752416,29.74574741,29.72590045,29.87588955,29.87258031,30.00300447,30.01808263,30.09100748,30.26505825,30.37490559,30.46637246,30.5429061,30.47759267,30.64521086,30.70122692,30.73732655,30.81773511,30.93717278,30.98458384,31.12905762,31.21316232,31.40766779,31.45409057,31.55592355,31.46407221,31.70547064,31.73503646,31.86665269,31.95739209,31.87647254,32.05853999,32.0245264,32.24969603,32.30878418,32.24600464,32.45646096,32.52724942,32.40921298,32.59076992,32.58129164,32.70183273,32.69475854,32.7927168,32.83713439,33.03544917,33.08619978,33.15077771,33.24906121,33.37099976,33.35340343,33.49514689,33.55235384,33.62328831,33.58396673,33.82024104,33.8638932,34.04506341,34.13374608,34.12789983,34.25272827,34.37150064,34.37327985,34.64345828,34.7095104,34.860476,34.82140355,34.9920083,35.08273477,35.32647147,35.43037753,35.571022,35.69883994,35.75486282,35.86013097,36.09293688,36.16112508,36.38645079,36.43425747,36.69510737,36.82968215,36.95909866,37.17045224,37.27817658,37.66397697,1.8550045
24.35014,24.582472,24.85168433,25.12687433,25.40441233,25.668226,25.99024375,26.294822,26.54132933,26.781964,27.020347,27.26207633,27.5188065,27.77518267,28.00264433,28.206308,28.40668533,28.60318033,28.80224875,28.99517533,29.13855733,29.26486133,29.37627933,29.467981,29.57105025,29.65930567,29.71889967,29.78619933,29.852189,29.91248933,29.9826115,30.056444,30.13430733,30.20892833,30.28442233,30.36934133,30.4558365,30.550086,30.624746,30.70275967,30.78488,30.88236075,30.973254,31.048255,31.12823333,31.207711,31.287563,31.38434325,31.473037,31.54735767,31.62293267,31.69424667,31.76437633,31.84494025,31.930841,31.994849,32.05827433,32.13003067,32.200816,32.27355325,32.35410067,32.42361767,32.48500967,32.54388767,32.61026667,32.69548625,32.761555,32.82529467,32.89007,32.95433533,33.02608733,33.1027215,33.174559,33.25047167,33.31447733,33.39604967,33.47005667,33.556199,33.636829,33.72110167,33.806347,33.88482867,33.97537367,34.07278125,34.18336767,34.26891367,34.36536533,34.46500167,34.56562467,34.68478025,34.805469,34.90627667,35.01205067,35.12095467,35.22924967,35.359435,35.47805433,35.57845367,35.69798967,35.804371,35.923754,36.07004925,36.23104467,36.392541,36.53819133,36.713569,36.88812967,37.07258033,37.264702,37.5256705,37.645441,1.8431955
24.27826999,24.59795023,24.91541099,25.14674093,25.3986743,25.62035888,25.91723281,26.27321092,26.60824526,26.84940344,26.95988436,27.21092609,27.4396834,27.76151063,27.92213085,28.30278695,28.50328576,28.56196227,28.71708213,29.00903185,29.15195921,29.33079537,29.30515937,29.48727823,29.66459541,29.68253291,29.70616672,29.82314756,29.76135246,29.83559179,30.07004811,30.00690114,30.05928035,30.20528037,30.30799209,30.42527098,30.37855382,30.64684859,30.613593,30.74368492,30.6851552,30.85806676,31.06411912,30.98426905,31.10435245,31.11606954,31.24105851,31.32566534,31.47997286,31.56203767,31.58721523,31.68130313,31.80833024,31.82224887,32.01468809,31.99585638,31.99801158,32.2014492,32.10364219,32.25973943,32.44260371,32.42114357,32.38876294,32.63015985,32.68905602,32.64707482,32.73270093,32.74623742,32.92327668,32.90705388,32.93439441,33.0856885,33.15030244,33.31133185,33.38789367,33.34776226,33.50823431,33.57088905,33.59496181,33.8014624,33.87263147,33.84750289,34.05219953,34.13548723,34.11706574,34.35685732,34.29983207,34.48723816,34.54821517,34.59569365,34.90137208,34.85179981,35.10960014,35.03356304,35.15914601,35.2718778,35.37868207,35.63447761,35.63762851,35.86996314,35.97793846,36.00451402,36.19855102,36.35393756,36.52510196,36.71204376,36.84525575,37.14126023,37.20939527,37.42878097,37.68765371,1.8431955
23.77565975,24.01495167,24.28477867,24.56431333,24.845632,25.11248033,25.383014,25.68947475,25.975673,26.21470433,26.45986167,26.695169,26.921561,27.17597575,27.44700467,27.65045933,27.857105,28.03958067,28.21427733,28.38270667,28.5528645,28.70090733,28.814234,28.91094867,28.995841,29.07578667,29.14764975,29.212737,29.2812,29.33416133,29.40163267,29.46376267,29.53195933,29.60933675,29.693802,29.77770733,29.86542733,29.950793,30.01577233,30.10560433,30.20683875,30.29659267,30.372721,30.448612,30.52679767,30.60273433,30.682107,30.78287725,30.87508467,30.93936267,31.01936967,31.097552,31.170606,31.24319033,31.328992,31.412,31.48037533,31.558297,31.61026833,31.67603733,31.74447433,31.82204475,31.90504733,31.965815,32.02970467,32.09317567,32.168699,32.23577675,32.31828467,32.37434233,32.45485467,32.52150233,32.58541833,32.65807867,32.74517875,32.82623133,32.905724,32.983232,33.05761567,33.14261067,33.23277,33.321575,33.419302,33.50792067,33.590969,33.68978567,33.781759,33.87458167,33.99891525,34.11359767,34.219723,34.32241,34.433629,34.53111833,34.65997825,34.798451,34.90530733,35.00581267,35.11855067,35.235296,35.36700133,35.49044467,35.64750325,35.823158,35.983319,36.150065,36.327324,36.527739,36.72417267,36.95481633,37.044205,1.8396018
23.81244311,24.03700851,24.29563028,24.46515838,24.8807507,25.03464505,25.4762298,25.59059301,25.8991451,26.23772714,26.38922817,26.5988252,26.83181784,27.07599131,27.50900415,27.64665838,27.80745087,28.04977417,28.21102424,28.39697979,28.57237879,28.78520503,28.90957077,28.83442218,29.07251644,29.05065969,29.17950914,29.12716806,29.36320627,29.37345559,29.47014877,29.5593063,29.54621945,29.64324056,29.62299796,29.74645241,29.86514666,29.89869847,29.95219767,30.01143283,30.25666649,30.26542528,30.27588488,30.52331579,30.42739667,30.64730878,30.60439414,30.73373221,30.86784862,30.95433163,31.00126671,31.09423239,31.2248252,31.26965915,31.40648556,31.35356162,31.45887935,31.48026434,31.70037343,31.70867589,31.82760017,31.84469574,31.89553742,31.98334595,31.95849867,32.02888474,32.23247262,32.24914861,32.22788824,32.46391794,32.47931397,32.57682506,32.63179196,32.65398359,32.67916086,32.73317737,32.81923838,32.92907741,32.97980007,33.15340345,33.208273,33.28560743,33.50772232,33.52297645,33.54885128,33.6532281,33.71179813,33.91908803,34.03322393,34.10127787,34.27724554,34.37030737,34.41759336,34.49509402,34.6296303,34.77905539,34.98629771,34.91911431,35.12510404,35.29975823,35.27568303,35.46349032,35.72892497,35.77776717,36.07234349,36.06751795,36.40905431,36.50265222,36.63795472,36.91025804,37.13799673,1.8396018
23.263472,23.495888,23.774536,24.049498,24.335694,24.60376133,24.88098233,25.135521,25.43630725,25.719514,25.96479333,26.193034,26.43083933,26.659634,26.88228667,27.09196967,27.34322575,27.55285133,27.71461733,27.89402467,28.029057,28.15548533,28.26646033,28.38833275,28.46973,28.555755,28.62053967,28.68425067,28.745204,28.80887133,28.86626067,28.94473575,29.02146933,29.09864267,29.17686,29.256567,29.345391,29.418313,29.494246,29.59329825,29.68826467,29.766663,29.857997,29.93785867,30.01932567,30.108089,30.17550067,30.26246725,30.36141133,30.43398067,30.51778633,30.59442967,30.65883433,30.755654,30.82920875,30.92718133,31.002896,31.05668367,31.14331933,31.188224,31.26088833,31.321857,31.39345075,31.49052433,31.54790467,31.619178,31.685363,31.76032533,31.81464767,31.89245333,31.9700205,32.05597533,32.12268667,32.197914,32.272791,32.34339267,32.42385733,32.49787533,32.60219125,32.69759267,32.77506633,32.86299767,32.955491,33.04317167,33.137783,33.230724,33.34084675,33.46116667,33.56319167,33.66125233,33.77787967,33.88241,33.98730467,34.10814067,34.22656825,34.369566,34.47758,34.57888967,34.70161133,34.81525467,34.953974,35.09642,35.234038,35.37761267,35.56709925,35.77647967,35.961106,36.16368,36.36960267,36.544468,36.544468,1.8306736
23.24456599,23.44425099,23.75478367,24.07016071,24.33720419,24.69732687,24.94745962,25.23448013,25.34944763,25.71391708,26.00513773,26.20303609,26.47658741,26.66643515,26.89443251,27.02815979,27.27607971,27.49642518,27.75847244,27.95449822,27.98625424,28.12089582,28.36324712,28.31229758,28.49435978,28.54501832,28.66316264,28.69052455,28.65599035,28.7417907,28.92022526,28.94779013,29.00814315,29.14064578,29.11626574,29.30774629,29.42590752,29.4151644,29.52415281,29.52817521,29.72398498,29.72045101,29.90366657,29.93342316,29.96446778,30.05217464,30.18239515,30.3543027,30.44960754,30.41515657,30.53272344,30.56718865,30.59778454,30.67533286,30.79847689,30.8665627,30.92329434,30.98967593,31.20128142,31.27429958,31.27500141,31.30813866,31.40887295,31.57771411,31.50362529,31.6695942,31.61794753,31.75143743,31.77812781,31.86314236,31.87427848,31.98126236,32.19972272,32.1010334,32.32650088,32.35880034,32.40999783,32.40050819,32.58765671,32.59873498,32.78678492,32.81619299,32.96266096,32.97501026,33.18029809,33.24771832,33.37406468,33.53144077,33.57806731,33.64544005,33.8400301,33.83781216,33.90371474,34.06008605,34.2761835,34.34272349,34.47980782,34.67195976,34.70171633,34.80736683,34.97698287,35.01849616,35.27037575,35.36685794,35.65557849,35.75148469,35.87551565,36.22122913,36.28968682,36.51067539,36.62427911,1.8306736
24.4460665,24.670442,24.93946667,25.21105933,25.479885,25.75114033,26.017441,26.27634033,26.52784567,26.808085,27.08307833,27.320711,27.54355533,27.76250333,27.982062,28.206091,28.41232033,28.60376733,28.78265367,28.979449,29.15458933,29.28044433,29.40743467,29.49378533,29.57853033,29.64446033,29.70419,29.769387,29.838373,29.914902,29.97703733,30.05259633,30.11896233,30.18746433,30.26077633,30.33094433,30.42470667,30.52521175,30.61166733,30.69159167,30.79028233,30.872678,30.96104233,31.037291,31.112785,31.20044167,31.2963785,31.388995,31.46395967,31.545204,31.619756,31.71044567,31.77985667,31.83776667,31.91632833,32.00121925,32.08619367,32.160286,32.23560333,32.30731233,32.371526,32.44045867,32.51495233,32.57101067,32.64600867,32.72132825,32.79898867,32.87822267,32.93337733,33.00635,33.07374633,33.139655,33.21999133,33.29579133,33.37416675,33.472706,33.55107433,33.621406,33.715652,33.794231,33.893154,33.96946067,34.06566,34.16699125,34.264763,34.37098233,34.46868233,34.57357867,34.68313467,34.78719233,34.89381233,35.00601567,35.117573,35.2402765,35.37213633,35.49374767,35.60226767,35.71451533,35.82587367,35.94769533,36.079522,36.20111767,36.351538,36.49458767,36.684565,36.84363,37.05829575,37.29845967,37.515685,37.676719,37.676719,1.8327002
24.37855778,24.6819081,24.95815294,25.25667103,25.4743664,25.72657785,25.97808951,26.21979663,26.46379021,26.7353305,26.99566444,27.28647624,27.46241776,27.72274135,27.91946053,28.12329442,28.45344181,28.59488892,28.74726373,29.04061869,29.14392109,29.21798386,29.36776623,29.55267426,29.58608301,29.59421078,29.77735942,29.72425877,29.88089944,29.91147912,30.07542621,30.0803678,30.17272366,30.1477677,30.23791321,30.23206819,30.47831458,30.56134278,30.67545395,30.711966,30.69749161,30.81231905,30.92306868,30.98154136,31.04456959,31.18069373,31.21797537,31.3253357,31.52265693,31.59194104,31.59543517,31.68310453,31.69057705,31.8103898,31.99730435,32.09067596,32.09444369,32.13499977,32.25405021,32.26396457,32.416632,32.43037121,32.41774825,32.50849005,32.70973376,32.81545747,32.7028974,32.83482346,32.87809148,32.98919092,32.9859458,33.08814485,33.13138014,33.29262203,33.3170495,33.39624922,33.60181659,33.57419288,33.81442009,33.71143641,33.85202741,34.06418254,34.1013453,34.13896684,34.20887455,34.36216362,34.54887403,34.60525003,34.6316813,34.84841773,34.84318159,35.03784904,35.06877668,35.24351579,35.36880239,35.58747468,35.59199863,35.76707812,35.89060125,35.84796397,36.12677723,36.27263409,36.35402818,36.39832061,36.62149416,36.90870011,36.96020271,37.2482821,37.42199514,37.74366416,37.7597811,1.8327002
24.7205805,24.94199933,25.21480367,25.47682433,25.743751,26.020902,26.28752433,26.54002233,26.783407,27.02018733,27.261569,27.49238133,27.75104725,28.00181767,28.213427,28.42672067,28.62739,28.818025,28.989837,29.15501267,29.29864567,29.43358367,29.54548967,29.65959525,29.742627,29.810984,29.86957567,29.92518467,29.971279,30.026448,30.08962433,30.153374,30.21560033,30.28825,30.370751,30.4599705,30.55164167,30.631001,30.70235533,30.78616033,30.86797067,30.95000567,31.03597767,31.12027667,31.20079667,31.28007267,31.37656275,31.46312867,31.54153967,31.61551133,31.686006,31.758048,31.83286733,31.90931967,31.984399,32.05542667,32.124504,32.19656733,32.2799565,32.35232967,32.422999,32.490644,32.55660967,32.62959533,32.697562,32.767892,32.83015167,32.90084433,32.965746,33.031851,33.11088025,33.19482733,33.25685,33.32608633,33.40175,33.485393,33.564293,33.64405467,33.710639,33.79532533,33.88424433,33.96972533,34.0748575,34.185154,34.27827967,34.37977633,34.46465167,34.57280233,34.67649967,34.78022167,34.886084,34.99965033,35.109099,35.2328745,35.364106,35.476061,35.582584,35.69115933,35.81659067,35.93861633,36.06399633,36.19924933,36.34713967,36.50475833,36.67724833,36.847818,37.04572533,37.245808,37.46996767,37.639681,37.639681,1.8285289
